t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.880,160.139,843.233,103.261,-118.461,15.521,11.371,2.905,10.168,0.239,0.000,-0.083,4,10.602,0.081,0.981,""
0.900,160.352,843.460,103.319,-118.256,15.520,11.316,2.923,10.223,0.240,0.000,-0.081,4,10.536,0.109,0.982,""
0.920,160.662,843.685,103.378,-118.051,15.520,11.262,2.938,10.277,0.240,0.000,-0.077,4,10.401,0.149,0.982,""
0.940,160.973,843.910,103.437,-117.845,15.520,11.210,2.950,10.330,0.240,0.000,-0.073,4,10.229,0.098,0.982,""
0.960,161.283,844.133,103.496,-117.637,15.521,11.159,2.961,10.382,0.240,0.000,-0.070,4,10.146,0.159,0.982,""
0.980,161.594,844.355,103.556,-117.429,15.521,11.110,2.972,10.431,0.240,0.000,-0.066,4,10.159,0.129,0.982,""
1.000,161.904,844.577,103.615,-117.219,15.521,11.062,2.982,10.479,0.240,0.000,-0.062,4,10.148,0.043,0.981,""
1.020,162.142,844.797,103.675,-117.009,15.522,11.016,2.991,10.525,0.239,0.000,-0.058,4,10.062,0.059,0.981,""
1.040,162.452,845.017,103.735,-116.798,15.522,10.971,2.999,10.570,0.239,0.000,-0.054,4,9.996,0.015,0.981,""
1.060,162.763,845.235,103.795,-116.586,15.522,10.927,3.008,10.613,0.239,0.000,-0.050,4,10.095,0.087,0.981,""
1.080,163.073,845.453,103.855,-116.373,15.523,10.884,3.020,10.653,0.239,0.000,-0.047,4,10.209,0.058,0.981,""
1.100,163.383,845.670,103.916,-116.159,15.523,10.843,3.033,10.692,0.239,0.000,-0.043,4,10.281,0.137,0.981,""
1.120,163.693,845.886,103.977,-115.945,15.523,10.803,3.046,10.728,0.238,0.000,-0.039,4,10.277,0.142,0.981,""
1.140,163.956,846.101,104.038,-115.730,15.523,10.764,3.059,10.763,0.238,0.000,-0.036,4,10.252,0.089,0.981,""
1.160,164.266,846.315,104.099,-115.515,15.523,10.727,3.072,10.796,0.238,0.000,-0.032,4,10.294,0.114,0.981,""
1.180,164.576,846.529,104.161,-115.298,15.523,10.692,3.085,10.826,0.238,0.000,-0.028,4,10.285,0.177,0.980,""
1.200,164.887,846.742,104.223,-115.081,15.523,10.659,3.096,10.856,0.238,0.000,-0.024,4,10.195,0.172,0.980,""
1.220,165.197,846.955,104.285,-114.864,15.523,10.627,3.106,10.884,0.238,0.000,-0.021,4,10.093,0.162,0.980,""
1.240,165.507,847.167,104.347,-114.646,15.523,10.597,3.116,10.909,0.238,0.000,-0.017,4,10.115,0.049,0.980,""
1.260,165.793,847.378,104.410,-114.427,15.523,10.569,3.127,10.933,0.238,0.000,-0.013,4,10.175,0.034,0.980,""
1.280,166.104,847.589,104.473,-114.209,15.523,10.542,3.138,10.955,0.238,0.000,-0.009,4,10.186,0.077,0.980,""
1.300,166.414,847.799,104.536,-113.989,15.523,10.517,3.148,10.976,0.239,0.000,-0.005,4,10.132,0.097,0.980,""
1.320,166.724,848.009,104.599,-113.769,15.522,10.494,3.157,10.995,0.239,0.000,-0.002,4,10.059,0.056,0.980,""
1.340,167.034,848.218,104.662,-113.549,15.522,10.473,3.165,11.012,0.239,0.000,0.002,4,10.044,0.059,0.980,""
1.360,167.345,848.427,104.725,-113.329,15.522,10.454,3.173,11.028,0.239,0.000,0.005,4,10.005,0.056,0.980,""
1.380,167.654,848.636,104.789,-113.108,15.522,10.437,3.178,11.042,0.239,0.000,0.009,4,9.884,0.129,0.980,""
1.400,167.964,848.844,104.852,-112.887,15.522,10.422,3.181,11.055,0.239,0.000,0.012,4,9.759,0.127,0.980,""
1.420,168.274,849.052,104.916,-112.666,15.521,10.409,3.182,11.066,0.239,0.000,0.016,4,9.701,0.049,0.980,""
1.440,168.584,849.260,104.980,-112.444,15.521,10.397,3.185,11.075,0.239,0.000,0.020,4,9.749,0.028,0.979,""
1.460,168.894,849.468,105.043,-112.223,15.521,10.388,3.188,11.083,0.240,0.000,0.023,4,9.765,0.066,0.979,""
1.480,169.205,849.676,105.107,-112.001,15.520,10.380,3.190,11.089,0.240,0.000,0.025,4,9.707,0.124,0.979,""
1.500,169.536,849.883,105.171,-111.779,15.520,10.374,3.190,11.093,0.240,0.000,0.029,4,9.627,0.118,0.979,""
1.520,169.846,850.090,105.235,-111.558,15.519,10.370,3.191,11.096,0.240,0.000,0.033,4,9.664,0.078,0.979,""
1.540,170.156,850.297,105.299,-111.336,15.519,10.368,3.194,11.097,0.240,0.000,0.036,4,9.726,0.056,0.979,""
1.560,170.466,850.505,105.363,-111.114,15.518,10.367,3.196,11.097,0.241,0.000,0.039,4,9.749,0.084,0.979,""
1.580,170.776,850.712,105.427,-110.892,15.518,10.368,3.198,11.094,0.241,0.000,0.042,4,9.704,0.083,0.979,""
1.600,171.086,850.919,105.491,-110.670,15.517,10.371,3.200,11.091,0.241,0.000,0.045,4,9.687,0.077,0.979,""
1.620,171.437,851.127,105.555,-110.449,15.517,10.375,3.204,11.085,0.241,0.000,0.048,4,9.787,0.090,0.979,""
1.640,171.747,851.334,105.619,-110.227,15.516,10.381,3.209,11.077,0.242,0.000,0.051,4,9.854,0.016,0.979,""
1.660,172.057,851.542,105.683,-110.006,15.516,10.388,3.213,11.068,0.242,0.000,0.054,4,9.837,0.092,0.979,""
1.680,172.367,851.750,105.747,-109.785,15.515,10.397,3.217,11.058,0.242,0.000,0.057,4,9.810,0.098,0.979,""
1.700,172.676,851.958,105.812,-109.564,15.514,10.408,3.222,11.046,0.242,0.000,0.060,4,9.831,0.056,0.979,""
1.720,172.986,852.166,105.876,-109.343,15.513,10.420,3.229,11.031,0.243,0.000,0.062,4,9.936,0.041,0.978,""
1.740,173.356,852.374,105.941,-109.123,15.513,10.433,3.237,11.016,0.243,0.000,0.064,4,10.008,0.051,0.978,""
1.760,173.666,852.583,106.006,-108.903,15.512,10.447,3.246,10.998,0.244,0.000,0.068,4,10.024,0.157,0.978,""
1.780,173.976,852.792,106.071,-108.684,15.511,10.463,3.253,10.979,0.244,0.000,0.070,4,9.993,0.161,0.978,""
1.800,174.285,853.001,106.136,-108.465,15.510,10.481,3.263,10.958,0.245,0.000,0.073,4,10.095,0.106,0.978,""
1.820,174.595,853.211,106.202,-108.246,15.508,10.499,3.276,10.936,0.245,0.000,0.075,4,10.216,0.037,0.978,""
1.840,174.905,853.421,106.267,-108.028,15.507,10.518,3.288,10.912,0.246,0.000,0.078,4,10.212,0.107,0.978,""
1.860,175.292,853.632,106.333,-107.810,15.506,10.539,3.300,10.886,0.246,0.000,0.080,4,10.174,0.107,0.978,""
1.880,175.601,853.843,106.399,-107.593,15.505,10.562,3.310,10.860,0.247,0.000,0.081,4,10.105,0.226,0.977,""
1.900,175.911,854.054,106.466,-107.376,15.503,10.586,3.317,10.832,0.248,0.000,0.084,4,9.974,0.178,0.977,""
1.920,176.220,854.266,106.532,-107.160,15.502,10.612,3.322,10.804,0.248,0.000,0.086,4,9.834,0.155,0.977,""
1.940,176.530,854.479,106.599,-106.944,15.501,10.640,3.324,10.775,0.249,0.000,0.088,4,9.683,0.179,0.977,""
1.960,176.840,854.692,106.665,-106.729,15.499,10.669,3.321,10.745,0.250,0.000,0.090,4,9.480,0.190,0.977,""
1.980,177.243,854.906,106.731,-106.515,15.498,10.700,3.318,10.713,0.250,0.000,0.092,4,9.420,0.286,0.977,""
2.000,177.552,855.121,106.798,-106.301,15.497,10.732,3.318,10.681,0.251,0.000,0.093,4,9.564,0.276,0.977,""
2.020,177.862,855.336,106.864,-106.088,15.496,10.764,3.319,10.646,0.251,0.000,0.095,4,9.613,0.114,0.977,""
2.040,178.172,855.552,106.931,-105.876,15.495,10.798,3.320,10.611,0.252,0.000,0.097,4,9.612,0.120,0.977,""
2.060,178.481,855.768,106.997,-105.664,15.494,10.832,3.321,10.574,0.252,0.000,0.099,4,9.619,0.135,0.977,""
2.080,178.791,855.986,107.063,-105.453,15.493,10.868,3.322,10.537,0.253,0.000,0.100,4,9.600,0.016,0.977,""
2.100,179.208,856.204,107.130,-105.243,15.493,10.904,3.321,10.498,0.253,0.000,0.102,4,9.522,0.015,0.977,""
2.120,179.517,856.422,107.196,-105.034,15.492,10.942,3.319,10.458,0.254,0.000,0.103,4,9.474,0.044,0.977,""
2.140,179.827,856.641,107.262,-104.825,15.491,10.981,3.316,10.418,0.254,0.000,0.103,4,9.434,0.169,0.977,""
2.160,180.136,856.862,107.329,-104.618,15.490,11.020,3.312,10.376,0.255,0.000,0.105,4,9.397,0.124,0.977,""
2.180,180.446,857.082,107.395,-104.411,15.489,11.060,3.314,10.332,0.255,0.000,0.107,4,9.651,0.164,0.977,""
2.200,180.755,857.304,107.461,-104.206,15.488,11.099,3.321,10.287,0.255,0.000,0.108,4,9.918,0.078,0.977,""
2.220,181.185,857.527,107.528,-104.001,15.487,11.138,3.331,10.239,0.256,0.000,0.109,4,10.043,0.126,0.977,""
2.240,181.494,857.750,107.595,-103.797,15.486,11.177,3.342,10.191,0.257,0.000,0.110,4,10.141,0.112,0.976,""
2.260,181.803,857.974,107.662,-103.594,15.484,11.217,3.353,10.142,0.257,0.000,0.110,4,10.130,0.317,0.976,""
2.280,182.112,858.199,107.729,-103.392,15.483,11.258,3.361,10.092,0.258,0.000,0.111,4,9.998,0.267,0.976,""
2.300,182.421,858.424,107.796,-103.191,15.481,11.300,3.366,10.041,0.259,0.000,0.112,4,9.846,0.252,0.976,""
2.320,182.731,858.651,107.863,-102.991,15.480,11.343,3.367,9.990,0.259,0.000,0.113,4,9.658,0.198,0.976,""
2.340,183.172,858.879,107.931,-102.792,15.479,11.387,3.365,9.939,0.260,0.000,0.114,4,9.461,0.120,0.976,""
2.360,183.481,859.107,107.998,-102.594,15.478,11.431,3.363,9.887,0.261,0.000,0.114,4,9.452,0.312,0.976,""
2.380,183.791,859.337,108.065,-102.397,15.477,11.476,3.363,9.834,0.261,0.000,0.115,4,9.574,0.317,0.976,""
2.400,184.100,859.567,108.133,-102.201,15.476,11.520,3.365,9.780,0.262,0.000,0.115,4,9.661,0.266,0.977,""
2.420,184.410,859.798,108.200,-102.007,15.475,11.565,3.368,9.726,0.262,0.000,0.115,4,9.701,0.215,0.977,""
2.440,184.719,860.031,108.267,-101.813,15.475,11.610,3.372,9.670,0.262,0.000,0.115,4,9.727,0.146,0.977,""
2.460,185.029,860.263,108.335,-101.621,15.474,11.655,3.373,9.614,0.263,0.000,0.116,4,9.646,0.058,0.977,""
2.480,185.479,860.497,108.402,-101.429,15.474,11.701,3.373,9.558,0.263,0.000,0.116,4,9.538,0.015,0.977,""
2.500,185.788,860.732,108.470,-101.239,15.473,11.747,3.371,9.501,0.263,0.000,0.117,4,9.468,0.045,0.977,""
2.520,186.097,860.968,108.537,-101.050,15.473,11.794,3.368,9.444,0.263,0.000,0.117,4,9.418,0.149,0.976,""
2.540,186.407,861.204,108.604,-100.862,15.472,11.840,3.365,9.386,0.264,0.000,0.117,4,9.411,0.203,0.976,""
2.560,186.716,861.441,108.672,-100.676,15.472,11.886,3.366,9.326,0.264,0.000,0.117,4,9.641,0.150,0.976,""
2.580,187.025,861.679,108.739,-100.490,15.471,11.930,3.374,9.265,0.264,0.000,0.116,4,9.968,0.107,0.976,""
2.600,187.488,861.918,108.807,-100.306,15.470,11.973,3.389,9.203,0.265,0.000,0.117,4,10.269,0.059,0.976,""
2.620,187.797,862.158,108.875,-100.123,15.469,12.015,3.407,9.140,0.265,0.000,0.117,4,10.489,0.112,0.975,""
2.640,188.106,862.399,108.943,-99.942,15.468,12.056,3.429,9.075,0.266,0.000,0.117,4,10.665,0.106,0.975,""
2.660,188.415,862.640,109.012,-99.761,15.466,12.097,3.453,9.010,0.266,0.000,0.117,4,10.737,0.197,0.975,""
2.680,188.724,862.882,109.082,-99.582,15.465,12.137,3.476,8.944,0.267,0.000,0.117,4,10.736,0.186,0.975,""
2.700,189.033,863.125,109.152,-99.405,15.464,12.177,3.499,8.879,0.267,0.000,0.116,4,10.719,0.204,0.974,""
2.720,189.342,863.369,109.222,-99.228,15.462,12.217,3.521,8.812,0.268,0.000,0.116,4,10.682,0.222,0.974,""
2.740,189.818,863.614,109.293,-99.053,15.461,12.256,3.544,8.746,0.269,0.000,0.115,4,10.718,0.253,0.974,""
2.760,190.126,863.859,109.364,-98.880,15.459,12.294,3.572,8.678,0.270,0.000,0.116,4,10.956,0.233,0.974,""
2.780,190.435,864.105,109.436,-98.708,15.458,12.331,3.606,8.609,0.270,0.000,0.115,4,11.235,0.160,0.973,""
2.800,190.744,864.352,109.509,-98.537,15.456,12.366,3.643,8.539,0.271,0.000,0.115,4,11.451,0.144,0.973,""
2.820,191.052,864.599,109.582,-98.368,15.454,12.400,3.683,8.469,0.272,0.000,0.115,4,11.583,0.178,0.973,""
2.840,191.361,864.847,109.657,-98.200,15.452,12.434,3.724,8.398,0.273,0.000,0.114,4,11.618,0.133,0.972,""
2.860,191.841,865.095,109.732,-98.033,15.450,12.467,3.766,8.327,0.274,0.000,0.113,4,11.660,0.278,0.972,""
2.880,192.150,865.345,109.808,-97.868,15.448,12.499,3.807,8.255,0.275,0.000,0.112,4,11.626,0.388,0.971,""
2.900,192.458,865.594,109.884,-97.705,15.445,12.531,3.848,8.184,0.276,0.000,0.112,4,11.615,0.311,0.970,""
2.920,192.766,865.844,109.962,-97.542,15.443,12.561,3.889,8.112,0.277,0.000,0.112,4,11.633,0.296,0.970,""
2.940,193.074,866.095,110.040,-97.382,15.440,12.590,3.934,8.040,0.279,0.000,0.112,4,11.808,0.289,0.969,""
2.960,193.382,866.346,110.120,-97.223,15.437,12.618,3.984,7.966,0.280,0.000,0.112,4,12.044,0.341,0.968,""
2.980,193.690,866.598,110.200,-97.065,15.434,12.644,4.037,7.892,0.281,0.000,0.111,4,12.216,0.301,0.968,""
3.000,194.173,866.851,110.282,-96.909,15.431,12.668,4.091,7.818,0.283,0.000,0.109,4,12.287,0.368,0.967,""
3.020,194.481,867.104,110.365,-96.754,15.427,12.693,4.143,7.744,0.285,0.000,0.109,4,12.231,0.378,0.966,""
3.040,194.789,867.357,110.448,-96.601,15.423,12.716,4.196,7.669,0.286,0.000,0.108,4,12.218,0.234,0.966,""
3.060,195.096,867.611,110.533,-96.449,15.420,12.739,4.250,7.595,0.288,0.000,0.107,4,12.267,0.295,0.965,""
3.080,195.404,867.865,110.619,-96.299,15.416,12.761,4.302,7.521,0.290,0.000,0.107,4,12.155,0.212,0.964,""
3.100,195.711,868.120,110.706,-96.150,15.412,12.783,4.353,7.447,0.292,0.000,0.107,4,12.077,0.401,0.964,""
3.120,196.019,868.375,110.793,-96.002,15.408,12.805,4.399,7.374,0.294,0.000,0.106,4,11.864,0.431,0.963,""
3.140,196.326,868.630,110.882,-95.856,15.404,12.827,4.442,7.301,0.296,0.000,0.106,4,11.692,0.427,0.962,""
3.160,196.812,868.886,110.971,-95.712,15.400,12.849,4.482,7.229,0.298,0.000,0.104,4,11.560,0.389,0.962,""
3.180,197.119,869.143,111.062,-95.568,15.396,12.871,4.519,7.157,0.300,0.000,0.103,4,11.378,0.343,0.961,""
3.200,197.426,869.400,111.152,-95.427,15.392,12.893,4.555,7.086,0.302,0.000,0.102,4,11.286,0.147,0.960,""
3.220,197.734,869.657,111.244,-95.286,15.388,12.914,4.590,7.015,0.304,0.000,0.101,4,11.270,0.261,0.960,""
3.240,198.041,869.915,111.336,-95.147,15.384,12.934,4.626,6.945,0.306,0.000,0.101,4,11.288,0.236,0.959,""
3.260,198.348,870.173,111.429,-95.010,15.379,12.954,4.663,6.874,0.308,0.000,0.101,4,11.313,0.271,0.958,""
3.280,198.654,870.432,111.523,-94.874,15.375,12.973,4.699,6.804,0.310,0.000,0.100,4,11.283,0.227,0.958,""
3.300,199.142,870.691,111.618,-94.739,15.371,12.992,4.732,6.734,0.312,0.000,0.099,4,11.183,0.300,0.957,""
3.320,199.449,870.950,111.713,-94.606,15.367,13.012,4.763,6.665,0.314,0.000,0.098,4,11.017,0.339,0.956,""
3.340,199.755,871.210,111.808,-94.474,15.363,13.031,4.792,6.597,0.316,0.000,0.097,4,10.919,0.137,0.956,""
3.360,200.062,871.470,111.904,-94.343,15.359,13.049,4.822,6.529,0.318,0.000,0.096,4,10.943,0.234,0.955,""
3.380,200.368,871.730,112.001,-94.214,15.355,13.067,4.851,6.460,0.321,0.000,0.095,4,10.941,0.340,0.954,""
3.400,200.674,871.991,112.098,-94.086,15.351,13.083,4.883,6.392,0.323,0.000,0.094,4,11.065,0.350,0.953,""
3.420,200.980,872.252,112.196,-93.960,15.346,13.099,4.915,6.324,0.325,0.000,0.094,4,11.062,0.435,0.952,""
3.440,201.286,872.513,112.295,-93.835,15.342,13.115,4.944,6.257,0.327,0.000,0.093,4,10.954,0.653,0.952,""
3.460,201.774,872.775,112.394,-93.711,15.337,13.130,4.975,6.190,0.329,0.000,0.092,4,11.004,0.444,0.951,""
3.480,202.080,873.037,112.494,-93.588,15.333,13.144,5.004,6.123,0.331,0.000,0.091,4,10.905,0.308,0.950,""
3.500,202.385,873.299,112.595,-93.467,15.328,13.158,5.034,6.057,0.334,0.000,0.090,4,10.931,0.126,0.950,""
3.520,202.691,873.562,112.696,-93.347,15.324,13.171,5.065,5.991,0.336,0.000,0.090,4,10.972,0.213,0.949,""
3.540,202.997,873.824,112.797,-93.229,15.319,13.183,5.098,5.926,0.338,0.000,0.089,4,11.042,0.185,0.948,""
3.560,203.303,874.087,112.900,-93.111,15.315,13.193,5.132,5.860,0.340,0.000,0.089,4,11.143,0.231,0.947,""
3.580,203.608,874.351,113.003,-92.995,15.311,13.204,5.167,5.795,0.343,0.000,0.088,4,11.169,0.262,0.947,""
3.600,203.914,874.614,113.107,-92.881,15.306,13.214,5.201,5.731,0.345,0.000,0.088,4,11.094,0.260,0.946,""
3.620,204.400,874.878,113.211,-92.767,15.302,13.225,5.229,5.667,0.347,0.000,0.087,4,10.844,0.417,0.945,""
3.640,204.706,875.142,113.316,-92.655,15.298,13.237,5.253,5.605,0.349,0.000,0.087,4,10.586,0.251,0.945,""
3.660,205.011,875.406,113.421,-92.544,15.294,13.248,5.279,5.543,0.351,0.000,0.087,4,10.638,0.216,0.944,""
3.680,205.316,875.670,113.527,-92.434,15.289,13.258,5.304,5.481,0.353,0.000,0.086,4,10.617,0.283,0.943,""
3.700,205.621,875.934,113.633,-92.325,15.285,13.267,5.331,5.420,0.355,0.000,0.086,4,10.726,0.158,0.942,""
3.720,205.926,876.199,113.740,-92.218,15.281,13.275,5.361,5.359,0.357,0.000,0.086,4,10.833,0.295,0.942,""
3.740,206.231,876.464,113.848,-92.112,15.277,13.283,5.390,5.297,0.359,0.000,0.087,4,10.866,0.533,0.941,""
3.760,206.535,876.729,113.956,-92.007,15.273,13.292,5.416,5.237,0.362,0.000,0.088,4,10.682,0.555,0.940,""
3.780,207.021,876.994,114.064,-91.903,15.268,13.300,5.442,5.176,0.364,0.000,0.088,4,10.692,0.497,0.939,""
3.800,207.325,877.259,114.174,-91.801,15.264,13.306,5.472,5.115,0.366,0.000,0.089,4,10.844,0.323,0.939,""
3.820,207.630,877.525,114.283,-91.699,15.260,13.312,5.503,5.055,0.368,0.000,0.090,4,10.893,0.345,0.938,""
3.840,207.934,877.790,114.394,-91.599,15.256,13.317,5.535,4.994,0.370,0.000,0.091,4,10.959,0.269,0.937,""
3.860,208.239,878.055,114.505,-91.501,15.252,13.320,5.570,4.933,0.372,0.000,0.092,4,11.027,0.234,0.936,""
3.880,208.543,878.321,114.617,-91.403,15.248,13.324,5.604,4.872,0.374,0.000,0.093,4,11.035,0.329,0.935,""
3.900,208.847,878.587,114.729,-91.306,15.243,13.327,5.635,4.812,0.376,0.000,0.094,4,10.927,0.459,0.935,""
3.920,209.151,878.852,114.842,-91.211,15.239,13.332,5.663,4.752,0.378,0.000,0.095,4,10.719,0.490,0.934,""
3.940,209.455,879.119,114.956,-91.117,15.234,13.339,5.686,4.692,0.381,0.000,0.096,4,10.482,0.600,0.933,""
