t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.220,154.143,835.047,101.847,-117.765,30.578,25.473,7.787,15.113,0.720,0.000,-0.197,4,19.093,0.732,0.978,""
0.240,154.750,835.555,102.005,-117.460,30.592,25.388,7.907,15.244,0.711,0.000,-0.196,4,15.375,0.557,0.978,""
0.260,155.339,836.061,102.165,-117.152,30.602,25.300,7.963,15.403,0.704,0.000,-0.193,4,12.061,0.417,0.978,""
0.280,155.945,836.566,102.324,-116.840,30.610,25.205,7.961,15.588,0.699,0.000,-0.190,4,9.077,0.280,0.978,""
0.300,156.552,837.068,102.482,-116.525,30.616,25.102,7.909,15.799,0.695,0.000,-0.186,4,6.549,0.180,0.978,""
0.320,157.138,837.569,102.639,-116.205,30.620,24.991,7.819,16.031,0.692,0.000,-0.181,4,4.536,0.138,0.978,""
0.340,157.744,838.067,102.793,-115.880,30.622,24.869,7.698,16.282,0.690,0.000,-0.175,4,2.967,0.136,0.979,""
0.360,158.352,838.562,102.944,-115.549,30.623,24.738,7.553,16.548,0.689,0.000,-0.169,4,1.735,0.190,0.979,""
0.380,158.938,839.055,103.092,-115.213,30.623,24.597,7.391,16.827,0.689,0.000,-0.163,4,0.888,0.220,0.979,""
0.400,159.546,839.544,103.236,-114.872,30.624,24.445,7.220,17.116,0.688,0.000,-0.156,4,0.461,0.275,0.979,""
0.420,160.154,840.031,103.377,-114.524,30.624,24.285,7.047,17.410,0.688,0.000,-0.149,4,0.321,0.284,0.979,""
0.440,160.742,840.514,103.515,-114.171,30.625,24.116,6.873,17.708,0.688,0.000,-0.141,4,0.281,0.307,0.979,""
0.460,161.352,840.993,103.649,-113.811,30.626,23.941,6.703,18.007,0.688,0.000,-0.134,4,0.500,0.313,0.979,""
0.480,161.962,841.469,103.780,-113.446,30.628,23.758,6.543,18.304,0.687,0.000,-0.125,4,1.057,0.333,0.979,""
0.500,162.554,841.941,103.907,-113.075,30.632,23.571,6.397,18.597,0.686,0.000,-0.117,4,1.786,0.339,0.979,""
0.520,163.165,842.410,104.033,-112.698,30.636,23.379,6.267,18.884,0.684,0.000,-0.109,4,2.589,0.342,0.979,""
0.540,163.777,842.874,104.156,-112.315,30.641,23.185,6.153,19.163,0.682,0.000,-0.100,4,3.464,0.338,0.980,""
0.560,164.376,843.334,104.277,-111.927,30.647,22.989,6.057,19.432,0.680,0.000,-0.092,4,4.413,0.330,0.980,""
0.580,164.988,843.791,104.397,-111.534,30.654,22.793,5.979,19.691,0.677,0.000,-0.083,4,5.367,0.322,0.980,""
0.600,165.601,844.243,104.515,-111.136,30.662,22.599,5.918,19.939,0.673,0.000,-0.074,4,6.277,0.302,0.980,""
0.620,166.207,844.692,104.632,-110.732,30.671,22.408,5.874,20.175,0.669,0.000,-0.065,4,7.143,0.285,0.980,""
0.640,166.821,845.136,104.749,-110.325,30.681,22.221,5.845,20.398,0.665,0.000,-0.057,4,7.941,0.266,0.980,""
0.660,167.435,845.577,104.866,-109.913,30.691,22.040,5.830,20.608,0.660,0.000,-0.048,4,8.690,0.246,0.980,""
0.680,168.049,846.015,104.982,-109.497,30.703,21.865,5.828,20.805,0.654,0.000,-0.039,4,9.352,0.222,0.979,""
0.700,168.663,846.449,105.099,-109.078,30.715,21.697,5.836,20.988,0.649,0.000,-0.030,4,9.935,0.201,0.979,""
0.720,169.278,846.880,105.216,-108.655,30.727,21.539,5.854,21.158,0.643,0.000,-0.022,4,10.416,0.178,0.979,""
0.740,169.900,847.308,105.334,-108.229,30.740,21.389,5.880,21.315,0.636,0.000,-0.013,4,10.831,0.156,0.979,""
0.760,170.515,847.733,105.452,-107.800,30.753,21.250,5.913,21.457,0.630,0.000,-0.005,4,11.173,0.139,0.979,""
0.780,171.130,848.156,105.571,-107.368,30.766,21.122,5.949,21.587,0.624,0.000,0.004,4,11.415,0.121,0.979,""
0.800,171.759,848.576,105.691,-106.934,30.779,21.006,5.989,21.703,0.617,0.000,0.012,4,11.578,0.104,0.979,""
0.820,172.374,848.994,105.811,-106.498,30.792,20.901,6.031,21.806,0.611,0.000,0.020,4,11.675,0.087,0.979,""
0.840,172.990,849.410,105.933,-106.060,30.804,20.810,6.075,21.895,0.604,0.000,0.028,4,11.772,0.070,0.979,""
0.860,173.624,849.824,106.055,-105.621,30.817,20.731,6.118,21.972,0.598,0.000,0.036,4,11.778,0.062,0.979,""
0.880,174.240,850.237,106.178,-105.180,30.828,20.665,6.161,22.036,0.592,0.000,0.043,4,11.744,0.068,0.979,""
0.900,174.855,850.650,106.302,-104.738,30.840,20.613,6.201,22.087,0.586,0.000,0.051,4,11.606,0.054,0.979,""
0.920,175.494,851.061,106.427,-104.296,30.850,20.574,6.239,22.126,0.580,0.000,0.058,4,11.477,0.029,0.979,""
0.940,176.109,851.472,106.553,-103.853,30.860,20.549,6.274,22.152,0.575,0.000,0.065,4,11.320,0.015,0.979,""
0.960,176.724,851.882,106.679,-103.409,30.869,20.537,6.306,22.166,0.570,0.000,0.072,4,11.138,0.019,0.979,""
0.980,177.366,852.293,106.806,-102.966,30.877,20.540,6.333,22.168,0.566,0.000,0.078,4,10.884,0.022,0.979,""
1.000,177.981,852.704,106.933,-102.522,30.884,20.555,6.355,22.158,0.561,0.000,0.085,4,10.650,0.022,0.979,""
1.020,178.596,853.115,107.060,-102.080,30.891,20.584,6.375,22.136,0.558,0.000,0.090,4,10.485,0.041,0.979,""
1.040,179.239,853.528,107.188,-101.637,30.896,20.625,6.392,22.102,0.555,0.000,0.096,4,10.333,0.050,0.979,""
1.060,179.853,853.941,107.316,-101.196,30.900,20.679,6.406,22.056,0.552,0.000,0.102,4,10.183,0.053,0.979,""
1.080,180.468,854.355,107.444,-100.756,30.903,20.744,6.416,21.998,0.550,0.000,0.107,4,9.971,0.073,0.979,""
1.100,181.110,854.772,107.573,-100.317,30.906,20.822,6.422,21.929,0.548,0.000,0.111,4,9.778,0.075,0.979,""
1.120,181.724,855.190,107.701,-99.880,30.907,20.910,6.426,21.848,0.547,0.000,0.116,4,9.634,0.066,0.979,""
1.140,182.338,855.609,107.830,-99.444,30.907,21.010,6.428,21.756,0.547,0.000,0.120,4,9.488,0.092,0.979,""
1.160,182.953,856.032,107.958,-99.011,30.907,21.119,6.426,21.654,0.546,0.000,0.124,4,9.280,0.067,0.979,""
1.180,183.591,856.456,108.087,-98.580,30.905,21.239,6.419,21.540,0.547,0.000,0.128,4,9.081,0.093,0.979,""
1.200,184.205,856.883,108.215,-98.151,30.903,21.367,6.412,21.415,0.547,0.000,0.131,4,8.965,0.104,0.979,""
1.220,184.819,857.313,108.343,-97.725,30.900,21.504,6.403,21.280,0.549,0.000,0.135,4,8.933,0.097,0.979,""
1.240,185.454,857.746,108.471,-97.302,30.896,21.648,6.394,21.134,0.550,0.000,0.138,4,8.881,0.102,0.979,""
1.260,186.067,858.181,108.599,-96.882,30.891,21.800,6.385,20.978,0.552,0.000,0.140,4,8.862,0.106,0.979,""
1.280,186.681,858.620,108.726,-96.466,30.886,21.958,6.377,20.812,0.554,0.000,0.142,4,8.898,0.132,0.979,""
1.300,187.315,859.062,108.854,-96.053,30.880,22.121,6.371,20.636,0.557,0.000,0.145,4,8.992,0.161,0.979,""
1.320,187.928,859.507,108.981,-95.643,30.874,22.289,6.370,20.449,0.560,0.000,0.147,4,9.235,0.136,0.979,""
1.340,188.541,859.956,109.108,-95.238,30.867,22.460,6.374,20.253,0.563,0.000,0.148,4,9.455,0.138,0.978,""
1.360,189.155,860.408,109.236,-94.837,30.859,22.635,6.387,20.046,0.567,0.000,0.149,4,9.899,0.173,0.978,""
1.380,189.788,860.864,109.364,-94.440,30.852,22.811,6.409,19.830,0.570,0.000,0.151,4,10.372,0.171,0.978,""
1.400,190.401,861.323,109.493,-94.048,30.843,22.987,6.447,19.604,0.574,0.000,0.152,4,11.115,0.175,0.978,""
1.420,191.014,861.785,109.623,-93.660,30.834,23.164,6.497,19.368,0.578,0.000,0.152,4,11.827,0.219,0.977,""
1.440,191.627,862.251,109.754,-93.278,30.825,23.338,6.566,19.123,0.583,0.000,0.152,4,12.714,0.218,0.977,""
1.460,192.251,862.720,109.887,-92.901,30.816,23.511,6.651,18.868,0.587,0.000,0.153,4,13.580,0.288,0.976,""
1.480,192.863,863.192,110.022,-92.529,30.806,23.681,6.755,18.604,0.592,0.000,0.153,4,14.466,0.267,0.976,""
1.500,193.475,863.668,110.159,-92.162,30.796,23.847,6.874,18.331,0.597,0.000,0.153,4,15.320,0.345,0.975,""
1.520,194.091,864.147,110.299,-91.801,30.785,24.010,7.009,18.051,0.602,0.000,0.152,4,16.100,0.337,0.974,""
1.540,194.703,864.629,110.442,-91.446,30.775,24.168,7.156,17.763,0.607,0.000,0.151,4,16.766,0.405,0.973,""
1.560,195.314,865.114,110.588,-91.097,30.764,24.323,7.315,17.469,0.613,0.000,0.151,4,17.327,0.369,0.972,""
1.580,195.927,865.602,110.737,-90.754,30.754,24.473,7.483,17.169,0.618,0.000,0.150,4,17.803,0.434,0.972,""
1.600,196.534,866.093,110.890,-90.417,30.743,24.619,7.658,16.864,0.623,0.000,0.149,4,18.173,0.411,0.971,""
1.620,197.145,866.587,111.046,-90.086,30.733,24.761,7.836,16.554,0.628,0.000,0.148,4,18.402,0.480,0.970,""
1.640,197.757,867.083,111.206,-89.761,30.723,24.899,8.016,16.241,0.634,0.000,0.147,4,18.481,0.423,0.969,""
1.660,198.369,867.583,111.370,-89.443,30.713,25.032,8.197,15.925,0.639,0.000,0.145,4,18.541,0.483,0.968,""
1.680,198.969,868.084,111.537,-89.131,30.703,25.162,8.378,15.607,0.644,0.000,0.144,4,18.528,0.441,0.967,""
1.700,199.581,868.588,111.708,-88.825,30.693,25.288,8.554,15.287,0.649,0.000,0.143,4,18.385,0.511,0.966,""
1.720,200.192,869.095,111.882,-88.526,30.684,25.411,8.725,14.966,0.653,0.000,0.143,4,18.085,0.497,0.965,""
1.740,200.805,869.604,112.059,-88.233,30.675,25.530,8.891,14.645,0.658,0.000,0.142,4,17.846,0.490,0.964,""
1.760,201.417,870.116,112.240,-87.947,30.666,25.645,9.054,14.323,0.663,0.000,0.142,4,17.670,0.427,0.963,""
1.780,202.010,870.629,112.424,-87.667,30.657,25.758,9.210,14.001,0.667,0.000,0.142,4,17.366,0.514,0.961,""
1.800,202.622,871.145,112.611,-87.393,30.648,25.867,9.356,13.679,0.672,0.000,0.143,4,16.887,0.518,0.960,""
1.820,203.234,871.663,112.800,-87.126,30.639,25.974,9.497,13.358,0.676,0.000,0.143,4,16.519,0.446,0.959,""
1.840,203.846,872.183,112.992,-86.865,30.629,26.076,9.634,13.036,0.681,0.000,0.144,4,16.380,0.432,0.958,""
1.860,204.434,872.705,113.187,-86.610,30.620,26.176,9.766,12.714,0.685,0.000,0.145,4,16.185,0.500,0.957,""
1.880,205.046,873.229,113.385,-86.362,30.611,26.273,9.891,12.392,0.690,0.000,0.145,4,15.776,0.490,0.956,""
1.900,205.658,873.755,113.584,-86.121,30.602,26.367,10.009,12.069,0.694,0.000,0.146,4,15.423,0.501,0.955,""
1.920,206.269,874.282,113.787,-85.886,30.592,26.458,10.124,11.746,0.699,0.000,0.147,4,15.291,0.496,0.953,""
1.940,206.871,874.811,113.991,-85.657,30.582,26.546,10.236,11.421,0.704,0.000,0.147,4,15.211,0.534,0.952,""
1.960,207.466,875.342,114.197,-85.435,30.572,26.630,10.346,11.095,0.709,0.000,0.147,4,15.083,0.508,0.951,""
1.980,208.077,875.875,114.406,-85.219,30.562,26.710,10.452,10.769,0.714,0.000,0.147,4,14.895,0.483,0.950,""
2.000,208.688,876.409,114.617,-85.010,30.552,26.788,10.555,10.441,0.719,0.000,0.146,4,14.743,0.539,0.949,""
2.020,209.300,876.945,114.829,-84.807,30.542,26.863,10.652,10.113,0.724,0.000,0.145,4,14.492,0.587,0.947,""
2.040,209.883,877.482,115.044,-84.611,30.531,26.935,10.748,9.782,0.729,0.000,0.143,4,14.440,0.497,0.946,""
2.060,210.494,878.021,115.260,-84.422,30.521,27.003,10.842,9.451,0.734,0.000,0.141,4,14.457,0.516,0.945,""
2.080,211.104,878.561,115.478,-84.239,30.510,27.067,10.933,9.120,0.740,0.000,0.137,4,14.250,0.519,0.944,""
2.100,211.715,879.102,115.698,-84.063,30.500,27.130,11.016,8.790,0.745,0.000,0.133,4,13.868,0.479,0.943,""
2.120,212.325,879.644,115.920,-83.894,30.490,27.189,11.099,8.460,0.750,0.000,0.128,4,13.837,0.387,0.941,""
2.140,212.912,880.188,116.143,-83.731,30.481,27.242,11.182,8.132,0.755,0.000,0.123,4,13.950,0.447,0.940,""
2.160,213.522,880.732,116.368,-83.574,30.472,27.293,11.263,7.805,0.760,0.000,0.117,4,13.861,0.501,0.939,""
2.180,214.131,881.278,116.594,-83.424,30.464,27.341,11.335,7.483,0.764,0.000,0.112,4,13.400,0.700,0.938,""
2.200,214.723,881.825,116.822,-83.281,30.455,27.395,11.379,7.169,0.768,0.000,0.106,4,12.040,0.909,0.937,""
2.220,215.333,882.374,117.049,-83.143,30.446,27.458,11.387,6.863,0.772,0.000,0.100,4,10.115,0.769,0.937,""
2.240,215.923,882.925,117.277,-83.010,30.437,27.531,11.352,6.571,0.777,0.000,0.094,4,7.719,0.644,0.938,""
2.260,216.467,883.478,117.502,-82.884,30.427,27.622,11.260,6.287,0.782,0.000,0.088,2,4.972,0.470,0.939,""
2.280,217.074,884.034,117.726,-82.762,30.419,27.724,11.131,6.019,0.786,0.000,0.082,2,2.966,0.048,0.941,""
2.300,217.524,884.593,117.945,-82.646,30.413,27.839,10.953,5.764,0.791,0.000,0.076,2,0.353,0.410,0.943,""
2.320,217.904,885.154,118.161,-82.535,30.410,27.953,10.768,5.520,0.794,0.000,0.071,2,0.000,0.141,0.945,""
2.340,218.437,885.714,118.373,-82.423,30.318,27.942,10.568,5.518,0.795,0.000,0.065,0,0.000,0.502,0.947,""
2.360,218.971,886.275,118.581,-82.312,30.227,27.931,10.368,5.516,0.841,0.000,0.060,0,0.000,0.483,0.949,""
2.380,219.127,886.835,118.785,-82.201,30.135,27.920,10.167,5.513,0.887,0.000,0.057,0,0.000,0.464,0.951,""
2.400,219.495,887.395,118.986,-82.090,30.043,27.908,9.967,5.511,0.933,0.000,0.052,0,0.000,0.445,0.953,""
2.420,219.950,887.955,119.182,-81.979,29.951,27.897,9.767,5.509,0.979,0.000,0.047,0,0.000,0.427,0.955,""
2.440,220.406,888.515,119.374,-81.867,29.858,27.886,9.567,5.507,1.000,0.000,0.041,0,0.000,0.408,0.957,""
2.460,220.864,889.074,119.562,-81.756,29.766,27.875,9.367,5.505,1.000,0.000,0.036,0,0.000,0.389,0.959,""
2.480,220.879,889.634,119.746,-81.645,29.673,27.864,9.167,5.502,1.000,0.000,0.034,0,0.000,0.370,0.961,""
2.500,221.258,890.193,119.926,-81.534,29.581,27.853,8.967,5.500,1.000,0.000,0.029,0,0.000,0.351,0.963,""
2.520,221.671,890.752,120.102,-81.423,29.488,27.842,8.768,5.498,1.000,0.000,0.024,0,0.000,0.332,0.964,""
2.540,222.086,891.311,120.274,-81.312,29.396,27.830,8.568,5.496,1.000,0.000,0.019,0,0.000,0.313,0.966,""
2.560,222.503,891.870,120.442,-81.202,29.303,27.819,8.369,5.494,1.000,0.000,0.014,0,0.000,0.294,0.968,""
2.580,222.779,892.428,120.606,-81.091,29.211,27.808,8.169,5.491,1.000,0.000,0.011,0,0.000,0.276,0.970,""
2.600,223.190,892.986,120.766,-80.980,29.119,27.797,7.970,5.489,1.000,0.000,0.006,0,0.000,0.257,0.972,""
2.620,223.603,893.545,120.922,-80.869,29.027,27.786,7.770,5.487,1.000,0.000,0.001,0,0.000,0.238,0.974,""
2.640,224.018,894.103,121.074,-80.759,28.935,27.775,7.571,5.485,1.000,0.000,-0.003,0,0.000,0.220,0.975,""
2.660,224.434,894.660,121.222,-80.648,28.843,27.764,7.372,5.483,1.000,0.000,-0.008,0,0.000,0.202,0.977,""
2.680,225.457,895.218,121.366,-80.537,28.752,27.753,7.173,5.481,1.000,0.000,-0.017,0,0.000,0.183,0.979,""
2.700,231.201,895.775,121.506,-80.427,28.660,27.741,6.974,5.478,1.000,0.000,-0.034,0,0.000,0.165,0.980,""
2.720,231.785,896.332,121.642,-80.317,28.569,27.730,6.775,5.476,1.000,0.000,-0.038,0,0.000,0.147,0.982,""
2.740,232.354,896.889,121.774,-80.206,28.479,27.719,6.576,5.474,1.000,0.000,-0.042,0,0.000,0.130,0.983,""
2.760,232.936,897.446,121.902,-80.096,28.388,27.708,6.377,5.472,1.000,0.000,-0.046,0,0.000,0.112,0.985,""
2.780,233.517,898.003,122.026,-79.986,28.298,27.697,6.179,5.470,1.000,0.000,-0.049,0,0.000,0.095,0.986,""
2.800,234.096,898.559,122.146,-79.875,28.209,27.686,5.980,5.467,1.000,0.000,-0.053,0,0.000,0.078,0.987,""
2.820,234.661,899.115,122.262,-79.765,28.119,27.675,5.782,5.465,1.000,0.000,-0.056,0,0.000,0.061,0.988,""
2.840,235.239,899.671,122.374,-79.655,28.031,27.664,5.583,5.463,1.000,0.000,-0.059,0,0.000,0.045,0.990,""
2.860,235.816,900.226,122.482,-79.545,27.942,27.653,5.385,5.461,1.000,0.000,-0.063,0,0.000,0.028,0.991,""
2.880,236.379,900.782,122.586,-79.435,27.855,27.642,5.187,5.459,1.000,0.000,-0.066,0,0.000,0.013,0.992,""
2.900,236.954,901.337,122.687,-79.325,27.767,27.631,4.988,5.456,1.000,0.000,-0.069,0,0.000,0.007,0.993,""
2.920,237.528,901.892,122.783,-79.215,27.680,27.620,4.790,5.454,1.000,0.000,-0.072,0,0.000,0.020,0.994,""
2.940,238.166,902.447,122.875,-79.106,27.594,27.609,4.592,5.452,1.000,0.000,-0.074,0,0.000,0.035,0.994,""
2.960,238.737,903.001,122.963,-78.996,27.509,27.598,4.394,5.450,1.000,0.000,-0.077,0,0.000,0.050,0.995,""
2.980,239.308,903.556,123.047,-78.886,27.424,27.586,4.196,5.448,1.000,0.000,-0.080,0,0.000,0.065,0.996,""
3.000,239.877,904.110,123.127,-78.777,27.339,27.575,3.999,5.446,1.000,0.000,-0.082,0,0.000,0.079,0.997,""
3.020,240.555,904.664,123.204,-78.667,27.256,27.564,3.801,5.443,1.000,0.000,-0.085,0,0.000,0.093,0.997,""
3.040,241.122,905.217,123.276,-78.558,27.173,27.553,3.603,5.441,1.000,0.000,-0.087,0,0.000,0.107,0.998,""
3.060,241.688,905.771,123.344,-78.448,27.090,27.542,3.406,5.439,1.000,0.000,-0.090,0,0.000,0.120,0.998,""
3.080,242.350,906.324,123.408,-78.339,27.009,27.531,3.208,5.437,1.000,0.000,-0.092,0,0.000,0.133,0.999,""
3.100,242.912,906.876,123.469,-78.230,26.928,27.520,3.011,5.435,1.000,0.000,-0.094,0,0.000,0.146,0.999,""
3.120,243.474,907.429,123.525,-78.121,26.848,27.509,2.813,5.432,1.000,0.000,-0.096,0,0.000,0.158,0.999,""
3.140,244.034,907.981,123.578,-78.011,26.769,27.498,2.616,5.430,1.000,0.000,-0.098,0,0.000,0.170,0.999,""
3.160,244.677,908.533,123.626,-77.902,26.691,27.487,2.419,5.428,1.000,0.000,-0.100,0,0.000,0.182,1.000,""
3.180,245.235,909.085,123.670,-77.793,26.613,27.476,2.222,5.426,1.000,0.000,-0.102,0,0.000,0.193,1.000,""
3.200,245.791,909.637,123.711,-77.684,26.536,27.465,2.025,5.424,1.000,0.000,-0.104,0,0.000,0.204,1.000,""
3.220,246.416,910.188,123.748,-77.576,26.461,27.454,1.828,5.422,1.000,0.000,-0.106,0,0.000,0.214,1.000,""
3.240,246.969,910.739,123.780,-77.467,26.386,27.443,1.631,5.419,1.000,0.000,-0.108,0,0.000,0.225,1.000,""
3.260,247.520,911.290,123.809,-77.358,26.311,27.432,1.434,5.417,1.000,0.000,-0.110,0,0.000,0.234,1.000,""
3.280,248.070,911.841,123.834,-77.249,26.238,27.421,1.238,5.415,1.000,0.000,-0.112,0,0.000,0.244,1.000,""
3.300,248.675,912.391,123.854,-77.141,26.166,27.410,1.041,5.413,1.000,0.000,-0.113,0,0.000,0.253,1.000,""
3.320,249.222,912.941,123.871,-77.032,26.094,27.400,0.845,5.411,1.000,0.000,-0.115,0,0.000,0.261,1.000,""
3.340,249.768,913.491,123.884,-76.924,26.024,27.389,0.648,5.409,1.000,0.000,-0.117,0,0.000,0.269,0.999,""
3.360,250.312,914.040,123.893,-76.815,25.954,27.378,0.452,5.406,1.000,0.000,-0.118,0,0.000,0.277,0.999,""
3.380,250.897,914.590,123.898,-76.707,25.885,27.367,0.255,5.404,1.000,0.000,-0.120,0,0.000,0.285,0.999,""
3.400,251.438,915.139,123.899,-76.599,25.817,27.356,0.059,5.402,1.000,0.000,-0.121,0,0.000,0.292,0.999,""
3.420,251.977,915.687,123.896,-76.490,25.750,27.345,-0.137,5.400,1.000,0.000,-0.123,0,0.000,0.298,0.999,""
3.440,252.515,916.236,123.890,-76.382,25.684,27.334,-0.333,5.398,1.000,0.000,-0.124,0,0.000,0.305,0.998,""
3.460,253.081,916.784,123.879,-76.274,25.618,27.323,-0.529,5.396,1.000,0.000,-0.126,0,0.000,0.310,0.998,""
3.480,253.616,917.332,123.864,-76.166,25.554,27.312,-0.725,5.393,1.000,0.000,-0.127,0,0.000,0.316,0.998,""
3.500,254.149,917.880,123.846,-76.058,25.490,27.301,-0.921,5.391,1.000,0.000,-0.129,0,0.000,0.321,0.997,""
3.520,254.681,918.427,123.823,-75.950,25.427,27.290,-1.117,5.389,1.000,0.000,-0.130,0,0.000,0.326,0.997,""
3.540,255.229,918.974,123.797,-75.842,25.364,27.279,-1.312,5.387,1.000,0.000,-0.131,0,0.000,0.330,0.997,""
3.560,255.758,919.521,123.767,-75.735,25.303,27.268,-1.508,5.385,1.000,0.000,-0.132,0,0.000,0.334,0.996,""
3.580,256.285,920.067,123.733,-75.627,25.242,27.257,-1.703,5.383,1.000,0.000,-0.134,0,0.000,0.338,0.996,""
3.600,256.811,920.614,123.694,-75.519,25.182,27.246,-1.899,5.381,1.000,0.000,-0.135,0,0.000,0.341,0.996,""
3.620,257.343,921.160,123.652,-75.412,25.122,27.236,-2.094,5.378,1.000,0.000,-0.136,0,0.000,0.344,0.995,""
3.640,257.865,921.706,123.606,-75.304,25.063,27.225,-2.289,5.376,1.000,0.000,-0.137,0,0.000,0.347,0.995,""
3.660,258.387,922.251,123.557,-75.196,25.005,27.214,-2.485,5.374,1.000,0.000,-0.138,0,0.000,0.349,0.994,""
3.680,258.907,922.796,123.503,-75.089,24.947,27.203,-2.680,5.372,1.000,0.000,-0.139,0,0.000,0.351,0.994,""
3.700,259.425,923.341,123.445,-74.982,24.890,27.192,-2.875,5.370,1.000,0.000,-0.140,0,0.000,0.352,0.994,""
3.720,259.942,923.886,123.384,-74.874,24.833,27.181,-3.070,5.368,1.000,0.000,-0.141,0,0.000,0.354,0.993,""
3.740,260.458,924.430,123.318,-74.767,24.777,27.170,-3.265,5.366,1.000,0.000,-0.142,0,0.000,0.354,0.993,""
3.760,260.973,924.974,123.249,-74.660,24.721,27.159,-3.459,5.363,1.000,0.000,-0.143,0,0.000,0.355,0.993,""
3.780,261.486,925.518,123.176,-74.553,24.665,27.149,-3.654,5.361,1.000,0.000,-0.143,0,0.000,0.355,0.992,""
3.800,261.992,926.062,123.099,-74.446,24.610,27.138,-3.849,5.359,1.000,0.000,-0.144,0,0.000,0.355,0.992,""
3.820,262.502,926.605,123.018,-74.338,24.555,27.127,-4.043,5.357,1.000,0.000,-0.145,0,0.000,0.355,0.992,""
3.840,263.011,927.148,122.933,-74.232,24.500,27.116,-4.238,5.355,1.000,0.000,-0.145,0,0.000,0.354,0.992,""
