t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.220,152.896,832.639,101.503,-116.821,23.177,19.188,5.963,11.617,0.414,0.000,-0.169,4,27.663,0.622,0.976,"Ground_Mountain_0_1:(-0.172, 0.977, -0.127);Ground_Mountain_0_1:(-0.172, 0.977, -0.127);Ground_Mountain_0_1:(-0.172, 0.977, -0.127);Ground_Mountain_0_1:(-0.172, 0.977, -0.127);Ground_Mountain_0_1:(-0.172, 0.977, -0.127);Ground_Mountain_0_1:(-0.172, 0.977, -0.127);"
0.240,153.357,833.020,101.628,-116.587,23.181,19.069,6.238,11.707,0.412,0.000,-0.168,4,23.459,0.492,0.976,""
0.260,153.868,833.399,101.757,-116.351,23.182,18.958,6.433,11.815,0.410,0.000,-0.165,4,19.406,0.336,0.976,""
0.280,154.329,833.776,101.888,-116.112,23.183,18.852,6.555,11.940,0.409,0.000,-0.163,4,15.705,0.230,0.976,""
0.300,154.790,834.152,102.020,-115.871,23.183,18.751,6.611,12.081,0.408,0.000,-0.160,4,12.288,0.156,0.976,""
0.320,155.291,834.526,102.152,-115.626,23.182,18.654,6.612,12.235,0.409,0.000,-0.156,4,9.406,0.145,0.976,""
0.340,155.752,834.897,102.284,-115.379,23.181,18.560,6.564,12.401,0.409,0.000,-0.152,4,6.966,0.103,0.977,""
0.360,156.213,835.267,102.413,-115.128,23.180,18.467,6.477,12.576,0.410,0.000,-0.148,4,4.898,0.129,0.977,""
0.380,156.675,835.635,102.541,-114.873,23.179,18.375,6.358,12.760,0.410,0.000,-0.143,4,3.311,0.176,0.977,""
0.400,157.166,836.002,102.665,-114.614,23.178,18.281,6.216,12.949,0.410,0.000,-0.138,4,2.110,0.181,0.977,""
0.420,157.628,836.366,102.786,-114.352,23.178,18.187,6.057,13.143,0.411,0.000,-0.133,4,1.266,0.226,0.977,""
0.440,158.090,836.729,102.904,-114.086,23.179,18.091,5.889,13.339,0.411,0.000,-0.129,4,0.788,0.225,0.977,""
0.460,158.553,837.089,103.018,-113.816,23.179,17.993,5.716,13.535,0.411,0.000,-0.123,4,0.552,0.255,0.978,""
0.480,159.036,837.448,103.129,-113.542,23.181,17.892,5.544,13.731,0.410,0.000,-0.118,4,0.618,0.274,0.978,""
0.500,159.498,837.804,103.237,-113.264,23.182,17.789,5.378,13.924,0.410,0.000,-0.112,4,0.920,0.272,0.978,""
0.520,159.961,838.158,103.341,-112.982,23.185,17.684,5.220,14.114,0.409,0.000,-0.107,4,1.358,0.277,0.978,""
0.540,160.439,838.511,103.443,-112.696,23.187,17.577,5.074,14.300,0.408,0.000,-0.101,4,1.948,0.290,0.978,""
0.560,160.902,838.861,103.542,-112.407,23.191,17.469,4.940,14.480,0.406,0.000,-0.095,4,2.618,0.270,0.978,""
0.580,161.366,839.208,103.638,-112.114,23.195,17.359,4.821,14.654,0.405,0.000,-0.089,4,3.350,0.267,0.978,""
0.600,161.830,839.554,103.732,-111.818,23.199,17.249,4.717,14.822,0.403,0.000,-0.084,4,4.138,0.269,0.978,""
0.620,162.303,839.897,103.825,-111.519,23.203,17.138,4.628,14.982,0.401,0.000,-0.078,4,4.939,0.249,0.978,""
0.640,162.767,840.238,103.916,-111.217,23.208,17.028,4.555,15.136,0.398,0.000,-0.072,4,5.736,0.242,0.979,""
0.660,163.232,840.577,104.006,-110.911,23.213,16.918,4.496,15.281,0.396,0.000,-0.066,4,6.518,0.224,0.979,""
0.680,163.696,840.914,104.095,-110.603,23.218,16.810,4.452,15.419,0.393,0.000,-0.061,4,7.236,0.207,0.979,""
0.700,164.167,841.248,104.184,-110.292,23.224,16.704,4.420,15.550,0.391,0.000,-0.055,4,7.887,0.198,0.979,""
0.720,164.631,841.580,104.272,-109.979,23.230,16.600,4.400,15.672,0.388,0.000,-0.049,4,8.486,0.185,0.979,""
0.740,165.096,841.911,104.359,-109.664,23.236,16.499,4.390,15.787,0.385,0.000,-0.043,4,9.029,0.173,0.979,""
0.760,165.561,842.239,104.447,-109.346,23.241,16.402,4.389,15.895,0.382,0.000,-0.037,4,9.509,0.153,0.979,""
0.780,166.029,842.565,104.535,-109.026,23.247,16.308,4.396,15.995,0.379,0.000,-0.032,4,9.921,0.134,0.979,""
0.800,166.494,842.890,104.623,-108.704,23.253,16.219,4.410,16.088,0.376,0.000,-0.026,4,10.255,0.121,0.979,""
0.820,166.960,843.213,104.712,-108.381,23.259,16.134,4.429,16.174,0.373,0.000,-0.020,4,10.515,0.109,0.979,""
0.840,167.425,843.534,104.801,-108.056,23.265,16.054,4.451,16.253,0.371,0.000,-0.015,4,10.711,0.098,0.979,""
0.860,167.891,843.854,104.891,-107.730,23.270,15.979,4.476,16.325,0.368,0.000,-0.010,4,10.846,0.085,0.979,""
0.880,168.356,844.172,104.981,-107.402,23.276,15.910,4.502,16.391,0.365,0.000,-0.004,4,10.922,0.077,0.979,""
0.900,168.822,844.489,105.071,-107.073,23.281,15.847,4.529,16.451,0.362,0.000,0.001,4,10.956,0.067,0.979,""
0.920,169.287,844.805,105.162,-106.743,23.286,15.789,4.556,16.504,0.359,0.000,0.006,4,10.953,0.058,0.979,""
0.940,169.750,845.120,105.254,-106.412,23.291,15.738,4.582,16.551,0.357,0.000,0.011,4,10.915,0.047,0.979,""
0.960,170.216,845.434,105.346,-106.080,23.296,15.693,4.607,16.593,0.354,0.000,0.016,4,10.837,0.042,0.979,""
0.980,170.682,845.747,105.439,-105.747,23.301,15.654,4.629,16.629,0.352,0.000,0.021,4,10.732,0.034,0.979,""
1.000,171.147,846.059,105.532,-105.414,23.305,15.621,4.649,16.659,0.350,0.000,0.026,4,10.622,0.030,0.979,""
1.020,171.607,846.371,105.625,-105.080,23.309,15.595,4.667,16.684,0.348,0.000,0.030,4,10.501,0.024,0.979,""
1.040,172.073,846.683,105.719,-104.746,23.313,15.574,4.682,16.703,0.346,0.000,0.035,4,10.370,0.017,0.979,""
1.060,172.539,846.994,105.813,-104.412,23.316,15.560,4.695,16.717,0.344,0.000,0.039,4,10.245,0.021,0.979,""
1.080,173.005,847.305,105.907,-104.077,23.319,15.553,4.706,16.726,0.342,0.000,0.044,4,10.110,0.014,0.979,""
1.100,173.461,847.616,106.001,-103.743,23.322,15.551,4.713,16.729,0.340,0.000,0.048,4,9.957,0.010,0.979,""
1.120,173.927,847.927,106.095,-103.408,23.324,15.555,4.718,16.727,0.339,0.000,0.052,4,9.825,0.018,0.979,""
1.140,174.392,848.238,106.190,-103.073,23.327,15.566,4.721,16.720,0.338,0.000,0.056,4,9.719,0.029,0.979,""
1.160,174.858,848.550,106.284,-102.739,23.329,15.582,4.722,16.708,0.337,0.000,0.060,4,9.640,0.036,0.980,""
1.180,175.310,848.862,106.379,-102.405,23.330,15.603,4.722,16.691,0.336,0.000,0.063,4,9.587,0.035,0.980,""
1.200,175.776,849.174,106.473,-102.072,23.332,15.630,4.721,16.669,0.335,0.000,0.067,4,9.520,0.015,0.980,""
1.220,176.241,849.487,106.568,-101.739,23.333,15.662,4.718,16.642,0.334,0.000,0.070,4,9.428,0.029,0.980,""
1.240,176.707,849.801,106.662,-101.406,23.333,15.699,4.715,16.610,0.334,0.000,0.073,4,9.366,0.034,0.980,""
1.260,177.154,850.116,106.756,-101.075,23.334,15.741,4.710,16.573,0.333,0.000,0.076,4,9.338,0.025,0.980,""
1.280,177.619,850.432,106.850,-100.744,23.334,15.787,4.706,16.531,0.333,0.000,0.079,4,9.312,0.039,0.980,""
1.300,178.085,850.748,106.944,-100.414,23.334,15.838,4.701,16.484,0.333,0.000,0.082,4,9.289,0.044,0.980,""
1.320,178.550,851.066,107.038,-100.085,23.334,15.894,4.695,16.433,0.333,0.000,0.085,4,9.281,0.057,0.980,""
1.340,178.991,851.385,107.132,-99.758,23.334,15.953,4.690,16.378,0.333,0.000,0.087,4,9.284,0.067,0.980,""
1.360,179.457,851.705,107.226,-99.431,23.333,16.016,4.685,16.317,0.333,0.000,0.090,4,9.295,0.059,0.980,""
1.380,179.922,852.027,107.319,-99.106,23.332,16.083,4.680,16.253,0.334,0.000,0.092,4,9.272,0.039,0.980,""
1.400,180.387,852.350,107.413,-98.782,23.331,16.154,4.674,16.184,0.334,0.000,0.095,4,9.221,0.054,0.980,""
1.420,180.853,852.674,107.506,-98.460,23.330,16.228,4.667,16.111,0.334,0.000,0.096,4,9.201,0.055,0.980,""
1.440,181.287,853.000,107.599,-98.139,23.329,16.305,4.662,16.034,0.335,0.000,0.098,4,9.269,0.061,0.980,""
1.460,181.752,853.327,107.692,-97.819,23.327,16.385,4.658,15.952,0.336,0.000,0.100,4,9.306,0.059,0.980,""
1.480,182.217,853.657,107.786,-97.502,23.326,16.468,4.654,15.867,0.336,0.000,0.102,4,9.320,0.078,0.980,""
1.500,182.683,853.988,107.879,-97.186,23.324,16.553,4.648,15.778,0.337,0.000,0.103,4,9.256,0.070,0.980,""
1.520,183.110,854.320,107.971,-96.872,23.322,16.641,4.642,15.685,0.338,0.000,0.105,4,9.212,0.090,0.980,""
1.540,183.576,854.655,108.064,-96.560,23.320,16.732,4.635,15.590,0.339,0.000,0.106,4,9.186,0.100,0.980,""
1.560,184.041,854.991,108.157,-96.250,23.319,16.824,4.629,15.490,0.340,0.000,0.107,4,9.211,0.072,0.980,""
1.580,184.506,855.329,108.249,-95.942,23.317,16.918,4.623,15.387,0.341,0.000,0.108,4,9.187,0.080,0.980,""
1.600,184.972,855.669,108.342,-95.636,23.315,17.014,4.616,15.281,0.342,0.000,0.109,4,9.188,0.092,0.980,""
1.620,185.391,856.012,108.434,-95.332,23.313,17.111,4.611,15.172,0.343,0.000,0.110,4,9.269,0.096,0.980,""
1.640,185.857,856.355,108.526,-95.031,23.311,17.210,4.607,15.060,0.344,0.000,0.111,4,9.318,0.074,0.980,""
1.660,186.322,856.701,108.618,-94.732,23.309,17.309,4.604,14.944,0.344,0.000,0.111,4,9.356,0.079,0.980,""
1.680,186.787,857.049,108.710,-94.435,23.307,17.409,4.603,14.826,0.345,0.000,0.112,4,9.465,0.107,0.980,""
1.700,187.253,857.399,108.802,-94.140,23.305,17.509,4.607,14.704,0.346,0.000,0.113,4,9.671,0.122,0.980,""
1.720,187.670,857.751,108.894,-93.849,23.303,17.610,4.613,14.580,0.347,0.000,0.113,4,9.872,0.121,0.980,""
1.740,188.135,858.105,108.987,-93.559,23.301,17.709,4.625,14.452,0.348,0.000,0.114,4,10.084,0.090,0.980,""
1.760,188.600,858.461,109.080,-93.273,23.299,17.809,4.641,14.322,0.349,0.000,0.114,4,10.305,0.105,0.980,""
1.780,189.065,858.819,109.173,-92.989,23.297,17.908,4.661,14.188,0.350,0.000,0.114,4,10.513,0.052,0.979,""
1.800,189.481,859.178,109.267,-92.708,23.295,18.006,4.689,14.052,0.351,0.000,0.114,4,10.879,0.089,0.979,""
1.820,189.945,859.540,109.361,-92.430,23.293,18.102,4.724,13.912,0.352,0.000,0.114,4,11.275,0.135,0.979,""
1.840,190.410,859.903,109.456,-92.154,23.290,18.196,4.766,13.770,0.354,0.000,0.114,4,11.661,0.143,0.979,""
1.860,190.875,860.268,109.552,-91.882,23.288,18.289,4.816,13.625,0.355,0.000,0.114,4,12.029,0.189,0.978,""
1.880,191.340,860.635,109.650,-91.612,23.285,18.380,4.874,13.478,0.356,0.000,0.113,4,12.437,0.154,0.978,""
1.900,191.748,861.003,109.748,-91.346,23.282,18.468,4.942,13.327,0.357,0.000,0.113,4,12.899,0.161,0.977,""
1.920,192.212,861.373,109.849,-91.082,23.279,18.553,5.017,13.175,0.359,0.000,0.112,4,13.297,0.228,0.977,""
1.940,192.677,861.745,109.950,-90.822,23.276,18.637,5.096,13.020,0.360,0.000,0.112,4,13.537,0.287,0.976,""
1.960,193.141,862.118,110.054,-90.565,23.273,18.718,5.182,12.863,0.362,0.000,0.112,4,13.827,0.316,0.976,""
1.980,193.605,862.493,110.159,-90.311,23.270,18.797,5.271,12.705,0.364,0.000,0.111,4,14.037,0.346,0.975,""
2.000,194.050,862.869,110.266,-90.060,23.266,18.873,5.368,12.545,0.365,0.000,0.110,4,14.376,0.290,0.975,""
2.020,194.471,863.247,110.375,-89.813,23.262,18.946,5.471,12.382,0.367,0.000,0.110,4,14.767,0.329,0.974,""
2.040,194.935,863.626,110.486,-89.568,23.258,19.016,5.578,12.219,0.369,0.000,0.108,4,14.933,0.396,0.973,""
2.060,195.399,864.007,110.600,-89.327,23.254,19.085,5.684,12.055,0.371,0.000,0.108,4,14.922,0.376,0.972,""
2.080,195.863,864.389,110.715,-89.090,23.250,19.152,5.788,11.891,0.373,0.000,0.107,4,14.825,0.422,0.972,""
2.100,196.327,864.772,110.833,-88.855,23.246,19.218,5.888,11.727,0.375,0.000,0.106,4,14.602,0.371,0.971,""
2.120,196.723,865.156,110.952,-88.624,23.242,19.282,5.987,11.562,0.377,0.000,0.106,4,14.554,0.372,0.970,""
2.140,197.187,865.542,111.074,-88.396,23.238,19.345,6.083,11.398,0.379,0.000,0.105,4,14.400,0.401,0.970,""
2.160,197.650,865.929,111.197,-88.172,23.233,19.406,6.175,11.234,0.381,0.000,0.103,4,14.232,0.346,0.969,""
2.180,198.114,866.318,111.322,-87.950,23.228,19.467,6.262,11.071,0.384,0.000,0.102,4,13.946,0.356,0.968,""
2.200,198.578,866.707,111.449,-87.732,23.224,19.527,6.345,10.909,0.386,0.000,0.101,4,13.718,0.319,0.968,""
2.220,198.971,867.098,111.577,-87.517,23.220,19.585,6.424,10.747,0.388,0.000,0.100,4,13.542,0.256,0.967,""
2.240,199.435,867.490,111.707,-87.305,23.215,19.643,6.500,10.586,0.390,0.000,0.099,4,13.384,0.325,0.966,""
2.260,199.898,867.882,111.838,-87.097,23.211,19.698,6.572,10.427,0.392,0.000,0.098,4,13.168,0.347,0.965,""
2.280,200.362,868.276,111.970,-86.891,23.206,19.753,6.640,10.268,0.395,0.000,0.097,4,12.944,0.428,0.964,""
2.300,200.825,868.671,112.104,-86.689,23.202,19.807,6.704,10.110,0.397,0.000,0.096,4,12.777,0.432,0.964,""
2.320,201.288,869.067,112.239,-86.490,23.197,19.858,6.770,9.953,0.399,0.000,0.095,4,12.841,0.305,0.963,""
2.340,201.678,869.464,112.376,-86.294,23.192,19.907,6.840,9.795,0.401,0.000,0.095,4,13.079,0.342,0.962,""
2.360,202.141,869.862,112.514,-86.101,23.187,19.953,6.910,9.639,0.404,0.000,0.094,4,13.055,0.401,0.961,""
2.380,202.604,870.261,112.653,-85.912,23.182,19.998,6.975,9.483,0.406,0.000,0.093,4,12.839,0.426,0.960,""
2.400,203.067,870.661,112.793,-85.725,23.177,20.044,7.034,9.330,0.409,0.000,0.093,4,12.528,0.451,0.960,""
2.420,203.530,871.061,112.935,-85.542,23.172,20.088,7.089,9.177,0.411,0.000,0.093,4,12.297,0.396,0.959,""
2.440,203.993,871.463,113.078,-85.361,23.167,20.130,7.148,9.025,0.414,0.000,0.093,4,12.477,0.237,0.958,""
2.460,204.381,871.865,113.221,-85.183,23.161,20.169,7.209,8.873,0.417,0.000,0.093,4,12.615,0.346,0.957,""
2.480,204.844,872.268,113.366,-85.009,23.156,20.207,7.268,8.722,0.419,0.000,0.093,4,12.555,0.417,0.956,""
2.500,205.306,872.672,113.513,-84.837,23.150,20.245,7.322,8.572,0.422,0.000,0.094,4,12.289,0.452,0.955,""
2.520,205.769,873.076,113.660,-84.669,23.145,20.282,7.372,8.423,0.425,0.000,0.094,4,12.070,0.410,0.955,""
2.540,206.231,873.482,113.808,-84.503,23.139,20.318,7.423,8.275,0.428,0.000,0.095,4,12.068,0.251,0.954,""
2.560,206.693,873.888,113.957,-84.341,23.133,20.351,7.479,8.126,0.431,0.000,0.095,4,12.304,0.221,0.953,""
2.580,207.082,874.294,114.108,-84.181,23.128,20.381,7.538,7.977,0.433,0.000,0.096,4,12.518,0.296,0.952,""
2.600,207.544,874.701,114.259,-84.024,23.122,20.411,7.596,7.828,0.436,0.000,0.097,4,12.463,0.427,0.951,""
2.620,208.005,875.109,114.412,-83.870,23.116,20.441,7.650,7.679,0.439,0.000,0.097,4,12.254,0.457,0.950,""
2.640,208.467,875.517,114.566,-83.720,23.110,20.469,7.703,7.530,0.442,0.000,0.098,4,12.183,0.398,0.949,""
2.660,208.929,875.926,114.721,-83.572,23.104,20.495,7.759,7.381,0.445,0.000,0.098,4,12.321,0.331,0.948,""
2.680,209.390,876.335,114.877,-83.427,23.098,20.518,7.822,7.230,0.448,0.000,0.099,4,12.649,0.360,0.947,""
2.700,209.779,876.745,115.034,-83.285,23.092,20.539,7.886,7.079,0.451,0.000,0.099,4,12.790,0.400,0.946,""
2.720,210.240,877.155,115.193,-83.146,23.085,20.559,7.951,6.926,0.454,0.000,0.099,4,12.782,0.415,0.945,""
2.740,210.701,877.565,115.353,-83.010,23.079,20.579,8.013,6.774,0.457,0.000,0.099,4,12.709,0.450,0.944,""
2.760,211.162,877.976,115.514,-82.878,23.072,20.597,8.075,6.621,0.461,0.000,0.099,4,12.648,0.440,0.943,""
2.780,211.623,878.387,115.676,-82.748,23.066,20.615,8.135,6.467,0.464,0.000,0.099,4,12.620,0.456,0.942,""
2.800,212.084,878.798,115.840,-82.622,23.059,20.632,8.193,6.313,0.467,0.000,0.098,4,12.482,0.482,0.942,""
2.820,212.544,879.210,116.004,-82.498,23.053,20.649,8.250,6.159,0.470,0.000,0.096,4,12.414,0.402,0.941,""
2.840,212.946,879.623,116.170,-82.378,23.046,20.663,8.309,6.005,0.474,0.000,0.095,4,12.491,0.311,0.940,""
2.860,213.406,880.035,116.337,-82.261,23.039,20.677,8.366,5.850,0.477,0.000,0.093,4,12.435,0.347,0.939,""
2.880,213.866,880.448,116.505,-82.146,23.033,20.692,8.419,5.696,0.480,0.000,0.091,4,12.226,0.418,0.938,""
2.900,214.299,880.862,116.674,-82.035,23.027,20.709,8.460,5.544,0.483,0.000,0.088,4,11.678,0.609,0.937,""
2.920,214.742,881.276,116.844,-81.927,23.020,20.733,8.479,5.395,0.487,0.000,0.085,4,10.627,0.813,0.937,""
2.940,215.202,881.691,117.013,-81.821,23.014,20.769,8.463,5.251,0.490,0.000,0.082,4,8.685,0.814,0.937,""
2.960,215.662,882.108,117.181,-81.718,23.007,20.818,8.404,5.116,0.493,0.000,0.078,4,6.359,0.960,0.938,""
2.980,216.006,882.527,117.348,-81.618,23.000,20.878,8.316,4.984,0.497,0.000,0.074,3,4.797,0.217,0.939,""
3.000,216.465,882.947,117.513,-81.520,22.995,20.944,8.208,4.856,0.500,0.000,0.069,2,3.565,0.974,0.941,""
3.020,216.925,883.369,117.675,-81.424,22.990,21.017,8.079,4.733,0.503,0.000,0.065,2,2.637,0.999,0.943,""
3.040,217.385,883.794,117.835,-81.331,22.988,21.101,7.919,4.616,0.505,0.000,0.060,2,1.149,0.274,0.946,""
3.060,217.524,884.220,117.990,-81.240,22.987,21.190,7.737,4.505,0.506,0.000,0.057,2,0.000,0.447,0.948,""
3.080,217.878,884.645,118.142,-81.149,22.910,21.182,7.537,4.504,0.506,0.000,0.053,1,0.000,0.435,0.950,""
3.100,218.287,885.071,118.289,-81.057,22.834,21.173,7.338,4.502,0.545,0.000,0.049,0,0.000,0.415,0.953,""
3.120,218.696,885.497,118.433,-80.966,22.758,21.165,7.139,4.500,0.583,0.000,0.044,0,0.000,0.395,0.955,""
3.140,219.106,885.922,118.572,-80.875,22.684,21.156,6.940,4.498,0.621,0.000,0.040,0,0.000,0.375,0.957,""
3.160,219.127,886.348,118.708,-80.785,22.611,21.148,6.741,4.496,0.658,0.000,0.038,0,0.000,0.355,0.959,""
3.180,219.383,886.773,118.840,-80.694,22.538,21.139,6.542,4.495,0.695,0.000,0.035,0,0.000,0.335,0.961,""
3.200,219.738,887.198,118.967,-80.603,22.468,21.131,6.344,4.493,0.731,0.000,0.031,0,0.000,0.315,0.964,""
3.220,220.093,887.623,119.091,-80.512,22.398,21.122,6.145,4.491,0.766,0.000,0.027,0,0.000,0.295,0.966,""
3.240,220.450,888.048,119.210,-80.421,22.329,21.114,5.947,4.489,0.801,0.000,0.023,0,0.000,0.275,0.968,""
3.260,220.809,888.472,119.326,-80.330,22.262,21.106,5.748,4.487,0.835,0.000,0.019,0,0.000,0.256,0.970,""
3.280,220.879,888.897,119.438,-80.240,22.195,21.097,5.550,4.486,0.869,0.000,0.017,0,0.000,0.236,0.972,""
3.300,221.038,889.321,119.546,-80.149,22.131,21.089,5.351,4.484,0.902,0.000,0.014,0,0.000,0.217,0.974,""
3.320,221.367,889.745,119.649,-80.058,22.067,21.080,5.153,4.482,0.935,0.000,0.011,0,0.000,0.197,0.975,""
3.340,221.698,890.170,119.749,-79.968,22.004,21.072,4.955,4.480,0.967,0.000,0.007,0,0.000,0.178,0.977,""
3.360,222.030,890.594,119.845,-79.877,21.943,21.063,4.757,4.478,0.998,0.000,0.004,0,0.000,0.159,0.979,""
3.380,222.364,891.017,119.936,-79.787,21.883,21.055,4.559,4.477,1.000,0.000,0.001,0,0.000,0.140,0.981,""
3.400,222.700,891.441,120.024,-79.696,21.825,21.046,4.361,4.475,1.000,0.000,-0.002,0,0.000,0.122,0.982,""
3.420,222.886,891.865,120.108,-79.606,21.768,21.038,4.163,4.473,1.000,0.000,-0.005,0,0.000,0.104,0.984,""
3.440,223.219,892.288,120.188,-79.515,21.712,21.030,3.965,4.471,1.000,0.000,-0.008,0,0.000,0.085,0.985,""
3.460,223.554,892.711,120.264,-79.425,21.658,21.021,3.767,4.469,1.000,0.000,-0.011,0,0.000,0.068,0.987,""
3.480,223.891,893.134,120.336,-79.335,21.604,21.013,3.570,4.468,1.000,0.000,-0.014,0,0.000,0.050,0.988,""
3.500,224.230,893.557,120.403,-79.245,21.553,21.004,3.372,4.466,1.000,0.000,-0.016,0,0.000,0.033,0.989,""
3.520,225.074,893.980,120.467,-79.155,21.502,20.996,3.175,4.464,1.000,0.000,-0.020,0,0.000,0.016,0.990,""
3.540,225.436,894.402,120.527,-79.064,21.453,20.988,2.977,4.462,1.000,0.000,-0.022,0,0.000,0.006,0.992,""
3.560,225.799,894.824,120.583,-78.974,21.406,20.979,2.780,4.461,1.000,0.000,-0.025,0,0.000,0.019,0.993,""
3.580,230.920,895.247,120.635,-78.884,21.360,20.971,2.583,4.459,1.000,0.000,-0.027,0,0.000,0.035,0.994,""
3.600,231.354,895.669,120.683,-78.794,21.315,20.962,2.386,4.457,1.000,0.000,-0.029,0,0.000,0.051,0.994,""
3.620,231.786,896.090,120.727,-78.704,21.272,20.954,2.189,4.455,1.000,0.000,-0.031,0,0.000,0.066,0.995,""
3.640,232.199,896.512,120.767,-78.615,21.230,20.946,1.992,4.453,1.000,0.000,-0.033,0,0.000,0.082,0.996,""
3.660,232.621,896.933,120.804,-78.525,21.189,20.937,1.795,4.452,1.000,0.000,-0.034,0,0.000,0.097,0.997,""
3.680,233.050,897.355,120.836,-78.435,21.150,20.929,1.598,4.450,1.000,0.000,-0.036,0,0.000,0.111,0.997,""
3.700,233.479,897.776,120.864,-78.345,21.113,20.921,1.401,4.448,1.000,0.000,-0.037,0,0.000,0.126,0.998,""
3.720,233.907,898.196,120.888,-78.256,21.077,20.912,1.204,4.446,1.000,0.000,-0.039,0,0.000,0.139,0.998,""
3.740,234.307,898.617,120.908,-78.166,21.042,20.904,1.008,4.444,1.000,0.000,-0.040,0,0.000,0.153,0.999,""
