t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
1.880,514.925,1026.514,159.751,79.033,23.496,-14.777,3.214,17.983,0.253,0.000,-0.018,4,10.400,0.070,0.990,""
1.900,515.395,1026.218,159.816,79.392,23.496,-14.798,3.233,17.963,0.252,0.000,-0.018,4,10.664,0.061,0.990,""
1.920,515.865,1025.922,159.881,79.751,23.496,-14.819,3.258,17.942,0.252,0.000,-0.018,4,10.948,0.058,0.990,""
1.940,516.325,1025.626,159.946,80.109,23.496,-14.838,3.291,17.920,0.252,0.000,-0.018,4,11.348,0.049,0.990,""
1.960,516.794,1025.329,160.013,80.466,23.496,-14.856,3.332,17.897,0.252,0.000,-0.018,4,11.762,0.060,0.990,""
1.980,517.263,1025.032,160.081,80.823,23.496,-14.872,3.382,17.873,0.252,0.000,-0.018,4,12.208,0.078,0.989,""
2.000,517.732,1024.735,160.149,81.180,23.495,-14.887,3.441,17.849,0.252,0.000,-0.018,4,12.656,0.132,0.989,""
2.020,518.202,1024.437,160.219,81.536,23.494,-14.901,3.506,17.823,0.253,0.000,-0.018,4,12.995,0.221,0.989,""
2.040,518.661,1024.140,160.291,81.891,23.492,-14.913,3.576,17.797,0.253,0.000,-0.018,4,13.256,0.255,0.988,""
2.060,519.130,1023.842,160.364,82.246,23.491,-14.925,3.655,17.769,0.254,0.000,-0.018,4,13.632,0.147,0.988,""
2.080,519.599,1023.544,160.438,82.600,23.489,-14.935,3.739,17.740,0.255,0.000,-0.018,4,13.935,0.194,0.988,""
2.100,520.068,1023.245,160.515,82.954,23.487,-14.944,3.830,17.711,0.256,0.000,-0.018,4,14.274,0.130,0.987,""
2.120,520.528,1022.947,160.593,83.307,23.484,-14.952,3.926,17.680,0.257,0.000,-0.018,4,14.540,0.221,0.987,""
2.140,520.997,1022.649,160.673,83.659,23.482,-14.959,4.024,17.649,0.258,0.000,-0.018,4,14.652,0.302,0.986,""
2.160,521.465,1022.350,160.756,84.010,23.479,-14.965,4.122,17.617,0.259,0.000,-0.018,4,14.675,0.293,0.986,""
2.180,521.934,1022.051,160.840,84.361,23.476,-14.971,4.221,17.585,0.261,0.000,-0.018,4,14.692,0.306,0.985,""
2.200,522.402,1021.752,160.926,84.712,23.472,-14.976,4.321,17.552,0.262,0.000,-0.018,4,14.721,0.290,0.985,""
2.220,522.862,1021.453,161.014,85.061,23.469,-14.981,4.420,17.519,0.264,0.000,-0.018,4,14.738,0.254,0.984,""
2.240,523.331,1021.154,161.105,85.410,23.465,-14.985,4.521,17.485,0.266,0.000,-0.018,4,14.774,0.267,0.984,""
2.260,523.799,1020.855,161.197,85.759,23.461,-14.989,4.620,17.451,0.267,0.000,-0.019,4,14.679,0.279,0.983,""
2.280,524.267,1020.556,161.291,86.106,23.457,-14.993,4.716,17.417,0.269,0.000,-0.019,4,14.552,0.299,0.983,""
2.300,524.735,1020.257,161.387,86.453,23.453,-14.997,4.808,17.384,0.272,0.000,-0.019,4,14.348,0.360,0.982,""
2.320,525.196,1019.958,161.485,86.799,23.448,-15.001,4.896,17.350,0.274,0.000,-0.019,4,14.143,0.236,0.982,""
2.340,525.664,1019.658,161.584,87.145,23.443,-15.005,4.981,17.317,0.276,0.000,-0.019,4,14.012,0.312,0.981,""
2.360,526.132,1019.359,161.685,87.490,23.439,-15.008,5.063,17.283,0.278,0.000,-0.019,4,13.821,0.276,0.980,""
2.380,526.600,1019.059,161.788,87.834,23.434,-15.012,5.141,17.250,0.281,0.000,-0.019,4,13.652,0.288,0.980,""
2.400,527.068,1018.760,161.892,88.178,23.428,-15.017,5.217,17.217,0.283,0.000,-0.019,4,13.497,0.280,0.979,""
2.420,527.528,1018.460,161.997,88.521,23.423,-15.021,5.288,17.185,0.286,0.000,-0.019,4,13.288,0.336,0.979,""
2.440,527.996,1018.160,162.104,88.863,23.418,-15.026,5.355,17.152,0.288,0.000,-0.019,4,13.106,0.295,0.978,""
2.460,528.463,1017.860,162.213,89.205,23.412,-15.031,5.421,17.120,0.291,0.000,-0.019,4,13.016,0.255,0.978,""
2.480,528.930,1017.560,162.322,89.546,23.406,-15.035,5.485,17.088,0.294,0.000,-0.019,4,12.876,0.323,0.977,""
2.500,529.391,1017.260,162.433,89.887,23.401,-15.040,5.546,17.056,0.297,0.000,-0.019,4,12.767,0.247,0.976,""
2.520,529.858,1016.960,162.545,90.227,23.395,-15.045,5.607,17.024,0.300,0.000,-0.019,4,12.745,0.268,0.976,""
2.540,530.325,1016.660,162.658,90.566,23.389,-15.050,5.666,16.991,0.303,0.000,-0.020,4,12.656,0.317,0.975,""
2.560,530.792,1016.360,162.772,90.904,23.383,-15.055,5.724,16.959,0.306,0.000,-0.020,4,12.576,0.338,0.974,""
2.580,531.259,1016.059,162.887,91.242,23.376,-15.059,5.780,16.927,0.309,0.000,-0.020,4,12.496,0.260,0.974,""
2.600,531.719,1015.759,163.004,91.580,23.370,-15.064,5.836,16.895,0.312,0.000,-0.020,4,12.475,0.318,0.973,""
2.620,532.186,1015.458,163.121,91.916,23.364,-15.069,5.890,16.863,0.315,0.000,-0.020,4,12.405,0.262,0.973,""
2.640,532.652,1015.157,163.240,92.252,23.357,-15.073,5.946,16.830,0.318,0.000,-0.020,4,12.478,0.234,0.972,""
2.660,533.119,1014.856,163.360,92.588,23.351,-15.077,6.002,16.797,0.321,0.000,-0.020,4,12.467,0.238,0.971,""
2.680,533.585,1014.556,163.481,92.922,23.344,-15.081,6.058,16.764,0.325,0.000,-0.021,4,12.463,0.276,0.971,""
2.700,534.045,1014.255,163.603,93.256,23.337,-15.086,6.113,16.731,0.328,0.000,-0.021,4,12.395,0.337,0.970,""
2.720,534.511,1013.953,163.726,93.590,23.331,-15.090,6.166,16.698,0.331,0.000,-0.021,4,12.338,0.291,0.969,""
2.740,534.977,1013.652,163.850,93.922,23.324,-15.095,6.219,16.665,0.335,0.000,-0.022,4,12.299,0.268,0.969,""
2.760,535.442,1013.351,163.975,94.254,23.317,-15.099,6.273,16.631,0.338,0.000,-0.022,4,12.339,0.236,0.968,""
2.780,535.903,1013.050,164.102,94.586,23.311,-15.103,6.328,16.597,0.341,0.000,-0.022,4,12.391,0.242,0.967,""
2.800,536.368,1012.748,164.229,94.916,23.304,-15.107,6.384,16.562,0.345,0.000,-0.023,4,12.466,0.254,0.967,""
2.820,536.833,1012.447,164.358,95.246,23.297,-15.111,6.441,16.527,0.348,0.000,-0.023,4,12.468,0.310,0.966,""
2.840,537.298,1012.145,164.487,95.576,23.290,-15.115,6.495,16.492,0.351,0.000,-0.024,4,12.383,0.316,0.965,""
2.860,537.763,1011.843,164.618,95.904,23.284,-15.120,6.550,16.456,0.355,0.000,-0.024,4,12.348,0.247,0.964,""
2.880,538.223,1011.542,164.750,96.232,23.277,-15.125,6.604,16.421,0.358,0.000,-0.024,4,12.330,0.304,0.964,""
2.900,538.688,1011.240,164.883,96.559,23.270,-15.129,6.658,16.385,0.362,0.000,-0.025,4,12.329,0.232,0.963,""
2.920,539.152,1010.938,165.017,96.885,23.263,-15.134,6.713,16.348,0.365,0.000,-0.025,4,12.371,0.239,0.962,""
2.940,539.617,1010.635,165.152,97.211,23.256,-15.139,6.767,16.312,0.368,0.000,-0.026,4,12.345,0.292,0.962,""
2.960,540.081,1010.333,165.288,97.536,23.250,-15.145,6.820,16.275,0.372,0.000,-0.026,4,12.234,0.334,0.961,""
2.980,540.541,1010.031,165.425,97.860,23.243,-15.151,6.870,16.238,0.375,0.000,-0.027,4,12.122,0.219,0.960,""
3.000,541.005,1009.728,165.563,98.184,23.236,-15.157,6.921,16.201,0.379,0.000,-0.027,4,12.139,0.231,0.960,""
3.020,541.469,1009.426,165.703,98.506,23.230,-15.164,6.971,16.164,0.382,0.000,-0.027,4,12.093,0.205,0.959,""
3.040,541.932,1009.123,165.843,98.828,23.223,-15.171,7.023,16.126,0.385,0.000,-0.027,4,12.155,0.187,0.958,""
3.060,542.396,1008.820,165.984,99.150,23.216,-15.177,7.074,16.087,0.389,0.000,-0.027,4,12.157,0.247,0.958,""
3.080,542.855,1008.517,166.126,99.470,23.210,-15.185,7.124,16.049,0.392,0.000,-0.027,4,12.086,0.302,0.957,""
3.100,543.319,1008.214,166.269,99.790,23.203,-15.193,7.171,16.010,0.395,0.000,-0.027,4,11.953,0.353,0.956,""
3.120,543.782,1007.910,166.414,100.109,23.197,-15.202,7.213,15.973,0.398,0.000,-0.027,4,11.642,0.496,0.955,""
3.140,544.245,1007.606,166.558,100.427,23.190,-15.214,7.247,15.937,0.402,0.000,-0.027,4,11.267,0.474,0.955,""
3.160,544.702,1007.302,166.703,100.746,23.183,-15.237,7.225,15.914,0.405,0.000,-0.026,4,8.713,2.978,0.955,""
3.180,545.166,1006.995,166.846,101.065,23.175,-15.276,7.131,15.907,0.409,0.000,-0.026,4,4.909,2.260,0.957,""
3.200,545.631,1006.687,166.987,101.385,23.167,-15.321,7.017,15.905,0.413,0.000,-0.025,2,3.428,1.608,0.958,""
3.220,546.097,1006.378,167.125,101.705,23.162,-15.369,6.890,15.907,0.416,0.000,-0.024,2,2.738,2.088,0.960,""
3.240,546.563,1006.068,167.261,102.025,23.157,-15.420,6.750,15.912,0.419,0.000,-0.023,2,2.145,2.029,0.962,""
3.260,546.733,1005.757,167.394,102.345,23.155,-15.473,6.600,15.920,0.421,0.000,-0.022,2,1.575,2.301,0.964,""
3.280,547.138,1005.445,167.523,102.666,23.153,-15.524,6.431,15.938,0.423,0.000,-0.022,2,0.859,2.759,0.966,""
3.300,547.556,1005.132,167.649,102.988,23.153,-15.586,6.236,15.954,0.423,0.000,-0.020,2,0.000,2.582,0.969,""
3.320,547.975,1004.818,167.770,103.309,23.091,-15.580,6.037,15.948,0.423,0.000,-0.018,0,0.000,0.587,0.971,""
3.340,548.396,1004.505,167.888,103.630,23.031,-15.574,5.839,15.941,0.454,0.000,-0.016,0,0.000,0.544,0.973,""
3.360,548.777,1004.192,168.001,103.952,22.972,-15.568,5.640,15.935,0.485,0.000,-0.014,0,0.000,0.500,0.975,""
3.380,548.777,1003.878,168.111,104.273,22.914,-15.562,5.442,15.929,0.514,0.000,-0.012,0,0.000,0.457,0.977,""
3.400,548.949,1003.565,168.216,104.594,22.858,-15.555,5.244,15.922,0.543,0.000,-0.010,0,0.000,0.415,0.979,""
3.420,549.289,1003.252,168.318,104.915,22.803,-15.549,5.045,15.916,0.571,0.000,-0.009,0,0.000,0.372,0.981,""
3.440,549.631,1002.939,168.416,105.236,22.750,-15.543,4.847,15.910,0.598,0.000,-0.007,0,0.000,0.331,0.983,""
3.460,549.975,1002.626,168.509,105.557,22.698,-15.537,4.649,15.903,0.625,0.000,-0.005,0,0.000,0.289,0.985,""
3.480,550.320,1002.314,168.599,105.877,22.648,-15.530,4.451,15.897,0.651,0.000,-0.003,0,0.000,0.249,0.986,""
3.500,550.668,1002.001,168.684,106.198,22.599,-15.524,4.253,15.890,0.676,0.000,-0.002,0,0.000,0.210,0.988,""
3.520,551.017,1001.688,168.766,106.518,22.552,-15.518,4.056,15.884,0.700,0.000,-0.001,0,0.000,0.172,0.990,""
3.540,551.056,1001.376,168.844,106.838,22.507,-15.512,3.858,15.878,0.724,0.000,0.001,0,0.000,0.137,0.991,""
3.560,551.183,1001.063,168.917,107.158,22.463,-15.506,3.660,15.871,0.746,0.000,0.003,0,0.000,0.105,0.992,""
3.580,551.503,1000.751,168.987,107.478,22.421,-15.499,3.463,15.865,0.768,0.000,0.004,0,0.000,0.082,0.993,""
3.600,551.825,1000.439,169.053,107.798,22.381,-15.493,3.265,15.859,0.789,0.000,0.005,0,0.000,0.074,0.994,""
3.620,552.149,1000.127,169.114,108.118,22.342,-15.487,3.068,15.852,0.810,0.000,0.006,0,0.000,0.084,0.995,""
3.640,552.475,999.815,169.172,108.437,22.305,-15.481,2.870,15.846,0.829,0.000,0.007,0,0.000,0.106,0.996,""
3.660,552.803,999.503,169.226,108.757,22.269,-15.475,2.673,15.840,0.848,0.000,0.008,0,0.000,0.134,0.997,""
