t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.220,153.285,830.676,101.632,-113.574,22.975,18.889,6.668,11.337,0.522,0.000,-0.189,4,23.219,0.932,0.971,"Ground_Mountain_0_1:(-0.188, 0.972, -0.142);"
0.240,153.907,831.053,101.770,-113.346,22.990,18.804,6.860,11.425,0.513,0.000,-0.187,4,19.087,0.733,0.971,""
0.260,154.363,831.427,101.909,-113.115,23.003,18.725,6.977,11.533,0.505,0.000,-0.185,4,15.219,0.532,0.971,""
0.280,154.820,831.801,102.050,-112.882,23.013,18.651,7.027,11.660,0.498,0.000,-0.182,4,11.763,0.394,0.972,""
0.300,155.417,832.173,102.190,-112.646,23.022,18.580,7.015,11.805,0.493,0.000,-0.177,4,8.600,0.279,0.972,""
0.320,155.874,832.544,102.330,-112.407,23.028,18.510,6.951,11.968,0.489,0.000,-0.174,4,5.924,0.211,0.972,""
0.340,156.331,832.914,102.467,-112.164,23.034,18.440,6.844,12.144,0.486,0.000,-0.170,4,3.719,0.199,0.973,""
0.360,156.904,833.282,102.601,-111.918,23.040,18.368,6.702,12.332,0.483,0.000,-0.163,4,1.918,0.238,0.973,""
0.380,157.362,833.649,102.732,-111.668,23.045,18.292,6.537,12.530,0.480,0.000,-0.158,4,0.766,0.305,0.973,""
0.400,157.820,834.014,102.859,-111.414,23.050,18.212,6.361,12.734,0.478,0.000,-0.152,4,0.182,0.286,0.974,""
0.420,158.278,834.378,102.983,-111.156,23.055,18.126,6.181,12.943,0.475,0.000,-0.147,4,0.000,0.298,0.974,""
0.440,158.830,834.739,103.103,-110.893,23.061,18.035,6.001,13.153,0.472,0.000,-0.139,4,0.000,0.273,0.974,""
0.460,159.289,835.099,103.219,-110.626,23.067,17.939,5.820,13.365,0.470,0.000,-0.133,4,0.000,0.274,0.975,""
0.480,159.749,835.457,103.332,-110.355,23.073,17.840,5.640,13.577,0.467,0.000,-0.127,4,0.000,0.271,0.975,""
0.500,160.209,835.812,103.441,-110.080,23.079,17.738,5.458,13.787,0.464,0.000,-0.121,4,0.000,0.262,0.975,""
0.520,160.740,836.166,103.547,-109.800,23.086,17.635,5.277,13.996,0.460,0.000,-0.113,4,0.007,0.247,0.975,""
0.540,161.201,836.517,103.649,-109.516,23.093,17.529,5.102,14.200,0.457,0.000,-0.107,3,0.398,0.247,0.976,""
0.560,161.663,836.866,103.748,-109.229,23.101,17.421,4.939,14.400,0.453,0.000,-0.101,3,1.009,0.257,0.976,""
0.580,162.176,837.214,103.844,-108.937,23.109,17.312,4.788,14.592,0.450,0.000,-0.094,3,1.648,0.297,0.976,""
0.600,162.638,837.559,103.937,-108.642,23.118,17.203,4.650,14.779,0.446,0.000,-0.086,3,2.302,0.392,0.977,""
0.620,163.101,837.902,104.028,-108.343,23.127,17.093,4.524,14.957,0.441,0.000,-0.080,3,2.971,0.462,0.977,""
0.640,163.564,838.242,104.117,-108.040,23.137,16.980,4.440,15.124,0.436,0.000,-0.074,4,5.085,0.550,0.978,""
0.660,164.060,838.580,104.204,-107.735,23.147,16.868,4.369,15.282,0.432,0.000,-0.067,4,5.855,0.458,0.978,""
0.680,164.524,838.916,104.290,-107.427,23.157,16.757,4.314,15.432,0.427,0.000,-0.060,4,6.643,0.396,0.978,""
0.700,164.988,839.250,104.376,-107.115,23.166,16.648,4.274,15.573,0.422,0.000,-0.053,4,7.442,0.342,0.978,""
0.720,165.452,839.581,104.461,-106.801,23.176,16.541,4.251,15.704,0.417,0.000,-0.047,4,8.283,0.302,0.978,""
0.740,165.932,839.910,104.546,-106.485,23.186,16.438,4.242,15.826,0.412,0.000,-0.041,4,9.042,0.253,0.979,""
0.760,166.396,840.237,104.631,-106.166,23.195,16.337,4.246,15.939,0.407,0.000,-0.034,4,9.712,0.216,0.979,""
0.780,166.860,840.562,104.716,-105.846,23.204,16.241,4.261,16.044,0.402,0.000,-0.028,4,10.257,0.174,0.979,""
0.800,167.325,840.886,104.802,-105.523,23.213,16.149,4.283,16.140,0.398,0.000,-0.023,4,10.663,0.153,0.979,""
0.820,167.790,841.207,104.888,-105.198,23.222,16.062,4.311,16.228,0.393,0.000,-0.017,4,10.978,0.135,0.979,""
0.840,168.255,841.527,104.975,-104.872,23.231,15.980,4.343,16.309,0.389,0.000,-0.011,4,11.179,0.115,0.979,""
0.860,168.720,841.845,105.063,-104.544,23.239,15.905,4.378,16.382,0.385,0.000,-0.005,4,11.330,0.106,0.979,""
0.880,169.185,842.162,105.151,-104.215,23.247,15.835,4.414,16.448,0.380,0.000,0.000,4,11.410,0.093,0.979,""
0.900,169.635,842.477,105.240,-103.885,23.255,15.772,4.450,16.508,0.376,0.000,0.005,4,11.414,0.074,0.979,""
0.920,170.100,842.792,105.330,-103.554,23.262,15.715,4.484,16.561,0.373,0.000,0.010,4,11.306,0.049,0.979,""
0.940,170.565,843.105,105.420,-103.222,23.269,15.665,4.515,16.608,0.369,0.000,0.016,4,11.169,0.042,0.979,""
0.960,171.030,843.418,105.511,-102.888,23.276,15.622,4.543,16.649,0.365,0.000,0.021,4,11.014,0.045,0.979,""
0.980,171.466,843.729,105.602,-102.555,23.282,15.586,4.568,16.683,0.362,0.000,0.025,4,10.854,0.032,0.979,""
1.000,171.931,844.041,105.694,-102.220,23.288,15.557,4.590,16.712,0.359,0.000,0.030,4,10.674,0.046,0.980,""
1.020,172.396,844.351,105.786,-101.885,23.294,15.534,4.607,16.736,0.356,0.000,0.034,4,10.459,0.029,0.980,""
1.040,172.862,844.662,105.879,-101.550,23.299,15.518,4.619,16.754,0.353,0.000,0.039,4,10.180,0.041,0.980,""
1.060,173.282,844.972,105.971,-101.215,23.304,15.510,4.625,16.767,0.351,0.000,0.043,4,9.916,0.049,0.980,""
1.080,173.747,845.282,106.064,-100.879,23.308,15.508,4.626,16.774,0.348,0.000,0.047,4,9.649,0.055,0.980,""
1.100,174.213,845.593,106.156,-100.543,23.312,15.512,4.625,16.777,0.346,0.000,0.051,4,9.484,0.129,0.980,""
1.120,174.678,845.903,106.249,-100.207,23.316,15.522,4.622,16.774,0.344,0.000,0.055,4,9.421,0.124,0.980,""
1.140,175.084,846.214,106.341,-99.872,23.320,15.538,4.618,16.765,0.342,0.000,0.059,4,9.374,0.097,0.980,""
1.160,175.549,846.525,106.433,-99.537,23.323,15.560,4.612,16.752,0.340,0.000,0.063,4,9.259,0.035,0.980,""
1.180,176.014,846.836,106.525,-99.202,23.325,15.587,4.603,16.733,0.339,0.000,0.066,4,9.112,0.024,0.980,""
1.200,176.480,847.149,106.617,-98.867,23.328,15.620,4.592,16.709,0.337,0.000,0.069,4,8.992,0.022,0.980,""
1.220,176.945,847.462,106.709,-98.534,23.330,15.657,4.582,16.680,0.336,0.000,0.072,4,9.049,0.036,0.980,""
1.240,177.335,847.776,106.800,-98.200,23.331,15.700,4.573,16.646,0.335,0.000,0.075,4,9.092,0.056,0.980,""
1.260,177.800,848.091,106.892,-97.868,23.333,15.747,4.564,16.607,0.334,0.000,0.078,4,9.103,0.068,0.980,""
1.280,178.265,848.407,106.983,-97.537,23.334,15.798,4.553,16.564,0.334,0.000,0.081,4,9.002,0.119,0.981,""
1.300,178.731,848.724,107.074,-97.206,23.335,15.854,4.543,16.515,0.333,0.000,0.083,4,9.028,0.124,0.981,""
1.320,179.105,849.042,107.164,-96.876,23.335,15.914,4.534,16.462,0.333,0.000,0.085,4,9.062,0.121,0.981,""
1.340,179.570,849.361,107.255,-96.548,23.336,15.977,4.525,16.405,0.332,0.000,0.088,4,9.072,0.053,0.981,""
1.360,180.035,849.682,107.345,-96.221,23.336,16.045,4.513,16.343,0.332,0.000,0.090,4,8.960,0.067,0.981,""
1.380,180.501,850.004,107.435,-95.895,23.336,16.116,4.500,16.277,0.332,0.000,0.092,4,8.881,0.066,0.981,""
1.400,180.966,850.328,107.525,-95.571,23.336,16.190,4.489,16.207,0.332,0.000,0.094,4,8.982,0.070,0.981,""
1.420,181.324,850.653,107.615,-95.248,23.335,16.267,4.481,16.133,0.332,0.000,0.096,4,9.077,0.056,0.981,""
1.440,181.789,850.980,107.704,-94.927,23.334,16.347,4.473,16.055,0.332,0.000,0.097,4,9.125,0.071,0.981,""
1.460,182.254,851.308,107.793,-94.607,23.334,16.429,4.463,15.973,0.333,0.000,0.099,4,9.027,0.110,0.981,""
1.480,182.720,851.639,107.883,-94.289,23.333,16.514,4.455,15.887,0.333,0.000,0.101,4,9.111,0.190,0.981,""
1.500,183.063,851.971,107.972,-93.972,23.332,16.601,4.449,15.798,0.334,0.000,0.102,4,9.184,0.181,0.981,""
1.520,183.528,852.304,108.060,-93.658,23.331,16.690,4.443,15.705,0.334,0.000,0.103,4,9.254,0.099,0.981,""
1.540,183.993,852.640,108.149,-93.346,23.330,16.782,4.434,15.609,0.334,0.000,0.104,4,9.049,0.072,0.981,""
1.560,184.458,852.977,108.238,-93.035,23.329,16.876,4.422,15.510,0.335,0.000,0.105,4,8.896,0.087,0.981,""
1.580,184.924,853.316,108.326,-92.727,23.328,16.971,4.411,15.408,0.335,0.000,0.106,4,8.941,0.116,0.981,""
1.600,185.251,853.657,108.414,-92.420,23.326,17.067,4.408,15.303,0.336,0.000,0.107,4,9.314,0.128,0.981,""
1.620,185.716,854.000,108.502,-92.116,23.325,17.163,4.409,15.193,0.337,0.000,0.108,4,9.574,0.142,0.981,""
1.640,186.181,854.346,108.590,-91.814,23.324,17.260,4.410,15.081,0.337,0.000,0.108,4,9.618,0.111,0.981,""
1.660,186.647,854.693,108.679,-91.515,23.322,17.358,4.409,14.967,0.338,0.000,0.108,4,9.518,0.094,0.982,""
1.680,187.113,855.042,108.767,-91.218,23.321,17.457,4.410,14.849,0.339,0.000,0.109,4,9.531,0.061,0.982,""
1.700,187.430,855.393,108.855,-90.923,23.320,17.557,4.412,14.730,0.339,0.000,0.110,4,9.577,0.089,0.982,""
1.720,187.896,855.745,108.943,-90.630,23.319,17.656,4.417,14.607,0.340,0.000,0.110,4,9.742,0.040,0.981,""
1.740,188.361,856.100,109.032,-90.340,23.317,17.756,4.423,14.483,0.341,0.000,0.110,4,9.819,0.083,0.981,""
1.760,188.826,856.457,109.120,-90.053,23.316,17.855,4.432,14.355,0.341,0.000,0.110,4,9.951,0.119,0.981,""
1.780,189.292,856.816,109.209,-89.769,23.314,17.953,4.450,14.225,0.342,0.000,0.110,4,10.448,0.233,0.981,""
1.800,189.602,857.176,109.299,-89.487,23.313,18.049,4.480,14.091,0.343,0.000,0.110,4,10.997,0.113,0.981,""
1.820,190.067,857.539,109.389,-89.208,23.311,18.143,4.520,13.955,0.344,0.000,0.110,4,11.460,0.044,0.981,""
1.840,190.531,857.903,109.480,-88.931,23.309,18.236,4.562,13.816,0.345,0.000,0.110,4,11.647,0.153,0.980,""
1.860,190.996,858.268,109.572,-88.658,23.307,18.328,4.608,13.676,0.345,0.000,0.110,4,11.804,0.232,0.980,""
1.880,191.462,858.636,109.665,-88.387,23.305,18.419,4.658,13.533,0.347,0.000,0.110,4,12.036,0.221,0.980,""
1.900,191.760,859.005,109.760,-88.120,23.302,18.506,4.724,13.387,0.348,0.000,0.110,4,12.797,0.174,0.979,""
1.920,192.224,859.376,109.856,-87.855,23.300,18.589,4.802,13.238,0.349,0.000,0.109,4,13.466,0.214,0.979,""
1.940,192.688,859.749,109.953,-87.593,23.297,18.671,4.887,13.087,0.350,0.000,0.109,4,13.830,0.317,0.978,""
1.960,193.153,860.123,110.052,-87.335,23.294,18.750,4.973,12.935,0.352,0.000,0.108,4,13.928,0.313,0.978,""
1.980,193.618,860.498,110.153,-87.079,23.291,18.828,5.061,12.781,0.353,0.000,0.108,4,13.941,0.360,0.977,""
2.000,194.050,860.875,110.256,-86.827,23.288,18.905,5.148,12.627,0.355,0.000,0.107,4,13.889,0.238,0.977,""
2.020,194.370,861.254,110.361,-86.578,23.284,18.978,5.242,12.471,0.356,0.000,0.107,4,14.259,0.227,0.976,""
2.040,194.834,861.634,110.467,-86.331,23.281,19.050,5.339,12.314,0.358,0.000,0.106,4,14.392,0.331,0.975,""
2.060,195.298,862.015,110.576,-86.088,23.277,19.120,5.431,12.157,0.360,0.000,0.105,4,14.219,0.377,0.975,""
2.080,195.763,862.398,110.686,-85.848,23.273,19.190,5.519,12.000,0.361,0.000,0.104,4,13.976,0.263,0.974,""
2.100,196.228,862.783,110.798,-85.612,23.270,19.258,5.605,11.843,0.363,0.000,0.103,4,13.854,0.239,0.974,""
2.120,196.507,863.168,110.912,-85.378,23.266,19.325,5.691,11.686,0.365,0.000,0.103,4,13.854,0.206,0.973,""
2.140,196.971,863.555,111.027,-85.147,23.262,19.389,5.780,11.528,0.367,0.000,0.102,4,13.944,0.236,0.973,""
2.160,197.436,863.943,111.144,-84.920,23.259,19.453,5.859,11.372,0.369,0.000,0.101,4,13.558,0.419,0.972,""
2.180,197.900,864.332,111.262,-84.696,23.255,19.517,5.930,11.216,0.371,0.000,0.099,4,13.095,0.461,0.971,""
2.200,198.364,864.722,111.382,-84.474,23.251,19.580,5.996,11.062,0.373,0.000,0.099,4,12.856,0.403,0.971,""
2.220,198.829,865.114,111.503,-84.256,23.247,19.640,6.070,10.906,0.375,0.000,0.098,4,13.243,0.257,0.970,""
2.240,199.102,865.507,111.626,-84.041,23.243,19.696,6.149,10.750,0.377,0.000,0.097,4,13.495,0.272,0.969,""
2.260,199.566,865.901,111.750,-83.829,23.238,19.753,6.221,10.595,0.379,0.000,0.096,4,13.164,0.411,0.969,""
2.280,200.030,866.296,111.875,-83.621,23.234,19.810,6.283,10.442,0.381,0.000,0.095,4,12.731,0.404,0.968,""
2.300,200.494,866.693,112.002,-83.415,23.230,19.866,6.338,10.289,0.383,0.000,0.094,4,12.372,0.407,0.967,""
2.320,200.958,867.090,112.130,-83.212,23.226,19.920,6.395,10.137,0.385,0.000,0.093,4,12.404,0.146,0.967,""
2.340,201.422,867.488,112.259,-83.013,23.221,19.970,6.462,9.985,0.387,0.000,0.092,4,12.838,0.147,0.966,""
2.360,201.693,867.888,112.389,-82.816,23.217,20.019,6.528,9.834,0.389,0.000,0.092,4,12.862,0.354,0.965,""
2.380,202.156,868.288,112.520,-82.622,23.212,20.067,6.585,9.684,0.392,0.000,0.091,4,12.447,0.475,0.965,""
2.400,202.620,868.689,112.653,-82.432,23.207,20.116,6.634,9.536,0.394,0.000,0.090,4,12.036,0.482,0.964,""
2.420,203.083,869.092,112.786,-82.244,23.203,20.163,6.681,9.389,0.396,0.000,0.090,4,11.866,0.244,0.963,""
2.440,203.547,869.495,112.921,-82.059,23.198,20.208,6.732,9.243,0.399,0.000,0.090,4,12.005,0.055,0.963,""
2.460,204.010,869.899,113.056,-81.877,23.193,20.249,6.792,9.096,0.401,0.000,0.089,4,12.488,0.117,0.962,""
2.480,204.280,870.304,113.193,-81.698,23.188,20.286,6.858,8.949,0.403,0.000,0.090,4,12.816,0.219,0.961,""
2.500,204.743,870.709,113.331,-81.521,23.184,20.322,6.924,8.803,0.406,0.000,0.090,4,12.839,0.316,0.960,""
2.520,205.205,871.114,113.471,-81.348,23.179,20.357,6.990,8.657,0.408,0.000,0.090,4,12.834,0.417,0.959,""
2.540,205.668,871.521,113.611,-81.178,23.175,20.389,7.058,8.511,0.410,0.000,0.090,4,12.993,0.631,0.958,""
2.560,206.130,871.927,113.754,-81.011,23.170,20.417,7.132,8.366,0.413,0.000,0.090,4,13.217,0.557,0.957,""
2.580,206.592,872.335,113.897,-80.846,23.164,20.442,7.210,8.220,0.415,0.000,0.091,4,13.405,0.590,0.956,""
2.600,206.871,872.743,114.043,-80.684,23.158,20.465,7.288,8.074,0.418,0.000,0.092,4,13.444,0.562,0.955,""
2.620,207.325,873.151,114.190,-80.526,23.151,20.486,7.371,7.927,0.421,0.000,0.092,4,13.680,0.347,0.954,""
2.640,207.787,873.561,114.339,-80.370,23.144,20.507,7.450,7.780,0.424,0.000,0.092,4,13.625,0.417,0.953,""
2.660,208.249,873.971,114.489,-80.217,23.138,20.530,7.518,7.636,0.428,0.000,0.093,4,12.935,0.391,0.953,""
2.680,208.712,874.381,114.640,-80.067,23.131,20.557,7.568,7.494,0.431,0.000,0.093,4,12.038,0.313,0.952,""
2.700,209.174,874.792,114.792,-79.919,23.125,20.587,7.603,7.353,0.434,0.000,0.093,4,11.258,0.301,0.952,""
2.720,209.636,875.204,114.945,-79.775,23.119,20.619,7.634,7.212,0.437,0.000,0.093,4,10.963,0.195,0.951,""
2.740,209.910,875.616,115.098,-79.633,23.113,20.646,7.676,7.070,0.440,0.000,0.094,4,11.507,0.206,0.950,""
2.760,210.372,876.028,115.252,-79.494,23.108,20.672,7.718,6.927,0.443,0.000,0.093,4,11.612,0.282,0.950,""
2.780,210.833,876.441,115.407,-79.358,23.102,20.698,7.757,6.784,0.446,0.000,0.093,4,11.458,0.348,0.949,""
2.800,211.295,876.854,115.562,-79.225,23.097,20.724,7.793,6.641,0.449,0.000,0.093,4,11.259,0.452,0.948,""
2.820,211.756,877.268,115.719,-79.095,23.091,20.750,7.826,6.499,0.452,0.000,0.092,4,11.083,0.395,0.947,""
2.840,212.217,877.683,115.875,-78.967,23.085,20.773,7.864,6.356,0.455,0.000,0.091,4,11.287,0.261,0.946,""
2.860,212.678,878.097,116.033,-78.843,23.079,20.793,7.909,6.212,0.457,0.000,0.089,4,11.631,0.363,0.945,""
2.880,212.983,878.513,116.192,-78.721,23.073,20.812,7.953,6.068,0.460,0.000,0.088,4,11.635,0.302,0.945,""
2.900,213.444,878.929,116.352,-78.602,23.067,20.830,7.995,5.924,0.463,0.000,0.086,4,11.556,0.304,0.944,""
2.920,213.905,879.345,116.512,-78.486,23.061,20.851,8.029,5.781,0.466,0.000,0.083,4,11.147,0.452,0.943,""
2.940,214.299,879.762,116.673,-78.372,23.055,20.874,8.050,5.641,0.469,0.000,0.080,4,10.463,0.367,0.943,""
2.960,214.709,880.179,116.834,-78.261,23.050,20.902,8.056,5.504,0.472,0.000,0.077,4,9.680,0.404,0.943,""
2.980,215.169,880.598,116.995,-78.153,23.044,20.934,8.046,5.370,0.475,0.000,0.074,4,8.818,0.350,0.943,""
3.000,215.630,881.017,117.155,-78.048,23.039,20.976,8.006,5.239,0.478,0.000,0.069,4,7.438,0.751,0.943,""
3.020,215.923,881.439,117.314,-77.944,23.034,21.038,7.903,5.117,0.480,0.000,0.067,4,4.446,1.554,0.944,""
3.040,216.367,881.863,117.470,-77.844,23.030,21.104,7.789,4.998,0.483,0.000,0.063,2,3.363,0.799,0.946,""
3.060,216.828,882.288,117.624,-77.745,23.027,21.176,7.657,4.884,0.485,0.000,0.059,2,2.426,0.912,0.948,""
3.080,217.289,882.715,117.775,-77.648,23.025,21.251,7.507,4.775,0.487,0.000,0.055,2,1.509,1.020,0.950,""
3.100,217.524,883.144,117.923,-77.554,23.026,21.332,7.343,4.670,0.487,0.000,0.052,2,0.691,1.170,0.952,""
3.120,217.745,883.574,118.066,-77.462,23.028,21.417,7.157,4.569,0.487,0.000,0.049,2,0.000,0.310,0.954,""
3.140,218.159,884.005,118.206,-77.370,22.956,21.409,6.958,4.567,0.486,0.000,0.046,0,0.000,0.413,0.956,""
3.160,218.574,884.435,118.342,-77.277,22.885,21.400,6.759,4.566,0.522,0.000,0.043,0,0.000,0.394,0.958,""
3.180,218.989,884.865,118.474,-77.185,22.816,21.392,6.560,4.564,0.557,0.000,0.039,0,0.000,0.376,0.960,""
3.200,219.127,885.294,118.602,-77.093,22.748,21.383,6.361,4.562,0.592,0.000,0.037,0,0.000,0.357,0.962,""
3.220,219.254,885.724,118.726,-77.001,22.681,21.374,6.163,4.560,0.626,0.000,0.035,0,0.000,0.338,0.964,""
3.240,219.615,886.154,118.846,-76.909,22.615,21.366,5.964,4.558,0.660,0.000,0.032,0,0.000,0.320,0.966,""
3.260,219.978,886.583,118.962,-76.817,22.550,21.357,5.766,4.556,0.693,0.000,0.029,0,0.000,0.301,0.968,""
3.280,220.342,887.013,119.074,-76.725,22.487,21.349,5.567,4.555,0.725,0.000,0.027,0,0.000,0.283,0.970,""
3.300,220.708,887.442,119.182,-76.633,22.425,21.340,5.369,4.553,0.757,0.000,0.024,0,0.000,0.264,0.971,""
3.320,220.879,887.871,119.286,-76.541,22.364,21.332,5.171,4.551,0.788,0.000,0.022,0,0.000,0.246,0.973,""
3.340,220.927,888.300,119.386,-76.449,22.304,21.323,4.972,4.549,0.818,0.000,0.021,0,0.000,0.228,0.975,""
3.360,221.264,888.728,119.482,-76.357,22.246,21.315,4.774,4.547,0.848,0.000,0.018,0,0.000,0.210,0.977,""
3.380,221.602,889.157,119.574,-76.266,22.189,21.306,4.576,4.545,0.877,0.000,0.015,0,0.000,0.192,0.978,""
3.400,221.942,889.586,119.662,-76.174,22.134,21.298,4.378,4.544,0.905,0.000,0.013,0,0.000,0.174,0.980,""
3.420,222.284,890.014,119.746,-76.082,22.079,21.289,4.180,4.542,0.933,0.000,0.011,0,0.000,0.156,0.981,""
3.440,222.628,890.442,119.826,-75.991,22.027,21.281,3.983,4.540,0.960,0.000,0.009,0,0.000,0.139,0.983,""
3.460,222.783,890.870,119.902,-75.899,21.975,21.272,3.785,4.538,0.987,0.000,0.008,0,0.000,0.121,0.984,""
3.480,223.124,891.298,119.975,-75.807,21.925,21.264,3.587,4.536,1.000,0.000,0.006,0,0.000,0.104,0.985,""
3.500,223.466,891.726,120.043,-75.716,21.877,21.255,3.390,4.535,1.000,0.000,0.004,0,0.000,0.088,0.987,""
3.520,223.811,892.153,120.107,-75.624,21.829,21.247,3.192,4.533,1.000,0.000,0.002,0,0.000,0.071,0.988,""
3.540,224.158,892.580,120.168,-75.533,21.784,21.238,2.995,4.531,1.000,0.000,0.001,0,0.000,0.055,0.989,""
3.560,224.506,893.008,120.224,-75.442,21.739,21.230,2.797,4.529,1.000,0.000,-0.001,0,0.000,0.040,0.990,""
3.580,225.313,893.435,120.276,-75.350,21.696,21.221,2.600,4.527,1.000,0.000,-0.004,0,0.000,0.026,0.991,""
3.600,225.684,893.861,120.325,-75.259,21.655,21.213,2.403,4.526,1.000,0.000,-0.005,0,0.000,0.016,0.992,""
3.620,229.917,894.288,120.369,-75.168,21.614,21.204,2.206,4.524,1.000,0.000,-0.012,0,0.000,0.019,0.993,""
3.640,230.953,894.715,120.410,-75.077,21.576,21.196,2.009,4.522,1.000,0.000,-0.013,0,0.000,0.030,0.994,""
3.660,231.389,895.141,120.446,-74.986,21.538,21.187,1.812,4.520,1.000,0.000,-0.014,0,0.000,0.043,0.995,""
3.680,231.824,895.567,120.479,-74.895,21.503,21.179,1.615,4.518,1.000,0.000,-0.015,0,0.000,0.057,0.996,""
3.700,232.199,895.993,120.507,-74.804,21.468,21.170,1.418,4.516,1.000,0.000,-0.016,0,0.000,0.071,0.996,""
3.720,232.630,896.419,120.532,-74.713,21.435,21.162,1.222,4.515,1.000,0.000,-0.017,0,0.000,0.085,0.997,""
3.740,233.062,896.844,120.553,-74.622,21.403,21.153,1.025,4.513,1.000,0.000,-0.018,0,0.000,0.099,0.997,""
3.760,233.493,897.270,120.569,-74.531,21.373,21.145,0.829,4.511,1.000,0.000,-0.019,0,0.000,0.112,0.998,""
3.780,233.923,897.695,120.582,-74.440,21.344,21.136,0.632,4.509,1.000,0.000,-0.020,0,0.000,0.125,0.998,""
3.800,234.296,898.120,120.591,-74.349,21.317,21.128,0.436,4.507,1.000,0.000,-0.021,0,0.000,0.137,0.999,""
