time,driver,station,speed,target,throttle,brake,errors,errorWeight,line,brakeJudgment,grounded,water,recoveries
185.229,Reference,6.42,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
185.229,EMBER,14.55,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
185.229,GOLD,21.51,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
185.229,BLUE,28.52,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
188.242,Reference,6.42,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.242,EMBER,14.55,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
188.242,GOLD,21.51,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
188.242,BLUE,28.52,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
188.460,Reference,6.69,2.924,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.460,EMBER,14.81,2.655,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.460,GOLD,21.91,3.656,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.460,BLUE,28.91,3.469,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.660,Reference,7.53,5.243,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.660,EMBER,15.57,4.792,19.609,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.660,GOLD,22.96,6.607,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.660,BLUE,29.90,6.219,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.860,Reference,8.78,7.399,22.971,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.860,EMBER,16.77,6.799,20.856,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.860,GOLD,24.57,9.328,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.860,BLUE,31.42,8.738,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.080,Reference,10.64,9.615,24.544,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.080,EMBER,18.54,8.877,22.498,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.080,GOLD,26.96,12.125,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.080,BLUE,33.67,11.326,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.280,Reference,12.72,11.495,26.155,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.280,EMBER,20.52,10.656,24.133,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.280,GOLD,29.64,14.503,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.280,BLUE,36.18,13.525,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.500,Reference,15.46,13.427,28.051,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.500,EMBER,23.10,12.499,26.006,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.500,GOLD,33.12,16.947,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.500,BLUE,39.42,15.780,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.720,Reference,18.59,15.223,30.009,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.720,EMBER,26.07,14.227,27.901,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.720,GOLD,37.12,19.220,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.720,BLUE,43.14,17.873,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.940,Reference,22.11,16.891,31.979,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.940,EMBER,29.41,15.846,29.777,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.940,GOLD,41.61,21.331,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.940,BLUE,47.31,19.815,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.140,Reference,25.63,18.304,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.140,EMBER,32.73,17.229,31.445,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.140,GOLD,46.08,23.119,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.140,BLUE,51.45,21.456,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.360,Reference,29.82,19.751,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.360,EMBER,36.70,18.656,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.360,GOLD,51.40,24.950,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.360,BLUE,56.36,23.133,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.580,Reference,34.32,21.092,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.580,EMBER,40.97,19.990,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.580,GOLD,57.12,26.645,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.580,BLUE,61.63,24.685,32.000,1.000,0.000,0,0.000,0.000,1.000
