time,vehicle,lap,gate,speed,recoveries,misses,x,y,z
3.005,moto,0,0,0.00,0,0,564.07,82.55,-6.94
3.005,moto,0,0,0.00,0,0,568.74,82.57,0.91
3.005,moto,0,0,0.00,0,0,564.53,82.57,8.03
3.005,atv,0,0,0.00,0,0,569.05,82.57,14.95
4.000,moto,0,0,15.46,0,0,564.33,82.56,1.35
4.000,moto,0,0,15.47,0,0,568.96,82.57,9.20
4.000,moto,0,0,15.47,0,0,564.67,82.57,16.32
4.000,atv,0,0,14.56,0,0,568.60,82.55,22.75
5.000,moto,0,0,26.74,0,0,564.56,82.57,22.86
5.000,moto,0,1,26.76,0,0,568.86,82.55,30.72
5.000,moto,0,1,26.77,0,0,564.11,82.51,37.84
5.000,atv,0,1,25.11,0,0,566.44,82.48,42.86
7.000,moto,0,1,39.58,0,0,560.06,82.12,91.95
7.000,moto,0,1,37.76,0,0,563.03,82.02,99.31
7.000,moto,0,1,37.56,0,0,556.10,81.86,105.68
7.000,atv,0,1,36.18,0,0,558.84,81.85,106.61
8.680,moto,0,1,43.02,0,0,522.97,80.43,144.92
8.680,moto,0,1,43.09,0,0,521.61,80.35,148.85
8.680,moto,0,1,44.69,0,0,509.34,79.93,154.43
8.680,atv,0,1,42.36,0,0,514.11,80.09,153.37
10.040,moto,0,2,48.26,0,0,469.94,78.21,177.51
10.040,moto,0,2,46.77,0,0,468.94,78.12,180.17
10.040,moto,0,2,46.41,0,0,454.15,77.28,186.86
10.040,atv,0,2,46.38,0,0,462.11,77.72,184.29
11.160,moto,0,2,30.58,0,0,431.64,75.81,199.81
11.160,moto,0,2,30.54,0,0,431.86,75.78,200.49
11.160,moto,0,2,31.92,0,0,419.71,75.16,206.36
11.160,atv,0,2,31.86,0,0,426.31,75.47,203.18
12.500,moto,0,2,0.37,0,0,415.83,75.04,208.02
12.500,moto,0,2,0.37,0,0,416.05,75.03,208.67
12.500,moto,0,2,31.73,0,0,382.03,74.85,226.17
12.500,atv,0,2,26.96,0,0,388.84,74.27,222.52
13.740,moto,0,2,0.05,0,0,415.74,75.04,208.06
13.740,moto,0,2,0.04,0,0,415.98,75.03,208.73
13.740,moto,0,2,27.63,0,0,350.37,85.16,242.15
13.740,atv,0,2,21.89,0,0,364.81,81.46,235.28
15.040,moto,0,2,0.05,0,0,415.68,75.03,208.07
15.040,moto,0,2,0.04,0,0,415.93,75.03,208.77
15.040,moto,0,2,27.39,0,0,317.67,80.97,258.31
15.040,atv,0,2,15.13,0,0,340.86,79.97,248.10
16.220,moto,0,2,0.05,0,0,415.63,75.03,208.09
16.220,moto,0,2,0.04,0,0,415.90,75.03,208.81
16.220,moto,0,2,25.14,0,0,286.30,74.18,270.47
16.220,atv,0,2,11.52,0,0,328.40,82.78,254.24
17.280,moto,0,2,7.91,0,0,413.89,74.96,209.02
17.280,moto,0,2,0.04,0,0,415.86,75.02,208.85
17.280,moto,0,2,28.73,0,0,258.54,60.25,281.67
17.280,atv,0,2,13.87,0,0,318.63,79.68,260.87
19.100,moto,0,2,29.59,0,0,381.85,74.87,226.34
19.100,moto,0,2,17.06,0,0,407.33,74.69,213.17
19.100,moto,0,2,31.94,0,0,211.15,52.26,297.11
19.100,atv,0,2,22.38,0,0,286.75,68.74,278.80
20.120,moto,0,2,28.25,0,0,356.66,83.53,239.41
20.120,moto,0,2,28.24,0,0,386.33,74.48,223.84
20.120,moto,0,2,31.94,0,0,179.34,49.16,291.48
20.120,atv,0,2,27.07,0,0,265.54,58.49,288.55
21.960,moto,0,2,29.72,0,0,312.06,78.71,264.58
21.960,moto,0,2,24.50,0,0,343.86,84.60,246.91
21.960,moto,0,2,31.75,0,0,122.67,47.76,278.18
21.960,atv,0,2,30.61,0,0,206.97,51.73,295.74
23.440,moto,0,2,28.62,0,0,277.66,60.95,290.01
23.440,moto,0,2,25.70,0,0,309.99,78.87,261.60
23.440,moto,0,2,30.86,0,0,79.08,47.79,264.46
23.440,atv,0,2,31.83,0,0,161.33,47.65,288.19
24.960,moto,0,2,40.48,0,0,225.67,54.02,296.52
24.960,moto,0,2,27.91,0,0,273.96,61.49,276.68
24.960,moto,0,2,15.38,0,0,39.63,34.61,250.49
24.960,atv,0,2,20.48,0,0,124.11,47.60,278.21
26.160,moto,0,2,31.94,0,0,186.10,49.70,292.93
26.160,moto,0,2,32.46,0,0,245.08,56.11,296.56
26.160,moto,0,2,0.00,0,0,39.29,34.57,250.10
26.160,atv,0,2,23.23,0,0,98.19,48.37,269.60
27.920,moto,0,2,31.83,0,0,131.73,46.61,280.74
27.920,moto,0,2,31.93,0,0,187.29,49.85,293.03
27.920,moto,0,2,0.00,0,0,39.20,34.55,250.22
27.920,atv,0,2,22.90,0,0,61.92,34.72,255.71
29.320,moto,0,2,30.52,0,0,90.15,49.95,267.84
29.320,moto,0,2,31.87,0,0,143.93,46.04,283.94
29.320,moto,0,2,0.00,0,0,39.13,34.53,250.32
29.320,atv,0,2,33.71,0,0,27.39,33.98,235.07
30.540,moto,0,2,30.51,0,0,55.02,38.84,256.68
30.540,moto,0,2,30.96,0,0,107.12,50.16,273.20
30.540,moto,0,2,-0.39,0,0,39.19,34.51,250.51
30.540,atv,0,2,40.65,0,0,-11.73,30.22,211.73
31.720,moto,0,2,-0.02,0,0,40.81,34.48,251.86
31.720,moto,0,2,30.61,0,0,72.69,46.17,262.12
31.720,moto,0,2,-0.01,0,0,38.94,34.48,250.55
31.720,atv,0,3,32.78,0,0,-49.02,26.78,183.20
32.780,moto,0,2,-0.02,0,0,40.76,34.46,251.97
32.780,moto,0,2,28.38,0,0,42.83,34.61,252.10
32.780,moto,0,2,-0.01,0,0,38.88,34.46,250.65
32.780,atv,0,3,31.87,0,0,-73.05,24.56,159.54
34.180,moto,0,2,-0.02,0,0,40.68,34.42,252.11
34.180,moto,0,2,10.79,0,0,29.49,33.90,231.25
34.180,moto,0,2,-0.02,0,0,38.79,34.42,250.79
34.180,atv,0,3,22.50,0,0,-97.58,23.98,126.40
36.160,moto,0,2,0.34,0,0,40.03,34.37,251.94
36.160,moto,0,2,33.18,0,0,-11.99,30.22,212.36
36.160,moto,0,2,14.32,0,0,33.76,34.54,245.68
36.160,atv,0,3,12.15,0,0,-113.62,17.17,95.21
38.160,moto,0,2,-0.02,0,0,39.43,34.33,251.78
38.160,moto,0,3,31.92,0,0,-64.36,25.37,168.85
38.160,moto,0,2,35.23,0,0,-6.56,30.66,214.33
38.160,atv,0,3,28.64,0,0,-121.45,20.34,56.10
40.160,moto,0,2,7.68,0,0,37.42,34.41,249.84
40.160,moto,0,3,31.31,0,0,-102.32,25.40,118.48
40.160,moto,0,3,31.94,0,0,-62.46,25.54,170.59
40.160,atv,0,3,22.11,0,0,-125.32,23.74,0.89
42.160,moto,0,2,31.24,0,0,7.54,31.94,222.64
42.160,moto,0,3,28.95,0,0,-124.43,19.79,64.20
42.160,moto,0,3,31.55,0,0,-101.21,25.07,120.74
42.160,atv,0,3,18.59,0,0,-120.61,17.57,-40.13
44.160,moto,0,3,0.00,0,0,-51.05,26.74,182.88
44.160,moto,0,3,31.65,0,0,-125.40,23.60,1.47
44.160,moto,0,3,28.50,0,0,-124.83,19.66,66.75
44.160,atv,0,3,33.50,0,0,-91.63,21.97,-84.90
46.160,moto,0,3,27.70,0,0,-72.24,24.65,160.55
46.160,moto,0,3,13.93,0,0,-120.63,18.78,-46.30
46.160,moto,0,3,31.68,0,0,-125.43,23.06,4.17
46.160,atv,0,3,41.36,0,0,-30.36,25.74,-126.86
48.160,moto,0,3,30.58,0,0,-107.47,26.06,109.46
48.160,moto,0,3,32.32,0,0,-92.24,21.97,-83.58
48.160,moto,0,3,11.73,0,0,-121.59,19.13,-45.59
48.160,atv,0,3,31.78,0,0,36.51,30.25,-137.35
