time,x,y,z,speed,grounded,nextGate,misses,penalty
10.931,-629.880,19.770,-40.361,32.772,0,12,0,0
11.031,-629.947,19.865,-37.053,32.713,0,12,0,0
11.131,-630.014,19.861,-33.754,32.706,0,12,0,0
11.231,-630.081,19.760,-30.464,32.741,0,12,0,0
11.331,-630.147,19.562,-27.182,32.804,0,12,0,0
11.431,-630.214,19.266,-23.909,32.878,0,12,0,0
11.531,-630.280,18.873,-20.644,32.945,0,12,0,0
11.631,-630.346,18.383,-17.386,32.990,0,12,0,0
11.731,-630.412,17.795,-14.137,32.997,0,12,0,0
11.831,-630.478,17.112,-10.894,32.958,0,12,0,0
11.931,-630.544,16.331,-7.659,32.868,0,12,0,0
12.032,-630.609,15.454,-4.430,32.726,0,12,0,0
12.132,-630.675,14.480,-1.208,32.537,0,12,0,0
12.234,-630.740,13.410,2.009,32.309,0,12,0,0
12.334,-630.805,12.245,5.219,32.058,0,12,0,0
12.434,-630.870,10.983,8.424,31.794,0,12,0,0
12.534,-630.935,9.627,11.623,31.531,0,12,0,0
12.634,-630.997,8.606,14.768,29.502,4,12,0,0
12.734,-631.061,8.757,17.742,29.996,4,12,0,0
12.834,-631.126,8.920,20.770,30.485,4,12,0,0
12.934,-631.192,9.017,23.847,30.968,4,12,0,0
13.034,-631.261,9.046,26.972,31.441,4,12,0,0
13.134,-631.332,9.037,30.143,31.902,4,12,0,0
13.234,-631.404,9.022,33.360,32.351,4,12,0,0
13.334,-631.478,9.017,36.621,32.787,4,12,0,0
13.434,-631.552,9.025,39.924,33.211,4,12,0,0
13.534,-631.628,9.041,43.269,33.623,4,12,0,0
13.634,-631.705,9.059,46.655,34.024,4,12,0,0
13.734,-631.783,9.077,50.080,34.414,4,12,0,0
13.834,-631.861,9.093,53.541,34.748,4,12,0,0
13.934,-631.940,9.108,57.030,34.992,4,12,0,0
14.034,-632.020,9.122,60.540,35.172,4,12,0,0
14.134,-632.100,9.137,64.064,35.305,4,12,0,0
14.234,-632.180,9.151,67.600,35.404,4,12,0,0
14.334,-632.261,9.166,71.144,35.478,4,12,0,0
14.434,-632.341,9.181,74.694,35.533,4,13,0,0
14.534,-632.422,9.196,78.249,35.575,4,13,0,0
14.634,-632.503,9.211,81.808,35.606,4,13,0,0
14.734,-632.583,9.226,85.369,35.630,4,13,0,0
14.834,-632.664,9.240,88.932,35.648,4,13,0,0
14.934,-632.745,9.255,92.496,35.661,4,13,0,0
15.034,-632.826,9.269,96.062,35.671,4,13,0,0
15.134,-632.907,9.284,99.629,35.679,4,13,0,0
15.234,-632.988,9.298,103.196,35.685,4,13,0,0
15.334,-633.069,9.313,106.764,35.689,4,13,0,0
15.434,-633.150,9.327,110.332,35.693,4,13,0,0
15.535,-633.230,9.341,113.901,35.695,4,13,0,0
15.635,-633.311,9.355,117.469,35.697,4,13,0,0
15.735,-633.392,9.369,121.038,35.699,4,13,0,0
15.835,-633.473,9.383,124.607,35.700,4,13,0,0
15.935,-633.554,9.396,128.176,35.701,4,13,0,0
16.035,-633.635,9.410,131.746,35.702,4,13,0,0
16.135,-633.716,9.423,135.315,35.702,4,13,0,0
16.235,-633.796,9.436,138.884,35.703,4,13,0,0
16.335,-633.877,9.449,142.454,35.703,4,13,0,0
16.435,-633.958,9.462,146.023,35.703,4,13,0,0
16.535,-634.039,9.475,149.592,35.704,4,13,0,0
16.636,-634.120,9.487,153.162,35.704,4,13,0,0
16.736,-634.201,9.500,156.731,35.704,4,13,0,0
16.836,-634.282,9.512,160.301,35.704,4,13,0,0
16.936,-634.363,9.524,163.870,35.705,4,13,0,0
17.036,-634.443,9.535,167.440,35.705,4,13,0,0
17.136,-634.524,9.547,171.010,35.705,4,13,0,0
17.236,-634.605,9.558,174.579,35.705,4,13,0,0
17.336,-634.686,9.569,178.149,35.706,4,13,0,0
17.436,-634.767,9.580,181.718,35.706,4,13,0,0
17.536,-634.848,9.590,185.288,35.706,4,13,0,0
17.637,-634.929,9.600,188.858,35.706,4,13,0,0
17.737,-635.010,9.610,192.428,35.707,4,13,0,0
17.837,-635.090,9.619,195.997,35.707,4,13,0,0
17.937,-635.171,9.628,199.567,35.707,4,13,0,0
18.037,-635.252,9.637,203.137,35.708,4,13,0,0
18.137,-635.333,9.645,206.707,35.708,4,13,0,0
18.237,-635.414,9.653,210.277,35.708,4,13,0,0
18.337,-635.496,9.660,213.847,35.709,4,13,0,0
18.437,-635.577,9.667,217.417,35.709,4,13,0,0
18.537,-635.658,9.674,220.987,35.709,4,13,0,0
18.637,-635.739,9.681,224.557,35.710,4,13,0,0
18.738,-635.820,9.688,228.127,35.710,4,13,0,0
18.838,-635.901,9.695,231.697,35.710,4,13,0,0
18.938,-635.983,9.701,235.267,35.710,4,13,0,0
