time,x,y,z,speed,wheels,up,throttle,brake,nextGate,lap,recoveries,groundBelow
3.848408,719.8253,80.73134,-81.20362,23.63155,4,0.998841,0.0892273,0,1,0,0,80.25793
3.968408,719.566,80.88869,-84.02207,23.62115,4,0.998641,0.09571686,0,1,0,0,80.41764
4.088408,719.4067,81.05886,-86.84606,23.60901,4,0.9984159,0.1035599,0,1,0,0,80.59132
4.208407,719.3643,81.2432,-89.67189,23.59429,4,0.9981275,0.1133575,0,1,0,0,80.78104
4.328407,719.4593,81.4438,-92.49372,23.57573,4,0.9977883,0.1261292,0,1,0,0,80.98359
4.448407,719.7128,81.66139,-95.28038,23.09426,4,0.997347,0,0,1,0,0,81.20123
4.568408,720.1298,81.88995,-97.91427,21.89518,4,0.9967941,0.1822128,0,1,0,0,81.44148
4.688407,720.7241,82.13333,-100.4045,21.18658,4,0.9961051,0.1824295,0,1,0,0,81.69259
4.808407,721.5215,82.39878,-102.8022,21.12464,4,0.9952489,0.1650681,0,2,0,0,81.9472
4.928407,722.4653,83.15598,-104.9452,21.01746,1,0.9213091,0,0.128459,2,0,0,82.51377
5.048407,723.5793,83.63794,-107.2247,21.01826,0,0.9675888,0.2712723,0,2,0,0,82.73343
5.168407,724.7139,83.99235,-109.493,20.48065,0,0.9943258,0.5987152,0,2,0,0,82.95533
5.288407,725.8508,84.19864,-111.7535,19.64958,0,0.9988196,0,0.2166414,2,0,0,83.17757
5.408407,726.9891,84.25853,-114.004,18.58087,0,0.9860268,0,1,2,0,0,83.42392
5.528407,728.0457,84.40338,-115.9229,13.61677,2,0.9840134,0,1,2,0,0,83.60937
5.648407,729.0084,84.55734,-117.436,12.42636,1,0.9909657,0,1,2,0,0,83.76245
5.768407,730.0464,84.57113,-118.7697,12.15741,2,0.9966463,0.5793991,0,2,0,0,83.93132
5.888407,731.2689,84.52988,-119.6784,11.98128,4,0.998532,0.1047089,0,2,0,0,84.10213
6.008407,732.546,84.6322,-120.1752,11.19102,4,0.9914742,0.1099892,0,2,0,0,84.26286
6.128407,733.855,84.8556,-120.4387,11.40545,4,0.9910173,0.4458519,0,2,0,0,84.42125
6.248407,735.2565,85.09032,-120.5892,12.19311,4,0.9916407,0.4212731,0,2,0,0,84.58801
6.368407,736.7267,85.29034,-120.6819,12.53443,4,0.9921513,0.4949715,0,2,0,0,84.76356
6.488407,738.2277,85.46336,-120.7653,12.32077,4,0.9923422,0,0.4009247,2,0,0,84.94159
6.608407,739.5466,85.60998,-120.8648,10.05495,4,0.9922765,0,0.7761208,2,0,0,85.10527
6.728406,740.5021,85.72308,-120.9706,6.641233,4,0.9921009,0,1,2,0,0,86.05711
6.848406,741.0505,85.79398,-121.0513,3.258833,4,0.991868,0,0.9497579,2,0,0,86.07455
6.968406,741.2781,85.82825,-121.0917,1.251571,4,0.9915984,0,0.3692501,2,0,0,86.0826
7.088406,741.3588,85.84479,-121.1081,0.3903403,4,0.9915979,0,0,2,0,0,86.08569
7.208406,741.3837,85.84979,-121.1141,0.4068337,4,0.9916619,1,0,2,0,0,86.08678
7.328406,741.5627,85.87368,-121.1623,2.368011,4,0.9917063,1,0,2,0,0,86.09505
7.448407,741.9616,85.92626,-121.2725,4.256075,4,0.9917147,1,0,2,0,0,86.11382
7.568407,742.5553,86.02476,-121.4377,5.927939,4,0.9873913,1,0,2,0,0,86.13981
7.688406,743.293,86.51926,-121.6251,7.405846,4,0.9929554,1,0,2,0,0,86.17107
7.808406,744.2273,86.77552,-121.9594,9.112122,4,0.9888347,0.9078667,0,2,0,0,86.22252
7.928406,745.2571,86.91838,-122.4535,9.695148,3,0.9882838,0.2754845,0,2,0,0,86.28716
8.048407,746.2479,86.96902,-123.1016,9.791308,4,0.99025,0.172509,0,2,0,0,86.36601
8.168406,747.1429,87.00217,-123.8846,9.810386,4,0.9921481,0.1531631,0,2,0,0,86.45694
8.288406,747.9197,87.06147,-124.7806,9.819865,4,0.9934785,0.1453979,0,2,0,0,86.55616
8.408405,748.577,87.15516,-125.7816,10.34922,4,0.9943025,1,0,2,0,0,86.66299
8.528406,749.1668,87.2841,-126.9943,11.88179,4,0.994765,1,0,2,0,0,86.78877
8.648405,749.6733,87.43733,-128.4344,13.36191,4,0.995005,1,0,2,0,0,86.93518
8.768406,750.0682,87.60687,-130.0875,14.7969,4,0.9951197,1,0,2,0,0,87.10114
8.888405,750.3335,87.79055,-131.9364,16.19509,4,0.9951659,1,0,2,0,0,87.28493
9.008406,750.4656,87.98896,-133.9638,17.56121,4,0.9951726,1,0,2,0,0,87.48557
9.128407,750.4742,88.20316,-136.1556,18.89536,4,0.9951519,1,0,2,0,0,87.70203
9.248405,750.3799,88.43378,-138.5016,20.19418,4,0.9951103,1,0,2,0,0,87.93512
9.368406,750.2111,88.68122,-140.9954,21.45266,4,0.995042,1,0,2,0,0,88.1841
9.488405,750.0073,88.94623,-143.6337,22.65973,4,0.9949421,1,0,2,0,0,88.45056
9.608406,749.8663,89.2274,-146.3851,23.256,4,0.9948119,0.4178863,0,2,0,0,88.73457
9.728405,749.8755,89.51918,-149.1766,23.42639,4,0.9946429,0.2522446,0,2,0,0,89.02766
9.848406,750.0549,89.81931,-151.9724,23.48482,4,0.9944427,0.1986374,0,2,0,0,89.32998
9.968405,750.3896,90.12727,-154.7568,23.51229,4,0.9942021,0.1754044,0,2,0,0,89.64194
10.08841,750.853,90.44328,-157.5236,23.52846,4,0.9939194,0.1626022,0,2,0,0,89.95877
10.2084,751.4178,90.7682,-160.2714,23.53836,4,0.9935897,0.1552521,0,2,0,0,90.28735
10.32841,752.0603,91.10322,-163.0013,23.54384,4,0.9931989,0.1516892,0,2,0,0,90.62592
10.4484,752.7612,91.44964,-165.7156,23.54614,4,0.992749,0.1508759,0,2,0,0,90.97261
10.56841,753.5062,91.80928,-168.4162,23.54622,4,0.9922268,0.1519867,0,2,0,0,91.33917
10.68841,754.2851,92.18403,-171.1048,23.54476,4,0.9915853,0.154451,0,2,0,0,91.71824
10.8084,755.0903,92.57642,-173.7826,23.54204,4,0.9908217,0.1580322,0,2,0,0,92.11296
10.92841,755.9167,92.98959,-176.4501,23.53821,4,0.9899153,0.1625305,0,2,0,0,92.53311
11.0484,756.7607,93.42716,-179.1073,23.53324,4,0.9887732,0.1679504,0,2,0,0,92.98116
11.16841,757.6205,93.89236,-181.7539,23.52719,4,0.9874762,0.1743362,0,2,0,0,93.45174
11.2884,758.4949,94.38679,-184.3893,23.52039,4,0.9859628,0.1813965,0,2,0,0,93.95066
11.40841,759.3842,94.9109,-187.013,23.51266,4,0.9843249,0.1892395,0,2,0,0,94.47197
11.5284,760.2889,95.46121,-189.6254,23.50471,4,0.9827857,0.1974716,0,2,0,0,95.01285
11.64841,761.2102,96.03123,-192.227,23.49742,4,0.9813729,0.2052612,0,2,0,0,95.57043
11.7684,762.1497,96.61516,-194.8185,23.49109,4,0.9801413,0.2123642,0,2,0,0,96.14333
11.8884,763.1085,97.20924,-197.4001,23.48599,4,0.9790736,0.218544,0,2,0,0,96.73134
12.0084,764.0882,97.81138,-199.9716,23.48218,4,0.9781614,0.223735,0,2,0,0,97.3269
12.1284,765.0896,98.42027,-202.5329,23.47948,4,0.9774083,0.2280685,0,2,0,0,97.92876
12.24841,766.114,99.03463,-205.0838,23.47786,4,0.9767879,0.2315445,0,2,0,0,98.53679
12.3684,767.1622,99.6533,-207.6239,23.47703,4,0.9762968,0.2343994,0,2,0,0,99.15224
12.48841,768.2353,100.2746,-210.1532,23.47703,4,0.9759579,0.2366226,0,2,0,0,99.77068
12.6084,769.3341,100.8968,-212.6714,23.47784,4,0.9757369,0.2382477,0,2,0,0,100.387
12.7284,770.4597,101.5182,-215.1783,23.47935,4,0.9756566,0.2393234,0,2,0,0,101.0025
12.8484,771.613,102.1369,-217.6738,23.48162,4,0.9757459,0.2398422,0,2,0,0,101.6155
12.9684,772.7957,102.751,-220.1572,23.4847,4,0.9759811,0.2397415,0,2,0,0,102.2257
13.0884,774.0089,103.3583,-222.6283,23.48851,4,0.9763706,0.2390747,0,2,0,0,102.8293
13.2084,775.2548,103.9565,-225.0861,23.49318,4,0.9769389,0.2377747,0,2,0,0,103.4227
13.3284,776.5359,104.5429,-227.5297,23.49877,4,0.9776926,0.2357819,0,2,0,0,104.003
13.4484,777.8546,105.1141,-229.9581,23.50545,4,0.9786682,0.2329636,0,2,0,0,104.5661
13.5684,779.214,105.6659,-232.3701,23.51348,4,0.9798937,0.2291306,0,2,0,0,105.1073
13.6884,780.6172,106.1931,-234.7643,23.52321,4,0.9814318,0.2240189,0,2,0,0,105.6205
13.8084,782.0679,106.6888,-237.1392,23.53512,4,0.9832906,0.217247,0,2,0,0,106.1019
13.9284,783.5698,107.1452,-239.4928,23.54942,4,0.9853805,0.2085342,0,2,0,0,106.5494
14.0484,785.126,107.5612,-241.8206,23.56432,4,0.9872757,0.1990692,0,2,0,0,106.9703
14.1684,786.7393,107.9439,-244.1171,23.5783,4,0.9889187,0.1902161,0,2,0,0,107.3594
14.2884,788.4131,108.2999,-246.3762,23.59134,4,0.9904242,0.1822342,0,2,0,0,107.7205
14.4084,790.1511,108.6306,-248.5921,23.60374,4,0.9917862,0.1747727,0,2,0,0,108.0553
14.5284,791.9572,108.9345,-250.7587,23.61594,4,0.9930631,0.1675583,0,2,0,0,108.3601
14.6484,793.8353,109.2094,-252.8693,23.62807,4,0.9942238,0.1604034,0,2,0,0,108.6353
14.7684,795.7886,109.4551,-254.9165,23.63997,4,0.9952559,0.153421,0,2,0,0,108.8821
14.8884,797.8191,109.6727,-256.8923,23.65311,4,0.9961547,0.1467285,0,2,0,0,109.1025
15.0084,799.9225,109.8649,-258.7955,23.67213,4,0.9969189,0.1339661,0,2,0,0,109.2993
15.1284,802.0815,110.0351,-260.6401,23.69027,4,0.9975408,0.1218826,0,2,0,0,109.4767
15.2484,804.2807,110.1876,-262.4406,23.70481,4,0.9980071,0.1121658,0,2,0,0,109.6399
15.3684,806.5128,110.3276,-264.2026,23.71539,4,0.9983436,0.1056061,0,2,0,0,109.7921
15.4884,808.7807,110.4606,-265.9199,23.7193,4,0.998557,0.1041275,0,2,0,0,109.9383
15.6084,811.0983,110.5927,-267.5694,23.7162,4,0.9986632,0.1084152,0,2,0,0,110.0827
15.7284,813.4835,110.7234,-269.1205,23.6943,4,0.9988744,0.1251083,0,2,0,0,110.1907
15.8484,815.9668,110.8303,-270.5103,23.64931,4,0.9992678,0.1620911,0,2,0,0,110.2608
15.9684,818.5672,110.8914,-271.6656,23.62861,4,0.9996276,0.186795,0,2,0,0,110.3053
16.0884,821.2706,110.9076,-272.5556,23.64782,4,0.9998509,0.1784958,0,3,0,0,110.329
16.2084,824.0468,110.8948,-273.1914,23.68722,4,0.9999585,0.151123,0,3,0,0,110.3356
16.3284,826.8674,110.8691,-273.6052,23.72961,4,0.9999962,0.1196091,0,3,0,0,110.3288
16.4484,829.7117,110.8383,-273.8376,23.76699,4,0.9999968,0.09142609,0,3,0,0,110.3097
16.5684,832.5666,110.8039,-273.932,23.80313,4,0.9999788,0.06587829,0,3,0,0,110.281
16.6884,835.4175,110.7646,-273.9704,23.64745,4,0.999952,0.2191284,0,3,0,0,110.2454
16.8084,838.265,110.7197,-274.0534,23.77295,4,0.9999222,0.09981079,0,3,0,0,110.2037
16.9284,841.1172,110.6699,-274.2163,23.81772,4,0.9998949,0.06067505,0,3,0,0,110.1579
17.0484,843.9568,110.6177,-274.4496,23.69366,4,0.9998755,0.1855011,0,3,0,0,110.1111
17.1684,846.7947,110.5662,-274.7322,23.80531,4,0.9998722,0.08057251,0,3,0,0,110.0686
17.2884,849.6326,110.5212,-275.0402,23.62815,4,0.9999005,0.0472641,0,3,0,0,110.0413
17.4084,852.5172,110.4953,-275.3579,24.72109,4,0.9999634,1,0,3,0,0,110.04
17.5284,855.5508,110.4974,-275.6789,25.93357,4,0.9999943,1,0,3,0,0,110.04
17.6484,858.7291,110.5164,-275.987,27.09461,4,0.9999998,1,0,3,0,0,110.04
17.7684,862.0468,110.535,-276.2679,28.20885,4,1,1,0,3,0,0,110.04
17.8884,865.4988,110.5442,-276.5113,29.28034,4,0.9999999,1,0,3,0,0,110.04
18.0084,869.0797,110.545,-276.7107,30.31196,4,1,1,0,3,0,0,110.04
18.1284,872.784,110.5422,-276.8635,31.30581,4,1,1,0,3,0,0,110.04
18.2484,876.6068,110.5395,-276.9706,32.26352,4,1,1,0,3,0,0,110.04
18.3684,880.5428,110.5384,-277.0354,33.18647,4,1,1,0,3,0,0,110.04
18.4884,884.5878,110.5384,-277.0635,34.07585,4,1,1,0,3,0,0,110.04
18.6084,888.7373,110.5388,-277.0616,34.93273,4,1,1,0,3,0,0,110.04
18.7284,892.9873,110.5391,-277.0367,35.75813,4,1,1,0,3,0,0,110.04
18.8484,897.334,110.5392,-276.9959,36.55305,4,1,1,0,3,0,0,110.04
18.9684,901.774,110.5392,-276.9457,37.31849,4,1,1,0,3,0,0,110.04
19.0884,906.3038,110.5391,-276.8918,38.05545,4,1,1,0,3,0,0,110.04
19.2084,910.9202,110.5391,-276.8388,38.76498,4,1,1,0,3,0,0,110.04
19.3284,915.6199,110.5391,-276.7899,39.44807,4,1,1,0,3,0,0,110.04
19.4484,920.3997,110.5391,-276.7474,40.10573,4,1,1,0,3,0,0,110.04
19.5684,925.2569,110.5391,-276.7128,40.7389,4,1,1,0,3,0,0,110.04
19.6884,930.1884,110.5391,-276.6866,41.34853,4,1,1,0,3,0,0,110.04
19.8084,935.1915,110.5391,-276.6687,41.93549,4,1,1,0,3,0,0,110.04
19.9284,940.2636,110.5391,-276.6583,42.50063,4,1,1,0,3,0,0,110.04
20.0484,945.402,110.5391,-276.6543,43.04476,4,1,1,0,3,0,0,110.04
20.1684,950.6043,110.5391,-276.6553,43.56866,4,1,1,0,3,0,0,110.04
20.2884,955.868,110.5391,-276.6599,44.07309,4,1,1,0,3,0,0,110.04
20.4084,961.191,110.5391,-276.6667,44.55874,4,1,1,0,3,0,0,110.04
20.5284,966.571,110.5391,-276.6746,45.02632,4,1,1,0,3,0,0,110.04
20.6484,972.0059,110.5391,-276.6825,45.47652,4,1,1,0,3,0,0,110.04
20.7684,977.4935,110.5391,-276.6898,45.90996,4,1,1,0,3,0,0,110.04
20.8884,983.0322,110.5391,-276.6958,46.32728,4,1,1,0,3,0,0,110.04
21.0084,988.6198,110.5391,-276.7005,46.72906,4,1,1,0,3,0,0,110.04
21.1284,994.2545,110.5391,-276.7038,47.1159,4,1,1,0,3,0,0,110.04
21.2484,999.9346,110.5391,-276.7056,47.48833,4,1,1,0,3,0,0,110.04
21.3684,1005.658,110.5391,-276.7063,47.84693,4,1,1,0,3,0,0,110.04
21.4884,1011.424,110.5392,-276.7062,48.19219,4,1,1,0,3,0,0,110.0524
21.6084,1017.176,110.7062,-276.7053,47.90223,4,0.9974421,1,0,3,0,0,110.3493
21.7284,1022.84,111.3905,-276.7032,47.66116,4,0.9902741,1,0,3,0,0,111.0295
21.8484,1028.42,112.4403,-276.7001,47.42291,4,0.9790254,1,0,3,0,0,112.0759
21.9684,1033.879,113.8312,-276.6953,46.51789,4,0.9643737,0,1,3,0,0,113.4615
22.0884,1038.911,115.432,-276.6894,42.53688,4,0.9478729,0,1,3,0,0,115.0554
22.2084,1043.417,117.1235,-276.6832,38.64565,4,0.9311217,0,1,3,0,0,116.7404
22.3284,1047.419,118.831,-276.677,34.79491,4,0.9151343,0,1,3,0,0,118.4414
22.4484,1050.844,120.4554,-276.6697,25.89413,4,0.8969677,0,1,3,0,0,120.0499
22.5684,1053.218,121.6999,-276.6685,20.78095,4,0.8901361,0,0.9204707,3,0,0,121.2473
22.6884,1055.215,122.8105,-276.6881,18.00114,4,0.8868043,0,0.5013747,3,0,0,122.3067
22.8084,1056.963,123.799,-276.7106,15.83013,4,0.8814908,0,0.5333612,3,0,0,123.2735
22.9284,1058.48,124.6729,-276.7279,13.86149,4,0.8746637,0,0.2937179,3,0,0,124.1421
23.0484,1059.864,125.4967,-276.7397,13.50832,4,0.8675325,0.7367272,0,3,0,0,124.9589
23.1684,1061.302,126.3795,-276.7477,14.51853,4,0.8606611,1,0,3,0,0,125.8316
23.2884,1062.833,127.3427,-276.7526,15.51208,4,0.8539818,1,0,3,0,0,126.7885
23.4084,1064.451,128.3853,-276.7546,16.45571,4,0.8471252,1,0,3,0,0,127.8296
23.5284,1066.145,129.5075,-276.7541,17.25495,4,0.839924,0.7502167,0,3,0,0,128.9537
23.6484,1067.858,130.6782,-276.7516,17.26923,4,0.8323698,0.2861466,0,3,0,0,130.1254
23.7684,1069.527,131.8552,-276.7479,16.85399,2,0.8255922,0.1312393,0,3,0,0,131.3008
23.8884,1071.17,132.9781,-276.7435,16.27728,0,0.837295,0.1472199,0,3,0,0,115.884
24.0084,1072.81,133.9712,-276.7391,15.62007,0,0.8570368,0.3526207,0,3,0,0,94.10318
24.1284,1074.448,134.8218,-276.7346,15.0252,0,0.8804029,0.5900696,0,3,0,0,72.33014
24.2484,1076.085,135.5298,-276.7302,14.50367,0,0.905255,0.844635,0,3,0,0,65
24.3684,1077.72,136.0949,-276.7258,14.0635,0,0.9295775,1,0,3,0,0,65
24.4884,1079.353,136.5169,-276.7213,13.71066,0,0.9516439,1,0,3,0,0,65
24.6084,1080.983,136.7959,-276.7169,13.44916,0,0.9701486,1,0,3,0,0,65
24.7284,1082.609,136.9319,-276.7125,13.28088,0,0.9842864,1,0,3,0,0,65
24.8484,1084.231,136.9253,-276.7081,13.20511,0,0.9937727,1,0,3,0,0,65
24.9684,1085.848,136.7764,-276.7037,13.21831,0,0.998802,1,0,3,0,0,65
25.0884,1087.461,136.4856,-276.6993,13.31399,0,0.9999568,1,0,3,0,0,65
25.2084,1089.068,136.0537,-276.6949,13.48279,0,0.9980853,1,0,3,0,0,65
25.3284,1090.669,135.4811,-276.6906,13.71273,0,0.9941676,1,0,3,0,0,65
25.4484,1092.264,134.7686,-276.6862,13.98959,0,0.9891919,1,0,3,0,0,65
25.5684,1093.854,133.9166,-276.6819,14.29739,0,0.9840523,1,0,3,0,0,65
25.6884,1095.438,132.9258,-276.6777,14.61879,0,0.9794774,1,0,3,0,0,65
25.8084,1097.016,131.7966,-276.6735,14.93569,0,0.9759904,1,0,3,0,0,65
25.9284,1098.588,130.5294,-276.6693,15.22981,0,0.9738979,1,0,3,0,0,65
26.0484,1100.154,129.1246,-276.6651,15.48334,0,0.9733017,1,0,3,0,0,65
26.1684,1101.715,127.5825,-276.6609,15.67972,0,0.9741275,1,0,3,0,0,65
26.2884,1103.271,125.9033,-276.6567,15.80441,0,0.9761649,1,0,3,0,0,65
26.4084,1104.821,124.0874,-276.6525,15.84572,0,0.9791121,1,0,3,0,0,65
26.5284,1106.367,122.135,-276.6483,15.79552,0,0.9826216,1,0,3,0,0,65
26.6484,1107.908,120.0462,-276.6441,15.64977,0,0.9863415,1,0,3,0,0,65
26.7684,1109.445,117.8213,-276.6399,15.40893,0,0.9899517,1,0,3,0,0,65
26.8884,1110.978,115.4606,-276.6357,15.07795,0,0.9931901,1,0,3,0,0,65
27.0084,1112.507,112.9643,-276.6315,14.66605,0,0.9958692,1,0,3,0,0,65
27.1284,1114.032,110.3328,-276.6273,14.18619,0,0.9978828,1,0,3,0,0,65
27.2484,1115.553,107.5663,-276.6231,13.65431,0,0.9992033,1,0,3,0,0,65
27.3684,1117.071,104.6652,-276.6189,13.08844,0,0.9998715,1,0,3,0,0,65
27.4884,1118.586,101.6299,-276.6147,12.50769,0,0.9999815,1,0,3,0,0,65
27.6084,1120.098,98.46059,-276.6105,11.93126,0,0.9996619,1,0,3,0,0,65
27.7284,1121.608,95.15778,-276.6063,11.37759,0,0.9990578,1,0,3,0,0,65
27.8484,1123.114,91.72179,-276.6023,10.86359,0,0.9983134,1,0,3,0,0,65
27.9684,1124.617,88.15297,-276.5982,10.404,0,0.9975584,1,0,3,0,0,65
28.0884,1126.118,84.45164,-276.5942,10.01099,0,0.9968976,1,0,3,0,0,65
28.2084,1127.616,80.61819,-276.5902,9.693858,0,0.9964056,1,0,3,0,0,65
28.3284,1129.111,76.6529,-276.5861,9.45892,0,0.9961246,1,0,3,0,0,65
28.4484,1130.603,72.55611,-276.5821,9.30949,0,0.9960666,1,0,3,0,0,65
28.5684,1132.092,68.32815,-276.5781,9.245975,0,0.9962174,1,0,3,0,0,65
28.6884,1133.605,65.35552,-276.574,12.20978,4,0.9999999,1,0,3,0,0,65
28.8084,1135.175,65.38309,-276.5699,13.78107,4,0.9999999,1,0,3,0,0,65
28.9284,1136.942,65.46075,-276.5668,15.39305,4,0.9999999,1,0,3,0,0,65
29.0484,1138.899,65.51075,-276.5674,16.9452,4,1,1,0,3,0,0,65
29.1684,1141.037,65.52174,-276.5724,18.43994,4,1,1,0,3,0,0,65
29.2884,1143.351,65.5125,-276.5818,19.87923,4,1,1,0,3,0,0,65
29.3884,1145.409,65.50296,-276.5924,21.0377,4,1,1,0,3,0,0,65
29.5084,1148.028,65.49663,-276.6076,22.38041,4,1,1,0,3,0,0,65
29.6284,1150.805,65.49582,-276.6244,23.67316,4,1,1,0,3,0,0,65
29.7284,1153.235,65.49712,-276.6389,24.71363,4,1,1,0,3,0,0,65
29.8484,1156.247,65.49875,-276.6557,24.96529,4,1,0,0.1516619,3,0,0,65
29.9684,1159.146,65.4995,-276.6702,23.36732,4,1,0,0.6552348,3,0,0,65
30.0684,1161.355,65.49955,-276.6798,21.1759,4,1,0,0.8726468,3,0,0,65
30.1884,1163.678,65.49931,-276.6884,18.01003,4,1,0,1,3,0,0,65
30.3084,1165.61,65.49908,-276.6943,14.73137,4,1,0,1,3,0,0,65
30.4284,1167.149,65.499,-276.6981,11.46059,4,1,0,1,3,0,0,65
30.5284,1168.131,65.49901,-276.7,8.740922,4,1,0,1,3,0,0,65
30.6484,1168.952,65.49905,-276.7014,5.484497,4,1,0,1,3,0,0,65
30.7684,1169.391,65.49908,-276.702,2.494744,4,1,0,0.7213128,3,0,0,65
30.8684,1169.555,65.49908,-276.7022,1.205696,4,1,0,0.3486065,3,0,0,65
30.9884,1169.644,65.49908,-276.7023,0.4777989,4,1,0,0,3,0,0,65
31.1084,1169.677,65.49908,-276.7023,0.1702779,4,1,0,0,3,0,0,65
31.2084,1169.688,65.49908,-276.7023,0.07206973,4,1,0,0,3,0,0,65
31.3284,1169.692,65.49908,-276.7023,0.02568424,4,1,0,0,3,0,0,65
31.4484,1169.694,65.49908,-276.7023,0.009153385,4,1,0,0,3,0,0,65
31.5484,1169.695,65.49908,-276.7023,0.003874175,4,1,0,0,3,0,0,65
31.6684,1169.695,65.49908,-276.7023,0.001380704,4,1,0,0,3,0,0,65
31.7884,1169.695,65.49908,-276.7023,0.0004920753,4,1,0,0,3,0,0,65
31.9084,1169.695,65.49908,-276.7023,0.0001753802,4,1,0,0,3,0,0,65
32.0084,1169.695,65.49908,-276.7023,7.423842E-05,4,1,0,0,3,0,0,65
32.1284,1169.695,65.49908,-276.7023,2.646367E-05,4,1,0,0,3,0,0,65
32.2484,1169.695,65.49908,-276.7023,9.434641E-06,4,1,0,0,3,0,0,65
32.3484,1169.695,65.49908,-276.7023,3.994625E-06,4,1,0,0,3,0,0,65
32.4684,1169.695,65.49908,-276.7023,1.423916E-06,4,1,0,0,3,0,0,65
32.5884,1169.695,65.49908,-276.7023,5.068263E-07,4,1,0,0,3,0,0,65
32.6884,1169.695,65.49908,-276.7023,2.136629E-07,4,1,0,0,3,0,0,65
32.8084,1169.695,65.49908,-276.7023,7.520961E-08,4,1,0,0,3,0,0,65
32.9284,1169.695,65.49908,-276.7023,2.604964E-08,4,1,0,0,3,0,0,65
33.0284,1169.695,65.49908,-276.7023,1.053977E-08,4,1,0,0,3,0,0,65
33.1484,1169.695,65.49908,-276.7023,3.411553E-09,4,1,0,0,3,0,0,65
33.2684,1169.695,65.49908,-276.7023,1.035845E-09,4,1,0,0,3,0,0,65
33.3884,1169.695,65.49908,-276.7023,2.994148E-10,4,1,0,0,3,0,0,65
33.4884,1169.695,65.49908,-276.7023,1.119134E-10,4,1,0,0,3,0,0,65
33.6084,1169.695,65.49908,-276.7023,5.765867E-11,4,1,0,0,3,0,0,65
33.7284,1169.695,65.49908,-276.7023,5.028223E-11,4,1,0,0,3,0,0,65
