time,x,y,z,speed,target,grounded,branchS,earned,misses,contact,impulse,throttle,brake,steer,suspension,alignment
2.359,170.882,48.625,290.195,31.686,32.000,4,0.000,0.000,0,Ground_480_480,0.000,0.188,0.000,-0.011,5.337,0.254
2.459,167.780,48.356,289.552,31.830,32.000,4,0.000,0.000,0,Ground_480_480,0.000,0.102,0.000,-0.010,5.285,0.205
2.579,164.059,47.975,288.752,31.648,32.000,4,0.000,0.000,0,Ground_480_480,0.000,0.211,0.000,-0.010,5.022,0.209
2.679,160.976,47.604,288.065,31.829,32.000,3,0.000,0.000,0,Ground_480_480,0.000,0.103,0.000,-0.010,4.114,0.658
2.799,157.283,47.095,287.214,31.704,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.178,0.000,-0.011,7.501,0.604
2.899,154.218,46.651,286.485,31.874,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.076,0.000,-0.012,13.482,0.628
3.019,150.564,46.216,285.581,31.578,32.000,4,0.000,0.000,0,Ground_400_480,75.765,0.253,0.000,-0.011,22.434,3.310
3.139,146.901,46.069,284.658,31.692,32.000,4,0.000,0.000,0,Ground_400_480,120.523,0.185,0.000,-0.015,18.274,0.786
3.239,143.830,46.041,283.882,31.779,32.000,4,0.000,0.000,0,Ground_400_480,11.945,0.132,0.000,-0.018,16.888,0.540
3.359,140.140,46.104,282.937,31.824,32.000,4,0.000,0.000,0,Ground_400_480,7.393,0.106,0.000,-0.020,16.183,0.608
3.459,137.070,46.227,282.134,31.816,32.000,4,0.000,0.000,0,Ground_400_480,19.197,0.110,0.000,-0.022,16.081,1.221
3.579,133.452,46.471,281.157,30.706,30.364,4,0.000,0.000,0,Ground_400_480,25.597,0.000,0.000,-0.023,16.057,1.749
3.679,130.562,46.741,280.352,30.108,30.364,4,0.000,0.000,0,Ground_400_480,0.000,0.154,0.000,-0.024,15.042,0.424
3.799,127.193,47.126,279.376,28.720,29.000,4,0.000,0.000,0,Ground_400_480,0.000,0.168,0.000,-0.024,14.144,0.347
3.899,124.475,47.497,278.554,28.696,29.000,4,0.000,0.000,0,Ground_400_480,15.318,0.182,0.000,-0.024,15.110,1.419
4.019,121.236,48.020,277.532,28.682,29.000,4,0.000,0.000,0,Ground_400_480,1.861,0.191,0.000,-0.016,14.845,0.398
4.139,118.030,48.629,276.468,28.651,29.000,2,0.000,0.000,0,Ground_400_480,0.000,0.209,0.000,-0.035,6.816,0.302
4.239,115.350,49.110,275.549,28.538,29.000,0,0.000,0.000,0,Ground_400_480,0.000,0.277,0.000,-0.019,0.000,0.050
4.359,112.139,49.557,274.442,28.282,29.000,0,0.000,0.000,0,,0.000,0.431,0.000,-0.005,0.000,0.148
4.459,109.470,49.820,273.521,28.097,29.000,0,0.000,0.000,0,,0.000,0.542,0.000,0.009,0.000,0.220
4.579,106.275,50.005,272.418,27.914,29.000,0,0.000,0.000,0,,0.000,0.651,0.000,-0.052,0.000,0.293
4.679,103.620,50.051,271.501,27.800,29.000,0,0.000,0.000,0,,0.000,0.720,0.000,-0.409,0.000,0.344
4.799,100.442,49.975,270.404,27.712,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.025,0.000,0.391
4.919,97.273,49.759,269.310,27.677,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.027,0.000,0.423
5.019,94.640,49.471,268.401,27.686,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.027,0.000,0.438
5.139,91.488,48.998,267.312,27.736,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.027,0.000,0.445
5.239,88.869,48.496,266.407,27.804,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.027,0.000,0.442
5.359,85.735,47.767,265.325,27.902,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.025,0.000,0.427
5.459,83.130,47.053,264.425,27.989,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.024,0.000,0.408
5.579,80.013,46.069,263.348,28.082,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.021,0.000,0.377
5.679,77.421,45.143,262.453,28.138,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.018,0.000,0.345
5.799,74.320,43.906,261.382,28.166,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.013,0.000,0.303
5.919,71.227,42.530,260.315,28.137,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.008,0.000,0.257
6.019,68.655,41.279,259.427,28.059,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.002,0.000,0.217
6.139,65.577,39.651,258.365,27.896,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.006,0.000,0.167
6.239,63.018,38.190,257.481,27.698,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.013,0.000,0.126
6.359,59.954,36.311,256.424,27.388,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.023,0.000,0.078
6.459,57.425,34.682,255.556,25.848,32.000,4,0.000,0.000,0,Ground_400_480,438.829,1.000,0.000,-0.035,45.000,23.234
6.579,54.521,34.656,254.261,26.292,32.000,4,0.000,0.000,0,Ground_400_480,2535.814,1.000,0.000,-0.036,15.294,0.180
6.679,52.229,34.748,252.842,27.202,32.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,-0.021,8.692,0.104
6.799,49.535,34.846,250.864,28.289,32.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,0.002,5.658,0.065
6.919,46.801,34.887,248.727,29.352,32.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,0.020,6.044,0.069
7.019,44.458,34.880,246.872,30.213,32.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,0.030,6.620,0.224
7.139,41.550,34.828,244.601,31.034,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.580,0.000,0.036,6.410,0.475
7.239,39.055,34.753,242.713,31.399,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.361,0.000,0.036,7.750,0.402
7.359,35.987,34.627,240.491,31.642,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.215,0.000,0.033,7.008,0.151
7.459,33.376,34.486,238.689,31.759,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.144,0.000,0.028,5.732,0.313
7.579,30.187,34.254,236.590,31.856,32.000,2,0.000,0.000,0,Ground_400_480,0.000,0.087,0.000,0.021,2.347,0.323
7.679,27.492,33.983,234.892,31.923,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.046,0.000,0.015,4.592,1.193
7.799,24.252,33.601,232.921,31.812,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.113,0.000,0.007,9.462,0.235
7.919,20.975,33.216,230.985,31.921,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.047,0.000,0.001,12.720,0.292
8.019,18.245,32.929,229.398,31.785,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.129,0.000,-0.004,13.162,0.340
8.139,14.945,32.622,227.491,31.905,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.057,0.000,-0.008,11.299,0.355
8.239,12.206,32.383,225.905,31.752,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.149,0.000,-0.011,9.550,0.084
8.359,8.917,32.095,223.983,31.885,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.069,0.000,-0.013,9.010,0.125
8.459,6.188,31.849,222.367,31.687,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.188,0.000,-0.014,9.399,0.179
8.579,2.932,31.550,220.403,31.849,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.090,0.000,-0.015,9.703,0.199
8.699,-0.312,31.248,218.403,31.646,32.000,4,0.000,0.000,0,Ground_320_480,0.000,0.213,0.000,-0.015,10.068,0.021
8.799,-2.990,30.999,216.716,31.804,32.000,4,0.000,0.000,0,Ground_320_480,0.000,0.117,0.000,-0.015,9.868,0.480
8.919,-6.195,30.701,214.651,31.908,32.000,4,0.000,0.000,0,Ground_320_480,0.000,0.055,0.000,-0.014,9.976,0.153
9.019,-8.839,30.457,212.912,31.749,32.000,4,0.000,0.000,0,Ground_320_480,0.000,0.151,0.000,-0.014,9.775,0.362
9.139,-12.000,30.164,210.788,31.879,32.000,4,0.000,0.000,0,Ground_320_480,0.000,0.073,0.000,-0.013,9.574,0.305
9.239,-14.616,29.921,208.995,31.681,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.192,0.000,-0.012,9.858,0.247
9.359,-17.734,29.631,206.817,31.844,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.094,0.000,-0.012,9.819,0.215
9.459,-20.325,29.391,204.973,31.917,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.050,0.000,-0.012,9.902,0.079
9.579,-23.401,29.106,202.748,31.799,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.120,0.000,-0.011,9.939,0.246
9.699,-26.470,28.824,200.485,31.903,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.058,0.000,-0.011,10.125,0.210
9.799,-29.007,28.590,198.585,31.719,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.168,0.000,-0.011,9.900,0.119
9.919,-32.036,28.311,196.279,31.861,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.083,0.000,-0.012,9.889,0.440
10.019,-34.553,28.078,194.333,31.925,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.045,0.000,-0.012,10.015,0.358
10.139,-37.538,27.802,191.986,31.801,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.119,0.000,-0.013,10.005,0.101
10.239,-40.020,27.574,190.002,31.890,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.066,0.000,-0.013,9.831,0.117
10.359,-42.973,27.303,187.600,31.717,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.170,0.000,-0.014,9.972,0.226
10.459,-45.416,27.080,185.578,31.840,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.096,0.000,-0.014,10.208,0.198
10.579,-48.335,26.815,183.118,31.919,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.048,0.000,-0.015,9.847,0.158
10.699,-51.213,26.553,180.640,31.794,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.123,0.000,-0.016,9.833,0.300
10.799,-53.600,26.334,178.542,31.883,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.070,0.000,-0.017,10.174,0.105
10.919,-56.437,26.075,175.998,31.683,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.190,0.000,-0.018,10.036,0.177
11.019,-58.772,25.862,173.855,31.817,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.110,0.000,-0.018,9.974,0.463
11.139,-61.554,25.609,171.242,31.903,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.058,0.000,-0.020,10.099,0.244
11.239,-63.839,25.402,169.044,31.712,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.173,0.000,-0.020,9.879,0.441
11.359,-66.549,25.157,166.370,31.847,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.092,0.000,-0.022,10.230,0.376
11.459,-68.784,24.955,164.104,31.907,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.056,0.000,-0.023,9.986,0.437
11.579,-71.416,24.717,161.357,31.740,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.156,0.000,-0.024,10.244,0.267
11.699,-74.007,24.483,158.562,31.857,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.086,0.000,-0.026,10.031,0.259
11.799,-76.133,24.292,156.193,31.909,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.055,0.000,-0.028,10.118,0.220
11.919,-78.625,24.069,153.317,31.735,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.159,0.000,-0.029,10.198,0.331
12.019,-80.661,23.886,150.881,31.835,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.099,0.000,-0.030,10.283,0.448
12.139,-83.053,23.672,147.903,31.900,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.060,0.000,-0.031,9.735,0.216
12.239,-84.993,23.497,145.388,31.671,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.198,0.000,-0.032,10.163,0.104
12.359,-87.253,23.294,142.326,31.812,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.113,0.000,-0.032,10.826,0.201
12.479,-89.449,23.112,139.204,31.881,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.071,0.000,-0.032,15.706,0.256
12.579,-91.217,23.102,136.590,31.712,32.000,4,0.000,0.000,0,Ground_320_400,154.812,0.173,0.000,-0.038,19.006,2.134
12.699,-93.272,23.246,133.460,30.646,30.364,4,0.000,0.000,0,Ground_320_400,48.046,0.000,0.000,-0.047,16.191,1.167
12.799,-94.890,23.456,130.938,30.067,30.364,4,0.000,0.000,0,Ground_320_400,24.201,0.179,0.000,-0.053,15.791,1.090
12.919,-96.727,23.810,127.965,28.637,29.000,4,0.000,0.000,0,Ground_320_400,56.060,0.218,0.000,-0.054,17.227,1.260
13.019,-98.164,24.179,125.518,28.654,29.000,4,0.000,0.000,0,Ground_320_400,0.000,0.207,0.000,-0.048,14.105,0.189
13.139,-99.801,24.717,122.557,28.625,29.000,2,0.000,0.000,0,Ground_320_400,3.400,0.225,0.000,-0.034,8.402,0.200
13.239,-101.116,25.149,120.042,28.483,29.000,0,0.000,0.000,0,Ground_320_400,0.000,0.310,0.000,-0.030,0.000,0.061
13.359,-102.688,25.538,117.028,28.229,29.000,0,0.000,0.000,0,,0.000,0.463,0.000,-0.033,0.000,0.155
13.479,-104.255,25.784,114.022,28.002,29.000,0,0.000,0.000,0,,0.000,0.599,0.000,-0.050,0.000,0.237
13.579,-105.558,25.881,111.523,27.841,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.016,0.000,0.296
13.699,-107.117,25.866,108.531,27.685,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.017,0.000,0.353
13.799,-108.412,25.746,106.045,27.589,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.019,0.000,0.389
13.919,-109.962,25.473,103.070,27.515,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.023,0.000,0.419
14.019,-111.250,25.138,100.598,27.484,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.027,0.000,0.434
14.139,-112.792,24.607,97.639,27.479,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.034,0.000,0.440
14.239,-114.074,24.059,95.180,27.494,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.041,0.000,0.435
14.359,-115.607,23.273,92.237,27.521,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.052,0.000,0.420
14.479,-117.137,22.348,89.303,27.545,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.064,0.000,0.395
14.579,-118.409,21.472,86.864,27.549,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.076,0.000,0.369
14.699,-119.931,20.293,83.946,27.521,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.092,0.000,0.331
14.799,-121.196,19.206,81.520,27.459,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.108,0.000,0.295
14.919,-122.170,18.760,78.649,25.091,32.000,4,0.000,0.000,0,Ground_320_400,1176.923,1.000,0.000,-0.085,21.464,15.811
15.019,-122.489,18.961,76.126,25.855,32.000,4,0.000,0.000,0,Ground_320_400,103.695,1.000,0.000,-0.064,7.815,3.442
15.139,-122.678,19.178,72.959,26.946,32.000,4,0.000,0.000,0,Ground_320_400,0.000,1.000,0.000,-0.032,6.229,1.576
15.259,-122.747,19.372,69.668,27.979,32.000,4,0.000,0.000,0,Ground_320_400,12.582,1.000,0.000,-0.008,14.376,1.320
15.359,-122.733,19.574,66.830,28.821,32.000,4,0.000,0.000,0,Ground_320_400,0.000,1.000,0.000,0.009,13.744,1.190
15.479,-122.682,19.865,63.317,29.786,32.000,4,0.000,0.000,0,Ground_320_400,0.000,1.000,0.000,0.025,8.926,1.488
15.579,-122.647,20.106,60.300,30.553,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.868,0.000,0.032,5.905,1.535
15.699,-122.649,20.352,56.594,31.140,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.516,0.000,0.034,5.188,0.366
15.799,-122.708,20.508,53.464,31.403,32.000,4,0.000,0.000,0,Ground_320_400,0.000,0.358,0.000,0.031,5.631,0.560
15.919,-122.857,20.643,49.684,31.582,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.251,0.000,0.025,6.674,0.586
16.019,-123.045,20.721,46.523,31.673,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.196,0.000,0.017,5.773,0.412
16.139,-123.337,20.753,42.722,31.752,32.000,2,0.000,0.000,0,Ground_320_320,0.000,0.149,0.000,0.007,2.348,0.978
16.259,-123.683,20.687,38.915,31.821,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.107,0.000,-0.003,6.782,1.012
16.359,-123.993,20.596,35.746,31.857,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.086,0.000,-0.010,11.801,0.381
16.479,-124.370,20.511,31.941,31.877,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.074,0.000,-0.017,13.335,0.073
16.579,-124.671,20.479,28.769,31.884,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.070,0.000,-0.022,13.873,0.223
16.699,-124.998,20.517,24.972,31.829,32.000,4,0.000,0.000,0,Ground_320_320,46.226,0.103,0.000,-0.030,20.898,2.592
16.799,-125.249,20.682,21.846,31.012,30.364,4,0.000,0.000,0,Ground_320_320,15.524,0.000,0.000,-0.039,17.581,0.588
16.919,-125.507,20.978,18.242,30.113,30.364,4,0.000,0.000,0,Ground_320_320,2.935,0.151,0.000,-0.044,15.404,0.352
17.019,-125.673,21.285,15.311,29.012,29.000,4,0.000,0.000,0,Ground_320_320,4.273,0.000,0.000,-0.048,16.158,0.604
17.139,-125.794,21.726,11.904,28.709,29.000,4,0.000,0.000,0,Ground_320_320,0.000,0.174,0.000,-0.053,16.072,0.301
17.259,-125.822,22.257,8.509,28.677,29.000,4,0.000,0.000,0,Ground_320_320,2.595,0.194,0.000,-0.055,15.481,0.256
17.359,-125.764,22.762,5.694,28.646,29.000,4,0.000,0.000,0,Ground_320_320,0.623,0.213,0.000,-0.050,14.997,0.201
17.479,-125.594,23.442,2.337,28.610,29.000,2,0.000,0.000,0,Ground_320_320,0.000,0.234,0.000,-0.050,7.645,1.064
17.579,-125.387,23.966,-0.473,28.437,29.000,0,0.000,0.000,0,Ground_320_320,0.000,0.338,0.000,-0.043,0.000,0.051
17.699,-125.136,24.464,-3.838,28.136,29.000,0,0.000,0.000,0,,0.000,0.518,0.000,-0.044,0.000,0.038
17.799,-124.927,24.770,-6.637,27.901,29.000,0,0.000,0.000,0,,0.000,0.660,0.000,-0.062,0.000,0.106
17.919,-124.676,25.006,-9.987,27.641,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.022,0.000,0.178
18.019,-124.467,25.094,-12.771,27.446,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.023,0.000,0.229
18.139,-124.217,25.070,-16.104,27.240,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.026,0.000,0.280
18.259,-123.968,24.905,-19.428,27.067,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.032,0.000,0.318
18.359,-123.760,24.659,-22.191,26.945,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.038,0.000,0.341
18.479,-123.512,24.236,-25.497,26.822,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.048,0.000,0.358
18.579,-123.305,23.776,-28.245,26.733,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.058,0.000,0.363
18.699,-123.058,23.097,-31.534,26.637,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.073,0.000,0.361
18.799,-122.853,22.424,-34.268,26.556,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.087,0.000,0.352
18.919,-122.607,21.490,-37.540,26.448,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.107,0.000,0.333
19.039,-122.363,20.417,-40.802,26.316,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.129,0.000,0.308
19.139,-122.159,19.417,-43.514,26.178,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.149,0.000,0.282
19.259,-121.079,18.894,-46.150,23.841,32.000,4,0.000,0.000,0,Ground_320_320,1741.088,1.000,0.000,-0.109,26.023,25.191
19.359,-119.782,18.892,-48.173,24.475,32.000,4,0.000,0.000,0,Ground_320_320,194.551,1.000,0.000,-0.082,7.314,0.470
19.479,-118.108,18.969,-50.675,25.483,32.000,4,0.000,0.000,0,Ground_320_320,113.048,1.000,0.000,-0.052,2.235,8.850
19.579,-116.618,19.031,-52.782,26.351,32.000,4,0.000,0.000,0,Ground_320_320,96.132,1.000,0.000,-0.044,17.842,9.274
19.699,-114.716,19.267,-55.340,27.197,32.000,4,0.000,0.000,0,Ground_320_320,83.823,1.000,0.000,-0.029,18.807,9.945
19.799,-113.002,19.553,-57.494,28.029,32.000,4,0.000,0.000,0,Ground_320_320,0.000,1.000,0.000,-0.008,14.471,5.967
19.919,-110.827,19.962,-60.116,28.990,32.000,4,0.000,0.000,0,Ground_320_320,0.000,1.000,0.000,0.011,9.083,3.150
20.039,-108.549,20.375,-62.800,29.914,32.000,4,0.000,0.000,0,Ground_320_320,0.000,1.000,0.000,0.021,6.249,1.461
20.139,-106.594,20.691,-65.103,30.639,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.817,0.000,0.023,5.434,0.680
20.259,-104.219,21.021,-67.946,31.163,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.502,0.000,0.020,6.129,0.885
20.359,-102.247,21.258,-70.369,31.399,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.361,0.000,0.014,7.496,0.790
20.479,-99.902,21.513,-73.327,31.558,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.265,0.000,0.005,6.970,0.358
20.579,-97.965,21.695,-75.821,31.639,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.217,0.000,-0.002,5.538,0.244
20.699,-95.648,21.851,-78.839,31.709,32.000,2,0.000,0.000,0,Ground_320_320,0.000,0.174,0.000,-0.012,2.293,1.079
20.799,-93.714,21.912,-81.362,31.758,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.145,0.000,-0.019,7.081,0.752
20.919,-91.377,21.954,-84.377,31.790,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.126,0.000,-0.027,11.875,0.109
21.039,-89.005,22.022,-87.365,31.803,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.118,0.000,-0.034,13.883,0.364
21.139,-86.989,22.120,-89.821,31.804,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.118,0.000,-0.038,12.714,0.094
21.259,-84.510,22.274,-92.718,31.798,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.121,0.000,-0.042,10.976,0.105
21.359,-82.388,22.416,-95.081,31.792,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.125,0.000,-0.045,9.870,0.130
21.479,-79.767,22.588,-97.848,31.782,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.131,0.000,-0.047,9.504,0.046
21.579,-77.518,22.728,-100.089,31.775,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.135,0.000,-0.048,9.697,0.049
21.699,-74.738,22.896,-102.694,31.767,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.140,0.000,-0.051,9.959,0.130
21.799,-72.354,23.039,-104.789,31.760,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.144,0.000,-0.054,10.134,0.245
21.919,-69.412,23.218,-107.205,31.751,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.149,0.000,-0.056,10.391,0.021
22.039,-66.380,23.407,-109.505,31.742,32.000,4,0.000,0.000,0,Ground_320_320,0.000,0.155,0.000,-0.058,10.294,0.190
22.139,-63.785,23.572,-111.325,31.734,32.000,4,0.000,0.000,0,Ground_320_240,0.000,0.160,0.000,-0.058,10.150,0.065
22.259,-60.590,23.777,-113.389,31.726,32.000,4,0.000,0.000,0,Ground_320_240,0.000,0.164,0.000,-0.057,10.034,0.086
22.359,-57.864,23.953,-115.005,31.722,32.000,4,0.000,0.000,0,Ground_320_240,0.000,0.167,0.000,-0.055,9.725,0.081
22.479,-54.522,24.169,-116.816,31.718,32.000,4,0.000,0.000,0,Ground_320_240,0.000,0.169,0.000,-0.052,9.835,0.268
22.579,-51.682,24.352,-118.220,31.717,32.000,4,0.000,0.000,0,Ground_320_240,0.000,0.170,0.000,-0.049,9.682,0.296
