time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.359,6.258,593.941,80.902,-106.505,4,,75.586,55.634,0.000,0.040
0.759,12.542,596.718,80.627,-109.158,4,,79.434,52.726,0.000,0.062
1.159,18.071,600.918,80.169,-113.700,4,,85.628,48.045,0.000,0.099
1.689,22.773,606.841,79.184,-122.932,4,,96.608,39.315,0.328,0.155
2.205,16.604,609.292,78.064,-132.933,4,,106.813,30.102,0.765,0.126
2.608,15.914,608.951,77.411,-138.887,4,,112.640,24.345,0.000,0.087
3.008,14.080,607.682,76.769,-144.660,4,,118.431,18.505,0.000,0.058
3.410,16.210,605.777,75.100,-150.776,0,,124.780,12.142,0.000,0.025
3.825,17.057,603.945,71.920,-156.586,0,,131.508,6.165,0.000,-0.053
4.233,19.446,601.835,67.048,-162.666,2,,139.494,1.488,0.000,-0.061
4.641,23.221,598.313,62.307,-169.430,4,,148.410,1.054,0.566,0.031
5.041,23.841,594.437,57.977,-176.619,4,,157.661,1.676,0.000,0.059
5.442,23.932,589.563,53.796,-183.698,4,,167.147,0.215,0.000,0.056
5.850,23.913,583.758,49.751,-190.133,4,,176.578,0.468,0.000,0.056
6.250,23.930,576.793,45.646,-196.080,4,,186.370,0.513,0.000,0.065
6.658,23.674,569.344,42.731,-200.999,4,,195.440,0.343,0.000,0.078
7.063,23.920,560.984,42.360,-205.474,3,Granite Saddle,204.128,0.576,0.000,0.099
7.464,23.702,552.240,42.560,-209.034,2,Granite Saddle,213.263,1.427,0.000,0.125
7.872,22.032,542.768,42.884,-212.018,0,Granite Saddle,223.188,3.302,0.000,0.087
8.332,21.284,533.218,44.279,-213.988,4,Granite Saddle,233.116,5.349,0.000,0.146
8.741,20.594,525.321,47.726,-212.983,0,Granite Saddle,239.836,4.937,0.000,0.079
9.208,17.974,516.236,49.784,-211.679,0,Granite Saddle,249.998,4.676,0.000,-0.017
9.613,16.196,508.015,49.835,-210.512,0,Granite Saddle,260.982,4.642,0.000,-0.124
10.017,14.725,500.261,48.278,-209.420,0,Granite Saddle,271.131,4.687,0.000,-0.225
10.417,13.105,492.582,45.172,-208.345,0,Granite Saddle,277.717,4.728,0.000,-0.316
10.832,11.554,486.229,43.659,-206.701,4,Granite Saddle,283.362,3.961,0.000,-0.329
11.235,16.922,482.139,43.691,-202.499,4,Granite Saddle,285.829,0.298,0.000,-0.252
11.639,21.193,475.319,43.607,-199.023,4,Granite Saddle,291.396,2.423,0.000,-0.147
12.041,25.271,466.095,43.425,-197.649,4,Granite Saddle,300.566,3.047,0.000,-0.046
12.487,29.482,453.997,43.059,-197.835,4,Granite Saddle,314.057,1.912,0.000,0.013
13.382,36.159,424.217,43.300,-197.922,4,Granite Saddle,356.039,0.506,0.000,0.009
13.783,37.770,409.469,44.961,-197.012,0,Granite Saddle,435.029,0.606,0.000,0.028
14.188,37.184,394.514,45.758,-195.962,0,Granite Saddle,458.869,0.376,0.000,-0.002
14.600,37.035,378.950,44.909,-194.894,0,Granite Saddle,473.663,0.168,0.000,-0.062
15.054,37.184,362.067,42.016,-193.755,0,Granite Saddle,486.805,1.436,0.000,-0.140
15.459,35.598,347.785,39.845,-192.316,4,Granite Saddle,501.572,3.673,0.000,-0.173
15.890,35.044,332.505,40.627,-191.997,4,Granite Saddle,515.082,5.209,0.000,-0.050
16.296,36.668,318.590,41.513,-194.926,4,Granite Saddle,527.423,3.409,0.000,0.022
16.703,38.705,303.880,43.121,-197.952,4,Granite Saddle,539.015,1.177,0.000,0.058
17.132,39.464,286.805,45.241,-199.251,4,Granite Saddle,552.774,0.458,0.000,0.055
17.536,39.586,271.115,46.744,-197.987,2,Granite Saddle,566.375,1.005,0.000,0.035
17.947,39.729,255.537,47.328,-194.966,3,Granite Saddle,580.690,0.878,0.000,0.017
18.347,39.840,240.113,46.966,-190.966,0,Granite Saddle,595.460,0.554,0.000,0.013
18.757,39.661,224.125,46.084,-186.146,4,Granite Saddle,611.428,0.021,0.000,0.042
19.160,39.796,209.388,45.223,-180.338,4,Granite Saddle,627.138,0.162,0.000,0.038
19.562,33.688,195.993,44.231,-173.672,4,,642.173,5.185,0.489,-0.045
20.044,31.857,181.843,42.943,-167.532,2,,657.596,20.599,0.000,-0.034
20.495,31.954,167.981,40.981,-163.198,4,,672.230,35.090,0.000,-0.020
20.913,31.714,155.037,39.883,-160.110,4,,685.580,48.327,0.000,-0.010
21.316,31.891,142.578,39.451,-157.573,4,,698.309,60.969,0.000,-0.004
