time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.382,6.084,255.252,47.376,-208.354,4,,573.261,63.580,0.000,-0.003
1.100,15.765,248.633,47.347,-203.691,4,,581.348,55.506,0.000,-0.006
1.578,20.938,241.617,47.145,-198.853,4,,589.861,47.007,0.000,-0.009
1.986,25.118,233.523,46.672,-193.464,4,,599.591,37.308,0.000,-0.014
2.394,28.629,224.395,46.128,-187.717,4,,610.388,26.546,0.000,-0.020
2.812,24.726,214.234,45.495,-181.884,4,,622.117,14.845,0.431,-0.047
3.227,23.090,205.300,44.894,-177.743,4,,631.978,5.003,0.000,-0.025
3.631,22.574,196.731,44.282,-174.455,4,,641.189,0.154,0.000,0.022
4.045,21.717,188.137,43.593,-171.089,4,,650.467,1.534,0.360,0.121
4.459,24.044,180.109,42.594,-166.138,4,,659.696,0.533,0.000,0.151
4.885,27.625,172.978,41.410,-158.010,4,,668.824,1.397,0.000,0.101
5.289,29.314,167.877,40.955,-147.939,4,Fern Gully,676.132,2.200,0.000,0.035
5.736,31.716,163.296,40.362,-135.178,4,Fern Gully,683.303,1.616,0.000,-0.023
6.136,31.915,158.873,39.967,-123.233,4,Fern Gully,689.826,0.576,0.000,-0.039
6.536,5.601,159.252,39.945,-122.706,4,Fern Gully,689.571,0.001,0.000,-0.017
6.969,11.992,157.440,39.807,-119.179,4,Fern Gully,691.956,0.015,0.000,-0.019
7.403,17.538,154.316,39.550,-113.392,4,Fern Gully,695.939,0.081,0.000,-0.014
7.903,22.973,149.230,39.093,-104.540,4,Fern Gully,702.251,0.160,0.000,-0.008
8.432,27.799,142.371,38.391,-93.186,4,Fern Gully,710.770,0.131,0.000,-0.003
8.864,31.209,135.502,37.764,-82.108,4,Fern Gully,719.437,0.076,0.000,-0.002
9.265,31.907,128.761,37.188,-71.379,4,Fern Gully,731.225,0.040,0.000,-0.002
9.689,31.912,121.596,36.591,-60.099,4,Fern Gully,741.339,0.024,0.000,-0.002
10.109,31.910,114.373,36.020,-48.856,4,Fern Gully,752.245,0.021,0.000,-0.002
10.513,31.892,107.434,35.503,-38.187,4,Fern Gully,763.757,0.023,0.000,-0.003
10.917,31.858,100.431,35.017,-27.557,4,Fern Gully,770.681,0.025,0.000,-0.003
11.317,31.746,93.345,34.569,-16.970,4,Fern Gully,776.769,0.014,0.000,-0.006
11.721,31.930,85.759,34.147,-5.946,4,Fern Gully,783.708,0.018,0.000,-0.007
12.159,31.857,77.993,33.770,4.938,4,Fern Gully,791.131,0.077,0.000,-0.006
12.576,31.929,70.041,33.423,15.720,4,Fern Gully,798.924,0.103,0.000,-0.003
12.976,31.932,62.362,33.115,25.921,4,Fern Gully,807.056,0.091,0.000,0.000
13.386,31.930,54.264,32.811,36.606,4,Fern Gully,816.178,0.058,0.000,0.002
13.811,31.927,46.201,32.522,47.317,4,Fern Gully,1213.455,0.024,0.000,0.005
14.213,31.925,38.617,32.259,57.588,4,Fern Gully,1223.460,0.003,0.000,0.008
14.620,31.923,30.829,31.992,68.499,4,Fern Gully,1229.265,0.025,0.000,0.012
15.020,31.921,23.683,31.745,79.077,4,Fern Gully,1234.039,0.042,0.000,0.016
15.422,31.920,16.913,31.500,89.900,4,Fern Gully,1238.686,0.126,0.000,0.015
15.825,31.920,10.534,31.255,100.957,4,Fern Gully,1242.928,0.210,0.000,0.014
16.228,31.919,4.529,31.017,112.221,4,Fern Gully,1247.483,0.158,0.000,0.018
16.631,31.914,-1.027,30.797,123.712,4,Fern Gully,1251.856,0.100,0.000,0.028
17.038,31.900,-5.907,30.613,135.502,4,Fern Gully,1256.792,0.098,0.000,0.043
17.521,31.917,-10.475,30.036,150.773,4,Fern Gully,1264.020,0.212,0.000,0.066
17.935,31.888,-12.259,29.372,163.385,4,Fern Gully,1271.195,0.329,0.000,0.083
18.397,31.827,-11.469,29.239,177.988,4,Fern Gully,1281.417,0.720,0.000,0.077
18.824,29.362,-7.940,29.725,191.214,4,Fern Gully,1292.553,1.094,0.476,0.054
19.234,31.123,-3.120,30.404,202.153,4,Fern Gully,1303.087,1.013,0.000,0.034
20.999,25.411,26.346,33.913,238.249,4,Fern Gully,1347.688,0.374,0.000,0.098
21.415,28.256,36.381,34.782,242.013,4,,1358.281,1.489,0.000,-0.062
21.825,30.924,48.138,36.013,245.961,4,,1370.581,12.261,0.000,-0.040
22.232,31.616,59.451,37.768,251.129,4,,1383.163,24.698,0.000,-0.007
23.218,30.962,86.626,43.158,264.802,0,,1417.088,55.113,0.000,0.028
