t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,148.140,829.744,100.781,-120.830,23.408,20.312,0.935,11.599,0.000,0.000,-0.143,2,12.807,2.446,0.999,"Ground_Mountain_0_1:(-0.172, 0.979, -0.114);Ground_Mountain_0_1:(-0.172, 0.979, -0.114);"
0.040,148.590,830.135,100.803,-120.608,23.317,20.255,1.124,11.518,0.296,0.000,-0.149,2,4.641,5.793,0.997,"Ground_Mountain_0_1:(-0.171, 0.978, -0.116);Ground_Mountain_0_1:(-0.171, 0.978, -0.116);Ground_Mountain_0_1:(-0.171, 0.978, -0.116);"
0.060,149.035,830.530,100.831,-120.384,23.303,20.237,1.446,11.523,0.341,0.000,-0.154,4,23.239,6.878,0.994,"Ground_Mountain_0_1:(-0.168, 0.979, -0.116);Ground_Mountain_0_1:(-0.168, 0.979, -0.116);Ground_Mountain_0_1:(-0.168, 0.979, -0.116);Ground_Mountain_0_1:(-0.168, 0.979, -0.116);Ground_Mountain_0_1:(-0.168, 0.979, -0.116);"
0.080,149.484,830.925,100.869,-120.159,23.272,20.181,1.962,11.501,0.348,0.000,-0.158,4,31.613,5.827,0.990,"Ground_Mountain_0_1:(-0.168, 0.979, -0.118);Ground_Mountain_0_1:(-0.168, 0.979, -0.118);Ground_Mountain_0_1:(-0.168, 0.979, -0.118);Ground_Mountain_0_1:(-0.168, 0.979, -0.118);"
0.100,149.936,831.320,100.918,-119.933,23.262,20.112,2.503,11.497,0.364,0.000,-0.161,4,35.956,5.106,0.986,"Ground_Mountain_0_1:(-0.163, 0.979, -0.119);Ground_Mountain_0_1:(-0.163, 0.979, -0.119);Ground_Mountain_0_1:(-0.163, 0.979, -0.119);Ground_Mountain_0_1:(-0.163, 0.979, -0.119);"
0.120,150.387,831.716,100.978,-119.707,23.258,20.021,3.069,11.498,0.369,0.000,-0.164,4,38.087,4.080,0.983,"Ground_Mountain_0_1:(-0.164, 0.979, -0.119);Ground_Mountain_0_1:(-0.164, 0.979, -0.119);Ground_Mountain_0_1:(-0.164, 0.979, -0.119);Ground_Mountain_0_1:(-0.164, 0.979, -0.119);Ground_Mountain_0_1:(-0.164, 0.979, -0.119);"
0.140,150.844,832.110,101.050,-119.479,23.257,19.907,3.655,11.501,0.371,0.000,-0.165,4,39.154,3.239,0.981,"Ground_Mountain_0_1:(-0.164, 0.979, -0.122);Ground_Mountain_0_1:(-0.164, 0.979, -0.122);Ground_Mountain_0_1:(-0.164, 0.979, -0.122);Ground_Mountain_0_1:(-0.164, 0.979, -0.122);Ground_Mountain_0_1:(-0.164, 0.979, -0.122);Ground_Mountain_0_1:(-0.164, 0.979, -0.122);"
0.160,151.303,832.503,101.135,-119.251,23.257,19.772,4.252,11.509,0.371,0.000,-0.166,4,39.246,2.515,0.979,"Ground_Mountain_0_1:(-0.162, 0.980, -0.118);Ground_Mountain_0_1:(-0.162, 0.980, -0.118);Ground_Mountain_0_1:(-0.162, 0.980, -0.118);Ground_Mountain_0_1:(-0.162, 0.980, -0.118);Ground_Mountain_0_1:(-0.162, 0.980, -0.118);Ground_Mountain_0_1:(-0.162, 0.980, -0.118);"
0.180,151.755,832.893,101.232,-119.020,23.246,19.611,4.856,11.521,0.372,0.000,-0.166,4,37.112,1.813,0.978,"Ground_Mountain_0_1:(-0.167, 0.979, -0.114);Ground_Mountain_0_1:(-0.167, 0.979, -0.114);Ground_Mountain_0_1:(-0.167, 0.979, -0.114);Ground_Mountain_0_1:(-0.167, 0.979, -0.114);Ground_Mountain_0_1:(-0.167, 0.979, -0.114);Ground_Mountain_0_1:(-0.167, 0.979, -0.114);"
0.200,152.217,833.282,101.338,-118.788,23.249,19.476,5.312,11.569,0.377,0.000,-0.165,4,32.728,1.041,0.978,"Ground_Mountain_0_1:(-0.168, 0.979, -0.116);Ground_Mountain_0_1:(-0.168, 0.979, -0.116);Ground_Mountain_0_1:(-0.168, 0.979, -0.116);Ground_Mountain_0_1:(-0.168, 0.979, -0.116);Ground_Mountain_0_1:(-0.168, 0.979, -0.116);Ground_Mountain_0_1:(-0.168, 0.979, -0.116);"
0.220,152.679,833.668,101.451,-118.555,23.250,19.344,5.689,11.639,0.375,0.000,-0.164,4,28.739,0.724,0.978,"Ground_Mountain_0_1:(-0.166, 0.979, -0.115);Ground_Mountain_0_1:(-0.166, 0.979, -0.115);Ground_Mountain_0_1:(-0.166, 0.979, -0.115);Ground_Mountain_0_1:(-0.166, 0.979, -0.115);Ground_Mountain_0_1:(-0.166, 0.979, -0.115);Ground_Mountain_0_1:(-0.166, 0.979, -0.115);"
0.240,153.141,834.052,101.571,-118.321,23.249,19.217,5.985,11.728,0.375,0.000,-0.163,4,24.608,0.577,0.977,""
0.260,153.592,834.434,101.695,-118.084,23.247,19.096,6.202,11.837,0.375,0.000,-0.161,4,20.573,0.402,0.977,""
0.280,154.054,834.813,101.822,-117.844,23.244,18.980,6.346,11.962,0.376,0.000,-0.158,4,16.834,0.288,0.978,""
0.300,154.517,835.191,101.951,-117.602,23.240,18.870,6.424,12.103,0.378,0.000,-0.155,4,13.433,0.226,0.978,""
0.320,154.980,835.567,102.079,-117.357,23.236,18.764,6.444,12.258,0.380,0.000,-0.152,4,10.439,0.179,0.978,""
0.340,155.427,835.940,102.208,-117.109,23.232,18.661,6.414,12.424,0.382,0.000,-0.148,4,7.900,0.155,0.978,""
0.360,155.890,836.312,102.335,-116.857,23.228,18.561,6.340,12.599,0.384,0.000,-0.144,4,5.714,0.106,0.978,""
0.380,156.353,836.681,102.459,-116.602,23.225,18.461,6.233,12.782,0.386,0.000,-0.140,4,3.986,0.095,0.978,""
0.400,156.816,837.049,102.581,-116.343,23.222,18.363,6.102,12.969,0.388,0.000,-0.136,4,2.703,0.111,0.978,""
0.420,157.262,837.415,102.701,-116.080,23.220,18.263,5.953,13.161,0.389,0.000,-0.131,4,1.844,0.136,0.979,""
0.440,157.725,837.779,102.816,-115.813,23.219,18.163,5.794,13.354,0.390,0.000,-0.127,4,1.346,0.168,0.979,""
0.460,158.188,838.140,102.929,-115.542,23.218,18.061,5.630,13.547,0.391,0.000,-0.122,4,1.078,0.154,0.979,""
0.480,158.635,838.500,103.038,-115.268,23.217,17.958,5.466,13.740,0.391,0.000,-0.117,4,1.067,0.181,0.979,""
0.500,159.098,838.858,103.145,-114.990,23.217,17.853,5.306,13.930,0.391,0.000,-0.112,4,1.273,0.168,0.979,""
0.520,159.562,839.213,103.248,-114.708,23.218,17.746,5.153,14.117,0.391,0.000,-0.107,4,1.638,0.190,0.979,""
0.540,160.026,839.566,103.348,-114.422,23.219,17.638,5.010,14.300,0.391,0.000,-0.101,4,2.174,0.209,0.979,""
0.560,160.474,839.917,103.446,-114.133,23.221,17.529,4.880,14.477,0.390,0.000,-0.096,4,2.834,0.193,0.979,""
0.580,160.938,840.266,103.541,-113.840,23.224,17.418,4.764,14.649,0.389,0.000,-0.091,4,3.561,0.205,0.979,""
0.600,161.403,840.613,103.634,-113.544,23.226,17.307,4.664,14.814,0.388,0.000,-0.085,4,4.366,0.198,0.979,""
0.620,161.867,840.957,103.726,-113.245,23.230,17.195,4.579,14.973,0.387,0.000,-0.080,4,5.184,0.197,0.979,""
