time,x,y,z,vx,vy,vz,speed,wheels,up,s,clearance,throttle,brake,steer
0.0199995,987,152.5692,279.9932,0,-0.04016253,-0.3398639,0.3398639,4,1,5.006805,0.2541656,1,0,0
0.03999996,987,152.5677,279.9796,0,-0.07283465,-0.6775292,0.6775292,4,1,5.020355,0.2527313,1,0,0
0.05999947,987,152.5658,279.9594,0,-0.09838454,-1.01301,1.01301,4,1,5.040619,0.2507477,1,0,0
0.07999992,987,152.5634,279.9325,0,-0.11728,-1.346321,1.346321,4,1,5.067535,0.2484131,1,0,0
0.09999943,987,152.5608,279.8989,0,-0.1300922,-1.677475,1.677475,4,1,5.101074,0.2458038,1,0,0
0.1199999,987,152.558,279.8588,0,-0.1374596,-2.006487,2.006487,4,1,5.141205,0.243042,1,0,0
0.1399994,987,152.5552,279.8121,0,-0.1400765,-2.333371,2.333371,4,1,5.187866,0.2402496,1,0,0
0.1599998,987,152.5525,279.759,0,-0.1386254,-2.658141,2.658141,4,1,5.241028,0.2374573,1,0,0
0.1799994,987,152.5498,279.6993,0,-0.1337982,-2.980809,2.980809,4,1,5.300659,0.2348022,1,0,0
0.1999998,987,152.5473,279.6333,0,-0.126275,-3.30139,3.30139,4,1,5.366699,0.232254,1,0,0
0.2199993,987,152.5449,279.5609,0,-0.1166665,-3.619897,3.619897,4,1,5.439087,0.2299194,1,0,0
0.2399998,987,152.5428,279.4822,0,-0.1055648,-3.936344,3.936344,4,1,5.517822,0.2278137,1,0,0
0.2599993,987,152.5409,279.3972,0,-0.09350678,-4.250744,4.250744,4,1,5.602844,0.2259369,1,0,0
0.2799997,987,152.5393,279.3059,0,-0.0809432,-4.56311,4.56311,4,1,5.694092,0.2243195,1,0,0
0.2999992,987,152.5379,279.2084,0,-0.06829223,-4.873455,4.873455,4,1,5.791565,0.2229614,1,0,0
0.3199997,987,152.5368,279.1048,0,-0.05588511,-5.181792,5.181792,4,1,5.895203,0.2218475,1,0,0
0.3399992,987,152.5359,278.995,0,-0.0440198,-5.488135,5.488135,4,1,6.004974,0.2209473,1,0,0
0.3599997,987,152.5353,278.8792,0,-0.03290689,-5.792496,5.792496,4,1,6.120819,0.2202911,1,0,0
0.3799992,987,152.5348,278.7573,0,-0.02272315,-6.094888,6.094888,4,1,6.242706,0.2198486,1,0,0
0.3999996,987,152.5346,278.6294,0,-0.01357738,-6.395324,6.395324,4,1,6.370605,0.2195587,1,0,0
0.4199991,987,152.5345,278.4955,0,-0.005541074,-6.693817,6.693817,4,1,6.504486,0.2194519,1,0,0
0.4399996,987,152.5345,278.3557,0,0.001345513,-6.990378,6.990378,4,1,6.644287,0.2194977,1,0,0
0.4599991,987,152.5346,278.21,0,0.007088269,-7.285021,7.285021,4,1,6.789978,0.2196198,1,0,0
