time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
0.020,42.596,0.852,-628.213,8.809,14.143,4,7.800,0.080,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.0145 impulse=387.381;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0157 impulse=387.381;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0147 impulse=387.381;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0156 impulse=387.381;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0146 impulse=387.381;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0146 impulse=387.381;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0028 impulse=43.150;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0033 impulse=43.150;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0031 impulse=43.150;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0030 impulse=43.150;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0029 impulse=43.150;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0030 impulse=43.150;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0006 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0007 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0006 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0006 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0006 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0006 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0025 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0023 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0024 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0024 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0023 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0024 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0079 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0075 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0077 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0078 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0075 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0078 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0162 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0156 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0158 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0160 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0157 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0159 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0266 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0259 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0261 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0264 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0259 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0260 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0386 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0377 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0380 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0383 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0377 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0379 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0515 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0506 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0508 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0512 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0506 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0514 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0650 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0639 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0642 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0647 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0641 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0645 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0785 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0774 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0777 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0782 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0776 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0777 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0917 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0906 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0909 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0914 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0906 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.0907 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1043 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1033 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1035 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1041 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1033 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1034 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1162 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1151 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1153 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1159 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1151 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1153 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1270 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1259 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1261 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1268 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1260 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1261 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1367 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1356 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1358 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1365 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1357 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1357 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1452 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1442 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1443 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1450 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1442 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1443 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1525 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1515 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1516 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1523 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1516 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1516 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1585 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1576 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1577 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1584 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1577 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1578 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1634 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1625 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1626 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1633 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1625 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1626 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1671 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1663 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1664 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1670 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1663 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1666 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1698 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1690 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1691 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1698 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1691 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1693 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1716 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1708 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1709 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1715 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1709 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1709 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1725 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1718 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1718 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1724 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1718 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1718 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1726 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1720 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1720 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1726 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1720 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1720 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1722 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1715 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1716 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1721 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1716 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1716 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1712 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1706 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1706 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1712 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1706 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1706 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1698 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1693 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1693 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1698 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1693 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1693 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1681 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1676 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1676 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1681 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1676 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1676 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1662 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1657 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1657 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1662 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1657 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1659 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1641 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1637 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1637 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1641 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1637 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1640 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1753 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1847 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1753 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1847 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1753 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1753 impulse=0.000;",0.000,0.000,0.000,42.596,0.000,1.000,124.148,0.703,-0.039,-42.590,0.000,0.005
0.040,42.601,1.704,-628.199,8.808,13.291,4,7.891,0.046,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1782 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1874 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1782 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1874 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1782 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1811 impulse=0.000;",0.202,0.000,0.000,42.601,0.000,1.000,123.296,0.703,-0.077,-42.595,0.000,0.009
0.060,42.606,2.556,-628.185,8.805,12.439,4,8.004,0.019,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1804 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1892 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1804 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1892 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1804 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1804 impulse=0.000;",0.200,0.000,0.000,42.606,0.000,1.000,122.444,0.703,-0.113,-42.600,0.000,0.012
0.080,42.610,3.408,-628.171,8.803,11.587,4,8.127,0.002,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1820 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1902 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1820 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1902 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1820 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1859 impulse=0.000;",0.197,0.000,0.001,42.610,0.000,1.000,121.592,0.703,-0.147,-42.604,0.028,0.014
0.100,42.614,4.261,-628.156,8.799,10.735,4,8.261,0.019,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1830 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1906 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1830 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1906 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1830 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1836 impulse=0.000;",0.195,0.000,-0.002,42.615,0.000,1.000,120.739,0.703,-0.178,-42.608,-0.044,0.015
0.120,42.619,5.113,-628.142,8.795,9.882,4,8.408,0.031,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1833 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1902 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1833 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1902 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1833 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1833 impulse=0.000;",0.193,0.000,-0.003,42.619,0.000,1.000,119.887,0.703,-0.206,-42.612,-0.063,0.016
0.140,42.622,5.966,-628.128,8.790,9.030,4,8.564,0.039,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1831 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1893 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1831 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1893 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1831 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1845 impulse=0.000;",0.191,0.000,0.004,42.623,0.000,1.000,119.034,0.704,-0.231,-42.616,0.079,0.015
0.160,42.626,6.818,-628.114,8.785,8.177,4,8.728,0.045,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1824 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1879 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1824 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1879 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1824 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1824 impulse=0.000;",0.189,0.000,0.004,42.627,0.000,1.000,118.182,0.705,-0.252,-42.620,0.097,0.016
0.180,42.630,7.671,-628.100,8.780,7.325,4,8.897,0.048,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1812 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1861 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1812 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1861 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1812 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1831 impulse=0.000;",0.187,0.000,-0.005,42.630,0.000,1.000,117.329,0.704,-0.271,-42.624,-0.115,0.014
0.200,42.633,8.524,-628.086,8.774,6.472,4,9.068,0.049,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1797 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1839 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1797 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1839 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1797 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1805 impulse=0.000;",0.185,0.000,-0.006,42.634,0.000,1.000,116.476,0.703,-0.286,-42.627,-0.130,0.017
