time,vehicle,lap,gate,speed,recoveries,misses,x,y,z,verified,finishArmed,roadPosition
3.006,atv,0,0,0.00,0,0,564.07,82.55,-6.94,0.000,False,0.000
3.006,moto,0,0,0.00,0,0,568.74,82.57,0.91,0.000,False,0.000
3.006,moto,0,0,0.00,0,0,564.53,82.57,8.03,0.000,False,0.000
3.006,moto,0,0,0.00,0,0,569.05,82.57,14.95,0.000,False,0.000
4.440,atv,0,0,19.59,0,0,564.48,82.57,8.45,0.000,False,2102.432
4.440,moto,0,0,20.87,0,0,569.07,82.57,17.28,0.000,False,2111.299
4.440,moto,0,0,20.88,0,0,564.66,82.56,24.40,0.000,False,2118.448
4.440,moto,0,1,20.90,0,0,567.66,82.52,31.27,5.837,False,5.837
6.440,atv,0,1,35.36,0,0,562.88,82.35,65.19,39.599,False,39.599
6.440,moto,0,1,37.89,0,0,566.65,82.27,77.94,52.111,False,52.111
6.440,moto,0,1,37.88,0,0,561.17,82.21,85.03,59.723,False,59.723
6.440,moto,0,1,37.83,0,0,563.04,82.13,91.82,66.194,False,66.194
8.120,atv,0,1,37.74,0,0,545.72,81.29,123.44,102.742,False,102.742
8.120,moto,0,1,40.54,0,0,540.32,80.98,134.71,114.310,False,114.310
8.120,moto,0,1,42.19,0,0,529.08,80.66,140.08,126.187,False,126.187
8.120,moto,0,1,42.80,0,0,526.54,80.53,144.65,130.916,False,130.916
10.120,atv,0,1,45.07,0,0,478.78,78.66,172.41,185.895,False,185.895
10.120,moto,0,2,48.60,0,0,464.48,77.87,182.83,203.476,False,203.476
10.120,moto,0,2,44.20,0,0,451.14,77.07,188.65,218.001,False,218.001
10.120,moto,0,2,40.93,0,0,448.00,76.81,192.46,222.728,False,222.728
12.120,atv,0,2,31.87,0,0,414.10,74.93,209.37,260.753,False,260.753
12.120,moto,0,2,31.93,0,0,402.62,74.51,215.28,273.667,False,273.667
12.120,moto,0,2,31.03,0,0,394.27,74.20,219.85,283.230,False,283.230
12.120,moto,0,2,31.80,0,0,389.83,74.30,222.01,288.156,False,288.156
14.120,atv,0,2,20.97,0,0,366.85,80.72,234.10,311.847,False,311.847
14.120,moto,0,2,27.48,0,0,351.15,84.62,242.29,312.943,False,337.899
14.120,moto,0,2,26.73,0,0,344.67,84.84,245.52,312.893,False,343.833
14.120,moto,0,2,27.44,0,0,337.97,84.90,249.34,313.039,False,351.652
16.120,atv,0,2,4.99,0,0,341.10,80.10,247.49,313.484,False,348.415
16.120,moto,0,2,27.50,0,0,301.03,76.74,264.93,312.943,False,391.075
16.120,moto,0,2,29.87,0,0,298.04,74.03,275.15,312.893,False,399.001
16.120,moto,0,2,23.03,0,0,283.65,73.12,269.13,313.039,False,407.628
18.120,atv,0,2,11.36,0,0,327.75,81.29,249.22,313.484,False,360.670
18.120,moto,0,2,33.05,0,0,248.82,56.60,292.88,312.943,False,455.410
18.120,moto,0,2,37.61,0,0,241.93,55.77,296.51,312.893,False,462.710
18.120,moto,0,2,38.74,0,0,225.59,53.99,296.59,313.039,False,478.815
20.120,atv,0,2,27.25,0,0,294.60,73.69,275.44,313.484,False,401.812
20.120,moto,0,2,31.83,0,0,183.11,49.40,292.02,312.943,False,521.808
20.120,moto,0,2,31.82,0,0,174.33,48.87,290.66,312.893,False,530.698
20.120,moto,0,2,31.81,0,0,162.01,47.73,288.24,313.039,False,543.303
22.120,atv,0,2,30.02,0,0,246.84,56.34,294.23,313.484,False,457.679
22.120,moto,0,2,31.73,0,0,121.47,47.96,277.84,312.943,False,585.434
22.120,moto,0,2,31.37,0,0,113.19,49.48,275.24,312.893,False,591.834
22.120,moto,0,2,30.72,0,0,101.50,50.48,271.34,313.039,False,611.615
24.120,atv,0,2,31.83,0,0,183.43,49.43,292.77,313.484,False,521.377
24.120,moto,0,2,30.86,0,0,63.02,42.72,259.54,312.943,False,652.968
24.120,moto,0,2,30.71,0,0,55.11,38.78,256.81,312.893,False,661.168
24.120,moto,0,2,27.85,0,0,44.03,34.53,252.98,313.039,False,672.601
26.120,atv,0,2,19.94,0,0,129.33,46.84,279.82,313.484,False,577.483
26.120,moto,0,2,-0.71,0,0,44.56,34.16,256.11,312.943,False,671.292
26.120,moto,0,2,0.01,0,0,41.02,34.54,251.64,312.893,False,676.404
26.120,moto,0,2,0.00,0,0,39.20,34.55,250.25,313.039,False,678.638
28.120,atv,0,2,23.67,0,0,86.20,44.56,265.59,313.484,False,629.046
28.120,moto,0,2,-0.11,0,0,42.64,34.14,254.87,312.943,False,673.522
28.120,moto,0,2,0.00,0,0,40.90,34.50,251.82,312.893,False,676.430
28.120,moto,0,2,0.01,0,0,39.11,34.52,250.39,313.039,False,678.652
30.120,atv,0,2,27.50,0,0,46.01,34.85,245.83,313.484,False,674.158
30.120,moto,0,2,-0.11,0,0,42.54,34.03,255.23,312.943,False,673.442
30.120,moto,0,2,-0.40,0,0,40.91,34.45,252.10,312.893,False,676.295
30.120,moto,0,2,-0.38,0,0,39.16,34.49,250.66,313.039,False,678.492
32.120,atv,0,2,40.41,0,0,-13.36,30.07,210.64,313.484,False,743.030
32.120,moto,0,2,-1.27,0,0,42.54,33.90,255.75,312.943,False,673.226
32.120,moto,0,2,-0.43,0,0,41.42,34.40,252.78,312.893,False,675.540
32.120,moto,0,2,-0.42,0,0,39.68,34.44,251.32,313.039,False,677.737
34.120,atv,0,3,0.00,0,0,-64.59,25.56,171.16,815.611,True,815.611
34.120,moto,0,2,-0.57,0,0,42.36,33.72,256.26,312.943,False,673.134
34.120,moto,0,2,-0.45,0,0,41.91,34.32,253.57,312.893,False,674.758
34.120,moto,0,2,-0.45,0,0,40.16,34.36,252.08,313.039,False,676.952
36.120,atv,0,3,25.96,0,0,-82.45,23.71,148.40,836.761,True,836.761
36.120,moto,0,2,-0.23,0,0,42.61,33.43,257.35,312.943,False,672.419
36.120,moto,0,2,-0.08,0,0,42.23,34.20,254.34,312.893,False,674.115
36.120,moto,0,2,-0.07,0,0,40.40,34.28,252.72,313.039,False,676.452
38.120,atv,0,3,20.58,0,0,-107.03,24.64,108.55,874.067,True,887.241
38.120,moto,0,2,-0.24,0,0,41.92,33.40,256.95,312.943,False,673.199
38.120,moto,0,2,-0.12,0,0,40.59,34.28,252.79,312.893,False,676.251
38.120,moto,0,2,13.41,1,0,107.20,46.64,272.03,313.039,False,596.304
40.120,atv,0,3,25.77,0,0,-119.16,19.37,69.74,874.067,True,927.832
