t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,148.108,830.738,100.627,-122.559,23.324,20.202,1.105,11.605,0.000,0.000,-0.093,2,9.286,4.406,0.999,"Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_0_1:(-0.169, 0.980, -0.103);Ground_Mountain_0_1:(-0.169, 0.980, -0.103);Ground_Mountain_0_1:(-0.169, 0.980, -0.103);Ground_Mountain_0_1:(-0.169, 0.980, -0.103);Ground_Mountain_0_1:(-0.169, 0.980, -0.103);Ground_Mountain_0_1:(-0.169, 0.980, -0.103);"
0.040,148.472,831.129,100.655,-122.336,23.252,20.156,1.459,11.539,0.338,0.000,-0.096,4,13.045,11.911,0.995,"Ground_Mountain_0_1:(-0.167, 0.980, -0.107);Ground_Mountain_0_1:(-0.167, 0.980, -0.107);Ground_Mountain_0_1:(-0.167, 0.980, -0.107);Ground_Mountain_0_1:(-0.167, 0.980, -0.107);Ground_Mountain_0_1:(-0.167, 0.980, -0.107);Ground_Mountain_0_1:(-0.167, 0.980, -0.107);"
0.060,148.918,831.521,100.691,-122.113,23.221,20.138,1.839,11.533,0.374,0.000,-0.099,4,24.253,13.961,0.989,"Ground_Mountain_0_1:(-0.165, 0.980, -0.108);Ground_Mountain_0_1:(-0.165, 0.980, -0.108);Ground_Mountain_0_1:(-0.165, 0.980, -0.108);Ground_Mountain_0_1:(-0.165, 0.980, -0.108);Ground_Mountain_0_1:(-0.165, 0.980, -0.108);Ground_Mountain_0_1:(-0.165, 0.980, -0.108);"
0.080,149.366,831.914,100.735,-121.888,23.197,20.095,2.317,11.538,0.390,0.000,-0.102,4,32.936,12.867,0.982,"Ground_Mountain_0_1:(-0.162, 0.981, -0.109);Ground_Mountain_0_1:(-0.162, 0.981, -0.109);Ground_Mountain_0_1:(-0.162, 0.981, -0.109);Ground_Mountain_0_1:(-0.162, 0.981, -0.109);Ground_Mountain_0_1:(-0.162, 0.981, -0.109);Ground_Mountain_0_1:(-0.162, 0.981, -0.109);"
0.100,149.818,832.304,100.814,-121.663,22.983,19.630,3.948,11.298,0.401,0.000,-0.104,4,36.473,11.070,0.981,"Ground_Mountain_0_1:(-0.164, 0.981, -0.108);Ground_Mountain_0_1:(-0.164, 0.981, -0.108);Ground_Mountain_0_1:(-0.164, 0.981, -0.108);Ground_Mountain_0_1:(-0.164, 0.981, -0.108);Ground_Mountain_0_1:(-0.164, 0.981, -0.108);Ground_Mountain_0_1:(-0.164, 0.981, -0.108);"
0.120,150.195,832.693,100.905,-121.437,22.982,19.504,4.590,11.257,0.509,0.000,-0.109,4,28.659,2.835,0.980,"Ground_Mountain_0_1:(-0.165, 0.980, -0.110);Ground_Mountain_0_1:(-0.165, 0.980, -0.110);Ground_Mountain_0_1:(-0.165, 0.980, -0.110);Ground_Mountain_0_1:(-0.165, 0.980, -0.110);Ground_Mountain_0_1:(-0.165, 0.980, -0.110);Ground_Mountain_0_1:(-0.165, 0.980, -0.110);"
0.140,150.653,833.082,101.003,-121.212,23.036,19.487,4.879,11.279,0.509,0.000,-0.113,4,23.774,1.166,0.980,"Ground_Mountain_0_1:(-0.163, 0.980, -0.110);Ground_Mountain_0_1:(-0.163, 0.980, -0.110);Ground_Mountain_0_1:(-0.163, 0.980, -0.110);Ground_Mountain_0_1:(-0.163, 0.980, -0.110);Ground_Mountain_0_1:(-0.163, 0.980, -0.110);Ground_Mountain_0_1:(-0.163, 0.980, -0.110);"
0.160,151.111,833.471,101.105,-120.985,23.084,19.468,5.120,11.310,0.482,0.000,-0.115,4,21.468,1.091,0.979,"Ground_Mountain_0_1:(-0.165, 0.980, -0.112);Ground_Mountain_0_1:(-0.165, 0.980, -0.112);Ground_Mountain_0_1:(-0.165, 0.980, -0.112);Ground_Mountain_0_1:(-0.165, 0.980, -0.112);Ground_Mountain_0_1:(-0.165, 0.980, -0.112);Ground_Mountain_0_1:(-0.165, 0.980, -0.112);"
0.180,151.571,833.859,101.211,-120.758,23.126,19.444,5.313,11.358,0.458,0.000,-0.117,4,19.003,0.891,0.979,"Ground_Mountain_0_1:(-0.159, 0.981, -0.113);Ground_Mountain_0_1:(-0.159, 0.981, -0.113);Ground_Mountain_0_1:(-0.159, 0.981, -0.113);Ground_Mountain_0_1:(-0.159, 0.981, -0.113);Ground_Mountain_0_1:(-0.159, 0.981, -0.113);Ground_Mountain_0_1:(-0.159, 0.981, -0.113);"
0.200,151.955,834.247,101.320,-120.529,23.162,19.414,5.457,11.426,0.437,0.000,-0.118,4,16.595,0.754,0.979,"Ground_Mountain_0_1:(-0.160, 0.980, -0.114);Ground_Mountain_0_1:(-0.160, 0.980, -0.114);Ground_Mountain_0_1:(-0.160, 0.980, -0.114);Ground_Mountain_0_1:(-0.160, 0.980, -0.114);Ground_Mountain_0_1:(-0.160, 0.980, -0.114);Ground_Mountain_0_1:(-0.160, 0.980, -0.114);"
0.220,152.416,834.635,101.432,-120.299,23.192,19.376,5.558,11.515,0.419,0.000,-0.118,4,14.358,0.587,0.979,"Ground_Mountain_0_1:(-0.161, 0.980, -0.117);Ground_Mountain_0_1:(-0.161, 0.980, -0.117);Ground_Mountain_0_1:(-0.161, 0.980, -0.117);Ground_Mountain_0_1:(-0.161, 0.980, -0.117);Ground_Mountain_0_1:(-0.161, 0.980, -0.117);Ground_Mountain_0_1:(-0.161, 0.980, -0.117);"
0.240,152.877,835.021,101.544,-120.067,23.219,19.330,5.616,11.625,0.404,0.000,-0.117,4,12.240,0.500,0.979,"Ground_Mountain_0_1:(-0.158, 0.980, -0.117);Ground_Mountain_0_1:(-0.158, 0.980, -0.117);Ground_Mountain_0_1:(-0.158, 0.980, -0.117);Ground_Mountain_0_1:(-0.158, 0.980, -0.117);Ground_Mountain_0_1:(-0.158, 0.980, -0.117);Ground_Mountain_0_1:(-0.158, 0.980, -0.117);"
0.260,153.340,835.407,101.657,-119.832,23.241,19.276,5.637,11.755,0.391,0.000,-0.116,4,10.318,0.472,0.979,"Ground_Mountain_0_1:(-0.159, 0.980, -0.118);Ground_Mountain_0_1:(-0.159, 0.980, -0.118);Ground_Mountain_0_1:(-0.159, 0.980, -0.118);Ground_Mountain_0_1:(-0.159, 0.980, -0.118);Ground_Mountain_0_1:(-0.159, 0.980, -0.118);Ground_Mountain_0_1:(-0.159, 0.980, -0.118);"
0.280,153.728,835.792,101.769,-119.594,23.260,19.215,5.626,11.902,0.380,0.000,-0.115,4,8.661,0.370,0.979,"Ground_Mountain_0_1:(-0.154, 0.981, -0.120);Ground_Mountain_0_1:(-0.154, 0.981, -0.120);Ground_Mountain_0_1:(-0.154, 0.981, -0.120);Ground_Mountain_0_1:(-0.154, 0.981, -0.120);Ground_Mountain_0_1:(-0.154, 0.981, -0.120);Ground_Mountain_0_1:(-0.154, 0.981, -0.120);"
0.300,154.191,836.175,101.881,-119.353,23.276,19.145,5.586,12.065,0.370,0.000,-0.113,4,7.260,0.287,0.979,"Ground_Mountain_0_1:(-0.155, 0.980, -0.123);Ground_Mountain_0_1:(-0.155, 0.980, -0.123);Ground_Mountain_0_1:(-0.155, 0.980, -0.123);Ground_Mountain_0_1:(-0.155, 0.980, -0.123);Ground_Mountain_0_1:(-0.155, 0.980, -0.123);Ground_Mountain_0_1:(-0.155, 0.980, -0.123);"
0.320,154.654,836.556,101.991,-119.108,23.290,19.068,5.525,12.242,0.362,0.000,-0.110,4,6.129,0.206,0.979,"Ground_Mountain_0_1:(-0.157, 0.980, -0.125);Ground_Mountain_0_1:(-0.157, 0.980, -0.125);Ground_Mountain_0_1:(-0.157, 0.980, -0.125);Ground_Mountain_0_1:(-0.157, 0.980, -0.125);Ground_Mountain_0_1:(-0.157, 0.980, -0.125);Ground_Mountain_0_1:(-0.157, 0.980, -0.125);"
