t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,472.079,1052.099,153.260,43.770,31.325,-10.907,1.043,29.349,0.000,0.000,-0.053,4,7.774,2.701,0.999,"Ground_Mountain_1_4:(-0.121, 0.991, 0.054);Ground_Mountain_1_4:(-0.121, 0.991, 0.054);Ground_Mountain_1_4:(-0.121, 0.991, 0.054);Ground_Mountain_1_4:(-0.121, 0.991, 0.054);Ground_Mountain_1_4:(-0.121, 0.991, 0.054);Ground_Mountain_1_4:(-0.121, 0.991, 0.054);Ground_Mountain_1_4:(-0.121, 0.991, 0.057);Ground_Mountain_1_4:(-0.121, 0.991, 0.057);Ground_Mountain_1_4:(-0.121, 0.991, 0.057);Ground_Mountain_1_4:(-0.121, 0.991, 0.057);Ground_Mountain_1_4:(-0.121, 0.991, 0.057);Ground_Mountain_1_4:(-0.121, 0.991, 0.057);Ground_Mountain_1_4:(-0.120, 0.991, 0.057);Ground_Mountain_1_4:(-0.120, 0.991, 0.057);Ground_Mountain_1_4:(-0.120, 0.991, 0.057);Ground_Mountain_1_4:(-0.120, 0.991, 0.057);Ground_Mountain_1_4:(-0.120, 0.991, 0.057);Ground_Mountain_1_4:(-0.120, 0.991, 0.057);Ground_Mountain_1_4:(-0.127, 0.990, 0.057);Ground_Mountain_1_4:(-0.127, 0.990, 0.057);Ground_Mountain_1_4:(-0.127, 0.990, 0.057);Ground_Mountain_1_4:(-0.127, 0.990, 0.057);Ground_Mountain_1_4:(-0.127, 0.990, 0.057);Ground_Mountain_1_4:(-0.127, 0.990, 0.057);Ground_Mountain_1_4:(-0.127, 0.990, 0.057);Ground_Mountain_1_4:(-0.127, 0.990, 0.057);Ground_Mountain_1_4:(-0.127, 0.990, 0.057);Ground_Mountain_1_4:(-0.127, 0.990, 0.057);Ground_Mountain_1_4:(-0.127, 0.990, 0.057);Ground_Mountain_1_4:(-0.127, 0.990, 0.057);Ground_Mountain_1_4:(-0.127, 0.990, 0.063);Ground_Mountain_1_4:(-0.127, 0.990, 0.063);Ground_Mountain_1_4:(-0.127, 0.990, 0.063);Ground_Mountain_1_4:(-0.127, 0.990, 0.063);Ground_Mountain_1_4:(-0.127, 0.990, 0.063);Ground_Mountain_1_4:(-0.127, 0.990, 0.063);Ground_Mountain_1_4:(-0.127, 0.990, 0.063);Ground_Mountain_1_4:(-0.127, 0.990, 0.063);Ground_Mountain_1_4:(-0.127, 0.990, 0.063);Ground_Mountain_1_4:(-0.127, 0.990, 0.063);Ground_Mountain_1_4:(-0.127, 0.990, 0.063);Ground_Mountain_1_4:(-0.127, 0.990, 0.063);Ground_Mountain_1_4:(-0.129, 0.990, 0.063);Ground_Mountain_1_4:(-0.129, 0.990, 0.063);Ground_Mountain_1_4:(-0.129, 0.990, 0.063);Ground_Mountain_1_4:(-0.129, 0.990, 0.063);Ground_Mountain_1_4:(-0.129, 0.990, 0.063);Ground_Mountain_1_4:(-0.129, 0.990, 0.063);Ground_Mountain_1_4:(-0.124, 0.990, 0.069);Ground_Mountain_1_4:(-0.124, 0.990, 0.069);Ground_Mountain_1_4:(-0.124, 0.990, 0.069);Ground_Mountain_1_4:(-0.124, 0.990, 0.069);Ground_Mountain_1_4:(-0.124, 0.990, 0.069);Ground_Mountain_1_4:(-0.124, 0.990, 0.069);Ground_Mountain_1_4:(-0.124, 0.990, 0.069);Ground_Mountain_1_4:(-0.124, 0.990, 0.069);Ground_Mountain_1_4:(-0.124, 0.990, 0.069);Ground_Mountain_1_4:(-0.124, 0.990, 0.069);Ground_Mountain_1_4:(-0.124, 0.990, 0.069);Ground_Mountain_1_4:(-0.124, 0.990, 0.069);Ground_Mountain_1_4:(-0.124, 0.990, 0.069);Ground_Mountain_1_4:(-0.124, 0.990, 0.069);Ground_Mountain_1_4:(-0.124, 0.990, 0.069);Ground_Mountain_1_4:(-0.124, 0.990, 0.069);Ground_Mountain_1_4:(-0.124, 0.990, 0.069);Ground_Mountain_1_4:(-0.124, 0.990, 0.069);Ground_Mountain_1_4:(-0.134, 0.989, 0.059);Ground_Mountain_1_4:(-0.134, 0.989, 0.059);Ground_Mountain_1_4:(-0.134, 0.989, 0.059);Ground_Mountain_1_4:(-0.134, 0.989, 0.059);Ground_Mountain_1_4:(-0.134, 0.989, 0.059);Ground_Mountain_1_4:(-0.134, 0.989, 0.059);Ground_Mountain_1_4:(-0.138, 0.989, 0.058);Ground_Mountain_1_4:(-0.138, 0.989, 0.058);Ground_Mountain_1_4:(-0.138, 0.989, 0.058);Ground_Mountain_1_4:(-0.138, 0.989, 0.058);Ground_Mountain_1_4:(-0.138, 0.989, 0.058);Ground_Mountain_1_4:(-0.138, 0.989, 0.058);Ground_Mountain_1_4:(-0.139, 0.988, 0.061);Ground_Mountain_1_4:(-0.139, 0.988, 0.061);Ground_Mountain_1_4:(-0.139, 0.988, 0.061);Ground_Mountain_1_4:(-0.139, 0.988, 0.061);Ground_Mountain_1_4:(-0.139, 0.988, 0.061);Ground_Mountain_1_4:(-0.139, 0.988, 0.061);Ground_Mountain_1_4:(-0.139, 0.988, 0.070);Ground_Mountain_1_4:(-0.139, 0.988, 0.070);Ground_Mountain_1_4:(-0.139, 0.988, 0.070);Ground_Mountain_1_4:(-0.139, 0.988, 0.070);Ground_Mountain_1_4:(-0.139, 0.988, 0.070);Ground_Mountain_1_4:(-0.139, 0.988, 0.070);Ground_Mountain_1_4:(-0.139, 0.988, 0.070);Ground_Mountain_1_4:(-0.139, 0.988, 0.070);Ground_Mountain_1_4:(-0.139, 0.988, 0.070);Ground_Mountain_1_4:(-0.139, 0.988, 0.070);Ground_Mountain_1_4:(-0.139, 0.988, 0.070);Ground_Mountain_1_4:(-0.139, 0.988, 0.070);Ground_Mountain_1_4:(-0.140, 0.988, 0.070);Ground_Mountain_1_4:(-0.140, 0.988, 0.070);Ground_Mountain_1_4:(-0.140, 0.988, 0.070);Ground_Mountain_1_4:(-0.140, 0.988, 0.070);Ground_Mountain_1_4:(-0.140, 0.988, 0.070);Ground_Mountain_1_4:(-0.140, 0.988, 0.070);Ground_Mountain_1_4:(-0.138, 0.988, 0.072);Ground_Mountain_1_4:(-0.138, 0.988, 0.072);Ground_Mountain_1_4:(-0.138, 0.988, 0.072);Ground_Mountain_1_4:(-0.138, 0.988, 0.072);Ground_Mountain_1_4:(-0.138, 0.988, 0.072);Ground_Mountain_1_4:(-0.138, 0.988, 0.072);Ground_Mountain_1_4:(-0.145, 0.987, 0.064);Ground_Mountain_1_4:(-0.145, 0.987, 0.064);Ground_Mountain_1_4:(-0.145, 0.987, 0.064);Ground_Mountain_1_4:(-0.145, 0.987, 0.064);Ground_Mountain_1_4:(-0.145, 0.987, 0.064);Ground_Mountain_1_4:(-0.145, 0.987, 0.064);Ground_Mountain_1_4:(-0.145, 0.987, 0.067);Ground_Mountain_1_4:(-0.145, 0.987, 0.067);Ground_Mountain_1_4:(-0.145, 0.987, 0.067);Ground_Mountain_1_4:(-0.145, 0.987, 0.067);Ground_Mountain_1_4:(-0.145, 0.987, 0.067);Ground_Mountain_1_4:(-0.145, 0.987, 0.067);Ground_Mountain_2_3:(0.050, 0.990, -0.131);Ground_Mountain_2_3:(0.050, 0.990, -0.131);Ground_Mountain_2_3:(0.050, 0.990, -0.131);Ground_Mountain_2_3:(0.050, 0.990, -0.131);Ground_Mountain_2_3:(0.050, 0.990, -0.131);Ground_Mountain_2_3:(0.050, 0.990, -0.131);Ground_Mountain_2_3:(0.000, 1.000, 0.000);Ground_Mountain_2_3:(0.000, 1.000, 0.000);Ground_Mountain_2_3:(0.000, 1.000, 0.000);Ground_Mountain_2_3:(0.000, 1.000, 0.000);"
0.040,472.688,1051.885,153.290,44.340,31.214,-10.874,1.523,29.260,0.337,0.000,-0.055,4,15.472,12.106,0.995,"Ground_Mountain_2_3:(0.049, 0.990, -0.134);Ground_Mountain_2_3:(0.049, 0.990, -0.134);Ground_Mountain_2_3:(0.049, 0.990, -0.134);Ground_Mountain_2_3:(0.049, 0.990, -0.134);Ground_Mountain_2_3:(0.049, 0.990, -0.134);Ground_Mountain_2_3:(0.049, 0.990, -0.134);"
0.060,473.160,1051.666,153.347,44.906,31.058,-10.894,2.504,29.029,0.393,0.000,-0.057,4,28.602,14.647,0.990,"Ground_Mountain_2_3:(0.054, 0.990, -0.132);Ground_Mountain_2_3:(0.054, 0.990, -0.132);Ground_Mountain_2_3:(0.054, 0.990, -0.132);Ground_Mountain_2_3:(0.054, 0.990, -0.132);Ground_Mountain_2_3:(0.054, 0.990, -0.132);Ground_Mountain_2_3:(0.054, 0.990, -0.132);Ground_Mountain_2_3:(0.138, 0.988, -0.064);Ground_Mountain_2_3:(0.138, 0.988, -0.064);"
0.080,473.769,1051.459,153.423,45.482,30.919,-10.701,3.769,28.771,0.471,0.000,-0.063,4,32.030,6.464,0.989,"Ground_Mountain_2_3:(0.054, 0.989, -0.136);Ground_Mountain_2_3:(0.054, 0.989, -0.136);Ground_Mountain_2_3:(0.054, 0.989, -0.136);Ground_Mountain_2_3:(0.054, 0.989, -0.136);Ground_Mountain_2_3:(0.054, 0.989, -0.136);Ground_Mountain_2_3:(0.054, 0.989, -0.136);"
0.100,474.384,1051.250,153.510,46.056,30.917,-10.646,4.351,28.699,0.541,0.000,-0.066,4,24.915,7.267,0.989,"Ground_Mountain_2_3:(0.054, 0.990, -0.132);Ground_Mountain_2_3:(0.054, 0.990, -0.132);Ground_Mountain_2_3:(0.054, 0.990, -0.132);Ground_Mountain_2_3:(0.054, 0.990, -0.132);Ground_Mountain_2_3:(0.054, 0.990, -0.132);Ground_Mountain_2_3:(0.054, 0.990, -0.132);"
0.120,474.873,1051.027,153.614,46.626,30.971,-10.651,4.587,28.719,0.542,0.000,-0.069,4,21.232,3.386,0.989,"Ground_Mountain_2_3:(0.051, 0.990, -0.133);Ground_Mountain_2_3:(0.051, 0.990, -0.133);Ground_Mountain_2_3:(0.051, 0.990, -0.133);Ground_Mountain_2_3:(0.051, 0.990, -0.133);Ground_Mountain_2_3:(0.051, 0.990, -0.133);Ground_Mountain_2_3:(0.051, 0.990, -0.133);Ground_Mountain_2_3:(0.138, 0.988, -0.064);"
0.140,475.493,1050.816,153.709,47.201,31.022,-10.684,4.733,28.739,0.515,0.000,-0.071,4,16.733,2.116,0.989,"Ground_Mountain_2_3:(0.051, 0.990, -0.133);Ground_Mountain_2_3:(0.051, 0.990, -0.133);Ground_Mountain_2_3:(0.051, 0.990, -0.133);Ground_Mountain_2_3:(0.051, 0.990, -0.133);Ground_Mountain_2_3:(0.051, 0.990, -0.133);Ground_Mountain_2_3:(0.051, 0.990, -0.133);"
0.160,476.113,1050.603,153.806,47.776,31.068,-10.732,4.856,28.751,0.489,0.000,-0.073,4,15.597,1.944,0.989,"Ground_Mountain_2_3:(0.052, 0.990, -0.130);Ground_Mountain_2_3:(0.052, 0.990, -0.130);Ground_Mountain_2_3:(0.052, 0.990, -0.130);Ground_Mountain_2_3:(0.052, 0.990, -0.130);Ground_Mountain_2_3:(0.052, 0.990, -0.130);Ground_Mountain_2_3:(0.052, 0.990, -0.130);Ground_Mountain_2_3:(0.063, 0.989, -0.132);Ground_Mountain_2_3:(0.063, 0.989, -0.132);"
0.180,476.608,1050.389,153.905,48.351,31.108,-10.799,4.953,28.755,0.466,0.000,-0.074,4,14.364,1.783,0.989,"Ground_Mountain_2_3:(0.055, 0.990, -0.129);Ground_Mountain_2_3:(0.055, 0.990, -0.129);Ground_Mountain_2_3:(0.055, 0.990, -0.129);Ground_Mountain_2_3:(0.055, 0.990, -0.129);Ground_Mountain_2_3:(0.055, 0.990, -0.129);Ground_Mountain_2_3:(0.055, 0.990, -0.129);"
0.200,477.229,1050.173,154.006,48.927,31.143,-10.887,5.025,28.750,0.446,0.000,-0.075,4,13.067,1.583,0.989,"Ground_Mountain_2_3:(0.054, 0.990, -0.130);Ground_Mountain_2_3:(0.054, 0.990, -0.130);Ground_Mountain_2_3:(0.054, 0.990, -0.130);Ground_Mountain_2_3:(0.054, 0.990, -0.130);Ground_Mountain_2_3:(0.054, 0.990, -0.130);Ground_Mountain_2_3:(0.054, 0.990, -0.130);"
