t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,148.107,832.517,100.608,-125.916,15.813,13.690,0.187,7.912,0.000,0.000,-0.082,2,8.608,3.902,1.000,"Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.176, 0.984, -0.019);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.191, 0.971, 0.141);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.188, 0.972, 0.144);Ground_Mountain_1_2:(-0.188, 0.972, 0.144);Ground_Mountain_1_2:(-0.188, 0.972, 0.144);Ground_Mountain_1_2:(-0.188, 0.972, 0.144);Ground_Mountain_1_2:(-0.188, 0.972, 0.144);Ground_Mountain_1_2:(-0.188, 0.972, 0.144);Ground_Mountain_1_2:(-0.176, 0.984, -0.017);Ground_Mountain_1_2:(-0.176, 0.984, -0.017);Ground_Mountain_1_2:(-0.176, 0.984, -0.017);Ground_Mountain_1_2:(-0.176, 0.984, -0.017);Ground_Mountain_1_2:(-0.176, 0.984, -0.017);Ground_Mountain_1_2:(-0.176, 0.984, -0.017);Ground_Mountain_1_2:(-0.188, 0.972, 0.144);Ground_Mountain_1_2:(-0.188, 0.972, 0.144);Ground_Mountain_1_2:(-0.188, 0.972, 0.144);Ground_Mountain_1_2:(-0.188, 0.972, 0.144);Ground_Mountain_1_2:(-0.188, 0.972, 0.144);Ground_Mountain_1_2:(-0.188, 0.972, 0.144);Ground_Mountain_1_2:(-0.176, 0.984, -0.017);Ground_Mountain_1_2:(-0.176, 0.984, -0.017);Ground_Mountain_1_2:(-0.176, 0.984, -0.017);Ground_Mountain_1_2:(-0.176, 0.984, -0.017);Ground_Mountain_1_2:(-0.176, 0.984, -0.017);Ground_Mountain_1_2:(-0.176, 0.984, -0.017);Ground_Mountain_1_2:(-0.175, 0.977, 0.124);Ground_Mountain_1_2:(-0.175, 0.977, 0.124);Ground_Mountain_1_2:(-0.175, 0.977, 0.124);Ground_Mountain_1_2:(-0.175, 0.977, 0.124);Ground_Mountain_1_2:(-0.175, 0.977, 0.124);Ground_Mountain_1_2:(-0.175, 0.977, 0.124);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.182, 0.979, 0.096);Ground_Mountain_1_2:(-0.182, 0.979, 0.096);Ground_Mountain_1_2:(-0.182, 0.979, 0.096);Ground_Mountain_1_2:(-0.182, 0.979, 0.096);Ground_Mountain_1_2:(-0.182, 0.979, 0.096);Ground_Mountain_1_2:(-0.182, 0.979, 0.096);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.182, 0.979, 0.096);Ground_Mountain_1_2:(-0.182, 0.979, 0.096);Ground_Mountain_1_2:(-0.182, 0.979, 0.096);Ground_Mountain_1_2:(-0.182, 0.979, 0.096);Ground_Mountain_1_2:(-0.182, 0.979, 0.096);Ground_Mountain_1_2:(-0.182, 0.979, 0.096);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.182, 0.979, 0.096);Ground_Mountain_1_2:(-0.182, 0.979, 0.096);Ground_Mountain_1_2:(-0.182, 0.979, 0.096);Ground_Mountain_1_2:(-0.182, 0.979, 0.096);Ground_Mountain_1_2:(-0.182, 0.979, 0.096);Ground_Mountain_1_2:(-0.182, 0.979, 0.096);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.980, 0.090);Ground_Mountain_1_2:(-0.176, 0.980, 0.090);Ground_Mountain_1_2:(-0.176, 0.980, 0.090);Ground_Mountain_1_2:(-0.176, 0.980, 0.090);Ground_Mountain_1_2:(-0.176, 0.980, 0.090);Ground_Mountain_1_2:(-0.176, 0.980, 0.090);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.984, -0.021);Ground_Mountain_1_2:(-0.176, 0.980, 0.090);Ground_Mountain_1_2:(-0.176, 0.980, 0.090);Ground_Mountain_1_2:(-0.176, 0.980, 0.090);Ground_Mountain_1_2:(-0.176, 0.980, 0.090);Ground_Mountain_1_2:(-0.176, 0.980, 0.090);Ground_Mountain_1_2:(-0.176, 0.980, 0.090);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.984, -0.018);Ground_Mountain_1_2:(-0.176, 0.980, 0.090);Ground_Mountain_1_2:(-0.176, 0.980, 0.090);Ground_Mountain_1_2:(-0.176, 0.980, 0.090);Ground_Mountain_1_2:(-0.176, 0.980, 0.090);Ground_Mountain_1_2:(-0.176, 0.980, 0.090);Ground_Mountain_1_2:(-0.176, 0.980, 0.090);Ground_Mountain_1_2:(-0.176, 0.984, 0.039);Ground_Mountain_1_2:(-0.176, 0.984, 0.039);Ground_Mountain_1_2:(-0.176, 0.984, 0.039);Ground_Mountain_1_2:(-0.176, 0.984, 0.039);Ground_Mountain_1_2:(-0.176, 0.984, 0.039);Ground_Mountain_1_2:(-0.176, 0.984, 0.039);Ground_Mountain_0_1:(-0.152, 0.984, -0.092);Ground_Mountain_0_1:(-0.152, 0.984, -0.092);Ground_Mountain_0_1:(-0.152, 0.984, -0.092);Ground_Mountain_0_1:(-0.152, 0.984, -0.092);Ground_Mountain_0_1:(-0.152, 0.984, -0.092);Ground_Mountain_0_1:(-0.152, 0.984, -0.092);"
0.040,148.288,832.781,100.620,-125.765,15.678,13.587,0.621,7.799,0.094,0.000,-0.084,4,11.191,0.445,0.999,"Ground_Mountain_0_1:(-0.152, 0.984, -0.092);Ground_Mountain_0_1:(-0.152, 0.984, -0.092);Ground_Mountain_0_1:(-0.152, 0.984, -0.092);Ground_Mountain_0_1:(-0.152, 0.984, -0.092);Ground_Mountain_0_1:(-0.152, 0.984, -0.092);Ground_Mountain_0_1:(-0.152, 0.984, -0.092);"
0.060,148.476,833.045,100.637,-125.614,15.656,13.567,0.843,7.777,0.161,0.000,-0.086,4,14.465,6.183,0.997,"Ground_Mountain_0_1:(-0.150, 0.984, -0.092);Ground_Mountain_0_1:(-0.150, 0.984, -0.092);Ground_Mountain_0_1:(-0.150, 0.984, -0.092);Ground_Mountain_0_1:(-0.150, 0.984, -0.092);Ground_Mountain_0_1:(-0.150, 0.984, -0.092);Ground_Mountain_0_1:(-0.150, 0.984, -0.092);"
0.080,148.776,833.309,100.658,-125.462,15.656,13.552,1.075,7.786,0.172,0.000,-0.089,4,19.305,7.359,0.994,"Ground_Mountain_0_1:(-0.149, 0.985, -0.092);Ground_Mountain_0_1:(-0.149, 0.985, -0.092);Ground_Mountain_0_1:(-0.149, 0.985, -0.092);Ground_Mountain_0_1:(-0.149, 0.985, -0.092);Ground_Mountain_0_1:(-0.149, 0.985, -0.092);Ground_Mountain_0_1:(-0.149, 0.985, -0.092);"
0.100,149.078,833.574,100.684,-125.310,15.659,13.527,1.349,7.803,0.172,0.000,-0.090,4,23.274,7.014,0.992,"Ground_Mountain_0_1:(-0.149, 0.985, -0.092);Ground_Mountain_0_1:(-0.149, 0.985, -0.092);Ground_Mountain_0_1:(-0.149, 0.985, -0.092);Ground_Mountain_0_1:(-0.149, 0.985, -0.092);Ground_Mountain_0_1:(-0.149, 0.985, -0.092);Ground_Mountain_0_1:(-0.149, 0.985, -0.092);"
0.120,149.383,833.839,100.716,-125.156,15.659,13.483,1.674,7.814,0.171,0.000,-0.092,4,25.940,6.179,0.989,"Ground_Mountain_0_1:(-0.146, 0.985, -0.094);Ground_Mountain_0_1:(-0.146, 0.985, -0.094);Ground_Mountain_0_1:(-0.146, 0.985, -0.094);Ground_Mountain_0_1:(-0.146, 0.985, -0.094);Ground_Mountain_0_1:(-0.146, 0.985, -0.094);Ground_Mountain_0_1:(-0.146, 0.985, -0.094);Ground_Mountain_0_1:(-0.161, 0.980, -0.117);"
0.140,149.689,834.104,100.756,-125.002,15.658,13.424,2.021,7.824,0.171,0.000,-0.092,4,27.159,5.244,0.987,"Ground_Mountain_0_1:(-0.151, 0.983, -0.101);Ground_Mountain_0_1:(-0.151, 0.983, -0.101);Ground_Mountain_0_1:(-0.151, 0.983, -0.101);Ground_Mountain_0_1:(-0.151, 0.983, -0.101);Ground_Mountain_0_1:(-0.151, 0.983, -0.101);Ground_Mountain_0_1:(-0.151, 0.983, -0.101);"
0.160,149.996,834.368,100.803,-124.847,15.657,13.354,2.371,7.835,0.171,0.000,-0.093,4,27.313,4.388,0.984,"Ground_Mountain_0_1:(-0.151, 0.983, -0.101);Ground_Mountain_0_1:(-0.151, 0.983, -0.101);Ground_Mountain_0_1:(-0.151, 0.983, -0.101);Ground_Mountain_0_1:(-0.151, 0.983, -0.101);Ground_Mountain_0_1:(-0.151, 0.983, -0.101);Ground_Mountain_0_1:(-0.151, 0.983, -0.101);"
0.180,150.083,834.631,100.858,-124.691,15.644,13.257,2.762,7.839,0.172,0.000,-0.094,4,26.661,3.631,0.983,"Ground_Mountain_0_1:(-0.152, 0.983, -0.100);Ground_Mountain_0_1:(-0.152, 0.983, -0.100);Ground_Mountain_0_1:(-0.152, 0.983, -0.100);Ground_Mountain_0_1:(-0.152, 0.983, -0.100);Ground_Mountain_0_1:(-0.152, 0.983, -0.100);Ground_Mountain_0_1:(-0.152, 0.983, -0.100);"
0.200,150.393,834.893,100.919,-124.534,15.645,13.180,3.054,7.864,0.178,0.000,-0.094,4,24.461,2.419,0.982,"Ground_Mountain_0_1:(-0.148, 0.984, -0.097);Ground_Mountain_0_1:(-0.148, 0.984, -0.097);Ground_Mountain_0_1:(-0.148, 0.984, -0.097);Ground_Mountain_0_1:(-0.148, 0.984, -0.097);Ground_Mountain_0_1:(-0.148, 0.984, -0.097);Ground_Mountain_0_1:(-0.148, 0.984, -0.097);"
0.220,150.703,835.154,100.985,-124.376,15.645,13.103,3.306,7.897,0.177,0.000,-0.093,4,22.468,1.979,0.981,"Ground_Mountain_0_1:(-0.148, 0.984, -0.097);Ground_Mountain_0_1:(-0.148, 0.984, -0.097);Ground_Mountain_0_1:(-0.148, 0.984, -0.097);Ground_Mountain_0_1:(-0.148, 0.984, -0.097);Ground_Mountain_0_1:(-0.148, 0.984, -0.097);Ground_Mountain_0_1:(-0.148, 0.984, -0.097);"
0.240,151.015,835.414,101.055,-124.218,15.644,13.028,3.512,7.937,0.178,0.000,-0.093,4,20.162,1.769,0.981,"Ground_Mountain_0_1:(-0.153, 0.983, -0.103);Ground_Mountain_0_1:(-0.153, 0.983, -0.103);Ground_Mountain_0_1:(-0.153, 0.983, -0.103);Ground_Mountain_0_1:(-0.153, 0.983, -0.103);Ground_Mountain_0_1:(-0.153, 0.983, -0.103);Ground_Mountain_0_1:(-0.153, 0.983, -0.103);"
0.260,151.327,835.673,101.128,-124.058,15.642,12.958,3.675,7.985,0.178,0.000,-0.092,4,17.940,1.161,0.980,"Ground_Mountain_0_1:(-0.152, 0.982, -0.109);Ground_Mountain_0_1:(-0.152, 0.982, -0.109);Ground_Mountain_0_1:(-0.152, 0.982, -0.109);Ground_Mountain_0_1:(-0.152, 0.982, -0.109);Ground_Mountain_0_1:(-0.152, 0.982, -0.109);Ground_Mountain_0_1:(-0.152, 0.982, -0.109);"
0.280,151.639,835.930,101.204,-123.898,15.640,12.891,3.800,8.040,0.179,0.000,-0.092,4,15.947,0.811,0.980,"Ground_Mountain_0_1:(-0.153, 0.982, -0.113);Ground_Mountain_0_1:(-0.153, 0.982, -0.113);Ground_Mountain_0_1:(-0.153, 0.982, -0.113);Ground_Mountain_0_1:(-0.153, 0.982, -0.113);Ground_Mountain_0_1:(-0.153, 0.982, -0.113);Ground_Mountain_0_1:(-0.153, 0.982, -0.113);"
0.300,151.744,836.187,101.282,-123.736,15.637,12.828,3.887,8.103,0.180,0.000,-0.092,4,14.072,0.607,0.980,"Ground_Mountain_0_1:(-0.155, 0.981, -0.113);Ground_Mountain_0_1:(-0.155, 0.981, -0.113);Ground_Mountain_0_1:(-0.155, 0.981, -0.113);Ground_Mountain_0_1:(-0.155, 0.981, -0.113);Ground_Mountain_0_1:(-0.155, 0.981, -0.113);Ground_Mountain_0_1:(-0.155, 0.981, -0.113);"
0.320,152.056,836.442,101.360,-123.573,15.634,12.768,3.940,8.171,0.181,0.000,-0.091,4,12.309,0.448,0.980,"Ground_Mountain_0_1:(-0.154, 0.981, -0.114);Ground_Mountain_0_1:(-0.154, 0.981, -0.114);Ground_Mountain_0_1:(-0.154, 0.981, -0.114);Ground_Mountain_0_1:(-0.154, 0.981, -0.114);Ground_Mountain_0_1:(-0.154, 0.981, -0.114);Ground_Mountain_0_1:(-0.154, 0.981, -0.114);"
0.340,152.368,836.696,101.440,-123.408,15.631,12.712,3.959,8.245,0.183,0.000,-0.089,4,10.595,0.518,0.980,"Ground_Mountain_0_1:(-0.152, 0.982, -0.111);Ground_Mountain_0_1:(-0.152, 0.982, -0.111);Ground_Mountain_0_1:(-0.152, 0.982, -0.111);Ground_Mountain_0_1:(-0.152, 0.982, -0.111);Ground_Mountain_0_1:(-0.152, 0.982, -0.111);Ground_Mountain_0_1:(-0.152, 0.982, -0.111);"
0.360,152.680,836.950,101.519,-123.242,15.629,12.660,3.947,8.324,0.184,0.000,-0.088,4,9.016,0.294,0.980,"Ground_Mountain_0_1:(-0.146, 0.983, -0.111);Ground_Mountain_0_1:(-0.146, 0.983, -0.111);Ground_Mountain_0_1:(-0.146, 0.983, -0.111);Ground_Mountain_0_1:(-0.146, 0.983, -0.111);Ground_Mountain_0_1:(-0.146, 0.983, -0.111);Ground_Mountain_0_1:(-0.146, 0.983, -0.111);"
0.380,152.993,837.202,101.597,-123.074,15.626,12.611,3.912,8.407,0.186,0.000,-0.087,4,7.822,0.243,0.980,"Ground_Mountain_0_1:(-0.153, 0.981, -0.118);Ground_Mountain_0_1:(-0.153, 0.981, -0.118);Ground_Mountain_0_1:(-0.153, 0.981, -0.118);Ground_Mountain_0_1:(-0.153, 0.981, -0.118);Ground_Mountain_0_1:(-0.153, 0.981, -0.118);Ground_Mountain_0_1:(-0.153, 0.981, -0.118);"
0.400,153.305,837.454,101.674,-122.905,15.624,12.564,3.857,8.494,0.187,0.000,-0.086,4,6.811,0.191,0.980,"Ground_Mountain_0_1:(-0.153, 0.981, -0.119);Ground_Mountain_0_1:(-0.153, 0.981, -0.119);Ground_Mountain_0_1:(-0.153, 0.981, -0.119);Ground_Mountain_0_1:(-0.153, 0.981, -0.119);Ground_Mountain_0_1:(-0.153, 0.981, -0.119);Ground_Mountain_0_1:(-0.153, 0.981, -0.119);"
0.420,153.429,837.705,101.750,-122.733,15.621,12.519,3.786,8.583,0.188,0.000,-0.085,4,5.985,0.072,0.980,"Ground_Mountain_0_1:(-0.152, 0.981, -0.119);Ground_Mountain_0_1:(-0.152, 0.981, -0.119);Ground_Mountain_0_1:(-0.152, 0.981, -0.119);Ground_Mountain_0_1:(-0.152, 0.981, -0.119);Ground_Mountain_0_1:(-0.152, 0.981, -0.119);Ground_Mountain_0_1:(-0.152, 0.981, -0.119);"
0.440,153.742,837.955,101.824,-122.560,15.619,12.475,3.702,8.674,0.189,0.000,-0.083,4,5.360,0.058,0.980,"Ground_Mountain_0_1:(-0.152, 0.981, -0.117);Ground_Mountain_0_1:(-0.152, 0.981, -0.117);Ground_Mountain_0_1:(-0.152, 0.981, -0.117);Ground_Mountain_0_1:(-0.152, 0.981, -0.117);Ground_Mountain_0_1:(-0.152, 0.981, -0.117);Ground_Mountain_0_1:(-0.152, 0.981, -0.117);"
0.460,154.054,838.204,101.896,-122.385,15.618,12.432,3.607,8.767,0.190,0.000,-0.082,4,4.807,0.117,0.981,"Ground_Mountain_0_1:(-0.150, 0.982, -0.113);Ground_Mountain_0_1:(-0.150, 0.982, -0.113);Ground_Mountain_0_1:(-0.150, 0.982, -0.113);Ground_Mountain_0_1:(-0.150, 0.982, -0.113);Ground_Mountain_0_1:(-0.150, 0.982, -0.113);Ground_Mountain_0_1:(-0.150, 0.982, -0.113);"
0.480,154.366,838.452,101.966,-122.208,15.617,12.390,3.505,8.861,0.191,0.000,-0.080,4,4.404,0.165,0.981,"Ground_Mountain_0_1:(-0.145, 0.983, -0.110);Ground_Mountain_0_1:(-0.145, 0.983, -0.110);Ground_Mountain_0_1:(-0.145, 0.983, -0.110);Ground_Mountain_0_1:(-0.145, 0.983, -0.110);Ground_Mountain_0_1:(-0.145, 0.983, -0.110);Ground_Mountain_0_1:(-0.145, 0.983, -0.110);"
0.500,154.679,838.700,102.034,-122.029,15.616,12.349,3.397,8.955,0.192,0.000,-0.079,4,4.120,0.143,0.981,"Ground_Mountain_0_1:(-0.143, 0.983, -0.111);Ground_Mountain_0_1:(-0.143, 0.983, -0.111);Ground_Mountain_0_1:(-0.143, 0.983, -0.111);Ground_Mountain_0_1:(-0.143, 0.983, -0.111);Ground_Mountain_0_1:(-0.143, 0.983, -0.111);Ground_Mountain_0_1:(-0.143, 0.983, -0.111);"
0.520,154.991,838.946,102.100,-121.848,15.616,12.308,3.287,9.048,0.192,0.000,-0.077,4,4.023,0.217,0.981,"Ground_Mountain_0_1:(-0.142, 0.984, -0.111);Ground_Mountain_0_1:(-0.142, 0.984, -0.111);Ground_Mountain_0_1:(-0.142, 0.984, -0.111);Ground_Mountain_0_1:(-0.142, 0.984, -0.111);Ground_Mountain_0_1:(-0.142, 0.984, -0.111);Ground_Mountain_0_1:(-0.142, 0.984, -0.111);"
