t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,148.111,826.693,100.649,-115.890,15.387,13.318,1.073,7.633,0.000,0.000,-0.106,2,10.511,5.118,0.998,"Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_0_1:(-0.199, 0.972, -0.126);Ground_Mountain_0_1:(-0.199, 0.972, -0.126);Ground_Mountain_0_1:(-0.199, 0.972, -0.126);Ground_Mountain_0_1:(-0.199, 0.972, -0.126);Ground_Mountain_0_1:(-0.199, 0.972, -0.126);Ground_Mountain_0_1:(-0.199, 0.972, -0.126);"
0.040,148.635,826.948,100.672,-115.745,15.412,13.343,1.156,7.643,0.307,0.000,-0.109,4,10.074,10.621,0.994,"Ground_Mountain_0_1:(-0.197, 0.972, -0.132);Ground_Mountain_0_1:(-0.197, 0.972, -0.132);Ground_Mountain_0_1:(-0.197, 0.972, -0.132);Ground_Mountain_0_1:(-0.197, 0.972, -0.132);Ground_Mountain_0_1:(-0.197, 0.972, -0.132);Ground_Mountain_0_1:(-0.197, 0.972, -0.132);"
0.060,148.927,827.205,100.699,-115.598,15.414,13.343,1.400,7.642,0.294,0.000,-0.112,4,18.654,10.259,0.989,"Ground_Mountain_0_1:(-0.198, 0.971, -0.133);Ground_Mountain_0_1:(-0.198, 0.971, -0.133);Ground_Mountain_0_1:(-0.198, 0.971, -0.133);Ground_Mountain_0_1:(-0.198, 0.971, -0.133);Ground_Mountain_0_1:(-0.198, 0.971, -0.133);Ground_Mountain_0_1:(-0.198, 0.971, -0.133);"
0.080,149.222,827.464,100.732,-115.451,15.416,13.322,1.725,7.646,0.293,0.000,-0.114,4,24.683,9.958,0.983,"Ground_Mountain_0_1:(-0.198, 0.971, -0.133);Ground_Mountain_0_1:(-0.198, 0.971, -0.133);Ground_Mountain_0_1:(-0.198, 0.971, -0.133);Ground_Mountain_0_1:(-0.198, 0.971, -0.133);Ground_Mountain_0_1:(-0.198, 0.971, -0.133);Ground_Mountain_0_1:(-0.198, 0.971, -0.133);"
0.100,149.520,827.723,100.773,-115.302,15.421,13.274,2.111,7.646,0.292,0.000,-0.116,4,28.772,8.854,0.978,"Ground_Mountain_0_1:(-0.191, 0.973, -0.131);Ground_Mountain_0_1:(-0.191, 0.973, -0.131);Ground_Mountain_0_1:(-0.191, 0.973, -0.131);Ground_Mountain_0_1:(-0.191, 0.973, -0.131);Ground_Mountain_0_1:(-0.191, 0.973, -0.131);Ground_Mountain_0_1:(-0.191, 0.973, -0.131);"
0.120,149.821,827.982,100.823,-115.152,15.425,13.199,2.537,7.642,0.290,0.000,-0.117,4,30.992,7.607,0.973,"Ground_Mountain_0_1:(-0.191, 0.973, -0.131);Ground_Mountain_0_1:(-0.191, 0.973, -0.131);Ground_Mountain_0_1:(-0.191, 0.973, -0.131);Ground_Mountain_0_1:(-0.191, 0.973, -0.131);Ground_Mountain_0_1:(-0.191, 0.973, -0.131);Ground_Mountain_0_1:(-0.191, 0.973, -0.131);"
0.140,150.340,828.240,100.886,-114.999,15.392,13.019,3.193,7.584,0.288,0.000,-0.116,4,31.596,6.388,0.971,"Ground_Mountain_0_1:(-0.191, 0.973, -0.132);Ground_Mountain_0_1:(-0.191, 0.973, -0.132);Ground_Mountain_0_1:(-0.191, 0.973, -0.132);Ground_Mountain_0_1:(-0.191, 0.973, -0.132);Ground_Mountain_0_1:(-0.191, 0.973, -0.132);Ground_Mountain_0_1:(-0.191, 0.973, -0.132);"
0.160,150.645,828.496,100.959,-114.849,15.394,12.899,3.641,7.577,0.304,0.000,-0.118,4,27.633,3.229,0.971,"Ground_Mountain_0_1:(-0.194, 0.972, -0.133);Ground_Mountain_0_1:(-0.194, 0.972, -0.133);Ground_Mountain_0_1:(-0.194, 0.972, -0.133);Ground_Mountain_0_1:(-0.194, 0.972, -0.133);Ground_Mountain_0_1:(-0.194, 0.972, -0.133);Ground_Mountain_0_1:(-0.194, 0.972, -0.133);"
0.180,150.951,828.752,101.038,-114.697,15.414,12.824,3.934,7.603,0.303,0.000,-0.119,4,24.326,1.366,0.970,"Ground_Mountain_0_1:(-0.192, 0.972, -0.133);Ground_Mountain_0_1:(-0.192, 0.972, -0.133);Ground_Mountain_0_1:(-0.192, 0.972, -0.133);Ground_Mountain_0_1:(-0.192, 0.972, -0.133);Ground_Mountain_0_1:(-0.192, 0.972, -0.133);Ground_Mountain_0_1:(-0.192, 0.972, -0.133);"
0.200,151.258,829.007,101.121,-114.544,15.431,12.752,4.178,7.637,0.293,0.000,-0.119,4,21.849,1.099,0.970,"Ground_Mountain_0_1:(-0.190, 0.972, -0.137);Ground_Mountain_0_1:(-0.190, 0.972, -0.137);Ground_Mountain_0_1:(-0.190, 0.972, -0.137);Ground_Mountain_0_1:(-0.190, 0.972, -0.137);Ground_Mountain_0_1:(-0.190, 0.972, -0.137);Ground_Mountain_0_1:(-0.190, 0.972, -0.137);"
0.220,151.565,829.260,101.209,-114.391,15.445,12.685,4.372,7.683,0.284,0.000,-0.119,4,19.320,0.981,0.969,"Ground_Mountain_0_1:(-0.193, 0.972, -0.137);Ground_Mountain_0_1:(-0.193, 0.972, -0.137);Ground_Mountain_0_1:(-0.193, 0.972, -0.137);Ground_Mountain_0_1:(-0.193, 0.972, -0.137);Ground_Mountain_0_1:(-0.193, 0.972, -0.137);Ground_Mountain_0_1:(-0.193, 0.972, -0.137);"
0.240,152.066,829.513,101.299,-114.236,15.457,12.622,4.517,7.740,0.277,0.000,-0.117,4,16.793,0.735,0.969,"Ground_Mountain_0_1:(-0.193, 0.972, -0.137);Ground_Mountain_0_1:(-0.193, 0.972, -0.137);Ground_Mountain_0_1:(-0.193, 0.972, -0.137);Ground_Mountain_0_1:(-0.193, 0.972, -0.137);Ground_Mountain_0_1:(-0.193, 0.972, -0.137);Ground_Mountain_0_1:(-0.193, 0.972, -0.137);"
0.260,152.373,829.764,101.391,-114.080,15.466,12.562,4.615,7.809,0.272,0.000,-0.116,4,14.412,0.540,0.969,"Ground_Mountain_0_1:(-0.185, 0.973, -0.138);Ground_Mountain_0_1:(-0.185, 0.973, -0.138);Ground_Mountain_0_1:(-0.185, 0.973, -0.138);Ground_Mountain_0_1:(-0.185, 0.973, -0.138);Ground_Mountain_0_1:(-0.185, 0.973, -0.138);Ground_Mountain_0_1:(-0.185, 0.973, -0.138);"
0.280,152.680,830.014,101.485,-113.922,15.474,12.508,4.670,7.887,0.267,0.000,-0.115,4,12.191,0.443,0.969,"Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);"
0.300,152.988,830.264,101.578,-113.763,15.480,12.456,4.686,7.975,0.263,0.000,-0.113,4,10.214,0.299,0.970,"Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);"
0.320,153.296,830.512,101.672,-113.601,15.485,12.408,4.669,8.071,0.260,0.000,-0.111,4,8.506,0.221,0.970,"Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);"
