time,driver,station,speed,target,throttle,brake,errors,errorWeight,line,brakeJudgment,grounded,water,recoveries
185.233,Reference,6.42,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
185.233,EMBER,14.55,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
185.233,GOLD,21.51,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
185.233,BLUE,28.52,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
188.446,Reference,6.42,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.446,EMBER,14.55,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
188.446,GOLD,21.51,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
188.446,BLUE,28.52,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
188.660,Reference,6.69,2.924,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.660,EMBER,14.81,2.655,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.660,GOLD,21.91,3.656,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.660,BLUE,28.91,3.468,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.860,Reference,7.53,5.243,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.860,EMBER,15.57,4.792,19.609,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.860,GOLD,22.96,6.606,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.860,BLUE,29.90,6.219,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.080,Reference,8.93,7.607,23.105,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.080,EMBER,16.91,6.993,20.995,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.080,GOLD,24.76,9.590,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.080,BLUE,31.61,8.981,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.280,Reference,10.64,9.615,24.544,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.280,EMBER,18.54,8.877,22.498,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.280,GOLD,26.96,12.125,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.280,BLUE,33.67,11.326,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.500,Reference,12.95,11.676,26.323,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.500,EMBER,20.74,10.829,24.301,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.500,GOLD,29.93,14.733,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.500,BLUE,36.45,13.737,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.720,Reference,15.73,13.596,28.227,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.720,EMBER,23.36,12.661,26.179,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.720,GOLD,33.46,17.161,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.720,BLUE,39.74,15.977,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.940,Reference,18.90,15.380,30.188,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.940,EMBER,26.36,14.379,28.073,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.940,GOLD,37.51,19.418,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
189.940,BLUE,43.51,18.056,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.140,Reference,22.11,16.891,31.979,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.140,EMBER,29.41,15.846,29.777,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.140,GOLD,41.61,21.331,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.140,BLUE,47.31,19.815,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.360,Reference,26.00,18.440,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.360,EMBER,33.08,17.362,31.609,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.360,GOLD,46.55,23.292,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.360,BLUE,51.88,21.614,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.580,Reference,30.21,19.877,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.580,EMBER,37.07,18.781,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.580,GOLD,51.91,25.109,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.580,BLUE,56.83,23.280,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.780,Reference,34.32,21.092,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.780,EMBER,40.97,19.990,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.780,GOLD,57.12,26.645,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.780,BLUE,61.63,24.685,32.000,1.000,0.000,0,0.000,0.000,1.000
