seed,difficulty,baseline,driver,finished,dnf,laps,time,misses,recoveries,errors,brakeSeconds
101,1,True,Reference,False,False,0,179.887,0,0,0,29.520
101,1,True,EMBER,False,False,0,179.887,0,1,0,32.261
101,1,True,GOLD,False,False,0,179.887,0,1,0,35.861
101,1,True,BLUE,False,False,0,179.887,0,0,0,36.301
