time,vehicle,lap,gate,speed,recoveries,misses,x,y,z
3.011,original,0,0,0.00,0,0,116.08,9.77,543.18
3.011,tourer,0,0,0.00,0,0,107.82,9.77,547.09
3.011,moto,0,0,0.00,0,0,101.14,9.60,542.22
3.011,atv,0,0,0.00,0,0,93.81,9.58,546.07
5.000,original,0,0,20.01,0,0,93.16,9.73,546.93
5.000,tourer,0,0,20.70,0,0,85.04,9.69,546.53
5.000,moto,0,1,26.79,0,0,71.49,9.43,538.77
5.000,atv,0,1,25.15,0,0,66.02,9.35,542.13
7.000,original,0,1,32.07,0,0,41.15,8.77,539.87
7.000,tourer,0,1,32.62,0,0,32.40,8.65,532.84
7.000,moto,0,1,-18.72,0,0,83.68,9.54,551.44
7.000,atv,0,1,38.03,0,0,2.34,8.39,533.79
9.000,original,0,1,38.51,0,0,-29.67,8.52,534.35
9.000,tourer,0,1,39.23,0,0,-39.80,8.53,530.93
9.000,moto,0,1,-10.99,0,0,67.96,8.97,559.13
9.000,atv,0,1,22.48,0,0,-71.01,8.45,526.55
11.000,original,0,1,41.94,0,0,-110.52,8.75,535.01
11.000,tourer,0,1,40.38,0,0,-122.00,8.82,531.19
11.000,moto,0,1,-0.10,0,0,57.70,9.13,542.96
11.000,atv,0,5,23.94,0,0,-99.24,8.13,498.85
13.000,original,0,2,43.69,0,0,-196.35,9.35,535.20
13.000,tourer,0,2,32.31,0,0,-193.27,9.33,531.33
13.000,moto,0,1,9.89,0,0,68.45,8.97,556.00
13.000,atv,0,5,26.47,0,0,-108.96,10.20,450.99
15.000,original,0,2,34.34,0,0,-275.85,9.65,536.36
15.000,tourer,0,2,29.66,0,0,-254.51,9.63,531.89
15.000,moto,0,1,9.86,0,0,83.25,9.26,553.91
15.000,atv,0,5,38.16,0,0,-139.07,13.06,392.59
17.000,original,0,2,29.01,0,0,-338.24,9.45,538.13
17.000,tourer,0,2,28.95,0,0,-312.85,9.57,533.17
17.000,moto,0,1,29.18,0,0,53.24,8.96,535.86
17.000,atv,0,5,44.44,0,0,-203.48,15.48,340.68
19.000,original,0,3,0.00,0,0,-394.60,9.14,541.70
19.000,tourer,0,2,28.74,0,0,-370.45,9.26,535.10
19.000,moto,0,1,42.37,0,0,-19.56,8.37,530.64
19.000,atv,0,5,45.71,0,0,-281.14,16.49,290.02
21.000,original,0,3,21.63,0,0,-418.71,8.93,541.85
21.000,tourer,0,3,28.69,0,0,-427.83,8.88,537.25
21.000,moto,0,1,21.37,0,0,-84.18,8.48,520.94
21.000,atv,0,5,24.08,0,0,-335.82,19.25,248.44
23.000,original,0,3,33.09,0,0,-474.74,8.64,542.99
23.000,tourer,0,3,31.95,0,0,-485.90,8.61,542.86
23.000,moto,0,5,36.34,0,0,-104.16,9.35,468.03
23.000,atv,0,5,27.37,0,0,-373.40,13.53,219.72
25.000,original,0,3,28.84,0,0,-542.69,8.71,546.81
25.000,tourer,0,3,27.44,0,0,-551.37,8.68,547.33
25.000,moto,0,5,34.54,0,0,-129.17,13.02,402.65
25.000,atv,0,5,39.57,0,0,-428.67,12.45,179.80
27.000,original,0,3,16.42,0,0,-584.29,8.73,546.11
27.000,tourer,0,3,17.96,0,0,-590.88,8.74,540.11
27.000,moto,0,5,42.97,0,0,-185.93,14.92,352.08
27.000,atv,0,5,46.06,0,0,-502.51,10.64,135.04
29.000,original,0,4,19.68,0,0,-609.26,8.59,524.96
29.000,tourer,0,4,23.28,0,0,-609.38,8.59,512.21
29.000,moto,0,5,49.32,0,0,-264.22,16.54,302.04
29.000,atv,0,5,49.36,0,0,-584.62,9.14,85.65
31.000,original,0,4,31.65,0,0,-620.16,8.98,473.69
31.000,tourer,0,4,33.80,0,0,-620.67,9.22,455.15
31.000,moto,0,5,45.09,0,0,-339.40,20.52,245.77
31.000,atv,0,5,31.86,0,0,-629.65,8.83,26.81
33.000,original,0,4,26.88,0,0,-633.01,9.62,410.10
33.000,tourer,0,4,39.84,0,0,-630.90,9.71,381.76
33.000,moto,0,5,44.68,0,0,-409.59,12.98,192.08
33.000,atv,0,5,24.90,0,0,-628.95,9.38,-41.95
35.000,original,0,4,34.96,0,0,-630.41,9.76,348.65
35.000,tourer,0,5,43.30,0,0,-634.08,9.77,298.25
35.000,moto,0,5,50.81,0,0,-491.29,10.91,141.41
35.000,atv,0,6,30.07,0,0,-627.95,9.23,-99.99
37.000,original,0,5,39.98,0,0,-632.40,9.75,273.18
37.000,tourer,0,5,44.86,0,0,-628.62,9.65,210.92
37.000,moto,0,5,51.58,0,0,-579.78,9.17,88.95
37.000,atv,0,7,37.96,0,0,-627.11,8.11,-164.67
39.000,original,0,5,42.46,0,0,-628.49,9.61,190.95
39.000,tourer,0,5,46.11,0,0,-632.55,9.36,119.94
39.000,moto,0,5,32.69,0,0,-629.49,8.84,28.49
39.000,atv,0,7,44.97,0,0,-625.86,7.82,-248.42
41.000,original,0,5,43.98,0,0,-630.08,9.30,104.37
41.000,tourer,0,5,47.07,0,0,-630.10,8.98,26.74
41.000,moto,0,5,10.98,0,0,-628.86,8.90,-35.07
41.000,atv,0,7,27.57,0,0,-624.22,7.55,-318.50
43.000,original,0,5,44.87,0,0,-629.81,8.93,15.59
43.000,tourer,0,5,12.56,0,0,-626.93,9.36,-39.88
43.000,moto,0,6,26.64,0,0,-628.45,12.06,-78.37
43.000,atv,0,8,39.41,0,0,-619.56,7.23,-386.60
45.000,original,0,5,10.97,0,0,-625.75,9.86,-48.79
45.000,tourer,0,6,22.38,0,0,-628.82,11.46,-77.75
45.000,moto,0,7,36.36,0,0,-627.54,8.21,-137.77
45.000,atv,0,8,45.70,0,0,-621.09,6.76,-472.27
47.000,original,0,5,-0.14,0,0,-624.91,9.65,-51.31
47.000,tourer,0,7,29.92,0,0,-627.26,8.39,-126.98
47.000,moto,0,7,46.14,0,0,-626.30,7.91,-221.38
47.000,atv,0,8,12.48,0,0,-615.92,6.42,-537.27
49.000,original,0,6,17.51,0,0,-627.04,8.62,-66.36
49.000,tourer,0,7,37.84,0,0,-626.63,8.15,-195.53
49.000,moto,0,7,51.34,0,0,-624.55,7.54,-319.43
49.000,atv,0,8,24.41,0,0,-591.99,6.60,-554.61
51.000,original,0,6,30.80,0,0,-627.90,8.43,-115.97
51.000,tourer,0,7,42.37,0,0,-625.41,7.86,-276.20
51.000,moto,0,8,54.12,0,0,-622.35,7.03,-425.18
51.000,atv,0,8,37.66,0,0,-528.50,7.19,-551.58
53.000,original,0,7,37.93,0,0,-626.82,8.19,-185.52
53.000,tourer,0,7,44.97,0,0,-623.57,7.50,-363.79
53.000,moto,0,8,32.39,0,0,-613.92,6.51,-517.99
53.000,atv,0,9,44.77,0,0,-445.49,6.98,-555.05
55.000,original,0,7,41.72,0,0,-625.58,7.90,-265.60
55.000,tourer,0,8,46.47,0,0,-621.59,7.01,-455.36
55.000,moto,0,8,15.73,0,0,-605.18,6.63,-548.87
55.000,atv,0,9,40.30,0,0,-353.54,8.81,-564.40
57.000,original,0,7,43.74,0,0,-623.84,7.56,-351.27
57.000,tourer,0,8,19.37,0,0,-616.84,6.61,-531.08
57.000,moto,0,8,34.68,0,0,-553.99,6.93,-553.29
57.000,atv,0,9,31.56,0,0,-294.78,18.24,-573.21
59.000,original,0,8,44.83,0,0,-622.01,7.09,-439.94
59.000,tourer,0,8,16.08,0,0,-604.76,6.74,-552.08
59.000,moto,0,9,45.05,0,0,-473.21,7.49,-552.75
59.000,atv,0,10,33.09,0,0,-232.88,28.86,-581.93
61.000,original,0,8,27.59,0,0,-617.78,6.64,-522.42
61.000,tourer,0,8,29.40,0,0,-558.49,7.03,-550.14
61.000,moto,0,9,50.77,0,0,-377.06,7.23,-561.72
61.000,atv,0,10,41.83,0,0,-157.51,31.25,-584.23
63.000,original,0,8,14.13,0,0,-609.33,6.75,-549.50
63.000,tourer,0,9,37.13,0,0,-491.34,7.68,-548.05
63.000,moto,0,9,31.66,0,0,-305.21,16.25,-571.49
63.000,atv,0,10,45.06,0,0,-68.17,30.19,-580.72
65.000,original,0,8,28.58,0,0,-566.24,6.95,-553.71
65.000,tourer,0,9,41.89,0,0,-412.71,6.77,-558.63
65.000,moto,0,10,31.68,0,0,-243.60,27.46,-580.78
65.000,atv,0,10,25.92,0,0,-14.69,33.67,-556.20
67.000,original,0,9,36.54,0,0,-500.27,7.61,-551.32
67.000,tourer,0,9,30.72,0,0,-333.01,11.64,-567.01
67.000,moto,0,10,42.59,0,0,-169.10,31.42,-584.40
67.000,atv,0,10,37.13,0,0,-1.33,34.28,-495.67
69.000,original,0,9,40.97,0,0,-422.43,6.82,-555.19
69.000,tourer,0,10,31.43,0,0,-272.05,22.77,-576.88
69.000,moto,0,10,48.28,0,0,-76.25,30.32,-581.17
69.000,atv,0,10,19.92,0,0,-0.52,32.81,-433.65
71.000,original,0,9,33.21,0,0,-340.84,10.40,-561.85
71.000,tourer,0,10,34.79,0,0,-208.32,30.91,-583.75
71.000,moto,0,10,31.52,0,0,-13.48,33.88,-555.13
71.000,atv,0,11,32.64,0,0,5.96,40.39,-379.76
73.000,original,0,10,31.41,0,0,-281.23,21.03,-575.88
73.000,tourer,0,10,40.54,0,0,-132.67,30.84,-583.49
73.000,moto,0,10,38.44,0,0,-1.41,33.79,-491.01
73.000,atv,0,11,33.28,0,0,28.03,35.24,-310.62
75.000,original,0,10,33.69,0,0,-218.62,30.31,-583.11
75.000,tourer,0,10,33.31,0,0,-51.27,30.21,-578.94
75.000,moto,0,10,31.71,0,0,0.61,35.39,-415.45
75.000,atv,0,11,20.91,0,0,57.59,43.66,-286.57
77.000,original,0,10,39.20,0,0,-145.46,31.13,-583.94
77.000,tourer,0,10,29.43,0,0,-8.83,35.53,-546.07
77.000,moto,0,11,37.41,0,0,12.73,39.58,-350.78
77.000,atv,0,11,32.43,0,0,108.24,39.36,-289.51
79.000,original,0,10,39.14,0,0,-63.92,30.28,-580.43
79.000,tourer,0,10,37.07,0,0,-1.62,32.96,-481.38
79.000,moto,0,11,25.09,0,0,44.95,40.15,-289.60
79.000,atv,0,12,20.69,0,0,155.47,39.98,-303.05
81.000,original,0,10,28.88,0,0,-12.77,34.24,-554.20
81.000,tourer,0,10,31.53,0,0,1.45,36.22,-411.49
81.000,moto,0,11,29.99,0,0,90.72,42.23,-286.06
81.000,atv,0,12,19.87,0,0,196.50,46.46,-319.95
83.000,original,0,10,35.75,0,0,-1.36,34.07,-492.38
83.000,tourer,0,11,35.84,0,0,13.52,39.40,-347.54
83.000,moto,0,12,29.90,0,0,154.64,39.74,-302.42
83.000,atv,0,12,18.49,0,0,226.78,45.55,-322.71
85.000,original,0,10,31.58,0,0,0.47,34.67,-421.04
85.000,tourer,0,11,25.44,0,0,44.17,39.75,-291.49
85.000,moto,0,12,18.83,0,0,199.45,46.58,-322.09
85.000,atv,0,14,20.20,0,0,249.48,49.20,-290.81
87.000,original,0,11,34.40,0,0,10.76,40.33,-357.83
87.000,tourer,0,11,27.91,0,0,88.56,42.74,-285.56
87.000,moto,0,14,19.82,0,0,229.98,46.02,-319.12
87.000,atv,0,14,27.62,0,0,295.87,58.90,-270.45
89.000,original,0,11,27.18,0,0,38.15,37.37,-296.88
89.000,tourer,0,12,26.69,0,0,150.47,39.18,-301.60
89.000,moto,0,14,22.83,0,0,253.79,49.93,-287.56
89.000,atv,0,14,27.75,0,0,333.45,67.14,-233.83
91.000,original,0,11,25.88,0,0,80.49,43.89,-284.63
91.000,tourer,0,12,30.35,0,0,204.48,46.72,-324.51
91.000,moto,0,14,27.66,0,0,302.67,60.44,-267.52
91.000,atv,0,14,15.45,0,0,347.68,70.47,-187.86
93.000,original,0,12,30.76,0,0,141.35,37.88,-298.82
93.000,tourer,0,12,31.87,0,0,256.08,38.07,-361.09
93.000,moto,0,14,27.82,0,0,335.64,67.69,-226.38
93.000,atv,0,14,26.51,0,0,380.75,75.30,-191.72
95.000,original,0,12,30.18,0,0,191.72,46.32,-317.92
95.000,tourer,0,12,19.73,0,0,306.45,40.99,-391.23
95.000,moto,0,14,15.88,0,0,351.12,71.04,-184.22
95.000,atv,0,14,23.20,0,0,419.82,80.11,-211.24
