time,profile,x,y,z,houseX,houseY,houseZ,speed,forward,grounded,throttle,brake,up,wipeout,contact,impulse,nx,ny,nz,separation
0.980,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.000,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.020,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.040,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.060,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.080,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.100,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.120,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.140,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.160,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.180,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.200,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.220,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.240,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.260,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.280,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.300,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.320,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.340,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.360,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.380,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.400,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.420,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.440,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.460,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.480,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.500,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.520,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.540,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.560,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.580,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.600,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.620,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.640,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.660,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.680,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.700,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.720,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.740,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.760,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.780,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.800,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.820,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.840,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.860,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.880,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.900,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.920,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.940,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.960,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
1.980,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.000,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.020,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.040,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.060,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.080,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.100,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.120,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.140,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.160,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.180,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.200,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.220,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.240,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.260,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.280,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.300,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.320,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.340,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.360,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.380,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.400,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.420,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.440,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.460,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.480,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.500,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.520,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.540,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.560,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.580,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.600,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.620,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.640,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.660,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.680,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.700,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.720,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.740,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.760,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.780,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.800,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.820,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.840,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.860,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.880,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.900,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.920,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.940,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.960,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
2.980,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.000,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.020,original,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.040,original,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.060,original,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.080,original,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.100,original,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.120,original,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.140,original,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.160,original,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.180,original,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.200,original,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.220,original,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.240,original,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.260,original,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.280,original,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.300,original,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.320,original,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.340,original,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.360,tourer,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.380,tourer,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.400,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.420,atv,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.440,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.460,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.480,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
3.500,moto,320.209,11.703,536.042,430.869,-12.886,-927.384,0.000,0.000,0,0.000,0.000,1.000,False,,0.000,0.000,0.000,0.000,0.0000
