time,vehicle,lap,gate,speed,recoveries,misses,x,y,z
3.001,original,0,0,0.00,0,0,322.06,9.78,544.06
3.001,tourer,0,0,0.00,0,0,318.01,11.28,535.88
3.001,moto,0,0,0.00,0,0,322.38,12.47,528.99
3.001,atv,0,0,0.00,0,0,317.80,13.85,522.23
5.640,original,0,1,22.76,0,0,322.30,16.56,509.98
5.640,tourer,0,1,21.67,0,0,317.82,17.92,503.98
5.640,moto,0,1,28.75,0,0,321.29,21.96,486.12
5.640,atv,0,1,26.61,0,0,317.32,22.89,482.41
7.640,original,0,1,30.13,0,0,321.50,29.61,457.70
7.640,tourer,0,1,29.41,0,0,317.10,30.76,453.57
7.640,moto,0,1,31.53,0,0,320.85,38.32,425.87
7.640,atv,0,1,31.45,0,0,316.93,38.90,423.83
9.640,original,0,1,31.23,0,0,321.19,46.28,397.84
9.640,tourer,0,1,31.25,0,0,316.94,47.31,394.05
9.640,moto,0,1,31.55,0,0,321.34,54.90,365.02
9.640,atv,0,1,31.47,0,0,317.48,55.37,363.11
11.640,original,0,1,31.25,0,0,321.99,62.44,337.48
11.640,tourer,0,1,31.26,0,0,317.99,63.45,333.64
11.640,moto,0,1,31.56,0,0,323.00,71.03,304.05
11.640,atv,0,1,31.49,0,0,319.23,71.42,302.27
13.640,original,0,2,31.33,0,0,325.51,77.41,276.87
13.640,tourer,0,2,31.37,0,0,321.87,78.06,272.92
13.640,moto,0,2,35.72,0,0,332.96,82.12,241.36
13.640,atv,0,2,35.02,0,0,329.42,82.15,239.86
15.640,original,0,2,30.35,0,0,343.67,82.92,214.67
15.640,tourer,0,2,29.03,0,0,341.29,82.88,210.88
15.640,moto,0,2,29.29,0,0,368.48,80.03,188.52
15.640,atv,0,2,19.76,0,0,359.71,81.41,191.59
17.640,original,0,2,29.22,0,0,386.73,77.24,182.64
17.640,tourer,0,2,23.94,0,0,382.51,77.69,181.19
17.640,moto,0,2,31.79,0,0,419.14,79.01,155.04
17.640,atv,0,2,21.70,0,0,401.77,76.37,176.56
19.640,original,0,2,31.50,0,0,432.34,82.02,142.23
19.640,tourer,0,2,31.48,0,0,428.18,80.69,149.80
19.640,moto,0,3,28.95,0,0,453.28,86.64,102.79
19.640,atv,0,2,31.61,0,0,435.57,83.15,134.05
21.640,original,0,3,0.00,0,0,452.58,86.67,101.50
21.640,tourer,0,3,29.97,0,0,461.10,86.52,98.51
21.640,moto,0,3,34.50,0,0,470.32,77.72,42.81
