time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.01,Traffic 1,2.662,True,0,533.60,58.38,-182.65
3.01,Traffic 2,2.679,True,0,-1.11,34.60,-497.87
3.01,Traffic 3,2.680,True,0,-624.53,8.68,-47.06
3.01,Traffic 4,2.150,True,0,-20.41,8.52,530.88
4.80,Traffic 1,2.652,True,0,540.31,48.73,-199.63
4.80,Traffic 2,2.739,True,0,-1.20,32.76,-478.82
4.80,Traffic 3,3.202,True,0,-624.32,8.76,-28.35
4.80,Traffic 4,2.137,True,0,-39.93,8.53,530.92
6.88,Traffic 1,2.592,True,0,549.71,36.25,-227.90
6.88,Traffic 2,2.550,True,0,-0.52,31.77,-447.11
6.88,Traffic 3,3.283,True,0,-624.84,8.89,5.72
6.88,Traffic 4,2.167,True,0,-94.13,8.67,531.17
8.42,Traffic 1,2.625,True,0,555.42,31.03,-250.39
8.42,Traffic 2,2.665,True,0,1.33,34.21,-424.56
8.42,Traffic 3,3.259,True,0,-625.33,9.00,30.85
8.42,Traffic 4,2.148,True,0,-138.16,8.94,531.14
10.42,Traffic 1,2.478,True,0,558.69,28.12,-280.67
10.42,Traffic 2,2.655,True,0,4.60,38.98,-393.69
10.42,Traffic 3,3.266,True,0,-625.93,9.13,63.52
10.42,Traffic 4,2.145,True,0,-195.44,9.34,531.30
12.42,Traffic 1,2.416,True,0,554.92,25.87,-311.26
12.42,Traffic 2,2.581,True,0,10.68,40.52,-362.66
12.42,Traffic 3,2.740,True,0,-627.07,9.27,96.18
12.42,Traffic 4,2.140,True,0,-252.73,9.62,531.85
14.42,Traffic 1,2.652,True,0,547.16,25.22,-341.22
14.42,Traffic 2,2.623,True,0,19.51,37.47,-332.21
14.42,Traffic 3,2.661,True,0,-627.72,9.40,128.85
14.42,Traffic 4,2.130,True,0,-310.04,9.58,533.11
16.42,Traffic 1,2.820,True,0,541.87,26.13,-371.71
16.42,Traffic 2,2.375,True,0,33.60,35.96,-304.00
16.42,Traffic 3,2.681,True,0,-628.21,9.52,161.53
16.42,Traffic 4,2.144,True,0,-367.36,9.28,535.07
18.42,Traffic 1,2.739,True,0,540.26,29.43,-402.25
18.42,Traffic 2,2.086,True,0,57.95,43.76,-287.41
18.42,Traffic 3,2.677,True,0,-628.65,9.61,194.20
18.42,Traffic 4,2.150,True,0,-424.69,8.90,537.23
20.42,Traffic 1,2.665,True,0,538.74,32.86,-432.72
