time,x,y,z,speed,wheels,up
1.2,-1069.939,8.758935,540.9274,11.90951,4,1
1.22,-1070.178,8.758918,540.9274,11.91864,4,1
1.24,-1070.416,8.758905,540.9274,11.92637,4,1
1.26,-1070.655,8.758897,540.9274,11.9329,4,1
1.279999,-1070.892,8.758892,540.9274,11.83108,4,1
1.3,-1071.129,8.758891,540.9274,11.85235,4,1
1.32,-1071.366,8.758893,540.9274,11.87032,4,1
1.34,-1071.604,8.758897,540.9274,11.88551,4,1
1.36,-1071.842,8.758903,540.9274,11.89835,4,1
1.38,-1072.08,8.75891,540.9274,11.90921,4,1
1.399999,-1072.318,8.758919,540.9274,11.91839,4,1
1.419999,-1072.557,8.758927,540.9274,11.92616,4,1
1.439999,-1072.795,8.758937,540.9274,11.93272,4,1
1.459999,-1073.032,8.758946,540.9274,11.83093,4,1
1.479999,-1073.269,8.758955,540.9274,11.85222,4,1
1.5,-1073.506,8.758964,540.9274,11.87021,4,1
1.52,-1073.744,8.758971,540.9274,11.88542,4,1
1.539999,-1073.982,8.758978,540.9274,11.89828,4,1
1.559999,-1074.22,8.758985,540.9274,11.90915,4,1
1.579999,-1074.459,8.75899,540.9274,11.91834,4,1
1.599999,-1074.697,8.758995,540.9274,11.92611,4,1
1.619999,-1074.936,8.758999,540.9274,11.93269,4,1
1.639999,-1075.172,8.759002,540.9274,11.83089,4,1
1.659999,-1075.409,8.759004,540.9274,11.85219,4,1
1.679999,-1075.647,8.759006,540.9274,11.87019,4,1
1.699999,-1075.885,8.759007,540.9274,11.8854,4,1
1.719999,-1076.122,8.759007,540.9274,11.89826,4,1
1.739999,-1076.361,8.759007,540.9274,11.90913,4,1
1.759999,-1076.599,8.759007,540.9274,11.91833,4,1
1.779999,-1076.838,8.759007,540.9274,11.9261,4,1
1.799999,-1077.076,8.759006,540.9274,11.93268,4,1
1.819999,-1077.313,8.759005,540.9274,11.83089,4,1
1.839999,-1077.55,8.759004,540.9274,11.85219,4,1
1.859999,-1077.787,8.759003,540.9274,11.87018,4,1
1.879999,-1078.025,8.759002,540.9274,11.8854,4,1
1.899999,-1078.263,8.759001,540.9274,11.89826,4,1
1.919999,-1078.501,8.759,540.9274,11.90913,4,1
1.939999,-1078.739,8.758999,540.9274,11.91832,4,1
1.959999,-1078.978,8.758998,540.9274,11.9261,4,1
1.979999,-1079.217,8.758997,540.9274,11.93267,4,1
1.999999,-1079.453,8.758996,540.9274,11.83088,4,1
2.019999,-1079.69,8.758995,540.9274,11.85218,4,1
2.039999,-1079.928,8.758994,540.9274,11.87018,4,1
2.059999,-1080.165,8.758993,540.9274,11.8854,4,1
2.079999,-1080.403,8.758992,540.9274,11.89826,4,1
2.099999,-1080.641,8.758991,540.9274,11.90913,4,1
2.119999,-1080.88,8.758991,540.9274,11.91832,4,1
2.139999,-1081.118,8.758991,540.9274,11.9261,4,1
2.159999,-1081.357,8.758991,540.9274,11.93267,4,1
2.179999,-1081.594,8.758991,540.9274,11.83088,4,1
2.199999,-1081.831,8.758991,540.9274,11.85218,4,1
2.219999,-1082.068,8.758991,540.9274,11.87018,4,1
2.239999,-1082.306,8.758991,540.9274,11.8854,4,1
2.259999,-1082.544,8.758991,540.9274,11.89826,4,1
2.279999,-1082.782,8.758991,540.9274,11.90913,4,1
2.299999,-1083.02,8.758991,540.9274,11.91832,4,1
2.319999,-1083.259,8.758991,540.9274,11.9261,4,1
2.339999,-1083.497,8.758991,540.9274,11.93267,4,1
2.359999,-1083.734,8.758991,540.9274,11.83088,4,1
2.379999,-1083.971,8.758991,540.9274,11.85218,4,1
2.399999,-1084.208,8.758991,540.9274,11.87018,4,1
2.419999,-1084.446,8.758991,540.9274,11.8854,4,1
2.439999,-1084.684,8.758991,540.9274,11.89826,4,1
2.459999,-1084.922,8.758991,540.9274,11.90913,4,1
2.479999,-1085.161,8.758991,540.9274,11.91832,4,1
2.499999,-1085.399,8.758991,540.9274,11.9261,4,1
2.519999,-1085.638,8.758991,540.9274,11.93267,4,1
2.539999,-1085.874,8.758991,540.9274,11.83088,4,1
2.559999,-1086.111,8.758991,540.9274,11.85218,4,1
2.579999,-1086.349,8.758991,540.9274,11.87018,4,1
2.599999,-1086.586,8.758991,540.9274,11.8854,4,1
2.619999,-1086.824,8.758991,540.9274,11.89826,4,1
2.639999,-1087.063,8.758991,540.9274,11.90913,4,1
2.659999,-1087.301,8.758991,540.9274,11.91832,4,1
2.679999,-1087.539,8.758991,540.9274,11.9261,4,1
2.699999,-1087.778,8.758991,540.9274,11.93267,4,1
2.719999,-1088.015,8.758991,540.9274,11.83088,4,1
2.739999,-1088.252,8.758991,540.9274,11.85218,4,1
2.759999,-1088.489,8.758991,540.9274,11.87018,4,1
2.779999,-1088.727,8.758991,540.9274,11.8854,4,1
2.799999,-1088.965,8.758991,540.9274,11.89826,4,1
2.819999,-1089.203,8.758991,540.9274,11.90913,4,1
2.839999,-1089.441,8.758991,540.9274,11.91832,4,1
2.859999,-1089.68,8.758991,540.9274,11.9261,4,1
2.879999,-1089.918,8.758991,540.9274,11.93267,4,1
2.899999,-1090.155,8.758991,540.9274,11.83088,4,1
2.919999,-1090.392,8.758991,540.9274,11.85218,4,1
2.939999,-1090.63,8.758991,540.9274,11.87018,4,1
2.959999,-1090.867,8.758991,540.9274,11.8854,4,1
2.979999,-1091.105,8.758991,540.9274,11.89826,4,1
2.999999,-1091.343,8.758991,540.9274,11.90913,4,1
3.019999,-1091.582,8.758991,540.9274,11.91832,4,1
3.039999,-1091.82,8.758991,540.9274,11.9261,4,1
3.059999,-1092.059,8.758991,540.9274,11.93267,4,1
3.079999,-1092.295,8.758991,540.9274,11.83088,4,1
3.099999,-1092.532,8.758991,540.9274,11.85218,4,1
3.119999,-1092.77,8.758991,540.9274,11.87018,4,1
3.139999,-1093.008,8.758991,540.9274,11.8854,4,1
3.159999,-1093.245,8.758991,540.9274,11.89826,4,1
3.179999,-1093.484,8.758991,540.9274,11.90913,4,1
3.199999,-1093.722,8.758991,540.9274,11.91832,4,1
3.219999,-1093.961,8.758991,540.9274,11.9261,4,1
3.239999,-1094.199,8.758991,540.9274,11.93267,4,1
3.259999,-1094.436,8.758991,540.9274,11.83088,4,1
3.279999,-1094.673,8.758991,540.9274,11.85218,4,1
3.299999,-1094.91,8.758991,540.9274,11.87018,4,1
3.319999,-1095.148,8.758991,540.9274,11.8854,4,1
3.339999,-1095.386,8.758991,540.9274,11.89826,4,1
3.359999,-1095.624,8.758991,540.9274,11.90913,4,1
3.379999,-1095.862,8.758991,540.9274,11.91832,4,1
3.399999,-1096.101,8.758991,540.9274,11.9261,4,1
3.419999,-1096.34,8.758991,540.9274,11.93267,4,1
3.439999,-1096.576,8.758991,540.9274,11.83088,4,1
3.459999,-1096.813,8.758991,540.9274,11.85218,4,1
3.479999,-1097.051,8.758991,540.9274,11.87018,4,1
3.499999,-1097.288,8.758991,540.9274,11.8854,4,1
3.519999,-1097.526,8.758991,540.9274,11.89826,4,1
3.539999,-1097.764,8.758991,540.9274,11.90913,4,1
3.559999,-1098.003,8.758991,540.9274,11.91832,4,1
3.579999,-1098.241,8.758991,540.9274,11.9261,4,1
3.599999,-1098.48,8.758991,540.9274,11.93267,4,1
3.619999,-1098.717,8.758991,540.9274,11.83088,4,1
3.639999,-1098.954,8.758991,540.9274,11.85218,4,1
3.659999,-1099.191,8.758991,540.9274,11.87018,4,1
3.679999,-1099.429,8.758991,540.9274,11.8854,4,1
3.699999,-1099.667,8.758991,540.9274,11.89826,4,1
3.719999,-1099.905,8.758991,540.9274,11.90913,4,1
3.739999,-1100.143,8.758991,540.9274,11.91832,4,1
3.759999,-1100.382,8.758991,540.9274,11.9261,4,1
3.779999,-1100.62,8.758991,540.9274,11.93267,4,1
3.799999,-1100.857,8.758991,540.9274,11.83088,4,1
3.819999,-1101.094,8.758991,540.9274,11.85218,4,1
3.839999,-1101.331,8.758991,540.9274,11.87018,4,1
3.859999,-1101.569,8.758991,540.9274,11.8854,4,1
3.879999,-1101.807,8.758991,540.9274,11.89826,4,1
3.899999,-1102.045,8.758991,540.9274,11.90913,4,1
3.919999,-1102.284,8.758991,540.9274,11.91832,4,1
3.939999,-1102.522,8.758991,540.9274,11.9261,4,1
3.959999,-1102.761,8.758991,540.9274,11.93267,4,1
3.979999,-1102.997,8.758991,540.9274,11.83088,4,1
3.999999,-1103.234,8.758991,540.9274,11.85218,4,1
4.019999,-1103.472,8.758991,540.9274,11.87018,4,1
4.039999,-1103.709,8.758991,540.9274,11.8854,4,1
4.059999,-1103.947,8.758991,540.9274,11.89826,4,1
4.079998,-1104.186,8.758991,540.9274,11.90913,4,1
4.099998,-1104.424,8.758991,540.9274,11.91832,4,1
4.119998,-1104.662,8.758991,540.9274,11.9261,4,1
4.139998,-1104.901,8.758991,540.9274,11.93267,4,1
4.159998,-1105.138,8.758991,540.9274,11.83088,4,1
4.179998,-1105.375,8.758991,540.9274,11.85218,4,1
4.199998,-1105.612,8.758991,540.9274,11.87018,4,1
4.219998,-1105.85,8.758991,540.9274,11.8854,4,1
4.239998,-1106.088,8.758991,540.9274,11.89826,4,1
4.259998,-1106.326,8.758991,540.9274,11.90913,4,1
4.279998,-1106.564,8.758991,540.9274,11.91832,4,1
4.299998,-1106.803,8.758991,540.9274,11.9261,4,1
4.319998,-1107.042,8.758991,540.9274,11.93267,4,1
4.339998,-1107.278,8.758991,540.9274,11.83088,4,1
4.359998,-1107.515,8.758991,540.9274,11.85218,4,1
4.379999,-1107.753,8.758991,540.9274,11.87018,4,1
4.399999,-1107.99,8.758991,540.9274,11.8854,4,1
4.419999,-1108.228,8.758991,540.9274,11.89826,4,1
4.439999,-1108.466,8.758991,540.9274,11.90913,4,1
4.459999,-1108.705,8.758991,540.9274,11.91832,4,1
4.479999,-1108.943,8.758991,540.9274,11.9261,4,1
4.499999,-1109.182,8.758991,540.9274,11.93267,4,1
4.519999,-1109.418,8.758991,540.9274,11.83088,4,1
4.539999,-1109.656,8.758991,540.9274,11.85218,4,1
4.559999,-1109.893,8.758991,540.9274,11.87018,4,1
4.579998,-1110.131,8.758991,540.9274,11.8854,4,1
4.599998,-1110.369,8.758991,540.9274,11.89826,4,1
4.619998,-1110.607,8.758991,540.9274,11.90913,4,1
4.639998,-1110.845,8.758991,540.9274,11.91832,4,1
4.659998,-1111.084,8.758991,540.9274,11.9261,4,1
4.679998,-1111.322,8.758991,540.9274,11.93267,4,1
4.699998,-1111.559,8.758991,540.9274,11.83088,4,1
4.719998,-1111.796,8.758991,540.9274,11.85218,4,1
4.739998,-1112.033,8.758991,540.9274,11.87018,4,1
4.759998,-1112.271,8.758991,540.9274,11.8854,4,1
4.779998,-1112.509,8.758991,540.9274,11.89826,4,1
4.799998,-1112.747,8.758991,540.9274,11.90913,4,1
4.819998,-1112.985,8.758991,540.9274,11.91832,4,1
4.839998,-1113.224,8.758991,540.9274,11.9261,4,1
4.859998,-1113.463,8.758991,540.9274,11.93267,4,1
4.879998,-1113.699,8.758991,540.9274,11.83088,4,1
4.899998,-1113.936,8.758991,540.9274,11.85218,4,1
4.919998,-1114.174,8.758991,540.9274,11.87018,4,1
4.939998,-1114.411,8.758991,540.9274,11.8854,4,1
4.959998,-1114.649,8.758991,540.9274,11.89826,4,1
4.979998,-1114.887,8.758991,540.9274,11.90913,4,1
4.999998,-1115.126,8.758991,540.9274,11.91832,4,1
5.019998,-1115.364,8.758991,540.9274,11.9261,4,1
5.039998,-1115.603,8.758991,540.9274,11.93267,4,1
5.059998,-1115.84,8.758991,540.9274,11.83088,4,1
5.079998,-1116.077,8.758991,540.9274,11.85218,4,1
5.099998,-1116.314,8.758991,540.9274,11.87018,4,1
5.119998,-1116.552,8.758991,540.9274,11.8854,4,1
5.139998,-1116.79,8.758991,540.9274,11.89826,4,1
5.159998,-1117.028,8.758991,540.9274,11.90913,4,1
5.179998,-1117.266,8.758991,540.9274,11.91832,4,1
5.199998,-1117.505,8.758991,540.9274,11.9261,4,1
5.219998,-1117.743,8.758991,540.9274,11.93267,4,1
5.239998,-1117.98,8.758991,540.9274,11.83088,4,1
5.259998,-1118.217,8.758991,540.9274,11.85218,4,1
5.279998,-1118.454,8.758991,540.9274,11.87018,4,1
5.299998,-1118.692,8.758991,540.9274,11.8854,4,1
5.319998,-1118.93,8.758991,540.9274,11.89826,4,1
5.339998,-1119.168,8.758991,540.9274,11.90913,4,1
5.359998,-1119.407,8.758991,540.9274,11.91832,4,1
5.379998,-1119.645,8.758991,540.9274,11.9261,4,1
5.399998,-1119.884,8.758991,540.9274,11.93267,4,1
5.419998,-1120.12,8.758991,540.9274,11.83088,4,1
5.439998,-1120.357,8.758991,540.9274,11.85218,4,1
5.459998,-1120.595,8.758991,540.9274,11.87018,4,1
5.479998,-1120.833,8.758991,540.9274,11.8854,4,1
5.499998,-1121.07,8.758991,540.9274,11.89826,4,1
5.519998,-1121.309,8.758991,540.9274,11.90913,4,1
5.539998,-1121.547,8.758991,540.9274,11.91832,4,1
5.559998,-1121.786,8.758991,540.9274,11.9261,4,1
5.579998,-1122.024,8.758991,540.9274,11.93267,4,1
5.599998,-1122.261,8.758991,540.9274,11.83088,4,1
5.619998,-1122.498,8.758991,540.9274,11.85218,4,1
5.639998,-1122.735,8.758991,540.9274,11.87018,4,1
5.659998,-1122.973,8.758991,540.9274,11.8854,4,1
5.679998,-1123.211,8.758991,540.9274,11.89826,4,1
5.699998,-1123.449,8.758991,540.9274,11.90913,4,1
5.719998,-1123.687,8.758991,540.9274,11.91832,4,1
5.739998,-1123.926,8.758991,540.9274,11.9261,4,1
5.759998,-1124.165,8.758991,540.9274,11.93267,4,1
5.779998,-1124.401,8.758991,540.9274,11.83088,4,1
5.799998,-1124.638,8.758991,540.9274,11.85218,4,1
5.819998,-1124.876,8.758991,540.9274,11.87018,4,1
5.839998,-1125.113,8.758991,540.9274,11.8854,4,1
5.859998,-1125.351,8.758991,540.9274,11.89826,4,1
5.879998,-1125.589,8.758991,540.9274,11.90913,4,1
5.899998,-1125.828,8.758991,540.9274,11.91832,4,1
5.919998,-1126.066,8.758991,540.9274,11.9261,4,1
5.939998,-1126.305,8.758991,540.9274,11.93267,4,1
5.959998,-1126.542,8.758991,540.9274,11.83088,4,1
5.979998,-1126.779,8.758991,540.9274,11.85218,4,1
5.999998,-1127.016,8.758991,540.9274,11.87018,4,1
6.019998,-1127.254,8.758991,540.9274,11.8854,4,1
6.039998,-1127.492,8.758991,540.9274,11.89826,4,1
6.059998,-1127.73,8.758991,540.9274,11.90913,4,1
6.079998,-1127.968,8.758991,540.9274,11.91832,4,1
6.099998,-1128.207,8.758991,540.9274,11.9261,4,1
6.119998,-1128.445,8.758991,540.9274,11.93267,4,1
6.139998,-1128.682,8.758991,540.9274,11.83088,4,1
6.159998,-1128.919,8.758991,540.9274,11.85218,4,1
6.179998,-1129.156,8.758991,540.9274,11.87018,4,1
6.199998,-1129.394,8.758991,540.9274,11.8854,4,1
6.219998,-1129.632,8.758991,540.9274,11.89826,4,1
6.239998,-1129.87,8.758991,540.9274,11.90913,4,1
6.259998,-1130.109,8.758991,540.9274,11.91832,4,1
6.279998,-1130.347,8.758991,540.9274,11.9261,4,1
6.299998,-1130.586,8.758991,540.9274,11.93267,4,1
6.319998,-1130.822,8.758991,540.9274,11.83088,4,1
6.339998,-1131.059,8.758991,540.9274,11.85218,4,1
