time,driver,station,speed,target,throttle,brake,errors,errorWeight,line,brakeJudgment,grounded,water,recoveries
175.779,Reference,33.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
175.779,EMBER,41.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
175.779,GOLD,48.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
175.779,BLUE,55.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
178.793,Reference,33.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
178.793,EMBER,41.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
178.793,GOLD,48.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
178.793,BLUE,55.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
179.260,Reference,35.06,8.034,22.192,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
179.260,EMBER,43.05,8.036,21.512,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
179.260,GOLD,49.95,7.577,53.421,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
179.260,BLUE,57.04,8.039,59.687,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
179.600,Reference,38.70,13.029,23.957,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
179.600,EMBER,46.69,13.033,23.773,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
179.600,GOLD,53.40,12.273,53.413,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
179.600,BLUE,60.66,13.040,59.696,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
180.160,Reference,48.15,20.172,27.476,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
180.160,EMBER,56.08,20.181,56.820,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
180.160,GOLD,62.32,18.964,53.402,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
180.160,BLUE,70.01,20.209,59.713,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
180.960,Reference,67.94,28.421,32.369,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
180.960,EMBER,75.58,28.439,56.777,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
180.960,GOLD,80.94,26.655,53.393,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
180.960,BLUE,89.69,28.475,57.363,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
182.260,Reference,111.68,37.629,38.403,0.683,0.000,0,0.000,0.000,1.000,4,0.000,0
182.260,EMBER,119.36,38.130,43.804,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
182.260,GOLD,121.98,35.588,41.402,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
182.260,BLUE,133.46,38.047,39.296,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
184.660,Reference,207.33,42.837,43.697,0.740,0.000,0,0.000,0.000,1.000,4,0.000,0
184.660,EMBER,211.81,44.128,56.657,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
184.660,GOLD,215.21,42.495,50.376,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
184.660,BLUE,230.35,45.941,59.956,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.660,Reference,352.50,24.976,22.554,0.000,0.704,0,0.000,0.000,1.000,4,0.000,0
188.660,EMBER,357.95,22.244,20.955,0.000,0.377,0,0.000,0.000,1.000,4,0.000,0
188.660,GOLD,360.99,23.983,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
188.660,BLUE,375.78,30.901,32.000,0.812,0.000,0,0.000,0.000,1.000,0,0.000,0
192.660,Reference,430.24,17.298,32.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
192.660,EMBER,428.55,-5.540,10.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
192.660,GOLD,424.09,2.861,10.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
192.660,BLUE,482.60,22.596,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
196.660,Reference,520.45,31.961,52.383,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
196.660,EMBER,434.18,10.522,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
196.660,GOLD,468.44,18.565,32.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
196.660,BLUE,605.47,31.932,32.000,0.068,0.000,0,0.000,0.000,1.000,4,0.000,0
