time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
0.320,42.513,13.618,-628.002,8.883,1.379,4,10.158,0.011,"",0.241,0.000,-0.010,42.513,0.000,1.000,111.383,0.701,-0.313,-42.506,-0.222,0.004
0.340,42.509,14.468,-627.988,8.877,0.529,4,10.262,0.009,"",0.244,0.000,0.010,42.509,0.000,1.000,110.532,0.702,-0.304,-42.502,0.226,0.004
0.360,42.505,15.318,-627.974,8.871,-0.321,4,10.342,0.007,"",0.246,0.000,-0.010,42.505,0.000,1.000,109.682,0.701,-0.293,-42.498,-0.229,0.003
0.380,42.501,16.168,-627.960,8.866,-1.171,4,10.398,0.005,"",0.248,0.000,0.010,42.501,0.000,1.000,108.832,0.702,-0.281,-42.494,0.230,0.003
0.400,42.497,17.018,-627.946,8.860,-2.020,4,10.433,0.004,"",0.250,0.000,-0.010,42.497,0.000,1.000,107.982,0.701,-0.269,-42.490,-0.232,0.003
0.420,42.493,17.868,-627.932,8.855,-2.870,4,10.448,0.003,"",0.252,0.000,0.010,42.493,0.000,1.000,107.132,0.701,-0.256,-42.486,0.233,0.003
0.440,42.489,18.717,-627.918,8.850,-3.720,4,10.445,0.003,"",0.254,0.000,-0.010,42.489,0.000,1.000,106.283,0.701,-0.243,-42.483,-0.233,0.003
0.460,42.486,19.567,-627.904,8.846,-4.569,4,10.428,0.002,"",0.255,0.000,0.011,42.486,0.000,1.000,105.433,0.701,-0.231,-42.479,0.234,0.003
0.480,42.482,20.417,-627.890,8.841,-5.419,4,10.399,0.002,"",0.257,0.000,-0.011,42.482,0.000,1.000,104.583,0.701,-0.219,-42.476,-0.235,0.003
0.500,42.479,21.266,-627.876,8.837,-6.268,4,10.361,0.001,"",0.259,0.000,0.011,42.479,0.000,1.000,103.734,0.701,-0.208,-42.472,0.234,0.003
0.520,42.475,22.116,-627.862,8.833,-7.118,4,10.315,0.001,"",0.261,0.000,-0.011,42.475,0.000,1.000,102.884,0.701,-0.198,-42.469,-0.235,0.003
0.540,42.472,22.965,-627.848,8.829,-7.967,4,10.264,0.001,"",0.262,0.000,0.011,42.472,0.000,1.000,102.035,0.701,-0.189,-42.466,0.234,0.003
0.560,42.469,23.815,-627.834,8.826,-8.816,4,10.210,0.000,"",0.264,0.000,-0.011,42.469,0.000,1.000,101.185,0.701,-0.181,-42.463,-0.235,0.003
0.580,42.466,24.664,-627.820,8.822,-9.666,4,10.155,0.000,"",0.265,0.000,0.011,42.466,0.000,1.000,100.336,0.701,-0.174,-42.460,0.236,0.003
0.600,42.463,25.513,-627.806,8.819,-10.515,4,10.100,0.000,"",0.267,0.000,-0.011,42.463,0.000,1.000,99.487,0.701,-0.168,-42.457,-0.235,0.003
0.620,42.460,26.362,-627.791,8.816,-11.364,4,10.047,0.000,"",0.268,0.000,0.011,42.460,0.000,1.000,98.638,0.701,-0.163,-42.454,0.234,0.003
0.640,42.457,27.211,-627.777,8.812,-12.213,4,9.997,0.000,"",0.270,0.000,-0.011,42.457,0.000,1.000,97.789,0.701,-0.159,-42.451,-0.235,0.003
0.660,42.455,28.061,-627.763,8.809,-13.062,4,9.950,0.000,"",0.271,0.000,0.011,42.455,0.000,1.000,96.939,0.701,-0.157,-42.449,0.234,0.003
0.680,42.452,28.910,-627.749,8.806,-13.911,4,9.908,0.000,"",0.273,0.000,-0.010,42.452,0.000,1.000,96.090,0.701,-0.155,-42.446,-0.233,0.003
0.700,42.449,29.759,-627.735,8.803,-14.760,4,9.870,0.000,"",0.274,0.000,0.011,42.449,0.000,1.000,95.241,0.701,-0.153,-42.443,0.235,0.003
0.720,42.447,30.607,-627.721,8.800,-15.608,4,9.838,0.000,"",0.275,0.000,-0.010,42.447,0.000,1.000,94.393,0.701,-0.153,-42.441,-0.234,0.003
0.740,42.444,31.456,-627.707,8.797,-16.457,4,9.810,0.000,"",0.277,0.000,0.011,42.444,0.000,1.000,93.544,0.701,-0.153,-42.438,0.234,0.003
0.760,42.442,32.305,-627.693,8.794,-17.306,4,9.786,0.000,"",0.278,0.000,-0.010,42.442,0.000,1.000,92.695,0.701,-0.153,-42.436,-0.233,0.003
0.780,42.440,33.154,-627.679,8.791,-18.154,4,9.768,0.000,"",0.279,0.000,0.011,42.440,0.000,1.000,91.846,0.701,-0.154,-42.434,0.233,0.003
0.800,42.437,34.003,-627.665,8.788,-19.003,4,9.754,0.000,"",0.280,0.000,-0.010,42.437,0.000,1.000,90.997,0.700,-0.155,-42.431,-0.232,0.003
0.820,42.435,34.851,-627.651,8.785,-19.852,4,9.744,0.000,"",0.281,0.000,0.011,42.435,0.000,1.000,90.149,0.700,-0.157,-42.429,0.233,0.003
0.840,42.433,35.700,-627.637,8.782,-20.700,4,9.738,0.000,"",0.282,0.000,-0.010,42.433,0.000,1.000,89.300,0.700,-0.158,-42.427,-0.232,0.003
0.860,42.431,36.549,-627.623,8.778,-21.549,4,9.735,0.000,"",0.284,0.000,0.010,42.431,0.000,1.000,88.451,0.700,-0.160,-42.425,0.231,0.003
0.880,42.429,37.397,-627.609,8.775,-22.397,4,9.734,0.000,"",0.285,0.000,-0.010,42.429,0.000,1.000,87.603,0.700,-0.161,-42.423,-0.232,0.003
0.900,42.427,38.246,-627.595,8.772,-23.246,4,9.737,0.001,"",0.286,0.000,0.010,42.427,0.000,1.000,86.754,0.700,-0.163,-42.421,0.231,0.003
0.920,42.425,39.094,-627.581,8.769,-24.094,4,9.741,0.001,"",0.287,0.000,-0.010,42.425,0.000,1.000,85.906,0.700,-0.164,-42.419,-0.232,0.003
0.940,42.423,39.943,-627.567,8.765,-24.942,4,9.746,0.001,"",0.288,0.000,0.010,42.423,0.000,1.000,85.057,0.700,-0.165,-42.417,0.230,0.003
0.960,42.421,40.791,-627.553,8.762,-25.791,4,9.753,0.000,"",0.288,0.000,-0.010,42.421,0.000,1.000,84.209,0.699,-0.166,-42.415,-0.231,0.003
0.980,42.419,41.640,-627.539,8.759,-26.639,4,9.760,0.000,"",0.289,0.000,0.010,42.419,0.000,1.000,83.361,0.700,-0.167,-42.413,0.231,0.003
1.000,42.418,42.488,-627.525,8.755,-27.487,4,9.768,0.000,"",0.290,0.000,-0.010,42.418,0.000,1.000,82.512,0.699,-0.168,-42.412,-0.230,0.003
1.020,42.416,43.336,-627.511,8.752,-28.335,4,9.776,0.001,"",0.291,0.000,0.010,42.416,0.000,1.000,81.664,0.699,-0.169,-42.410,0.230,0.003
1.040,42.414,44.184,-627.497,8.748,-29.183,4,9.785,0.001,"",0.292,0.000,-0.010,42.414,0.000,1.000,80.816,0.699,-0.169,-42.408,-0.229,0.003
1.060,42.413,45.033,-627.483,8.745,-30.031,4,10.377,0.001,"",0.293,0.000,-0.010,42.413,0.000,1.000,79.967,0.699,-0.158,-42.407,-0.227,0.019
1.080,42.411,45.881,-627.469,8.742,-30.879,4,10.394,0.096,"",0.294,0.000,0.009,42.411,0.000,1.000,79.119,0.700,-0.146,-42.405,0.208,0.026
1.100,42.409,46.729,-627.455,8.740,-31.727,4,10.450,0.148,"",0.294,0.000,0.008,42.409,0.000,1.000,78.271,0.701,-0.133,-42.403,0.178,0.029
1.120,42.408,47.577,-627.441,8.738,-32.575,4,11.084,0.174,"",0.295,0.000,0.007,42.408,0.000,1.000,77.423,0.702,-0.108,-42.402,0.144,0.012
1.140,42.406,48.425,-627.427,8.736,-33.423,4,10.877,0.089,"",0.296,0.000,0.006,42.406,0.000,1.000,76.575,0.702,-0.087,-42.400,0.133,0.008
1.160,42.404,49.273,-627.413,8.734,-34.271,4,10.606,0.037,"",0.297,0.000,-0.006,42.404,0.000,1.000,75.727,0.700,-0.071,-42.398,-0.133,0.006
1.180,42.402,50.121,-627.399,8.733,-35.119,4,10.320,0.007,"",0.298,0.000,-0.006,42.402,0.000,1.000,74.879,0.698,-0.061,-42.397,-0.140,0.008
1.200,42.401,50.969,-627.385,8.732,-35.967,4,10.050,0.010,"",0.299,0.000,-0.007,42.401,0.000,1.000,74.031,0.697,-0.056,-42.395,-0.148,0.009
1.220,42.399,51.817,-627.372,8.731,-36.815,4,9.811,0.018,"",0.300,0.000,-0.007,42.399,0.000,1.000,73.183,0.696,-0.056,-42.394,-0.157,0.011
1.240,42.398,52.665,-627.358,8.730,-37.663,4,9.611,0.021,"",0.300,0.000,-0.007,42.398,0.000,1.000,72.335,0.697,-0.060,-42.392,-0.167,0.012
1.260,42.397,53.513,-627.344,8.728,-38.511,4,9.454,0.021,"",0.301,0.000,0.008,42.397,0.000,1.000,71.487,0.698,-0.067,-42.391,0.176,0.008
1.280,42.395,54.361,-627.330,8.727,-39.359,4,9.338,0.020,"",0.302,0.000,0.008,42.395,0.000,1.000,70.639,0.700,-0.077,-42.389,0.185,0.006
1.300,42.394,55.209,-627.316,8.725,-40.206,4,9.259,0.018,"",0.302,0.000,0.009,42.394,0.000,1.000,69.791,0.702,-0.088,-42.388,0.191,0.007
1.320,42.393,56.057,-627.302,8.723,-41.054,4,9.215,0.016,"",0.303,0.000,0.009,42.393,0.000,1.000,68.943,0.702,-0.099,-42.387,0.196,0.010
1.340,42.392,56.905,-627.288,8.721,-41.902,4,9.199,0.013,"",0.304,0.000,-0.009,42.392,0.000,1.000,68.095,0.701,-0.112,-42.386,-0.201,0.004
1.360,42.391,57.753,-627.274,8.718,-42.750,4,9.207,0.011,"",0.304,0.000,-0.009,42.391,0.000,1.000,67.247,0.700,-0.124,-42.385,-0.206,0.004
1.380,42.390,58.600,-627.260,8.716,-43.597,4,9.235,0.009,"",0.305,0.000,-0.009,42.390,0.000,1.000,66.400,0.700,-0.135,-42.384,-0.208,0.007
1.400,42.389,59.448,-627.246,8.713,-44.445,4,9.277,0.007,"",0.305,0.000,0.009,42.389,0.000,1.000,65.552,0.700,-0.146,-42.383,0.210,0.002
1.420,42.388,60.296,-627.232,8.710,-45.293,4,9.331,0.006,"",0.306,0.000,0.010,42.388,0.000,1.000,64.704,0.700,-0.156,-42.382,0.211,0.005
1.440,42.387,61.143,-627.218,8.707,-46.140,4,10.096,0.520,"",0.306,0.000,-0.010,42.387,0.000,1.000,63.857,0.700,-0.149,-42.381,-0.213,0.030
1.460,42.386,61.990,-627.204,8.705,-46.987,4,12.277,0.981,"",0.307,0.000,0.008,42.386,0.000,1.000,63.010,0.700,-0.099,-42.380,0.178,0.119
1.480,41.714,62.807,-627.190,8.741,-47.803,4,15.919,0.778,"Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.985, 0.175) separation=0.0035 impulse=2866.861;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.985, 0.175) separation=0.0035 impulse=2866.861;",0.307,0.000,-0.002,41.714,0.000,0.999,62.193,0.689,1.839,-41.668,-0.040,2.411
1.500,41.342,63.611,-627.178,8.802,-48.608,4,21.050,11.030,"Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.977, 0.213) separation=-0.0130 impulse=1548.942;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.977, 0.213) separation=-0.0131 impulse=1548.942;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.977, 0.213) separation=-0.0009 impulse=1548.942;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.977, 0.213) separation=-0.0011 impulse=1548.942;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.977, 0.213) separation=0.0055 impulse=1548.942;",0.643,0.000,-0.122,41.361,0.000,0.995,61.389,0.638,3.031,-41.245,-2.720,2.716
1.520,41.032,64.410,-627.165,8.881,-49.406,4,23.248,12.661,"Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.972, 0.235) separation=-0.0131 impulse=1087.778;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.972, 0.235) separation=-0.0130 impulse=1087.778;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.972, 0.235) separation=-0.0005 impulse=1087.778;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.972, 0.235) separation=-0.0130 impulse=1087.778;",0.829,0.000,0.268,41.112,0.000,0.987,60.590,0.635,3.973,-40.914,5.949,2.629
1.540,40.682,65.200,-627.152,8.979,-50.197,4,29.776,12.633,"Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.966, 0.259) separation=-0.0178 impulse=1050.600;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.966, 0.259) separation=-0.0177 impulse=1050.600;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.966, 0.259) separation=0.0035 impulse=1050.600;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.966, 0.259) separation=0.0037 impulse=1050.600;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.966, 0.259) separation=0.0076 impulse=1050.600;",0.984,0.000,0.410,40.856,0.000,0.977,59.800,0.682,5.013,-40.542,9.123,2.706
1.560,40.126,65.972,-627.138,9.155,-50.968,4,34.964,13.605,"Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.992, 0.127) separation=-0.0198 impulse=4636.544;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.992, 0.127) separation=0.0182 impulse=4636.544;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.992, 0.127) separation=-0.0197 impulse=4636.544;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.992, 0.127) separation=0.0182 impulse=4636.544;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.992, 0.127) separation=-0.0004 impulse=4636.544;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.992, 0.127) separation=0.0145 impulse=4636.544;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.961, 0.278) separation=0.0187 impulse=4636.544;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.961, 0.278) separation=-0.0185 impulse=4636.544;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.961, 0.278) separation=-0.0185 impulse=4636.544;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.961, 0.278) separation=0.0163 impulse=4636.544;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.961, 0.278) separation=-0.0178 impulse=4636.544;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.961, 0.278) separation=-0.0054 impulse=4636.544;",1.000,0.000,-0.500,40.146,0.000,0.970,59.028,0.663,8.430,-39.246,-12.343,1.336
1.580,39.941,66.736,-627.126,9.348,-51.732,4,33.372,6.565,"Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.953, 0.301) separation=-0.0211 impulse=971.463;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.953, 0.301) separation=-0.0157 impulse=971.463;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.953, 0.301) separation=-0.0041 impulse=971.463;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.953, 0.301) separation=0.0013 impulse=971.463;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.953, 0.301) separation=0.0137 impulse=971.463;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.953, 0.301) separation=-0.0016 impulse=971.463;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.988, 0.156) separation=-0.0169 impulse=971.463;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.988, 0.156) separation=-0.0087 impulse=971.463;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.988, 0.156) separation=-0.0140 impulse=971.463;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.988, 0.156) separation=-0.0049 impulse=971.463;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.988, 0.156) separation=0.0006 impulse=971.463;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.988, 0.156) separation=-0.0115 impulse=971.463;",1.000,0.000,0.500,39.961,0.000,0.964,58.264,0.680,9.475,-38.816,13.955,1.487
1.600,39.793,67.493,-627.113,9.565,-52.489,4,32.519,7.557,"Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.979, 0.203) separation=0.0060 impulse=1017.568;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.979, 0.203) separation=0.0071 impulse=1017.568;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.979, 0.203) separation=-0.0085 impulse=1017.568;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.979, 0.203) separation=0.0029 impulse=1017.568;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.979, 0.203) separation=-0.0195 impulse=1017.568;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.979, 0.203) separation=-0.0184 impulse=1017.568;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.949, 0.314) separation=0.0144 impulse=1017.568;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.949, 0.314) separation=-0.0136 impulse=1017.568;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.949, 0.314) separation=-0.0147 impulse=1017.568;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.949, 0.314) separation=0.0136 impulse=1017.568;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.949, 0.314) separation=-0.0128 impulse=1017.568;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.949, 0.314) separation=-0.0025 impulse=1017.568;",1.000,0.000,0.500,39.803,0.000,0.958,57.507,0.676,10.537,-38.377,15.527,0.993
1.620,39.681,68.246,-627.098,9.791,-53.241,4,34.159,4.881,"Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.943, 0.332) separation=-0.0156 impulse=563.682;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.943, 0.332) separation=-0.0154 impulse=563.682;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.943, 0.332) separation=-0.0024 impulse=563.682;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.943, 0.332) separation=-0.0022 impulse=563.682;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.943, 0.332) separation=0.0072 impulse=563.682;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.943, 0.332) separation=-0.0005 impulse=563.682;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.220) separation=-0.0076 impulse=563.682;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.220) separation=0.0132 impulse=563.682;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.220) separation=-0.0029 impulse=563.682;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.220) separation=-0.0074 impulse=563.682;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.220) separation=-0.0076 impulse=563.682;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.220) separation=-0.0060 impulse=563.682;",1.000,0.000,0.500,39.691,0.000,0.952,56.754,0.739,11.339,-38.030,16.642,1.007
1.640,39.601,68.998,-627.084,10.037,-53.994,4,34.238,5.099,"Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.955, 0.297) separation=-0.0166 impulse=524.006;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.955, 0.297) separation=-0.0089 impulse=524.006;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.955, 0.297) separation=-0.0159 impulse=524.006;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.955, 0.297) separation=-0.0090 impulse=524.006;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.955, 0.297) separation=-0.0115 impulse=524.006;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.955, 0.297) separation=-0.0075 impulse=524.006;",1.000,0.000,-0.500,39.603,0.000,0.952,56.002,0.697,12.121,-37.695,-17.902,0.257
1.660,39.508,69.735,-627.069,10.297,-54.731,4,28.306,0.433,"Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.938, 0.346) separation=0.0181 impulse=534.803;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.938, 0.346) separation=-0.0437 impulse=534.803;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.938, 0.346) separation=0.0126 impulse=534.803;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.938, 0.346) separation=-0.0429 impulse=534.803;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.938, 0.346) separation=-0.0315 impulse=534.803;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.938, 0.346) separation=-0.0313 impulse=534.803;",1.000,0.000,-0.500,39.511,0.000,0.946,55.265,0.700,12.790,-37.377,-17.844,0.514
1.680,39.490,70.478,-627.057,10.560,-55.473,4,28.461,2.284,"Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.942, 0.335) separation=0.0184 impulse=21.357;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.942, 0.335) separation=-0.0152 impulse=21.357;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.942, 0.335) separation=0.0193 impulse=21.357;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.942, 0.335) separation=-0.0150 impulse=21.357;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.942, 0.335) separation=-0.0145 impulse=21.357;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.942, 0.335) separation=-0.0093 impulse=21.357;",1.000,0.000,-0.500,39.494,0.000,0.944,54.522,0.626,13.160,-37.231,-19.010,0.316
1.700,39.461,71.213,-627.046,10.834,-56.209,4,27.307,1.107,"Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.935, 0.356) separation=0.0176 impulse=109.130;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.935, 0.356) separation=-0.0217 impulse=109.130;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.935, 0.356) separation=0.0142 impulse=109.130;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.935, 0.356) separation=-0.0214 impulse=109.130;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.935, 0.356) separation=-0.0154 impulse=109.130;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.935, 0.356) separation=-0.0149 impulse=109.130;",1.000,0.000,-0.500,39.464,0.000,0.940,53.787,0.547,13.558,-37.058,-19.355,0.278
