course,vehicle,route,mode,repeat,seconds,recoveries,misses,maxLateral,minUpright,finished
Forest Loop Reverse,moto,Granite Saddle,normal,0,22.616,0,4,0.000,0.838,True
Forest Loop Reverse,moto,Granite Saddle,clean,0,21.218,0,4,0.000,0.835,True
Forest Loop Reverse,moto,Granite Saddle,imperfect,0,21.136,0,4,0.000,0.828,True
Forest Loop Reverse,moto,Granite Saddle,recovery,0,21.243,0,4,0.000,0.835,True
Forest Loop Reverse,moto,Fern Gully,normal,0,27.621,0,0,0.000,0.975,True
Forest Loop Reverse,moto,Fern Gully,clean,0,21.881,0,0,2.373,0.981,True
Forest Loop Reverse,moto,Fern Gully,imperfect,0,26.015,0,0,3.587,0.981,True
Forest Loop Reverse,moto,Fern Gully,recovery,0,23.019,0,0,2.356,0.982,True
