time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.401,6.921,594.139,80.882,-106.688,4,,75.857,55.429,0.000,0.042
0.836,13.706,597.465,80.553,-109.909,4,,80.495,51.927,0.000,0.068
1.260,19.336,602.096,80.016,-115.163,4,,87.507,46.605,0.000,0.112
1.666,22.788,606.841,79.184,-122.932,4,,96.608,39.315,0.328,0.155
2.066,19.055,609.101,78.297,-130.840,4,,104.763,32.060,0.681,0.135
2.508,14.843,609.119,77.549,-137.662,4,,111.423,25.555,0.000,0.096
3.021,14.375,607.602,76.729,-144.935,2,,118.718,18.221,0.000,0.056
3.525,16.481,605.225,74.307,-152.527,0,,126.719,10.327,0.000,-0.033
4.116,17.348,602.585,68.529,-160.900,0,,137.078,2.187,0.000,-0.070
4.527,23.165,599.208,63.486,-167.656,4,,146.115,0.473,0.000,0.014
4.995,23.868,594.869,58.415,-175.888,4,,156.684,1.748,0.000,0.058
5.400,23.968,590.096,54.197,-183.013,4,,166.202,0.340,0.000,0.057
6.117,24.010,579.213,46.979,-194.193,4,,183.130,0.550,0.000,0.061
6.841,23.831,565.268,42.511,-203.348,4,,199.779,0.419,0.000,0.097
7.253,23.633,556.636,42.146,-207.327,4,,208.674,0.863,0.000,0.125
7.666,23.092,547.272,42.941,-210.611,0,,218.265,2.228,0.000,0.101
8.075,21.202,538.293,42.542,-213.292,4,,228.032,4.505,0.000,0.079
8.619,21.295,527.703,46.844,-213.331,0,,237.681,5.067,0.000,0.101
9.096,18.500,518.206,49.521,-211.967,0,,247.205,4.714,0.000,0.006
11.830,23.500,470.630,43.531,-198.015,4,,295.921,3.025,0.000,-0.090
12.329,28.413,457.602,43.174,-197.667,4,,309.840,2.367,0.000,0.002
12.807,32.582,442.912,42.688,-198.156,4,,327.165,0.704,0.000,0.023
13.244,35.582,427.894,43.008,-198.060,4,,349.821,0.370,0.000,0.022
14.092,37.299,396.825,45.752,-196.219,0,,456.079,0.524,0.000,0.009
14.584,37.065,378.275,44.861,-194.997,0,,474.170,0.052,0.000,-0.054
15.489,35.770,345.704,39.975,-192.348,4,,502.755,3.793,0.000,-0.151
15.938,35.360,330.535,40.657,-192.690,4,,516.813,4.683,0.000,-0.033
16.377,37.837,314.813,41.911,-196.030,4,,530.306,2.568,0.000,0.036
16.810,39.823,298.035,43.852,-198.787,4,,543.562,0.426,0.000,0.060
18.143,43.698,242.472,47.106,-191.636,2,,593.147,0.622,0.000,0.012
19.558,32.712,189.576,43.715,-170.844,4,,649.197,12.188,0.206,-0.036
19.959,31.935,177.697,42.360,-166.272,4,,661.961,24.916,0.000,-0.029
20.443,31.904,162.530,40.417,-161.900,4,,677.858,40.658,0.000,-0.017
21.012,31.703,145.160,39.493,-158.069,4,,695.677,58.354,0.000,-0.006
