t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,472.080,1040.398,153.289,39.441,31.117,-10.863,1.566,29.125,0.000,0.000,-0.061,2,8.522,3.187,0.997,"Ground_Mountain_1_4:(-0.293, 0.902, 0.319);Ground_Mountain_1_4:(-0.293, 0.902, 0.319);Ground_Mountain_1_4:(-0.293, 0.902, 0.319);Ground_Mountain_1_4:(-0.293, 0.902, 0.319);Ground_Mountain_1_4:(-0.293, 0.902, 0.319);Ground_Mountain_1_4:(-0.293, 0.902, 0.319);Mountain trunk:(-1.000, 0.000, 0.000);Mountain trunk:(-1.000, 0.000, 0.000);Mountain trunk:(-1.000, 0.000, 0.000);Mountain trunk:(-1.000, 0.000, 0.000);Ground_Mountain_1_4:(-0.291, 0.902, 0.320);Ground_Mountain_1_4:(-0.291, 0.902, 0.320);Ground_Mountain_1_4:(-0.291, 0.902, 0.320);Ground_Mountain_1_4:(-0.291, 0.902, 0.320);Ground_Mountain_1_4:(-0.291, 0.902, 0.320);Ground_Mountain_1_4:(-0.291, 0.902, 0.320);Mountain trunk:(-1.000, 0.000, 0.000);Mountain trunk:(-1.000, 0.000, 0.000);Mountain trunk:(-1.000, 0.000, 0.000);Ground_Mountain_1_4:(-0.292, 0.902, 0.319);Ground_Mountain_1_4:(-0.292, 0.902, 0.319);Ground_Mountain_1_4:(-0.292, 0.902, 0.319);Ground_Mountain_1_4:(-0.292, 0.902, 0.319);Ground_Mountain_1_4:(-0.292, 0.902, 0.319);Ground_Mountain_1_4:(-0.292, 0.902, 0.319);Mountain trunk:(-1.000, 0.000, 0.000);Mountain trunk:(-1.000, 0.000, 0.000);Mountain trunk:(-1.000, 0.000, 0.000);Ground_Mountain_1_4:(-0.292, 0.902, 0.319);Ground_Mountain_1_4:(-0.292, 0.902, 0.319);Ground_Mountain_1_4:(-0.292, 0.902, 0.319);Ground_Mountain_1_4:(-0.292, 0.902, 0.319);Ground_Mountain_1_4:(-0.292, 0.902, 0.319);Ground_Mountain_1_4:(-0.292, 0.902, 0.319);Mountain trunk:(-0.973, 0.000, 0.232);Ground_Mountain_1_4:(-0.288, 0.902, 0.322);Ground_Mountain_1_4:(-0.288, 0.902, 0.322);Ground_Mountain_1_4:(-0.288, 0.902, 0.322);Ground_Mountain_1_4:(-0.288, 0.902, 0.322);Ground_Mountain_1_4:(-0.288, 0.902, 0.322);Ground_Mountain_1_4:(-0.288, 0.902, 0.322);Ground_Mountain_1_4:(-0.288, 0.902, 0.322);Ground_Mountain_1_4:(-0.288, 0.902, 0.322);Ground_Mountain_1_4:(-0.288, 0.902, 0.322);Ground_Mountain_1_4:(-0.288, 0.902, 0.322);Ground_Mountain_1_4:(-0.288, 0.902, 0.322);Ground_Mountain_1_4:(-0.288, 0.902, 0.322);Ground_Mountain_1_4:(-0.288, 0.902, 0.321);Ground_Mountain_1_4:(-0.288, 0.902, 0.321);Ground_Mountain_1_4:(-0.288, 0.902, 0.321);Ground_Mountain_1_4:(-0.288, 0.902, 0.321);Ground_Mountain_1_4:(-0.288, 0.902, 0.321);Ground_Mountain_1_4:(-0.288, 0.902, 0.321);Ground_Mountain_1_4:(-0.288, 0.902, 0.321);Ground_Mountain_1_4:(-0.288, 0.902, 0.321);Ground_Mountain_1_4:(-0.288, 0.902, 0.321);Ground_Mountain_1_4:(-0.288, 0.902, 0.321);Ground_Mountain_1_4:(-0.288, 0.902, 0.321);Ground_Mountain_1_4:(-0.288, 0.902, 0.321);Ground_Mountain_1_4:(-0.288, 0.902, 0.321);Ground_Mountain_1_4:(-0.288, 0.902, 0.321);Ground_Mountain_1_4:(-0.288, 0.902, 0.321);Ground_Mountain_1_4:(-0.288, 0.902, 0.321);Ground_Mountain_1_4:(-0.288, 0.902, 0.321);Ground_Mountain_1_4:(-0.288, 0.902, 0.321);Ground_Mountain_1_4:(-0.288, 0.902, 0.320);Ground_Mountain_1_4:(-0.288, 0.902, 0.320);Ground_Mountain_1_4:(-0.288, 0.902, 0.320);Ground_Mountain_1_4:(-0.288, 0.902, 0.320);Ground_Mountain_1_4:(-0.288, 0.902, 0.320);Ground_Mountain_1_4:(-0.288, 0.902, 0.320);Ground_Mountain_1_4:(-0.287, 0.902, 0.322);Ground_Mountain_1_4:(-0.287, 0.902, 0.322);Ground_Mountain_1_4:(-0.287, 0.902, 0.322);Ground_Mountain_1_4:(-0.287, 0.902, 0.322);Ground_Mountain_1_4:(-0.287, 0.902, 0.322);Ground_Mountain_1_4:(-0.287, 0.902, 0.322);Ground_Mountain_1_4:(-0.287, 0.902, 0.322);Ground_Mountain_1_4:(-0.287, 0.902, 0.322);Ground_Mountain_1_4:(-0.287, 0.902, 0.322);Ground_Mountain_1_4:(-0.287, 0.902, 0.322);Ground_Mountain_1_4:(-0.287, 0.902, 0.322);Ground_Mountain_1_4:(-0.287, 0.902, 0.322);Ground_Mountain_1_4:(-0.286, 0.902, 0.323);Ground_Mountain_1_4:(-0.286, 0.902, 0.323);Ground_Mountain_1_4:(-0.286, 0.902, 0.323);Ground_Mountain_1_4:(-0.286, 0.902, 0.323);Ground_Mountain_1_4:(-0.286, 0.902, 0.323);Ground_Mountain_1_4:(-0.286, 0.902, 0.323);Ground_Mountain_1_4:(-0.286, 0.902, 0.323);Ground_Mountain_1_4:(-0.286, 0.902, 0.323);Ground_Mountain_1_4:(-0.286, 0.902, 0.323);Ground_Mountain_1_4:(-0.286, 0.902, 0.323);Ground_Mountain_1_4:(-0.286, 0.902, 0.323);Ground_Mountain_1_4:(-0.286, 0.902, 0.323);Ground_Mountain_1_4:(-0.286, 0.902, 0.322);Ground_Mountain_1_4:(-0.286, 0.902, 0.322);Ground_Mountain_1_4:(-0.286, 0.902, 0.322);Ground_Mountain_1_4:(-0.286, 0.902, 0.322);Ground_Mountain_1_4:(-0.286, 0.902, 0.322);Ground_Mountain_1_4:(-0.286, 0.902, 0.322);Ground_Mountain_1_4:(-0.286, 0.902, 0.322);Ground_Mountain_1_4:(-0.286, 0.902, 0.322);Ground_Mountain_1_4:(-0.286, 0.902, 0.322);Ground_Mountain_1_4:(-0.286, 0.902, 0.322);Ground_Mountain_1_4:(-0.286, 0.902, 0.322);Ground_Mountain_1_4:(-0.286, 0.902, 0.322);Ground_Mountain_1_4:(-0.285, 0.903, 0.322);Ground_Mountain_1_4:(-0.285, 0.903, 0.322);Ground_Mountain_1_4:(-0.285, 0.903, 0.322);Ground_Mountain_1_4:(-0.285, 0.903, 0.322);Ground_Mountain_1_4:(-0.285, 0.903, 0.322);Ground_Mountain_1_4:(-0.285, 0.903, 0.322);Ground_Mountain_1_4:(-0.285, 0.903, 0.323);Ground_Mountain_1_4:(-0.285, 0.903, 0.323);Ground_Mountain_1_4:(-0.285, 0.903, 0.323);Ground_Mountain_1_4:(-0.285, 0.903, 0.323);Ground_Mountain_1_4:(-0.285, 0.903, 0.323);Ground_Mountain_1_4:(-0.285, 0.903, 0.323);Ground_Mountain_1_4:(-0.285, 0.903, 0.323);Ground_Mountain_1_4:(-0.285, 0.903, 0.323);Ground_Mountain_1_4:(-0.285, 0.903, 0.323);Ground_Mountain_1_4:(-0.285, 0.903, 0.323);Ground_Mountain_1_4:(-0.285, 0.903, 0.323);Ground_Mountain_1_4:(-0.285, 0.903, 0.323);Ground_Mountain_1_4:(-0.285, 0.903, 0.323);Ground_Mountain_1_4:(-0.285, 0.903, 0.323);Ground_Mountain_1_4:(-0.285, 0.903, 0.323);Ground_Mountain_1_4:(-0.285, 0.903, 0.323);Ground_Mountain_1_4:(-0.285, 0.903, 0.323);Ground_Mountain_1_4:(-0.285, 0.903, 0.323);Ground_Mountain_2_3:(0.059, 0.986, -0.154);Ground_Mountain_2_3:(0.059, 0.986, -0.154);Ground_Mountain_2_3:(0.059, 0.986, -0.154);Ground_Mountain_2_3:(0.059, 0.986, -0.154);Ground_Mountain_2_3:(0.059, 0.986, -0.154);Ground_Mountain_2_3:(0.059, 0.986, -0.154);Ground_Mountain_2_3:(0.000, 1.000, 0.000);Ground_Mountain_2_3:(0.000, 1.000, 0.000);Ground_Mountain_2_3:(0.000, 1.000, 0.000);"
0.040,472.833,1040.187,153.325,40.009,31.060,-10.845,1.850,29.129,0.441,0.000,-0.063,4,17.875,17.999,0.992,"Ground_Mountain_2_3:(0.047, 0.987, -0.155);Ground_Mountain_2_3:(0.047, 0.987, -0.155);Ground_Mountain_2_3:(0.047, 0.987, -0.155);Ground_Mountain_2_3:(0.047, 0.987, -0.155);Ground_Mountain_2_3:(0.047, 0.987, -0.155);Ground_Mountain_2_3:(0.047, 0.987, -0.155);"
0.060,473.437,1039.973,153.391,40.575,30.816,-10.723,3.343,28.738,0.470,0.000,-0.066,4,31.153,16.518,0.987,"Ground_Mountain_2_3:(0.047, 0.987, -0.155);Ground_Mountain_2_3:(0.047, 0.987, -0.155);Ground_Mountain_2_3:(0.047, 0.987, -0.155);Ground_Mountain_2_3:(0.047, 0.987, -0.155);Ground_Mountain_2_3:(0.047, 0.987, -0.155);Ground_Mountain_2_3:(0.047, 0.987, -0.155);"
0.080,474.045,1039.763,153.489,41.141,30.632,-10.587,4.919,28.321,0.592,0.000,-0.069,4,31.418,8.761,0.987,"Ground_Mountain_2_3:(0.034, 0.986, -0.163);Ground_Mountain_2_3:(0.034, 0.986, -0.163);Ground_Mountain_2_3:(0.034, 0.986, -0.163);Ground_Mountain_2_3:(0.034, 0.986, -0.163);Ground_Mountain_2_3:(0.034, 0.986, -0.163);Ground_Mountain_2_3:(0.034, 0.986, -0.163);Ground_Mountain_2_3:(0.062, 0.987, -0.148);"
0.100,474.802,1039.552,153.593,41.708,30.691,-10.603,5.211,28.327,0.684,0.000,-0.073,4,19.247,2.553,0.987,"Ground_Mountain_2_3:(0.040, 0.985, -0.168);Ground_Mountain_2_3:(0.040, 0.985, -0.168);Ground_Mountain_2_3:(0.040, 0.985, -0.168);Ground_Mountain_2_3:(0.040, 0.985, -0.168);Ground_Mountain_2_3:(0.040, 0.985, -0.168);Ground_Mountain_2_3:(0.040, 0.985, -0.168);"
0.120,475.415,1039.340,153.700,42.275,30.764,-10.634,5.370,28.366,0.654,0.000,-0.077,4,17.164,1.315,0.986,"Ground_Mountain_2_3:(0.055, 0.987, -0.154);Ground_Mountain_2_3:(0.055, 0.987, -0.154);Ground_Mountain_2_3:(0.055, 0.987, -0.154);Ground_Mountain_2_3:(0.055, 0.987, -0.154);Ground_Mountain_2_3:(0.055, 0.987, -0.154);Ground_Mountain_2_3:(0.055, 0.987, -0.154);"
0.140,476.029,1039.127,153.810,42.843,30.829,-10.679,5.499,28.397,0.618,0.000,-0.080,4,15.697,1.037,0.986,"Ground_Mountain_2_3:(0.055, 0.987, -0.154);Ground_Mountain_2_3:(0.055, 0.987, -0.154);Ground_Mountain_2_3:(0.055, 0.987, -0.154);Ground_Mountain_2_3:(0.055, 0.987, -0.154);Ground_Mountain_2_3:(0.055, 0.987, -0.154);Ground_Mountain_2_3:(0.055, 0.987, -0.154);"
0.160,476.781,1038.912,153.922,43.411,30.887,-10.746,5.598,28.418,0.585,0.000,-0.081,4,14.232,0.815,0.986,"Ground_Mountain_2_3:(0.050, 0.987, -0.153);Ground_Mountain_2_3:(0.050, 0.987, -0.153);Ground_Mountain_2_3:(0.050, 0.987, -0.153);Ground_Mountain_2_3:(0.050, 0.987, -0.153);Ground_Mountain_2_3:(0.050, 0.987, -0.153);Ground_Mountain_2_3:(0.050, 0.987, -0.153);"
0.180,477.398,1038.695,154.036,43.980,30.939,-10.835,5.673,28.428,0.556,0.000,-0.082,4,13.085,0.593,0.986,"Ground_Mountain_2_3:(0.058, 0.987, -0.152);Ground_Mountain_2_3:(0.058, 0.987, -0.152);Ground_Mountain_2_3:(0.058, 0.987, -0.152);Ground_Mountain_2_3:(0.058, 0.987, -0.152);Ground_Mountain_2_3:(0.058, 0.987, -0.152);Ground_Mountain_2_3:(0.058, 0.987, -0.152);"
0.200,478.015,1038.477,154.150,44.548,30.984,-10.949,5.724,28.427,0.531,0.000,-0.083,4,11.853,0.399,0.986,"Ground_Mountain_2_3:(0.056, 0.987, -0.152);Ground_Mountain_2_3:(0.056, 0.987, -0.152);Ground_Mountain_2_3:(0.056, 0.987, -0.152);Ground_Mountain_2_3:(0.056, 0.987, -0.152);Ground_Mountain_2_3:(0.056, 0.987, -0.152);Ground_Mountain_2_3:(0.056, 0.987, -0.152);"
