t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
1.480,170.648,846.538,105.398,-106.882,15.534,10.422,3.147,11.081,0.233,0.000,0.030,4,9.519,0.011,0.979,""
1.500,170.958,846.746,105.461,-106.660,15.535,10.426,3.145,11.079,0.233,0.000,0.032,4,9.533,0.011,0.979,""
1.520,171.272,846.955,105.523,-106.439,15.535,10.431,3.144,11.075,0.233,0.000,0.035,4,9.546,0.008,0.979,""
1.540,171.582,847.164,105.586,-106.217,15.535,10.437,3.143,11.069,0.233,0.000,0.037,4,9.562,0.004,0.979,""
1.560,171.892,847.372,105.649,-105.996,15.535,10.445,3.143,11.061,0.233,0.000,0.039,4,9.569,0.005,0.979,""
1.580,172.203,847.582,105.712,-105.775,15.535,10.455,3.142,11.053,0.233,0.000,0.042,4,9.575,0.007,0.979,""
1.600,172.513,847.791,105.775,-105.554,15.535,10.466,3.142,11.042,0.233,0.000,0.044,4,9.585,0.009,0.979,""
1.620,172.824,848.000,105.838,-105.333,15.535,10.479,3.142,11.030,0.233,0.000,0.046,4,9.598,0.007,0.979,""
1.640,173.139,848.210,105.901,-105.113,15.535,10.493,3.142,11.017,0.233,0.000,0.047,4,9.603,0.006,0.979,""
1.660,173.449,848.420,105.963,-104.893,15.535,10.508,3.142,11.002,0.233,0.000,0.049,4,9.609,0.004,0.979,""
1.680,173.759,848.631,106.026,-104.673,15.534,10.525,3.143,10.986,0.233,0.000,0.051,4,9.618,0.006,0.979,""
1.700,174.070,848.842,106.089,-104.454,15.534,10.543,3.144,10.968,0.233,0.000,0.053,4,9.642,0.012,0.979,""
1.720,174.380,849.053,106.152,-104.235,15.534,10.562,3.145,10.949,0.233,0.000,0.055,4,9.640,0.014,0.979,""
1.740,174.691,849.264,106.215,-104.016,15.534,10.582,3.146,10.929,0.233,0.000,0.057,4,9.632,0.021,0.979,""
1.760,175.001,849.476,106.278,-103.798,15.533,10.604,3.146,10.908,0.233,0.000,0.058,4,9.624,0.028,0.979,""
1.780,175.315,849.689,106.341,-103.580,15.533,10.627,3.147,10.885,0.233,0.000,0.060,4,9.620,0.028,0.979,""
1.800,175.626,849.902,106.404,-103.363,15.533,10.651,3.147,10.861,0.233,0.000,0.061,4,9.614,0.014,0.979,""
1.820,175.936,850.115,106.467,-103.146,15.533,10.677,3.147,10.836,0.234,0.000,0.063,4,9.605,0.020,0.979,""
1.840,176.246,850.329,106.530,-102.930,15.532,10.703,3.148,10.809,0.234,0.000,0.064,4,9.598,0.026,0.979,""
1.860,176.557,850.544,106.593,-102.714,15.532,10.731,3.148,10.782,0.234,0.000,0.066,4,9.599,0.026,0.979,""
1.880,176.867,850.759,106.656,-102.499,15.532,10.759,3.148,10.753,0.234,0.000,0.067,4,9.609,0.024,0.979,""
1.900,177.181,850.974,106.719,-102.284,15.531,10.788,3.149,10.723,0.234,0.000,0.068,4,9.615,0.032,0.979,""
1.920,177.491,851.191,106.782,-102.070,15.531,10.819,3.149,10.692,0.234,0.000,0.069,4,9.613,0.027,0.979,""
1.940,177.802,851.408,106.845,-101.857,15.531,10.850,3.149,10.660,0.235,0.000,0.071,4,9.602,0.037,0.979,""
1.960,178.112,851.625,106.908,-101.644,15.530,10.882,3.149,10.627,0.235,0.000,0.072,4,9.594,0.045,0.979,""
1.980,178.422,851.843,106.971,-101.432,15.530,10.915,3.150,10.592,0.235,0.000,0.073,4,9.593,0.032,0.979,""
2.000,178.733,852.062,107.034,-101.221,15.529,10.949,3.150,10.557,0.235,0.000,0.074,4,9.602,0.037,0.979,""
2.020,179.047,852.282,107.097,-101.011,15.529,10.983,3.150,10.521,0.235,0.000,0.075,4,9.610,0.043,0.979,""
2.040,179.358,852.502,107.160,-100.801,15.529,11.018,3.151,10.483,0.235,0.000,0.076,4,9.619,0.041,0.979,""
2.060,179.668,852.723,107.223,-100.592,15.528,11.054,3.152,10.445,0.236,0.000,0.077,4,9.651,0.039,0.979,""
2.080,179.978,852.945,107.286,-100.384,15.528,11.090,3.154,10.406,0.236,0.000,0.078,4,9.676,0.038,0.979,""
2.100,180.289,853.167,107.349,-100.176,15.527,11.127,3.155,10.365,0.236,0.000,0.079,4,9.639,0.046,0.979,""
2.120,180.599,853.390,107.412,-99.970,15.527,11.165,3.155,10.324,0.236,0.000,0.080,4,9.605,0.054,0.979,""
2.140,180.909,853.614,107.475,-99.764,15.526,11.203,3.155,10.282,0.237,0.000,0.080,4,9.573,0.062,0.979,""
2.160,181.220,853.839,107.538,-99.559,15.526,11.241,3.155,10.240,0.237,0.000,0.081,4,9.567,0.046,0.979,""
2.180,181.530,854.064,107.601,-99.355,15.526,11.281,3.154,10.196,0.237,0.000,0.082,4,9.573,0.040,0.979,""
2.200,181.841,854.291,107.664,-99.152,15.525,11.320,3.154,10.152,0.237,0.000,0.082,4,9.558,0.048,0.979,""
2.220,182.151,854.518,107.727,-98.949,15.525,11.360,3.153,10.107,0.237,0.000,0.082,4,9.544,0.055,0.979,""
2.240,182.461,854.746,107.790,-98.748,15.525,11.401,3.153,10.061,0.238,0.000,0.083,4,9.563,0.047,0.979,""
2.260,182.772,854.974,107.853,-98.547,15.524,11.441,3.152,10.015,0.238,0.000,0.084,4,9.547,0.044,0.979,""
2.280,183.082,855.204,107.916,-98.348,15.524,11.483,3.150,9.968,0.238,0.000,0.085,4,9.517,0.055,0.979,""
2.300,183.393,855.434,107.979,-98.149,15.524,11.524,3.149,9.920,0.238,0.000,0.085,4,9.495,0.068,0.979,""
2.320,183.703,855.665,108.042,-97.952,15.523,11.566,3.146,9.872,0.238,0.000,0.085,4,9.473,0.055,0.979,""
2.340,184.013,855.897,108.105,-97.755,15.523,11.608,3.145,9.823,0.238,0.000,0.086,4,9.492,0.064,0.979,""
2.360,184.324,856.130,108.168,-97.559,15.523,11.650,3.143,9.773,0.238,0.000,0.086,4,9.499,0.055,0.979,""
2.380,184.634,856.364,108.231,-97.365,15.523,11.692,3.141,9.723,0.239,0.000,0.086,4,9.502,0.066,0.979,""
2.400,184.945,856.598,108.294,-97.171,15.523,11.734,3.140,9.672,0.239,0.000,0.086,4,9.510,0.075,0.979,""
2.420,185.254,856.834,108.356,-96.978,15.522,11.777,3.140,9.620,0.239,0.000,0.087,4,9.575,0.064,0.979,""
2.440,185.565,857.070,108.419,-96.787,15.522,11.819,3.141,9.568,0.239,0.000,0.087,4,9.627,0.069,0.979,""
2.460,185.875,857.307,108.482,-96.596,15.522,11.861,3.142,9.515,0.239,0.000,0.087,4,9.658,0.078,0.979,""
2.480,186.185,857.545,108.545,-96.407,15.522,11.903,3.144,9.462,0.239,0.000,0.087,4,9.678,0.078,0.979,""
2.500,186.496,857.783,108.608,-96.219,15.521,11.944,3.147,9.408,0.239,0.000,0.087,4,9.716,0.069,0.979,""
2.520,186.806,858.023,108.671,-96.031,15.521,11.986,3.150,9.353,0.239,0.000,0.087,4,9.773,0.084,0.979,""
2.540,187.116,858.263,108.734,-95.845,15.521,12.027,3.155,9.298,0.239,0.000,0.087,4,9.819,0.094,0.979,""
2.560,187.427,858.504,108.797,-95.660,15.521,12.068,3.161,9.242,0.240,0.000,0.087,4,9.871,0.104,0.979,""
2.580,187.737,858.746,108.861,-95.476,15.520,12.109,3.169,9.185,0.240,0.000,0.088,4,9.962,0.079,0.979,""
2.600,188.047,858.989,108.924,-95.294,15.520,12.149,3.178,9.128,0.240,0.000,0.088,4,10.079,0.079,0.979,""
2.620,188.358,859.232,108.988,-95.112,15.519,12.189,3.190,9.071,0.240,0.000,0.088,4,10.167,0.090,0.979,""
2.640,188.668,859.477,109.052,-94.932,15.519,12.228,3.203,9.012,0.240,0.000,0.088,4,10.252,0.107,0.979,""
2.660,188.978,859.721,109.116,-94.753,15.518,12.266,3.220,8.953,0.241,0.000,0.088,4,10.386,0.082,0.978,""
2.680,189.288,859.967,109.181,-94.575,15.518,12.304,3.239,8.893,0.241,0.000,0.087,4,10.553,0.103,0.978,""
2.700,189.603,860.213,109.246,-94.398,15.517,12.341,3.261,8.833,0.241,0.000,0.087,4,10.687,0.127,0.978,""
2.720,189.913,860.460,109.312,-94.223,15.516,12.377,3.285,8.772,0.242,0.000,0.087,4,10.802,0.156,0.978,""
2.740,190.223,860.708,109.378,-94.049,15.515,12.412,3.312,8.710,0.242,0.000,0.087,4,10.939,0.140,0.977,""
2.760,190.533,860.957,109.444,-93.876,15.514,12.446,3.343,8.647,0.243,0.000,0.087,4,11.140,0.130,0.977,""
2.780,190.843,861.205,109.512,-93.704,15.512,12.479,3.377,8.583,0.243,0.000,0.087,4,11.288,0.176,0.977,""
2.800,191.152,861.455,109.580,-93.534,15.511,12.511,3.413,8.519,0.244,0.000,0.087,4,11.396,0.210,0.976,""
2.820,191.462,861.705,109.649,-93.365,15.509,12.542,3.452,8.455,0.245,0.000,0.086,4,11.531,0.156,0.976,""
2.840,191.772,861.956,109.719,-93.197,15.507,12.572,3.494,8.389,0.245,0.000,0.086,4,11.695,0.200,0.975,""
2.860,192.085,862.207,109.789,-93.031,15.505,12.601,3.538,8.323,0.246,0.000,0.085,4,11.798,0.241,0.975,""
2.880,192.395,862.459,109.861,-92.866,15.503,12.630,3.582,8.257,0.247,0.000,0.085,4,11.832,0.276,0.975,""
2.900,192.704,862.711,109.933,-92.702,15.501,12.657,3.627,8.191,0.248,0.000,0.085,4,11.845,0.247,0.974,""
2.920,193.013,862.964,110.006,-92.540,15.498,12.684,3.673,8.124,0.250,0.000,0.085,4,11.909,0.219,0.974,""
2.940,193.322,863.218,110.081,-92.379,15.496,12.711,3.720,8.057,0.251,0.000,0.085,4,11.935,0.253,0.973,""
2.960,193.632,863.472,110.156,-92.220,15.493,12.736,3.765,7.990,0.252,0.000,0.085,4,11.898,0.283,0.973,""
2.980,193.941,863.726,110.232,-92.061,15.490,12.761,3.811,7.922,0.253,0.000,0.084,4,11.881,0.218,0.972,""
3.000,194.252,863.981,110.309,-91.904,15.488,12.786,3.857,7.855,0.255,0.000,0.084,4,11.865,0.256,0.972,""
3.020,194.561,864.236,110.387,-91.749,15.485,12.810,3.901,7.788,0.256,0.000,0.083,4,11.805,0.272,0.971,""
3.040,194.870,864.492,110.465,-91.594,15.482,12.835,3.943,7.721,0.258,0.000,0.082,4,11.705,0.290,0.970,""
3.060,195.179,864.749,110.545,-91.441,15.478,12.858,3.983,7.654,0.259,0.000,0.082,4,11.610,0.257,0.970,""
3.080,195.488,865.006,110.625,-91.290,15.475,12.882,4.023,7.587,0.261,0.000,0.082,4,11.566,0.230,0.969,""
3.100,195.796,865.263,110.706,-91.140,15.472,12.905,4.061,7.521,0.262,0.000,0.082,4,11.499,0.264,0.969,""
3.120,196.105,865.521,110.788,-90.991,15.469,12.928,4.098,7.454,0.264,0.000,0.081,4,11.420,0.239,0.968,""
3.140,196.414,865.779,110.870,-90.843,15.466,12.950,4.135,7.388,0.266,0.000,0.081,4,11.386,0.231,0.968,""
3.160,196.724,866.038,110.954,-90.696,15.462,12.972,4.170,7.322,0.267,0.000,0.081,4,11.337,0.267,0.967,""
3.180,197.033,866.297,111.037,-90.551,15.459,12.994,4.204,7.257,0.269,0.000,0.080,4,11.253,0.290,0.967,""
3.200,197.341,866.556,111.122,-90.408,15.455,13.016,4.236,7.191,0.271,0.000,0.079,4,11.141,0.315,0.966,""
3.220,197.650,866.816,111.207,-90.265,15.452,13.038,4.266,7.126,0.272,0.000,0.079,4,11.071,0.270,0.966,""
3.240,197.958,867.076,111.293,-90.124,15.448,13.059,4.296,7.061,0.274,0.000,0.078,4,11.060,0.246,0.965,""
3.260,198.266,867.337,111.379,-89.984,15.445,13.080,4.325,6.997,0.276,0.000,0.078,4,11.008,0.277,0.964,""
3.280,198.575,867.598,111.466,-89.846,15.441,13.100,4.355,6.933,0.278,0.000,0.077,4,10.990,0.245,0.964,""
3.300,198.883,867.860,111.553,-89.708,15.437,13.119,4.385,6.868,0.280,0.000,0.077,4,11.022,0.238,0.963,""
3.320,199.192,868.122,111.642,-89.572,15.434,13.138,4.414,6.804,0.281,0.000,0.077,4,10.998,0.273,0.963,""
3.340,199.500,868.384,111.730,-89.437,15.430,13.157,4.442,6.741,0.283,0.000,0.076,4,10.931,0.304,0.962,""
3.360,199.808,868.647,111.819,-89.304,15.426,13.176,4.468,6.678,0.285,0.000,0.076,4,10.827,0.262,0.962,""
3.380,200.116,868.910,111.909,-89.171,15.423,13.194,4.494,6.615,0.287,0.000,0.075,4,10.797,0.225,0.961,""
3.400,200.424,869.174,111.999,-89.040,15.419,13.212,4.520,6.552,0.289,0.000,0.074,4,10.808,0.259,0.961,""
3.420,200.731,869.437,112.090,-88.910,15.415,13.230,4.546,6.490,0.291,0.000,0.074,4,10.803,0.221,0.960,""
3.440,201.039,869.701,112.181,-88.782,15.412,13.246,4.574,6.427,0.292,0.000,0.073,4,10.860,0.201,0.959,""
3.460,201.347,869.966,112.273,-88.654,15.408,13.262,4.603,6.365,0.294,0.000,0.073,4,10.930,0.240,0.959,""
3.480,201.656,870.231,112.366,-88.528,15.404,13.277,4.632,6.303,0.296,0.000,0.072,4,10.939,0.277,0.958,""
3.500,201.964,870.496,112.459,-88.403,15.400,13.292,4.660,6.242,0.298,0.000,0.072,4,10.904,0.321,0.958,""
3.520,202.271,870.761,112.552,-88.280,15.397,13.307,4.687,6.181,0.300,0.000,0.071,4,10.820,0.296,0.957,""
3.540,202.578,871.026,112.646,-88.157,15.393,13.321,4.713,6.120,0.302,0.000,0.071,4,10.794,0.261,0.956,""
3.560,202.886,871.292,112.741,-88.036,15.389,13.335,4.739,6.060,0.303,0.000,0.070,4,10.774,0.302,0.956,""
3.580,203.193,871.559,112.836,-87.916,15.386,13.348,4.766,6.000,0.305,0.000,0.070,4,10.806,0.268,0.955,""
3.600,203.500,871.825,112.931,-87.797,15.382,13.360,4.795,5.940,0.307,0.000,0.070,4,10.892,0.241,0.955,""
3.620,203.807,872.091,113.028,-87.679,15.378,13.371,4.825,5.880,0.309,0.000,0.070,4,10.957,0.266,0.954,""
3.640,204.114,872.358,113.125,-87.563,15.374,13.382,4.855,5.820,0.311,0.000,0.069,4,10.967,0.289,0.953,""
3.660,204.421,872.625,113.222,-87.447,15.371,13.393,4.885,5.761,0.313,0.000,0.069,4,10.940,0.299,0.953,""
3.680,204.728,872.893,113.320,-87.333,15.367,13.403,4.914,5.702,0.315,0.000,0.069,4,10.913,0.288,0.952,""
3.700,205.035,873.160,113.419,-87.220,15.363,13.413,4.944,5.643,0.316,0.000,0.069,4,10.913,0.263,0.951,""
3.720,205.341,873.428,113.518,-87.108,15.360,13.422,4.973,5.585,0.318,0.000,0.069,4,10.884,0.268,0.951,""
3.740,205.648,873.695,113.618,-86.998,15.356,13.431,5.002,5.527,0.320,0.000,0.068,4,10.883,0.241,0.950,""
3.760,205.954,873.963,113.718,-86.888,15.352,13.439,5.031,5.469,0.322,0.000,0.069,4,10.888,0.291,0.949,""
3.780,206.261,874.232,113.819,-86.780,15.348,13.448,5.060,5.411,0.324,0.000,0.069,4,10.847,0.309,0.949,""
3.800,206.567,874.500,113.921,-86.672,15.345,13.456,5.087,5.354,0.326,0.000,0.070,4,10.773,0.325,0.948,""
3.820,206.873,874.768,114.023,-86.566,15.341,13.465,5.113,5.297,0.328,0.000,0.070,4,10.704,0.275,0.947,""
3.840,207.179,875.037,114.125,-86.461,15.337,13.473,5.139,5.239,0.330,0.000,0.070,4,10.708,0.248,0.947,""
3.860,207.485,875.306,114.228,-86.358,15.333,13.480,5.166,5.182,0.331,0.000,0.070,4,10.717,0.241,0.946,""
3.880,207.792,875.575,114.332,-86.255,15.330,13.488,5.193,5.125,0.333,0.000,0.071,4,10.719,0.196,0.946,""
3.900,208.098,875.844,114.436,-86.154,15.326,13.495,5.220,5.068,0.335,0.000,0.072,4,10.731,0.217,0.945,""
3.920,208.404,876.114,114.541,-86.053,15.322,13.502,5.246,5.011,0.337,0.000,0.073,4,10.698,0.247,0.944,""
3.940,208.709,876.383,114.646,-85.954,15.319,13.509,5.270,4.954,0.339,0.000,0.073,4,10.595,0.273,0.944,""
3.960,209.015,876.653,114.752,-85.856,15.315,13.517,5.292,4.896,0.341,0.000,0.074,4,10.467,0.218,0.943,""
3.980,209.321,876.923,114.858,-85.759,15.312,13.526,5.313,4.839,0.342,0.000,0.075,4,10.425,0.244,0.943,""
