t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,472.101,1052.264,153.418,43.892,31.361,-10.922,0.977,29.382,0.000,0.000,-0.100,2,10.740,3.269,1.000,"Ground_Mountain_2_3:(0.052, 0.989, -0.137);Ground_Mountain_2_3:(0.052, 0.989, -0.137);Ground_Mountain_2_3:(0.052, 0.989, -0.137);Ground_Mountain_2_3:(0.000, 1.000, 0.000);Ground_Mountain_2_3:(0.000, 1.000, 0.000);"
0.040,472.665,1052.050,153.442,44.469,31.311,-10.877,1.217,29.343,0.319,0.000,-0.103,4,12.243,5.799,0.998,"Ground_Mountain_2_3:(0.051, 0.990, -0.132);Ground_Mountain_2_3:(0.051, 0.990, -0.132);Ground_Mountain_2_3:(0.051, 0.990, -0.132);Ground_Mountain_2_3:(0.051, 0.990, -0.132);Ground_Mountain_2_3:(0.010, 1.000, -0.030);"
0.060,473.186,1051.836,153.473,45.048,31.267,-10.855,1.591,29.299,0.345,0.000,-0.109,4,21.482,5.327,0.996,"Ground_Mountain_2_3:(0.051, 0.990, -0.130);Ground_Mountain_2_3:(0.051, 0.990, -0.130);Ground_Mountain_2_3:(0.051, 0.990, -0.130);Ground_Mountain_2_3:(0.051, 0.990, -0.130);"
0.080,473.800,1051.623,153.515,45.626,31.218,-10.822,2.122,29.229,0.366,0.000,-0.114,4,28.432,4.574,0.994,"Ground_Mountain_2_3:(0.070, 0.989, -0.127);Ground_Mountain_2_3:(0.070, 0.989, -0.127);Ground_Mountain_2_3:(0.070, 0.989, -0.127);Ground_Mountain_2_3:(0.070, 0.989, -0.127);Ground_Mountain_2_3:(0.070, 0.989, -0.127);"
0.100,474.415,1051.409,153.567,46.205,31.207,-10.829,2.607,29.175,0.391,0.000,-0.118,4,32.650,4.427,0.993,"Ground_Mountain_2_3:(0.055, 0.990, -0.130);Ground_Mountain_2_3:(0.055, 0.990, -0.130);Ground_Mountain_2_3:(0.055, 0.990, -0.130);Ground_Mountain_2_3:(0.055, 0.990, -0.130);Ground_Mountain_2_3:(0.055, 0.990, -0.130);Ground_Mountain_2_3:(0.055, 0.990, -0.130);"
0.120,474.900,1051.195,153.629,46.784,31.196,-10.832,3.146,29.102,0.397,0.000,-0.123,4,34.846,3.169,0.991,"Ground_Mountain_2_3:(0.061, 0.990, -0.130);Ground_Mountain_2_3:(0.061, 0.990, -0.130);Ground_Mountain_2_3:(0.061, 0.990, -0.130);Ground_Mountain_2_3:(0.061, 0.990, -0.130);Ground_Mountain_2_3:(0.061, 0.990, -0.130);Ground_Mountain_2_3:(0.061, 0.990, -0.130);"
0.140,475.519,1050.980,153.703,47.362,31.185,-10.841,3.693,29.015,0.402,0.000,-0.126,4,34.529,2.613,0.991,"Ground_Mountain_2_3:(0.059, 0.990, -0.129);Ground_Mountain_2_3:(0.059, 0.990, -0.129);Ground_Mountain_2_3:(0.059, 0.990, -0.129);Ground_Mountain_2_3:(0.059, 0.990, -0.129);Ground_Mountain_2_3:(0.059, 0.990, -0.129);Ground_Mountain_2_3:(0.059, 0.990, -0.129);"
0.160,476.140,1050.763,153.787,47.940,31.180,-10.870,4.185,28.927,0.407,0.000,-0.129,4,32.573,1.587,0.990,"Ground_Mountain_2_3:(0.059, 0.990, -0.131);Ground_Mountain_2_3:(0.059, 0.990, -0.131);Ground_Mountain_2_3:(0.059, 0.990, -0.131);Ground_Mountain_2_3:(0.059, 0.990, -0.131);Ground_Mountain_2_3:(0.059, 0.990, -0.131);Ground_Mountain_2_3:(0.059, 0.990, -0.131);Ground_Mountain_2_3:(0.138, 0.987, -0.084);Ground_Mountain_2_3:(0.138, 0.987, -0.084);Ground_Mountain_2_3:(0.138, 0.987, -0.084);"
0.180,476.633,1050.545,153.881,48.516,31.156,-10.896,4.702,28.815,0.410,0.000,-0.132,4,29.690,0.972,0.990,"Ground_Mountain_2_3:(0.086, 0.988, -0.128);Ground_Mountain_2_3:(0.086, 0.988, -0.128);Ground_Mountain_2_3:(0.086, 0.988, -0.128);Ground_Mountain_2_3:(0.086, 0.988, -0.128);Ground_Mountain_2_3:(0.086, 0.988, -0.128);Ground_Mountain_2_3:(0.086, 0.988, -0.128);"
0.200,477.255,1050.326,153.981,49.091,31.159,-10.955,5.010,28.750,0.422,0.000,-0.134,4,25.124,0.134,0.990,"Ground_Mountain_2_3:(0.060, 0.990, -0.128);Ground_Mountain_2_3:(0.060, 0.990, -0.128);Ground_Mountain_2_3:(0.060, 0.990, -0.128);Ground_Mountain_2_3:(0.060, 0.990, -0.128);Ground_Mountain_2_3:(0.060, 0.990, -0.128);Ground_Mountain_2_3:(0.060, 0.990, -0.128);"
0.220,477.877,1050.105,154.086,49.665,31.161,-11.030,5.254,28.689,0.420,0.000,-0.136,4,21.938,0.175,0.990,"Ground_Mountain_2_3:(0.066, 0.989, -0.130);Ground_Mountain_2_3:(0.066, 0.989, -0.130);Ground_Mountain_2_3:(0.066, 0.989, -0.130);"
0.240,478.381,1049.883,154.195,50.238,31.162,-11.118,5.439,28.630,0.419,0.000,-0.137,4,18.886,0.438,0.990,""
0.260,478.999,1049.659,154.306,50.809,31.163,-11.217,5.566,28.575,0.419,0.000,-0.137,4,15.766,0.913,0.990,""
0.280,479.621,1049.433,154.419,51.380,31.163,-11.337,5.638,28.519,0.418,0.000,-0.138,4,13.097,0.336,0.990,""
0.300,480.243,1049.205,154.532,51.949,31.162,-11.471,5.667,28.462,0.418,0.000,-0.137,4,10.976,0.062,0.990,""
0.320,480.744,1048.973,154.646,52.517,31.160,-11.619,5.664,28.403,0.419,0.000,-0.137,4,9.296,0.046,0.990,""
0.340,481.366,1048.738,154.758,53.084,31.158,-11.780,5.635,28.340,0.420,0.000,-0.136,4,7.992,0.209,0.990,""
0.360,481.989,1048.500,154.870,53.650,31.154,-11.947,5.585,28.277,0.421,0.000,-0.135,4,6.718,0.420,0.990,""
0.380,482.495,1048.258,154.980,54.214,31.151,-12.124,5.518,28.210,0.423,0.000,-0.134,4,5.805,0.526,0.990,""
0.400,483.117,1048.013,155.089,54.778,31.146,-12.312,5.426,28.140,0.425,0.000,-0.132,4,4.554,0.245,0.990,""
0.420,483.739,1047.763,155.195,55.339,31.142,-12.508,5.326,28.066,0.427,0.000,-0.130,4,4.065,0.197,0.990,""
0.440,484.306,1047.510,155.300,55.899,31.137,-12.715,5.217,27.987,0.429,0.000,-0.128,4,3.860,0.349,0.990,""
