t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.220,154.143,835.008,101.839,-117.786,30.578,25.470,7.797,15.113,0.720,0.000,-0.197,4,19.161,0.753,0.978,""
0.240,154.749,835.516,101.997,-117.481,30.592,25.385,7.918,15.243,0.711,0.000,-0.195,4,15.416,0.573,0.978,""
0.260,155.340,836.022,102.157,-117.173,30.603,25.297,7.974,15.401,0.704,0.000,-0.193,4,12.074,0.430,0.978,""
0.280,155.946,836.527,102.316,-116.862,30.610,25.203,7.971,15.586,0.699,0.000,-0.190,4,9.058,0.291,0.978,""
0.300,156.553,837.029,102.475,-116.546,30.616,25.101,7.919,15.795,0.695,0.000,-0.185,4,6.507,0.189,0.978,""
0.320,157.138,837.530,102.631,-116.227,30.620,24.990,7.827,16.027,0.692,0.000,-0.181,4,4.462,0.148,0.978,""
0.340,157.745,838.028,102.785,-115.902,30.622,24.869,7.704,16.277,0.690,0.000,-0.175,4,2.886,0.143,0.979,""
0.360,158.353,838.523,102.936,-115.571,30.623,24.739,7.557,16.544,0.689,0.000,-0.169,4,1.648,0.195,0.979,""
0.380,158.938,839.016,103.084,-115.236,30.623,24.598,7.394,16.822,0.689,0.000,-0.163,4,0.825,0.226,0.979,""
0.400,159.546,839.506,103.229,-114.894,30.624,24.448,7.223,17.110,0.688,0.000,-0.156,4,0.418,0.277,0.979,""
0.420,160.154,839.992,103.370,-114.547,30.624,24.288,7.049,17.404,0.688,0.000,-0.148,4,0.284,0.284,0.979,""
0.440,160.743,840.476,103.507,-114.194,30.625,24.120,6.874,17.702,0.688,0.000,-0.141,4,0.244,0.304,0.979,""
0.460,161.353,840.955,103.642,-113.834,30.626,23.945,6.703,18.001,0.688,0.000,-0.133,4,0.413,0.309,0.979,""
0.480,161.963,841.431,103.772,-113.469,30.629,23.764,6.541,18.297,0.687,0.000,-0.125,4,0.969,0.329,0.979,""
0.500,162.555,841.903,103.900,-113.098,30.632,23.577,6.394,18.590,0.686,0.000,-0.117,4,1.712,0.337,0.979,""
0.520,163.166,842.372,104.026,-112.721,30.636,23.386,6.262,18.876,0.684,0.000,-0.109,4,2.527,0.342,0.979,""
0.540,163.777,842.836,104.148,-112.339,30.641,23.192,6.147,19.155,0.682,0.000,-0.100,4,3.413,0.340,0.979,""
0.560,164.376,843.297,104.269,-111.951,30.647,22.997,6.050,19.425,0.680,0.000,-0.092,4,4.372,0.331,0.980,""
0.580,164.989,843.753,104.389,-111.558,30.654,22.802,5.972,19.684,0.677,0.000,-0.083,4,5.340,0.324,0.980,""
0.600,165.602,844.206,104.507,-111.159,30.662,22.608,5.911,19.931,0.673,0.000,-0.074,4,6.261,0.305,0.980,""
0.620,166.208,844.655,104.624,-110.756,30.671,22.417,5.867,20.167,0.669,0.000,-0.066,4,7.137,0.289,0.980,""
0.640,166.821,845.100,104.741,-110.349,30.681,22.231,5.838,20.390,0.665,0.000,-0.057,4,7.944,0.270,0.980,""
0.660,167.436,845.541,104.858,-109.937,30.691,22.049,5.823,20.600,0.660,0.000,-0.048,4,8.698,0.250,0.980,""
0.680,168.049,845.979,104.974,-109.522,30.703,21.874,5.821,20.797,0.654,0.000,-0.039,4,9.366,0.226,0.979,""
0.700,168.664,846.413,105.091,-109.102,30.715,21.707,5.830,20.981,0.649,0.000,-0.031,4,9.956,0.205,0.979,""
0.720,169.279,846.844,105.208,-108.680,30.727,21.548,5.849,21.150,0.643,0.000,-0.022,4,10.441,0.182,0.979,""
0.740,169.900,847.272,105.325,-108.254,30.740,21.399,5.875,21.307,0.636,0.000,-0.013,4,10.854,0.160,0.979,""
0.760,170.516,847.697,105.443,-107.825,30.753,21.259,5.908,21.450,0.630,0.000,-0.005,4,11.201,0.142,0.979,""
0.780,171.131,848.120,105.562,-107.393,30.766,21.131,5.945,21.579,0.624,0.000,0.003,4,11.443,0.124,0.979,""
0.800,171.759,848.541,105.682,-106.960,30.779,21.014,5.986,21.695,0.617,0.000,0.012,4,11.607,0.107,0.979,""
0.820,172.375,848.959,105.802,-106.524,30.792,20.910,6.028,21.798,0.611,0.000,0.020,4,11.699,0.090,0.979,""
0.840,172.990,849.375,105.924,-106.086,30.804,20.818,6.072,21.888,0.604,0.000,0.028,4,11.795,0.073,0.979,""
0.860,173.625,849.790,106.046,-105.647,30.817,20.738,6.116,21.965,0.598,0.000,0.036,4,11.802,0.062,0.979,""
0.880,174.241,850.203,106.169,-105.206,30.828,20.672,6.159,22.029,0.592,0.000,0.043,4,11.769,0.069,0.979,""
0.900,174.856,850.615,106.293,-104.765,30.840,20.620,6.200,22.081,0.586,0.000,0.051,4,11.628,0.055,0.979,""
0.920,175.494,851.027,106.418,-104.322,30.850,20.581,6.238,22.120,0.580,0.000,0.058,4,11.494,0.031,0.979,""
0.940,176.110,851.438,106.544,-103.879,30.860,20.555,6.274,22.147,0.575,0.000,0.065,4,11.336,0.016,0.979,""
0.960,176.725,851.848,106.670,-103.436,30.869,20.543,6.306,22.161,0.570,0.000,0.071,4,11.155,0.015,0.979,""
0.980,177.366,852.259,106.796,-102.992,30.877,20.545,6.333,22.163,0.566,0.000,0.078,4,10.902,0.022,0.979,""
1.000,177.981,852.670,106.923,-102.549,30.884,20.560,6.356,22.154,0.561,0.000,0.084,4,10.662,0.020,0.979,""
1.020,178.596,853.082,107.051,-102.106,30.891,20.588,6.375,22.132,0.558,0.000,0.090,4,10.491,0.039,0.979,""
1.040,179.240,853.494,107.179,-101.664,30.896,20.629,6.392,22.099,0.555,0.000,0.096,4,10.339,0.048,0.979,""
1.060,179.855,853.907,107.307,-101.223,30.900,20.681,6.406,22.053,0.552,0.000,0.101,4,10.188,0.051,0.979,""
1.080,180.469,854.322,107.435,-100.783,30.904,20.747,6.416,21.996,0.550,0.000,0.106,4,9.979,0.071,0.979,""
1.100,181.110,854.738,107.564,-100.344,30.906,20.823,6.423,21.927,0.548,0.000,0.111,4,9.781,0.073,0.979,""
1.120,181.724,855.156,107.692,-99.907,30.907,20.911,6.427,21.847,0.547,0.000,0.116,4,9.634,0.065,0.979,""
1.140,182.338,855.576,107.821,-99.471,30.908,21.010,6.429,21.756,0.546,0.000,0.120,4,9.487,0.090,0.979,""
1.160,182.953,855.998,107.949,-99.038,30.907,21.119,6.426,21.654,0.546,0.000,0.124,4,9.286,0.079,0.979,""
1.180,183.592,856.423,108.078,-98.607,30.905,21.238,6.420,21.541,0.547,0.000,0.127,4,9.085,0.092,0.979,""
1.200,184.205,856.850,108.206,-98.178,30.903,21.366,6.412,21.417,0.547,0.000,0.131,4,8.958,0.090,0.979,""
1.220,184.820,857.279,108.334,-97.752,30.900,21.502,6.404,21.282,0.548,0.000,0.134,4,8.926,0.097,0.979,""
1.240,185.455,857.712,108.462,-97.329,30.896,21.646,6.395,21.137,0.550,0.000,0.137,4,8.877,0.103,0.979,""
1.260,186.069,858.148,108.590,-96.909,30.892,21.797,6.385,20.982,0.552,0.000,0.140,4,8.852,0.105,0.979,""
1.280,186.683,858.586,108.717,-96.493,30.886,21.954,6.377,20.816,0.554,0.000,0.142,4,8.888,0.131,0.979,""
1.300,187.297,859.028,108.844,-96.079,30.881,22.117,6.370,20.640,0.557,0.000,0.144,4,8.972,0.125,0.979,""
1.320,187.929,859.474,108.972,-95.670,30.874,22.285,6.369,20.455,0.560,0.000,0.146,4,9.214,0.138,0.979,""
1.340,188.542,859.922,109.099,-95.264,30.867,22.456,6.373,20.259,0.563,0.000,0.148,4,9.422,0.140,0.979,""
1.360,189.156,860.374,109.227,-94.863,30.860,22.630,6.385,20.054,0.566,0.000,0.149,4,9.860,0.174,0.978,""
1.380,189.789,860.830,109.355,-94.466,30.852,22.806,6.405,19.838,0.570,0.000,0.150,4,10.325,0.189,0.978,""
1.400,190.401,861.289,109.484,-94.074,30.844,22.982,6.442,19.613,0.574,0.000,0.151,4,11.064,0.173,0.978,""
1.420,191.014,861.751,109.613,-93.686,30.835,23.158,6.491,19.378,0.578,0.000,0.152,4,11.783,0.213,0.977,""
1.440,191.627,862.216,109.744,-93.303,30.826,23.333,6.559,19.133,0.582,0.000,0.152,4,12.654,0.212,0.977,""
1.460,192.252,862.686,109.877,-92.926,30.817,23.505,6.643,18.879,0.587,0.000,0.152,4,13.532,0.282,0.976,""
1.480,192.864,863.158,110.012,-92.554,30.807,23.675,6.746,18.616,0.592,0.000,0.153,4,14.412,0.267,0.976,""
1.500,193.476,863.633,110.149,-92.187,30.797,23.841,6.864,18.344,0.596,0.000,0.153,4,15.278,0.340,0.975,""
1.520,194.089,864.112,110.288,-91.826,30.787,24.004,6.999,18.064,0.602,0.000,0.152,4,16.056,0.332,0.974,""
1.540,194.703,864.594,110.431,-91.470,30.776,24.163,7.145,17.777,0.607,0.000,0.151,4,16.738,0.405,0.973,""
1.560,195.315,865.079,110.577,-91.121,30.766,24.317,7.304,17.484,0.612,0.000,0.151,4,17.297,0.366,0.973,""
1.580,195.927,865.567,110.726,-90.777,30.755,24.467,7.471,17.184,0.617,0.000,0.150,4,17.791,0.429,0.972,""
1.600,196.535,866.058,110.879,-90.440,30.745,24.613,7.646,16.880,0.622,0.000,0.149,4,18.159,0.407,0.971,""
1.620,197.146,866.551,111.035,-90.109,30.734,24.755,7.824,16.571,0.628,0.000,0.148,4,18.406,0.477,0.970,""
1.640,197.758,867.048,111.194,-89.784,30.724,24.893,8.004,16.258,0.633,0.000,0.147,4,18.480,0.472,0.969,""
1.660,198.370,867.547,111.358,-89.465,30.714,25.027,8.185,15.943,0.638,0.000,0.145,4,18.558,0.475,0.968,""
1.680,198.970,868.049,111.525,-89.153,30.704,25.156,8.366,15.625,0.643,0.000,0.145,4,18.539,0.434,0.967,""
1.700,199.581,868.553,111.695,-88.847,30.695,25.282,8.543,15.305,0.648,0.000,0.143,4,18.411,0.506,0.966,""
1.720,200.193,869.059,111.869,-88.547,30.685,25.405,8.714,14.984,0.653,0.000,0.143,4,18.111,0.493,0.965,""
1.740,200.806,869.568,112.046,-88.254,30.676,25.525,8.880,14.663,0.657,0.000,0.142,4,17.873,0.488,0.964,""
1.760,201.418,870.080,112.227,-87.967,30.667,25.640,9.044,14.341,0.662,0.000,0.142,4,17.682,0.423,0.963,""
1.780,202.012,870.593,112.410,-87.687,30.658,25.752,9.200,14.019,0.667,0.000,0.142,4,17.398,0.511,0.962,""
1.800,202.624,871.109,112.597,-87.413,30.649,25.862,9.348,13.698,0.671,0.000,0.143,4,16.923,0.515,0.960,""
1.820,203.236,871.627,112.786,-87.145,30.640,25.969,9.488,13.376,0.676,0.000,0.143,4,16.535,0.442,0.959,""
1.840,203.848,872.146,112.979,-86.884,30.631,26.071,9.626,13.055,0.680,0.000,0.144,4,16.385,0.428,0.958,""
1.860,204.436,872.668,113.173,-86.629,30.621,26.171,9.758,12.732,0.685,0.000,0.145,4,16.202,0.497,0.957,""
1.880,205.048,873.192,113.371,-86.381,30.612,26.268,9.883,12.410,0.689,0.000,0.145,4,15.812,0.553,0.956,""
1.900,205.660,873.718,113.570,-86.139,30.603,26.363,10.001,12.088,0.694,0.000,0.146,4,15.439,0.491,0.955,""
1.920,206.271,874.245,113.772,-85.903,30.593,26.454,10.117,11.765,0.699,0.000,0.146,4,15.294,0.488,0.954,""
1.940,206.883,874.775,113.976,-85.674,30.584,26.542,10.229,11.440,0.703,0.000,0.146,4,15.209,0.530,0.952,""
1.960,207.467,875.306,114.183,-85.451,30.574,26.626,10.338,11.115,0.708,0.000,0.146,4,15.085,0.515,0.951,""
1.980,208.078,875.838,114.391,-85.235,30.564,26.707,10.444,10.788,0.713,0.000,0.146,4,14.899,0.540,0.950,""
2.000,208.689,876.372,114.602,-85.026,30.554,26.785,10.547,10.461,0.718,0.000,0.145,4,14.770,0.530,0.949,""
2.020,209.300,876.908,114.814,-84.823,30.543,26.860,10.645,10.133,0.723,0.000,0.144,4,14.520,0.581,0.947,""
2.040,209.882,877.445,115.028,-84.627,30.533,26.932,10.740,9.804,0.728,0.000,0.142,4,14.441,0.497,0.946,""
2.060,210.493,877.984,115.245,-84.437,30.522,26.999,10.835,9.474,0.734,0.000,0.140,4,14.471,0.511,0.945,""
2.080,211.104,878.523,115.463,-84.254,30.512,27.064,10.926,9.144,0.739,0.000,0.136,4,14.283,0.518,0.944,""
2.100,211.714,879.065,115.683,-84.077,30.502,27.126,11.010,8.815,0.744,0.000,0.132,4,13.899,0.478,0.943,""
2.120,212.324,879.607,115.904,-83.907,30.492,27.185,11.093,8.487,0.749,0.000,0.127,4,13.838,0.383,0.942,""
2.140,212.916,880.150,116.127,-83.743,30.483,27.238,11.177,8.159,0.754,0.000,0.123,4,13.962,0.440,0.940,""
2.160,213.526,880.695,116.352,-83.586,30.474,27.288,11.259,7.834,0.759,0.000,0.117,4,13.887,0.499,0.939,""
2.180,214.135,881.240,116.578,-83.436,30.466,27.337,11.332,7.514,0.763,0.000,0.112,4,13.483,0.698,0.938,""
2.200,214.705,881.787,116.805,-83.291,30.458,27.389,11.379,7.200,0.767,0.000,0.106,4,12.176,0.913,0.937,""
2.220,215.314,882.336,117.033,-83.153,30.449,27.451,11.390,6.896,0.771,0.000,0.101,4,10.262,0.788,0.937,""
2.240,215.924,882.886,117.261,-83.020,30.439,27.523,11.359,6.604,0.776,0.000,0.095,4,7.932,0.674,0.937,""
2.260,216.443,883.440,117.487,-82.892,30.430,27.611,11.275,6.324,0.780,0.000,0.089,2,5.092,0.248,0.939,""
2.280,217.047,883.996,117.710,-82.770,30.421,27.711,11.149,6.056,0.785,0.000,0.082,2,3.127,0.047,0.941,""
2.300,217.533,884.554,117.930,-82.653,30.415,27.826,10.972,5.801,0.790,0.000,0.077,2,0.402,0.405,0.943,""
2.320,217.917,885.114,118.147,-82.541,30.411,27.941,10.787,5.557,0.793,0.000,0.072,2,0.000,0.129,0.945,""
2.340,218.466,885.675,118.359,-82.429,30.320,27.930,10.586,5.555,0.794,0.000,0.066,0,0.000,0.501,0.947,""
2.360,219.015,886.235,118.568,-82.317,30.228,27.918,10.386,5.553,0.840,0.000,0.060,0,0.000,0.482,0.949,""
2.380,219.126,886.795,118.772,-82.205,30.136,27.907,10.186,5.551,0.886,0.000,0.057,0,0.000,0.464,0.951,""
2.400,219.424,887.355,118.972,-82.093,30.044,27.896,9.986,5.548,0.932,0.000,0.053,0,0.000,0.445,0.953,""
2.420,219.874,887.914,119.169,-81.981,29.951,27.885,9.786,5.546,0.978,0.000,0.048,0,0.000,0.426,0.955,""
2.440,220.325,888.474,119.361,-81.869,29.859,27.874,9.585,5.544,1.000,0.000,0.042,0,0.000,0.407,0.957,""
2.460,220.778,889.033,119.550,-81.757,29.766,27.863,9.386,5.542,1.000,0.000,0.037,0,0.000,0.388,0.959,""
2.480,220.887,889.593,119.734,-81.646,29.673,27.852,9.186,5.539,1.000,0.000,0.034,0,0.000,0.369,0.961,""
2.500,221.283,890.152,119.914,-81.534,29.581,27.840,8.986,5.537,1.000,0.000,0.030,0,0.000,0.350,0.963,""
2.520,221.703,890.710,120.091,-81.422,29.488,27.829,8.786,5.535,1.000,0.000,0.025,0,0.000,0.331,0.964,""
2.540,222.125,891.269,120.263,-81.311,29.395,27.818,8.587,5.533,1.000,0.000,0.020,0,0.000,0.312,0.966,""
2.560,222.548,891.827,120.432,-81.199,29.303,27.807,8.387,5.531,1.000,0.000,0.015,0,0.000,0.293,0.968,""
2.580,222.879,892.386,120.596,-81.087,29.210,27.796,8.187,5.528,1.000,0.000,0.010,0,0.000,0.274,0.970,""
2.600,223.300,892.944,120.756,-80.976,29.118,27.785,7.988,5.526,1.000,0.000,0.006,0,0.000,0.256,0.972,""
2.620,223.723,893.502,120.913,-80.864,29.025,27.774,7.789,5.524,1.000,0.000,0.001,0,0.000,0.237,0.974,""
2.640,224.147,894.059,121.065,-80.753,28.933,27.763,7.590,5.522,1.000,0.000,-0.003,0,0.000,0.219,0.975,""
2.660,225.100,894.617,121.214,-80.642,28.841,27.751,7.390,5.520,1.000,0.000,-0.012,0,0.000,0.200,0.977,""
2.680,225.555,895.174,121.358,-80.530,28.749,27.740,7.191,5.517,1.000,0.000,-0.016,0,0.000,0.182,0.979,""
2.700,231.077,895.731,121.498,-80.419,28.657,27.729,6.992,5.515,1.000,0.000,-0.033,0,0.000,0.164,0.980,""
2.720,231.661,896.288,121.635,-80.308,28.566,27.718,6.793,5.513,1.000,0.000,-0.037,0,0.000,0.146,0.982,""
2.740,232.256,896.845,121.767,-80.197,28.475,27.707,6.595,5.511,1.000,0.000,-0.041,0,0.000,0.128,0.983,""
2.760,232.838,897.401,121.896,-80.086,28.384,27.696,6.396,5.509,1.000,0.000,-0.045,0,0.000,0.111,0.985,""
2.780,233.419,897.958,122.020,-79.975,28.294,27.685,6.197,5.506,1.000,0.000,-0.048,0,0.000,0.093,0.986,""
2.800,233.999,898.514,122.140,-79.864,28.204,27.674,5.998,5.504,1.000,0.000,-0.052,0,0.000,0.076,0.987,""
2.820,234.563,899.070,122.257,-79.753,28.114,27.663,5.800,5.502,1.000,0.000,-0.055,0,0.000,0.059,0.989,""
2.840,235.141,899.625,122.369,-79.642,28.025,27.652,5.602,5.500,1.000,0.000,-0.058,0,0.000,0.043,0.990,""
2.860,235.718,900.181,122.478,-79.531,27.936,27.641,5.403,5.498,1.000,0.000,-0.061,0,0.000,0.026,0.991,""
2.880,236.296,900.736,122.582,-79.420,27.848,27.630,5.205,5.495,1.000,0.000,-0.064,0,0.000,0.010,0.992,""
2.900,236.871,901.291,122.683,-79.310,27.760,27.619,5.007,5.493,1.000,0.000,-0.067,0,0.000,0.006,0.993,""
2.920,237.444,901.846,122.779,-79.199,27.673,27.607,4.809,5.491,1.000,0.000,-0.070,0,0.000,0.021,0.994,""
2.940,238.078,902.400,122.872,-79.089,27.586,27.596,4.611,5.489,1.000,0.000,-0.073,0,0.000,0.037,0.995,""
2.960,238.649,902.955,122.960,-78.978,27.500,27.585,4.413,5.487,1.000,0.000,-0.076,0,0.000,0.052,0.995,""
2.980,239.219,903.509,123.045,-78.868,27.415,27.574,4.215,5.484,1.000,0.000,-0.079,0,0.000,0.066,0.996,""
3.000,239.789,904.062,123.125,-78.758,27.330,27.563,4.017,5.482,1.000,0.000,-0.081,0,0.000,0.081,0.997,""
3.020,240.454,904.616,123.202,-78.647,27.246,27.552,3.819,5.480,1.000,0.000,-0.084,0,0.000,0.095,0.997,""
3.040,241.021,905.169,123.274,-78.537,27.162,27.541,3.621,5.478,1.000,0.000,-0.086,0,0.000,0.108,0.998,""
3.060,241.587,905.722,123.343,-78.427,27.080,27.530,3.424,5.476,1.000,0.000,-0.088,0,0.000,0.122,0.998,""
3.080,242.248,906.275,123.408,-78.317,26.998,27.519,3.226,5.473,1.000,0.000,-0.090,0,0.000,0.135,0.999,""
3.100,242.811,906.828,123.468,-78.207,26.916,27.508,3.029,5.471,1.000,0.000,-0.093,0,0.000,0.147,0.999,""
3.120,243.372,907.380,123.525,-78.097,26.836,27.497,2.832,5.469,1.000,0.000,-0.095,0,0.000,0.160,0.999,""
3.140,243.933,907.932,123.578,-77.987,26.756,27.486,2.634,5.467,1.000,0.000,-0.097,0,0.000,0.172,0.999,""
3.160,244.575,908.484,123.627,-77.877,26.677,27.475,2.437,5.465,1.000,0.000,-0.099,0,0.000,0.183,1.000,""
3.180,245.133,909.036,123.672,-77.768,26.599,27.464,2.240,5.462,1.000,0.000,-0.101,0,0.000,0.195,1.000,""
3.200,245.689,909.587,123.713,-77.658,26.522,27.453,2.043,5.460,1.000,0.000,-0.103,0,0.000,0.205,1.000,""
3.220,246.313,910.138,123.749,-77.548,26.446,27.442,1.846,5.458,1.000,0.000,-0.105,0,0.000,0.216,1.000,""
3.240,246.866,910.689,123.782,-77.439,26.370,27.431,1.649,5.456,1.000,0.000,-0.107,0,0.000,0.226,1.000,""
3.260,247.417,911.240,123.812,-77.329,26.295,27.420,1.453,5.454,1.000,0.000,-0.108,0,0.000,0.236,1.000,""
3.280,247.968,911.790,123.837,-77.220,26.222,27.409,1.256,5.452,1.000,0.000,-0.110,0,0.000,0.245,1.000,""
3.300,248.572,912.340,123.858,-77.111,26.149,27.398,1.059,5.449,1.000,0.000,-0.112,0,0.000,0.254,1.000,""
3.320,249.119,912.890,123.875,-77.001,26.077,27.387,0.863,5.447,1.000,0.000,-0.113,0,0.000,0.263,1.000,""
3.340,249.664,913.440,123.888,-76.892,26.006,27.376,0.666,5.445,1.000,0.000,-0.115,0,0.000,0.271,0.999,""
3.360,250.209,913.989,123.898,-76.783,25.935,27.366,0.470,5.443,1.000,0.000,-0.117,0,0.000,0.279,0.999,""
3.380,250.794,914.538,123.903,-76.674,25.866,27.355,0.274,5.441,1.000,0.000,-0.118,0,0.000,0.286,0.999,""
3.400,251.334,915.087,123.904,-76.565,25.797,27.344,0.077,5.438,1.000,0.000,-0.120,0,0.000,0.293,0.999,""
3.420,251.874,915.635,123.902,-76.456,25.730,27.333,-0.119,5.436,1.000,0.000,-0.121,0,0.000,0.300,0.999,""
3.440,252.412,916.183,123.896,-76.347,25.663,27.322,-0.315,5.434,1.000,0.000,-0.123,0,0.000,0.306,0.998,""
3.460,252.978,916.731,123.885,-76.238,25.597,27.311,-0.511,5.432,1.000,0.000,-0.124,0,0.000,0.312,0.998,""
3.480,253.513,917.279,123.871,-76.130,25.532,27.300,-0.707,5.430,1.000,0.000,-0.125,0,0.000,0.317,0.998,""
3.500,254.046,917.826,123.853,-76.021,25.467,27.289,-0.903,5.428,1.000,0.000,-0.127,0,0.000,0.322,0.997,""
3.520,254.578,918.373,123.831,-75.912,25.404,27.278,-1.098,5.425,1.000,0.000,-0.128,0,0.000,0.327,0.997,""
