t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.360,479.503,1049.491,154.454,51.098,23.490,-8.851,4.420,21.348,0.254,0.000,-0.112,4,8.552,0.301,0.990,""
0.380,479.972,1049.312,154.542,51.524,23.488,-8.957,4.375,21.308,0.255,0.000,-0.111,4,7.286,0.075,0.990,""
0.400,480.334,1049.131,154.628,51.949,23.485,-9.067,4.314,21.268,0.256,0.000,-0.110,4,6.486,0.111,0.990,""
0.420,480.791,1048.948,154.713,52.374,23.482,-9.182,4.241,21.227,0.257,0.000,-0.109,4,5.877,0.112,0.990,""
0.440,481.261,1048.763,154.796,52.797,23.478,-9.301,4.161,21.184,0.259,0.000,-0.108,4,5.499,0.199,0.990,""
0.460,481.730,1048.575,154.878,53.221,23.475,-9.419,4.078,21.142,0.261,0.000,-0.106,4,5.209,0.536,0.990,""
0.480,482.199,1048.384,154.958,53.643,23.472,-9.543,3.991,21.097,0.262,0.000,-0.105,4,5.172,0.197,0.990,""
0.500,482.555,1048.191,155.036,54.064,23.469,-9.669,3.902,21.050,0.264,0.000,-0.104,4,5.067,0.141,0.990,""
0.520,483.024,1047.996,155.112,54.484,23.466,-9.793,3.814,21.004,0.266,0.000,-0.102,4,4.902,0.587,0.990,""
0.540,483.493,1047.798,155.186,54.903,23.463,-9.920,3.727,20.955,0.267,0.000,-0.101,4,5.009,0.348,0.989,""
0.560,483.962,1047.598,155.259,55.322,23.461,-10.048,3.642,20.905,0.268,0.000,-0.099,4,5.205,0.130,0.989,""
0.580,484.320,1047.395,155.330,55.739,23.458,-10.176,3.564,20.853,0.270,0.000,-0.098,4,5.583,0.142,0.989,""
0.600,484.789,1047.189,155.400,56.155,23.456,-10.303,3.494,20.799,0.271,0.000,-0.096,4,5.988,0.136,0.989,""
0.620,485.258,1046.980,155.469,56.570,23.454,-10.430,3.432,20.743,0.272,0.000,-0.094,4,6.387,0.139,0.989,""
0.640,485.727,1046.770,155.536,56.984,23.452,-10.554,3.378,20.687,0.273,0.000,-0.092,4,6.652,0.458,0.989,""
0.660,486.196,1046.557,155.603,57.397,23.451,-10.677,3.334,20.629,0.274,0.000,-0.090,4,7.124,0.373,0.989,""
0.680,486.558,1046.341,155.669,57.808,23.449,-10.799,3.303,20.569,0.275,0.000,-0.089,4,7.801,0.312,0.989,""
0.700,487.027,1046.123,155.735,58.219,23.448,-10.918,3.277,20.509,0.275,0.000,-0.087,4,8.190,0.163,0.989,""
0.720,487.496,1045.903,155.800,58.628,23.447,-11.036,3.259,20.447,0.276,0.000,-0.085,4,8.433,0.397,0.989,""
0.740,487.965,1045.680,155.865,59.036,23.446,-11.152,3.243,20.385,0.276,0.000,-0.083,4,8.669,0.228,0.989,""
0.760,488.360,1045.455,155.929,59.442,23.445,-11.265,3.233,20.323,0.277,0.000,-0.081,4,8.967,0.088,0.989,""
0.780,488.801,1045.228,155.994,59.848,23.445,-11.377,3.228,20.260,0.277,0.000,-0.080,4,9.266,0.098,0.989,""
0.800,489.270,1044.998,156.058,60.252,23.444,-11.486,3.228,20.198,0.278,0.000,-0.078,4,9.485,0.067,0.989,""
0.820,489.739,1044.767,156.123,60.655,23.444,-11.594,3.234,20.135,0.278,0.000,-0.076,4,9.639,0.471,0.989,""
0.840,490.209,1044.533,156.188,61.057,23.444,-11.699,3.240,20.072,0.278,0.000,-0.074,4,9.663,0.439,0.989,""
0.860,490.580,1044.297,156.253,61.457,23.444,-11.802,3.250,20.010,0.278,0.000,-0.072,4,9.899,0.405,0.989,""
0.880,491.050,1044.059,156.318,61.856,23.445,-11.903,3.259,19.948,0.278,0.000,-0.070,4,9.946,0.109,0.989,""
0.900,491.519,1043.819,156.383,62.254,23.445,-12.001,3.268,19.887,0.278,0.000,-0.069,4,9.978,0.151,0.989,""
0.920,491.988,1043.578,156.449,62.651,23.446,-12.098,3.274,19.828,0.277,0.000,-0.067,4,9.918,0.195,0.989,""
0.940,492.457,1043.334,156.515,63.046,23.446,-12.193,3.282,19.768,0.277,0.000,-0.065,4,9.968,0.169,0.989,""
0.960,492.832,1043.088,156.581,63.440,23.447,-12.285,3.297,19.709,0.277,0.000,-0.063,4,10.205,0.271,0.989,""
0.980,493.301,1042.841,156.647,63.833,23.447,-12.375,3.312,19.650,0.277,0.000,-0.061,4,10.276,0.298,0.989,""
1.000,493.770,1042.592,156.713,64.225,23.448,-12.463,3.328,19.592,0.276,0.000,-0.060,4,10.289,0.261,0.989,""
1.020,494.239,1042.341,156.780,64.616,23.448,-12.549,3.343,19.535,0.276,0.000,-0.058,4,10.276,0.191,0.989,""
1.040,494.619,1042.088,156.847,65.006,23.449,-12.632,3.358,19.479,0.276,0.000,-0.057,4,10.290,0.044,0.989,""
1.060,495.089,1041.834,156.915,65.394,23.450,-12.714,3.369,19.424,0.276,0.000,-0.055,4,10.228,0.192,0.989,""
1.080,495.558,1041.578,156.982,65.782,23.451,-12.794,3.377,19.370,0.275,0.000,-0.053,4,9.922,0.380,0.989,""
1.100,496.027,1041.320,157.050,66.168,23.452,-12.873,3.378,19.318,0.275,0.000,-0.052,4,9.605,0.401,0.989,""
1.120,496.497,1041.061,157.117,66.554,23.453,-12.951,3.374,19.268,0.274,0.000,-0.050,4,9.308,0.374,0.989,""
1.140,496.880,1040.800,157.185,66.938,23.454,-13.027,3.367,19.219,0.274,0.000,-0.049,4,9.207,0.292,0.989,""
1.160,497.350,1040.538,157.252,67.322,23.455,-13.101,3.362,19.171,0.273,0.000,-0.047,4,9.340,0.243,0.989,""
1.180,497.819,1040.275,157.319,67.704,23.456,-13.172,3.361,19.123,0.272,0.000,-0.046,4,9.518,0.210,0.989,""
1.200,498.288,1040.010,157.386,68.086,23.458,-13.241,3.359,19.077,0.272,0.000,-0.044,4,9.518,0.030,0.989,""
1.220,498.757,1039.744,157.454,68.466,23.459,-13.309,3.354,19.031,0.271,0.000,-0.043,4,9.419,0.158,0.990,""
1.240,499.146,1039.476,157.520,68.846,23.460,-13.375,3.348,18.987,0.271,0.000,-0.042,4,9.372,0.105,0.990,""
1.260,499.616,1039.207,157.587,69.225,23.461,-13.439,3.345,18.944,0.270,0.000,-0.041,4,9.483,0.095,0.990,""
1.280,500.085,1038.937,157.654,69.603,23.462,-13.501,3.345,18.901,0.269,0.000,-0.039,4,9.636,0.396,0.990,""
1.300,500.554,1038.666,157.721,69.980,23.463,-13.561,3.346,18.859,0.269,0.000,-0.038,4,9.646,0.394,0.990,""
1.320,500.945,1038.393,157.788,70.356,23.464,-13.619,3.346,18.817,0.268,0.000,-0.037,4,9.591,0.411,0.990,""
1.340,501.415,1038.120,157.855,70.732,23.466,-13.676,3.344,18.778,0.268,0.000,-0.036,4,9.538,0.208,0.990,""
1.360,501.884,1037.845,157.922,71.106,23.467,-13.732,3.339,18.739,0.267,0.000,-0.035,4,9.423,0.035,0.990,""
1.380,502.354,1037.569,157.988,71.480,23.468,-13.786,3.331,18.702,0.267,0.000,-0.034,4,9.291,0.104,0.990,""
1.400,502.823,1037.292,158.055,71.854,23.469,-13.839,3.322,18.666,0.266,0.000,-0.033,4,9.157,0.580,0.990,""
1.420,503.220,1037.014,158.121,72.226,23.471,-13.891,3.309,18.631,0.265,0.000,-0.032,4,8.968,0.549,0.990,""
1.440,503.690,1036.735,158.187,72.599,23.472,-13.941,3.293,18.598,0.265,0.000,-0.031,4,8.824,0.450,0.990,""
1.460,504.159,1036.455,158.253,72.970,23.473,-13.990,3.278,18.565,0.264,0.000,-0.030,4,8.868,0.386,0.990,""
1.480,504.629,1036.174,158.318,73.341,23.475,-14.037,3.267,18.533,0.263,0.000,-0.029,4,9.062,0.353,0.990,""
1.500,505.098,1035.892,158.383,73.711,23.476,-14.083,3.254,18.502,0.263,0.000,-0.028,4,9.076,0.030,0.990,""
1.520,505.498,1035.610,158.448,74.080,23.478,-14.127,3.242,18.472,0.262,0.000,-0.028,4,9.042,0.077,0.990,""
1.540,505.967,1035.326,158.513,74.449,23.479,-14.171,3.229,18.443,0.261,0.000,-0.027,4,9.025,0.101,0.990,""
1.560,506.437,1035.042,158.577,74.818,23.480,-14.212,3.216,18.414,0.261,0.000,-0.026,4,9.051,0.093,0.990,""
1.580,506.906,1034.757,158.641,75.185,23.481,-14.253,3.207,18.386,0.260,0.000,-0.026,4,9.201,0.051,0.990,""
1.600,507.376,1034.471,158.705,75.553,23.483,-14.292,3.200,18.359,0.259,0.000,-0.025,4,9.380,0.040,0.990,""
1.620,507.780,1034.184,158.769,75.919,23.484,-14.329,3.197,18.331,0.259,0.000,-0.024,4,9.527,0.043,0.990,""
1.640,508.250,1033.897,158.833,76.285,23.485,-14.365,3.194,18.305,0.258,0.000,-0.024,4,9.555,0.053,0.990,""
1.660,508.719,1033.609,158.897,76.651,23.486,-14.400,3.191,18.279,0.257,0.000,-0.023,4,9.549,0.032,0.990,""
1.680,509.189,1033.320,158.960,77.016,23.487,-14.434,3.188,18.254,0.257,0.000,-0.023,4,9.544,0.036,0.990,""
1.700,509.596,1033.031,159.024,77.381,23.488,-14.468,3.185,18.229,0.256,0.000,-0.022,4,9.536,0.030,0.990,""
1.720,510.065,1032.740,159.088,77.745,23.489,-14.500,3.181,18.206,0.256,0.000,-0.022,4,9.532,0.038,0.990,""
1.740,510.535,1032.450,159.151,78.109,23.491,-14.532,3.178,18.182,0.255,0.000,-0.021,4,9.535,0.035,0.991,""
1.760,511.005,1032.158,159.215,78.472,23.492,-14.562,3.174,18.160,0.255,0.000,-0.021,4,9.511,0.208,0.991,""
1.780,511.475,1031.866,159.278,78.835,23.493,-14.593,3.170,18.138,0.254,0.000,-0.021,4,9.487,0.141,0.991,""
1.800,511.887,1031.574,159.342,79.197,23.494,-14.622,3.165,18.116,0.254,0.000,-0.020,4,9.478,0.133,0.991,""
1.820,512.357,1031.281,159.405,79.559,23.495,-14.650,3.161,18.095,0.253,0.000,-0.020,4,9.478,0.141,0.991,""
1.840,512.827,1030.987,159.468,79.920,23.496,-14.678,3.157,18.074,0.253,0.000,-0.020,4,9.524,0.128,0.991,""
1.860,513.297,1030.693,159.531,80.282,23.497,-14.705,3.155,18.054,0.252,0.000,-0.019,4,9.603,0.115,0.991,""
1.880,513.766,1030.398,159.594,80.642,23.498,-14.731,3.155,18.034,0.252,0.000,-0.019,4,9.687,0.235,0.991,""
1.900,514.183,1030.103,159.657,81.002,23.499,-14.756,3.159,18.014,0.251,0.000,-0.019,4,9.887,0.166,0.991,""
1.920,514.653,1029.808,159.721,81.362,23.499,-14.780,3.167,17.993,0.251,0.000,-0.019,4,10.090,0.168,0.991,""
1.940,515.123,1029.512,159.784,81.722,23.500,-14.804,3.179,17.973,0.250,0.000,-0.019,4,10.289,0.155,0.991,""
1.960,515.593,1029.216,159.848,82.080,23.500,-14.825,3.198,17.952,0.250,0.000,-0.019,4,10.634,0.186,0.990,""
1.980,516.062,1028.919,159.913,82.439,23.501,-14.846,3.224,17.931,0.250,0.000,-0.018,4,11.007,0.157,0.990,""
2.000,516.489,1028.622,159.978,82.797,23.501,-14.865,3.258,17.909,0.250,0.000,-0.018,4,11.406,0.068,0.990,""
2.020,516.958,1028.325,160.044,83.154,23.500,-14.883,3.302,17.885,0.250,0.000,-0.018,4,11.897,0.044,0.990,""
2.040,517.428,1028.027,160.111,83.511,23.500,-14.899,3.354,17.861,0.250,0.000,-0.018,4,12.314,0.131,0.990,""
2.060,517.897,1027.730,160.179,83.867,23.499,-14.914,3.414,17.836,0.250,0.000,-0.018,4,12.677,0.177,0.989,""
2.080,518.323,1027.432,160.248,84.223,23.498,-14.928,3.480,17.810,0.251,0.000,-0.018,4,13.040,0.160,0.989,""
2.100,518.792,1027.133,160.319,84.578,23.496,-14.940,3.555,17.783,0.251,0.000,-0.018,4,13.443,0.131,0.989,""
2.120,519.261,1026.835,160.392,84.932,23.494,-14.951,3.637,17.755,0.252,0.000,-0.018,4,13.851,0.132,0.988,""
2.140,519.730,1026.536,160.466,85.286,23.492,-14.961,3.727,17.726,0.253,0.000,-0.018,4,14.194,0.224,0.988,""
2.160,520.199,1026.237,160.542,85.639,23.490,-14.970,3.819,17.696,0.254,0.000,-0.018,4,14.375,0.296,0.987,""
2.180,520.628,1025.938,160.621,85.992,23.488,-14.977,3.914,17.665,0.255,0.000,-0.018,4,14.497,0.201,0.987,""
2.200,521.097,1025.639,160.701,86.344,23.485,-14.984,4.012,17.634,0.256,0.000,-0.018,4,14.616,0.279,0.986,""
2.220,521.565,1025.340,160.783,86.695,23.482,-14.991,4.110,17.602,0.258,0.000,-0.018,4,14.657,0.240,0.986,""
2.240,522.034,1025.041,160.867,87.046,23.479,-14.997,4.210,17.570,0.259,0.000,-0.018,4,14.747,0.242,0.986,""
2.260,522.503,1024.741,160.953,87.396,23.475,-15.002,4.310,17.537,0.261,0.000,-0.018,4,14.729,0.314,0.985,""
2.280,522.933,1024.442,161.041,87.745,23.472,-15.007,4.406,17.505,0.262,0.000,-0.018,4,14.575,0.368,0.985,""
2.300,523.401,1024.142,161.131,88.094,23.468,-15.012,4.500,17.472,0.264,0.000,-0.018,4,14.422,0.307,0.984,""
2.320,523.870,1023.842,161.222,88.442,23.464,-15.017,4.591,17.439,0.266,0.000,-0.018,4,14.331,0.251,0.984,""
2.340,524.338,1023.543,161.316,88.789,23.460,-15.022,4.681,17.406,0.268,0.000,-0.018,4,14.210,0.258,0.983,""
2.360,524.807,1023.243,161.411,89.136,23.456,-15.026,4.769,17.374,0.270,0.000,-0.018,4,14.141,0.204,0.983,""
2.380,525.238,1022.943,161.508,89.482,23.451,-15.030,4.854,17.341,0.272,0.000,-0.018,4,14.015,0.278,0.982,""
2.400,525.706,1022.643,161.606,89.827,23.447,-15.035,4.936,17.308,0.274,0.000,-0.018,4,13.806,0.322,0.981,""
2.420,526.174,1022.342,161.706,90.172,23.442,-15.040,5.013,17.275,0.277,0.000,-0.018,4,13.609,0.335,0.981,""
2.440,526.642,1022.042,161.808,90.516,23.437,-15.044,5.086,17.243,0.279,0.000,-0.018,4,13.402,0.318,0.980,""
2.460,527.073,1021.742,161.911,90.860,23.432,-15.049,5.158,17.211,0.281,0.000,-0.018,4,13.316,0.280,0.980,""
2.480,527.540,1021.442,162.015,91.203,23.427,-15.054,5.228,17.179,0.284,0.000,-0.018,4,13.226,0.312,0.979,""
2.500,528.008,1021.141,162.121,91.545,23.421,-15.058,5.297,17.147,0.287,0.000,-0.019,4,13.175,0.336,0.979,""
2.520,528.476,1020.841,162.228,91.886,23.416,-15.062,5.365,17.115,0.289,0.000,-0.019,4,13.062,0.300,0.978,""
2.540,528.943,1020.540,162.336,92.227,23.410,-15.066,5.429,17.083,0.292,0.000,-0.019,4,12.946,0.311,0.977,""
2.560,529.380,1020.239,162.446,92.568,23.404,-15.071,5.490,17.052,0.295,0.000,-0.019,4,12.760,0.289,0.977,""
2.580,529.847,1019.938,162.557,92.908,23.399,-15.076,5.550,17.020,0.298,0.000,-0.019,4,12.675,0.240,0.976,""
2.600,530.314,1019.638,162.669,93.247,23.393,-15.080,5.608,16.989,0.301,0.000,-0.019,4,12.591,0.354,0.976,""
2.620,530.781,1019.337,162.782,93.585,23.387,-15.084,5.664,16.958,0.304,0.000,-0.019,4,12.475,0.373,0.975,""
2.640,531.248,1019.035,162.896,93.923,23.380,-15.089,5.718,16.927,0.307,0.000,-0.019,4,12.409,0.320,0.974,""
2.660,531.683,1018.734,163.011,94.260,23.374,-15.094,5.773,16.895,0.310,0.000,-0.019,4,12.395,0.294,0.974,""
2.680,532.149,1018.433,163.127,94.597,23.368,-15.098,5.825,16.864,0.313,0.000,-0.019,4,12.314,0.253,0.973,""
2.700,532.616,1018.132,163.245,94.933,23.362,-15.103,5.878,16.832,0.316,0.000,-0.020,4,12.312,0.239,0.973,""
2.720,533.082,1017.830,163.363,95.269,23.355,-15.108,5.931,16.801,0.319,0.000,-0.020,4,12.340,0.245,0.972,""
2.740,533.548,1017.529,163.483,95.604,23.349,-15.112,5.984,16.769,0.322,0.000,-0.020,4,12.298,0.306,0.971,""
2.760,533.984,1017.227,163.603,95.938,23.342,-15.117,6.037,16.737,0.326,0.000,-0.020,4,12.284,0.206,0.971,""
2.780,534.450,1016.926,163.725,96.271,23.336,-15.121,6.090,16.704,0.329,0.000,-0.021,4,12.333,0.284,0.970,""
2.800,534.916,1016.624,163.847,96.604,23.329,-15.125,6.143,16.672,0.332,0.000,-0.021,4,12.303,0.333,0.969,""
2.820,535.381,1016.322,163.971,96.936,23.323,-15.129,6.196,16.639,0.335,0.000,-0.021,4,12.292,0.337,0.969,""
2.840,535.840,1016.020,164.096,97.268,23.316,-15.133,6.248,16.606,0.339,0.000,-0.021,4,12.282,0.249,0.968,""
2.860,536.283,1015.718,164.222,97.599,23.309,-15.137,6.301,16.573,0.342,0.000,-0.022,4,12.288,0.295,0.967,""
2.880,536.749,1015.416,164.348,97.929,23.303,-15.141,6.354,16.540,0.345,0.000,-0.022,4,12.267,0.147,0.967,""
2.900,537.214,1015.114,164.476,98.259,23.296,-15.145,6.409,16.506,0.349,0.000,-0.022,4,12.359,0.210,0.966,""
2.920,537.679,1014.812,164.605,98.588,23.289,-15.149,6.463,16.472,0.352,0.000,-0.023,4,12.365,0.208,0.965,""
2.940,538.117,1014.509,164.735,98.916,23.283,-15.153,6.518,16.438,0.355,0.000,-0.023,4,12.367,0.253,0.965,""
2.960,538.582,1014.207,164.867,99.243,23.276,-15.157,6.572,16.403,0.359,0.000,-0.023,4,12.303,0.318,0.964,""
2.980,539.047,1013.904,164.999,99.570,23.270,-15.161,6.625,16.368,0.362,0.000,-0.024,4,12.276,0.301,0.963,""
3.000,539.511,1013.602,165.132,99.896,23.263,-15.166,6.677,16.333,0.365,0.000,-0.024,4,12.213,0.288,0.963,""
3.020,539.976,1013.299,165.267,100.222,23.256,-15.170,6.730,16.298,0.368,0.000,-0.024,4,12.265,0.259,0.962,""
3.040,540.413,1012.996,165.402,100.546,23.250,-15.174,6.784,16.262,0.372,0.000,-0.024,4,12.305,0.305,0.961,""
3.060,540.877,1012.693,165.539,100.870,23.243,-15.179,6.840,16.225,0.375,0.000,-0.024,4,12.385,0.217,0.960,""
3.080,541.341,1012.390,165.676,101.194,23.237,-15.183,6.896,16.188,0.378,0.000,-0.025,4,12.388,0.268,0.960,""
3.100,541.805,1012.087,165.815,101.516,23.230,-15.188,6.950,16.151,0.382,0.000,-0.025,4,12.318,0.249,0.959,""
3.120,542.269,1011.784,165.955,101.838,23.224,-15.193,7.003,16.114,0.385,0.000,-0.025,4,12.245,0.257,0.958,""
3.140,542.707,1011.481,166.096,102.159,23.217,-15.198,7.055,16.077,0.388,0.000,-0.025,4,12.164,0.296,0.958,""
3.160,543.170,1011.177,166.237,102.479,23.210,-15.205,7.101,16.040,0.391,0.000,-0.024,4,11.933,0.448,0.957,""
3.180,543.634,1010.873,166.380,102.799,23.204,-15.214,7.139,16.006,0.395,0.000,-0.024,4,11.445,0.586,0.957,""
3.200,544.097,1010.569,166.523,103.118,23.197,-15.225,7.165,15.974,0.398,0.000,-0.024,4,10.865,0.505,0.956,""
3.220,544.533,1010.265,166.667,103.437,23.190,-15.239,7.179,15.945,0.401,0.000,-0.024,4,10.228,0.378,0.956,""
3.240,544.940,1009.959,166.810,103.756,23.183,-15.265,7.152,15.922,0.405,0.000,-0.024,4,8.340,1.934,0.956,""
3.260,545.402,1009.652,166.952,104.076,23.176,-15.297,7.067,15.919,0.408,0.000,-0.023,3,5.169,2.039,0.958,""
3.280,545.865,1009.344,167.091,104.396,23.170,-15.341,6.952,15.918,0.412,0.000,-0.022,2,3.450,1.356,0.959,""
3.300,546.329,1009.035,167.228,104.716,23.165,-15.389,6.817,15.923,0.415,0.000,-0.021,2,2.460,1.324,0.961,""
3.320,546.618,1008.725,167.362,105.036,23.161,-15.440,6.665,15.932,0.418,0.000,-0.020,2,1.521,1.700,0.963,""
3.340,546.905,1008.414,167.493,105.357,23.159,-15.494,6.502,15.944,0.420,0.000,-0.019,2,0.945,1.903,0.965,""
3.360,547.330,1008.101,167.620,105.677,23.159,-15.558,6.316,15.956,0.420,0.000,-0.018,2,0.384,2.742,0.967,""
3.380,547.756,1007.788,167.743,105.998,23.097,-15.551,6.118,15.949,0.421,0.000,-0.019,1,0.000,0.695,0.969,""
3.400,548.183,1007.475,167.862,106.319,23.036,-15.545,5.919,15.943,0.452,0.000,-0.019,0,0.000,0.655,0.970,""
3.420,548.611,1007.162,167.977,106.639,22.978,-15.539,5.721,15.937,0.482,0.000,-0.019,0,0.000,0.616,0.972,""
3.440,548.650,1006.849,168.088,106.960,22.920,-15.533,5.522,15.930,0.511,0.000,-0.020,0,0.000,0.577,0.974,""
3.460,548.700,1006.537,168.195,107.280,22.864,-15.527,5.324,15.924,0.540,0.000,-0.021,0,0.000,0.537,0.976,""
3.480,549.047,1006.224,168.298,107.600,22.810,-15.520,5.126,15.917,0.568,0.000,-0.022,0,0.000,0.498,0.978,""
3.500,549.397,1005.912,168.397,107.920,22.757,-15.514,4.928,15.911,0.595,0.000,-0.023,0,0.000,0.458,0.979,""
3.520,549.747,1005.599,168.493,108.240,22.706,-15.508,4.730,15.905,0.621,0.000,-0.023,0,0.000,0.419,0.981,""
3.540,550.100,1005.287,168.584,108.560,22.656,-15.502,4.531,15.898,0.647,0.000,-0.024,0,0.000,0.380,0.983,""
3.560,550.455,1004.975,168.671,108.880,22.608,-15.495,4.334,15.892,0.672,0.000,-0.025,0,0.000,0.341,0.984,""
3.580,550.811,1004.663,168.754,109.200,22.562,-15.489,4.136,15.886,0.696,0.000,-0.026,0,0.000,0.303,0.986,""
3.600,550.893,1004.351,168.834,109.520,22.517,-15.483,3.938,15.879,0.719,0.000,-0.028,0,0.000,0.265,0.987,""
3.620,550.967,1004.039,168.909,109.839,22.474,-15.477,3.740,15.873,0.741,0.000,-0.030,0,0.000,0.228,0.989,""
3.640,551.293,1003.727,168.980,110.159,22.433,-15.471,3.543,15.867,0.763,0.000,-0.031,0,0.000,0.191,0.990,""
3.660,551.622,1003.416,169.047,110.478,22.393,-15.465,3.345,15.860,0.784,0.000,-0.032,0,0.000,0.156,0.991,""
3.680,551.952,1003.104,169.111,110.797,22.355,-15.458,3.148,15.854,0.804,0.000,-0.034,0,0.000,0.122,0.992,""
