t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,148.696,822.087,100.508,-107.779,22.436,18.997,2.306,11.717,0.000,0.000,-0.196,2,12.010,3.125,0.992,"Ground_Mountain_0_1:(-0.257, 0.959, 0.123);Ground_Mountain_0_1:(-0.257, 0.959, 0.123);Ground_Mountain_0_1:(-0.257, 0.959, 0.123);Ground_Mountain_0_1:(-0.259, 0.963, -0.073);Ground_Mountain_0_1:(-0.450, 0.887, -0.099);Mountain trunk:(0.866, 0.000, 0.500);Mountain trunk:(0.866, 0.000, 0.500);Mountain trunk:(0.866, 0.000, 0.500);Mountain trunk:(0.866, 0.000, 0.500);"
0.040,149.103,822.439,100.546,-107.539,22.482,19.117,2.157,11.729,0.782,0.000,-0.165,2,0.000,16.454,0.976,"Ground_Mountain_0_1:(-0.450, 0.887, -0.099);Ground_Mountain_0_1:(-0.288, 0.952, -0.106);"
0.060,149.528,822.786,100.595,-107.311,22.166,18.837,2.852,11.610,0.759,0.000,-0.153,3,12.628,15.812,0.954,"Ground_Mountain_0_1:(-0.213, 0.976, 0.041);Ground_Mountain_0_1:(-0.450, 0.887, -0.099);"
0.080,150.518,823.123,100.662,-107.086,21.735,18.150,3.798,11.792,0.917,0.000,-0.145,4,26.465,16.296,0.928,"Ground_Mountain_0_1:(-0.297, 0.954, 0.029);Ground_Mountain_0_1:(-0.297, 0.954, 0.029);Ground_Mountain_0_1:(-0.648, 0.748, 0.145);Ground_Mountain_0_1:(-0.450, 0.887, -0.099);Ground_Mountain_0_1:(-0.288, 0.952, -0.106);"
0.100,150.928,823.464,100.736,-106.857,21.586,18.099,4.135,11.842,1.000,0.000,-0.131,4,24.992,16.249,0.902,""
0.120,151.345,823.771,100.920,-106.614,20.836,15.551,6.586,12.285,1.000,0.000,-0.121,4,31.253,15.521,0.947,"Ground_Mountain_0_1:(-0.570, 0.815, 0.104);Ground_Mountain_0_1:(-0.570, 0.815, 0.104);Ground_Mountain_0_1:(-0.257, 0.959, 0.123);Ground_Mountain_0_1:(-0.430, 0.902, -0.025);"
0.140,152.287,824.092,101.058,-106.371,20.916,15.684,6.763,12.181,1.000,0.000,-0.137,4,15.991,5.940,0.954,""
0.160,152.709,824.414,101.196,-106.129,21.003,15.840,6.828,12.110,1.000,0.000,-0.145,4,9.701,5.138,0.959,""
0.180,153.132,824.738,101.334,-105.888,21.097,15.994,6.875,12.052,1.000,0.000,-0.150,4,8.236,4.741,0.961,""
0.200,154.019,825.062,101.472,-105.647,21.198,16.131,6.868,12.050,1.000,0.000,-0.150,4,6.433,3.543,0.963,""
0.220,154.442,825.388,101.609,-105.406,21.303,16.261,6.847,12.061,1.000,0.000,-0.152,4,5.256,3.189,0.963,""
0.240,154.867,825.716,101.745,-105.165,21.411,16.397,6.773,12.092,1.000,0.000,-0.153,4,4.111,1.790,0.963,""
0.260,155.698,826.047,101.878,-104.921,21.518,16.527,6.670,12.143,1.000,0.000,-0.149,4,2.542,1.521,0.963,""
0.280,156.127,826.379,102.010,-104.677,21.625,16.647,6.573,12.205,1.000,0.000,-0.148,3,2.890,0.822,0.963,""
0.300,156.557,826.714,102.139,-104.430,21.730,16.755,6.478,12.282,1.000,0.000,-0.146,3,3.407,0.379,0.963,""
0.320,157.332,827.050,102.266,-104.181,21.834,16.845,6.381,12.381,1.000,0.000,-0.139,4,2.710,0.980,0.962,""
0.340,157.766,827.031,102.243,-104.350,0.842,3.478,0.462,-2.546,1.000,0.000,-0.136,4,3.030,0.802,0.967,"Mountain trunk:(-0.780, -0.246, -0.575);Mountain trunk:(-0.780, -0.246, -0.575);Mountain trunk:(-0.780, -0.246, -0.575);"
