t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,148.111,828.677,100.659,-119.130,22.983,19.851,1.967,11.416,0.000,0.000,-0.097,2,9.784,4.130,0.995,"Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.018);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.985, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_0_1:(-0.184, 0.977, -0.111);Ground_Mountain_0_1:(-0.184, 0.977, -0.111);Ground_Mountain_0_1:(-0.184, 0.977, -0.111);Ground_Mountain_0_1:(-0.184, 0.977, -0.111);Ground_Mountain_0_1:(-0.184, 0.977, -0.111);Ground_Mountain_0_1:(-0.184, 0.977, -0.111);"
0.040,148.619,829.060,100.700,-118.911,23.014,19.909,2.115,11.460,0.509,0.000,-0.099,4,16.019,20.408,0.987,"Ground_Mountain_0_1:(-0.191, 0.975, -0.117);Ground_Mountain_0_1:(-0.191, 0.975, -0.117);Ground_Mountain_0_1:(-0.191, 0.975, -0.117);Ground_Mountain_0_1:(-0.191, 0.975, -0.117);Ground_Mountain_0_1:(-0.191, 0.975, -0.117);Ground_Mountain_0_1:(-0.191, 0.975, -0.117);"
0.060,149.060,829.447,100.747,-118.688,22.992,19.903,2.514,11.468,0.493,0.000,-0.101,4,27.703,17.624,0.978,"Ground_Mountain_0_1:(-0.178, 0.977, -0.118);Ground_Mountain_0_1:(-0.178, 0.977, -0.118);Ground_Mountain_0_1:(-0.178, 0.977, -0.118);Ground_Mountain_0_1:(-0.178, 0.977, -0.118);Ground_Mountain_0_1:(-0.178, 0.977, -0.118);Ground_Mountain_0_1:(-0.178, 0.977, -0.118);"
0.080,149.506,829.834,100.832,-118.466,22.779,19.401,4.229,11.182,0.504,0.000,-0.103,4,33.173,14.387,0.977,"Ground_Mountain_0_1:(-0.178, 0.977, -0.117);Ground_Mountain_0_1:(-0.178, 0.977, -0.117);Ground_Mountain_0_1:(-0.178, 0.977, -0.117);Ground_Mountain_0_1:(-0.178, 0.977, -0.117);Ground_Mountain_0_1:(-0.178, 0.977, -0.117);Ground_Mountain_0_1:(-0.178, 0.977, -0.117);"
0.100,149.959,830.219,100.927,-118.243,22.813,19.311,4.787,11.163,0.611,0.000,-0.108,4,24.491,2.243,0.976,"Ground_Mountain_0_1:(-0.177, 0.977, -0.117);Ground_Mountain_0_1:(-0.177, 0.977, -0.117);Ground_Mountain_0_1:(-0.177, 0.977, -0.117);Ground_Mountain_0_1:(-0.177, 0.977, -0.117);Ground_Mountain_0_1:(-0.177, 0.977, -0.117);Ground_Mountain_0_1:(-0.177, 0.977, -0.117);"
0.120,150.488,830.605,101.028,-118.019,22.895,19.329,5.018,11.199,0.594,0.000,-0.112,4,20.524,1.078,0.976,"Ground_Mountain_0_1:(-0.177, 0.977, -0.118);Ground_Mountain_0_1:(-0.177, 0.977, -0.118);Ground_Mountain_0_1:(-0.177, 0.977, -0.118);Ground_Mountain_0_1:(-0.177, 0.977, -0.118);Ground_Mountain_0_1:(-0.177, 0.977, -0.118);Ground_Mountain_0_1:(-0.177, 0.977, -0.118);"
0.140,150.944,830.991,101.132,-117.794,22.967,19.339,5.214,11.241,0.553,0.000,-0.116,4,18.853,0.968,0.976,"Ground_Mountain_0_1:(-0.182, 0.976, -0.118);Ground_Mountain_0_1:(-0.182, 0.976, -0.118);Ground_Mountain_0_1:(-0.182, 0.976, -0.118);Ground_Mountain_0_1:(-0.182, 0.976, -0.118);Ground_Mountain_0_1:(-0.182, 0.976, -0.118);Ground_Mountain_0_1:(-0.182, 0.976, -0.118);"
0.160,151.402,831.378,101.239,-117.567,23.029,19.339,5.376,11.298,0.517,0.000,-0.117,4,17.121,0.829,0.976,"Ground_Mountain_0_1:(-0.175, 0.977, -0.121);Ground_Mountain_0_1:(-0.175, 0.977, -0.121);Ground_Mountain_0_1:(-0.175, 0.977, -0.121);Ground_Mountain_0_1:(-0.175, 0.977, -0.121);Ground_Mountain_0_1:(-0.175, 0.977, -0.121);Ground_Mountain_0_1:(-0.175, 0.977, -0.121);"
0.180,151.921,831.764,101.349,-117.340,23.083,19.328,5.500,11.374,0.486,0.000,-0.118,4,15.352,0.831,0.976,"Ground_Mountain_0_1:(-0.171, 0.978, -0.121);Ground_Mountain_0_1:(-0.171, 0.978, -0.121);Ground_Mountain_0_1:(-0.171, 0.978, -0.121);Ground_Mountain_0_1:(-0.171, 0.978, -0.121);Ground_Mountain_0_1:(-0.171, 0.978, -0.121);Ground_Mountain_0_1:(-0.171, 0.978, -0.121);"
0.200,152.380,832.150,101.461,-117.110,23.129,19.306,5.588,11.470,0.459,0.000,-0.118,4,13.521,0.708,0.976,"Ground_Mountain_0_1:(-0.172, 0.978, -0.121);Ground_Mountain_0_1:(-0.172, 0.978, -0.121);Ground_Mountain_0_1:(-0.172, 0.978, -0.121);Ground_Mountain_0_1:(-0.172, 0.978, -0.121);Ground_Mountain_0_1:(-0.172, 0.978, -0.121);Ground_Mountain_0_1:(-0.172, 0.978, -0.121);"
