t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.440,154.548,834.976,102.082,-117.648,15.513,12.416,3.986,8.473,0.241,0.000,-0.164,4,5.698,0.022,0.979,""
0.460,154.858,835.223,102.160,-117.477,15.508,12.366,3.901,8.570,0.244,0.000,-0.161,4,5.254,0.004,0.979,""
0.480,155.159,835.470,102.236,-117.304,15.504,12.315,3.811,8.668,0.246,0.000,-0.158,4,5.004,0.046,0.979,""
0.500,155.466,835.715,102.311,-117.129,15.501,12.263,3.720,8.767,0.248,0.000,-0.154,4,4.918,0.043,0.979,""
0.520,155.776,835.960,102.383,-116.952,15.498,12.211,3.629,8.865,0.250,0.000,-0.151,4,4.934,0.074,0.979,""
0.540,156.085,836.203,102.454,-116.773,15.495,12.159,3.540,8.963,0.251,0.000,-0.147,4,5.033,0.085,0.979,""
0.560,156.395,836.445,102.523,-116.592,15.492,12.105,3.455,9.061,0.253,0.000,-0.143,4,5.231,0.104,0.979,""
0.580,156.704,836.687,102.591,-116.409,15.490,12.050,3.375,9.157,0.254,0.000,-0.139,4,5.491,0.097,0.979,""
0.600,156.999,836.927,102.657,-116.224,15.488,11.994,3.302,9.251,0.255,0.000,-0.135,4,5.847,0.075,0.979,""
0.620,157.309,837.166,102.721,-116.038,15.487,11.937,3.237,9.343,0.256,0.000,-0.131,4,6.269,0.079,0.979,""
0.640,157.618,837.403,102.785,-115.850,15.485,11.879,3.181,9.433,0.257,0.000,-0.127,4,6.712,0.103,0.979,""
0.660,157.928,837.640,102.848,-115.659,15.484,11.820,3.134,9.520,0.257,0.000,-0.123,4,7.151,0.099,0.979,""
0.680,158.237,837.875,102.910,-115.467,15.484,11.760,3.095,9.605,0.258,0.000,-0.119,4,7.570,0.057,0.979,""
0.700,158.547,838.110,102.971,-115.274,15.483,11.700,3.063,9.687,0.258,0.000,-0.114,4,7.937,0.079,0.979,""
0.720,158.843,838.343,103.032,-115.079,15.483,11.640,3.038,9.767,0.258,0.000,-0.110,4,8.288,0.096,0.979,""
0.740,159.152,838.575,103.092,-114.882,15.483,11.579,3.019,9.844,0.259,0.000,-0.106,4,8.606,0.087,0.979,""
0.760,159.462,838.805,103.152,-114.684,15.483,11.519,3.005,9.918,0.259,0.000,-0.102,4,8.870,0.069,0.979,""
0.780,159.772,839.035,103.212,-114.484,15.483,11.459,2.995,9.990,0.258,0.000,-0.097,4,9.114,0.087,0.979,""
0.800,160.082,839.263,103.272,-114.283,15.484,11.399,2.991,10.059,0.258,0.000,-0.093,4,9.340,0.102,0.979,""
0.820,160.381,839.490,103.332,-114.081,15.485,11.340,2.990,10.126,0.258,0.000,-0.088,4,9.562,0.094,0.979,""
0.840,160.691,839.716,103.392,-113.877,15.485,11.282,2.994,10.190,0.258,0.000,-0.084,4,9.760,0.090,0.979,""
0.860,161.001,839.940,103.452,-113.673,15.486,11.225,3.000,10.252,0.257,0.000,-0.080,4,9.905,0.082,0.979,""
0.880,161.310,840.164,103.512,-113.467,15.487,11.169,3.009,10.311,0.257,0.000,-0.075,4,10.031,0.083,0.979,""
0.900,161.620,840.386,103.572,-113.259,15.488,11.114,3.019,10.367,0.256,0.000,-0.071,4,10.139,0.089,0.979,""
0.920,161.930,840.608,103.633,-113.051,15.489,11.060,3.031,10.422,0.256,0.000,-0.066,4,10.211,0.066,0.979,""
0.940,162.231,840.828,103.694,-112.842,15.490,11.008,3.044,10.474,0.255,0.000,-0.062,4,10.243,0.072,0.979,""
0.960,162.541,841.047,103.755,-112.632,15.491,10.958,3.057,10.523,0.255,0.000,-0.058,4,10.253,0.078,0.979,""
0.980,162.851,841.266,103.816,-112.420,15.492,10.909,3.070,10.571,0.254,0.000,-0.054,4,10.250,0.083,0.979,""
1.000,163.161,841.483,103.878,-112.208,15.494,10.862,3.082,10.617,0.254,0.000,-0.049,4,10.231,0.086,0.979,""
1.020,163.470,841.700,103.940,-111.995,15.495,10.817,3.094,10.660,0.253,0.000,-0.045,4,10.212,0.078,0.979,""
1.040,163.780,841.915,104.002,-111.781,15.496,10.774,3.105,10.701,0.253,0.000,-0.041,4,10.170,0.063,0.979,""
1.060,164.085,842.130,104.064,-111.566,15.497,10.733,3.115,10.741,0.252,0.000,-0.036,4,10.122,0.066,0.979,""
1.080,164.395,842.344,104.127,-111.351,15.498,10.694,3.124,10.778,0.252,0.000,-0.032,4,10.078,0.063,0.979,""
1.100,164.705,842.557,104.189,-111.135,15.499,10.657,3.132,10.813,0.251,0.000,-0.028,4,10.024,0.053,0.979,""
1.120,165.015,842.770,104.252,-110.918,15.500,10.622,3.139,10.847,0.250,0.000,-0.024,4,9.962,0.052,0.979,""
1.140,165.325,842.982,104.315,-110.701,15.501,10.589,3.145,10.878,0.250,0.000,-0.020,4,9.902,0.052,0.979,""
1.160,165.635,843.193,104.378,-110.482,15.502,10.558,3.150,10.908,0.249,0.000,-0.016,4,9.841,0.051,0.979,""
1.180,165.942,843.403,104.441,-110.264,15.503,10.530,3.153,10.936,0.249,0.000,-0.012,4,9.784,0.049,0.979,""
1.200,166.252,843.614,104.504,-110.045,15.504,10.503,3.155,10.962,0.248,0.000,-0.008,4,9.733,0.046,0.979,""
1.220,166.562,843.823,104.567,-109.825,15.505,10.478,3.157,10.985,0.248,0.000,-0.004,4,9.687,0.035,0.979,""
1.240,166.872,844.032,104.630,-109.605,15.506,10.456,3.157,11.008,0.247,0.000,-0.001,4,9.643,0.035,0.979,""
1.260,167.182,844.241,104.693,-109.384,15.507,10.436,3.157,11.028,0.247,0.000,0.003,4,9.607,0.033,0.979,""
1.280,167.492,844.450,104.757,-109.163,15.508,10.417,3.157,11.046,0.247,0.000,0.007,4,9.582,0.030,0.979,""
1.300,167.802,844.658,104.820,-108.942,15.508,10.401,3.156,11.063,0.246,0.000,0.010,4,9.561,0.027,0.979,""
1.320,168.112,844.865,104.883,-108.721,15.509,10.387,3.155,11.077,0.246,0.000,0.014,4,9.544,0.025,0.979,""
1.340,168.422,845.073,104.946,-108.499,15.510,10.374,3.153,11.090,0.245,0.000,0.018,4,9.530,0.022,0.979,""
1.360,168.732,845.280,105.009,-108.277,15.510,10.364,3.151,11.101,0.245,0.000,0.021,4,9.521,0.019,0.979,""
1.380,169.042,845.487,105.072,-108.055,15.511,10.355,3.149,11.110,0.245,0.000,0.024,4,9.516,0.017,0.979,""
1.400,169.352,845.694,105.135,-107.832,15.511,10.349,3.148,11.118,0.245,0.000,0.027,4,9.513,0.014,0.979,""
1.420,169.663,845.901,105.198,-107.610,15.512,10.344,3.146,11.123,0.244,0.000,0.031,4,9.516,0.014,0.979,""
1.440,169.973,846.108,105.261,-107.387,15.512,10.341,3.144,11.127,0.244,0.000,0.034,4,9.523,0.021,0.979,""
1.460,170.283,846.315,105.324,-107.165,15.512,10.340,3.143,11.129,0.244,0.000,0.037,4,9.527,0.017,0.979,""
1.480,170.593,846.521,105.386,-106.942,15.513,10.340,3.141,11.129,0.244,0.000,0.040,4,9.536,0.026,0.979,""
1.500,170.903,846.728,105.449,-106.720,15.513,10.343,3.140,11.127,0.244,0.000,0.043,4,9.551,0.020,0.979,""
1.520,171.213,846.935,105.512,-106.497,15.513,10.347,3.140,11.124,0.244,0.000,0.046,4,9.568,0.013,0.979,""
1.540,171.526,847.142,105.575,-106.275,15.513,10.352,3.139,11.119,0.243,0.000,0.049,4,9.578,0.016,0.979,""
1.560,171.836,847.349,105.637,-106.053,15.513,10.360,3.139,11.113,0.243,0.000,0.052,4,9.579,0.009,0.979,""
1.580,172.146,847.557,105.700,-105.830,15.513,10.369,3.139,11.105,0.243,0.000,0.054,4,9.582,0.009,0.979,""
1.600,172.456,847.764,105.763,-105.608,15.513,10.380,3.138,11.095,0.243,0.000,0.057,4,9.585,0.004,0.979,""
1.620,172.766,847.972,105.826,-105.387,15.513,10.392,3.138,11.083,0.243,0.000,0.059,4,9.595,0.018,0.979,""
1.640,173.076,848.180,105.889,-105.165,15.513,10.405,3.138,11.071,0.243,0.000,0.062,4,9.598,0.011,0.979,""
1.660,173.390,848.389,105.951,-104.944,15.513,10.421,3.138,11.056,0.243,0.000,0.064,4,9.600,0.008,0.979,""
1.680,173.700,848.597,106.014,-104.723,15.513,10.437,3.139,11.040,0.243,0.000,0.067,4,9.615,0.018,0.979,""
1.700,174.010,848.806,106.077,-104.503,15.513,10.455,3.140,11.023,0.244,0.000,0.069,4,9.628,0.001,0.979,""
1.720,174.320,849.016,106.140,-104.283,15.513,10.475,3.140,11.004,0.244,0.000,0.071,4,9.632,0.012,0.979,""
1.740,174.630,849.225,106.203,-104.063,15.512,10.496,3.141,10.984,0.244,0.000,0.073,4,9.628,0.015,0.979,""
1.760,174.939,849.436,106.265,-103.844,15.512,10.518,3.142,10.962,0.244,0.000,0.075,4,9.619,0.022,0.979,""
1.780,175.253,849.647,106.328,-103.625,15.512,10.541,3.142,10.939,0.244,0.000,0.077,4,9.610,0.030,0.979,""
1.800,175.563,849.858,106.391,-103.406,15.511,10.566,3.142,10.915,0.244,0.000,0.079,4,9.602,0.007,0.979,""
1.820,175.873,850.070,106.454,-103.188,15.511,10.592,3.142,10.890,0.244,0.000,0.081,4,9.594,0.004,0.979,""
1.840,176.183,850.282,106.517,-102.971,15.511,10.619,3.142,10.863,0.244,0.000,0.083,4,9.588,0.014,0.979,""
1.860,176.493,850.495,106.580,-102.754,15.510,10.648,3.142,10.835,0.245,0.000,0.085,4,9.587,0.022,0.979,""
1.880,176.803,850.708,106.642,-102.538,15.510,10.677,3.143,10.806,0.245,0.000,0.086,4,9.611,0.030,0.979,""
1.900,177.116,850.922,106.705,-102.323,15.510,10.707,3.144,10.775,0.245,0.000,0.088,4,9.623,0.023,0.979,""
1.920,177.425,851.137,106.768,-102.108,15.509,10.738,3.144,10.743,0.245,0.000,0.089,4,9.616,0.017,0.979,""
1.940,177.735,851.352,106.831,-101.893,15.509,10.771,3.145,10.711,0.245,0.000,0.090,4,9.605,0.031,0.979,""
1.960,178.045,851.568,106.894,-101.680,15.508,10.804,3.145,10.677,0.246,0.000,0.092,4,9.595,0.044,0.979,""
1.980,178.355,851.785,106.957,-101.467,15.508,10.838,3.145,10.642,0.246,0.000,0.093,4,9.592,0.035,0.979,""
2.000,178.665,852.002,107.020,-101.254,15.507,10.873,3.145,10.605,0.246,0.000,0.095,4,9.595,0.025,0.979,""
2.020,178.975,852.220,107.083,-101.043,15.507,10.908,3.145,10.568,0.246,0.000,0.096,4,9.602,0.035,0.979,""
2.040,179.289,852.439,107.146,-100.832,15.506,10.945,3.146,10.530,0.247,0.000,0.097,4,9.611,0.033,0.979,""
2.060,179.598,852.658,107.209,-100.622,15.506,10.981,3.147,10.491,0.247,0.000,0.098,4,9.645,0.039,0.979,""
2.080,179.908,852.879,107.271,-100.413,15.505,11.019,3.149,10.450,0.247,0.000,0.098,4,9.651,0.039,0.979,""
2.100,180.218,853.100,107.334,-100.205,15.505,11.057,3.150,10.409,0.247,0.000,0.100,4,9.636,0.048,0.979,""
2.120,180.528,853.321,107.397,-99.997,15.504,11.096,3.150,10.367,0.248,0.000,0.101,4,9.600,0.049,0.979,""
2.140,180.838,853.544,107.460,-99.791,15.504,11.136,3.149,10.324,0.248,0.000,0.102,4,9.567,0.056,0.979,""
2.160,181.147,853.767,107.523,-99.585,15.503,11.176,3.149,10.280,0.248,0.000,0.102,4,9.549,0.048,0.979,""
2.180,181.457,853.992,107.586,-99.380,15.503,11.217,3.148,10.235,0.248,0.000,0.103,4,9.539,0.012,0.979,""
2.200,181.767,854.217,107.649,-99.176,15.502,11.258,3.147,10.190,0.249,0.000,0.104,4,9.529,0.029,0.979,""
2.220,182.077,854.442,107.712,-98.973,15.502,11.299,3.146,10.144,0.249,0.000,0.104,4,9.523,0.047,0.979,""
2.240,182.387,854.669,107.775,-98.771,15.502,11.341,3.145,10.097,0.249,0.000,0.104,4,9.542,0.073,0.979,""
2.260,182.697,854.897,107.838,-98.570,15.501,11.383,3.145,10.049,0.249,0.000,0.105,4,9.569,0.043,0.979,""
2.280,183.007,855.125,107.901,-98.370,15.501,11.426,3.144,10.001,0.249,0.000,0.106,4,9.546,0.042,0.979,""
2.300,183.316,855.354,107.964,-98.170,15.501,11.468,3.143,9.952,0.250,0.000,0.107,4,9.521,0.064,0.979,""
2.320,183.626,855.584,108.027,-97.972,15.500,11.512,3.141,9.902,0.250,0.000,0.107,4,9.490,0.034,0.979,""
2.340,183.936,855.815,108.089,-97.775,15.500,11.555,3.139,9.852,0.250,0.000,0.107,4,9.488,0.057,0.979,""
2.360,184.245,856.047,108.152,-97.579,15.500,11.598,3.137,9.801,0.250,0.000,0.107,4,9.497,0.030,0.979,""
2.380,184.555,856.280,108.215,-97.384,15.500,11.642,3.136,9.749,0.250,0.000,0.107,4,9.502,0.049,0.979,""
2.400,184.865,856.513,108.278,-97.189,15.499,11.686,3.135,9.697,0.250,0.000,0.108,4,9.522,0.049,0.979,""
2.420,185.175,856.748,108.340,-96.996,15.499,11.729,3.134,9.644,0.250,0.000,0.108,4,9.565,0.059,0.979,""
2.440,185.484,856.983,108.403,-96.804,15.499,11.773,3.135,9.590,0.250,0.000,0.108,4,9.625,0.048,0.979,""
2.460,185.793,857.219,108.466,-96.613,15.498,11.816,3.137,9.536,0.251,0.000,0.109,4,9.661,0.065,0.979,""
2.480,186.103,857.456,108.528,-96.424,15.498,11.859,3.139,9.481,0.251,0.000,0.109,4,9.689,0.087,0.979,""
2.500,186.413,857.694,108.591,-96.235,15.498,11.902,3.142,9.426,0.251,0.000,0.109,4,9.733,0.050,0.979,""
2.520,186.723,857.933,108.654,-96.047,15.498,11.945,3.146,9.370,0.251,0.000,0.108,4,9.772,0.053,0.979,""
2.540,187.033,858.172,108.717,-95.861,15.497,11.987,3.151,9.313,0.251,0.000,0.108,4,9.828,0.077,0.979,""
2.560,187.342,858.412,108.780,-95.676,15.497,12.029,3.157,9.256,0.251,0.000,0.108,4,9.887,0.095,0.979,""
2.580,187.652,858.654,108.844,-95.492,15.497,12.071,3.165,9.198,0.252,0.000,0.108,4,9.987,0.078,0.979,""
2.600,187.961,858.895,108.907,-95.309,15.496,12.112,3.175,9.140,0.252,0.000,0.109,4,10.085,0.066,0.979,""
2.620,188.271,859.138,108.971,-95.127,15.496,12.153,3.187,9.081,0.252,0.000,0.109,4,10.187,0.083,0.979,""
2.640,188.581,859.382,109.035,-94.946,15.495,12.193,3.201,9.021,0.252,0.000,0.108,4,10.289,0.098,0.979,""
2.660,188.890,859.626,109.099,-94.767,15.494,12.232,3.218,8.961,0.252,0.000,0.108,4,10.427,0.080,0.978,""
2.680,189.200,859.871,109.164,-94.589,15.494,12.270,3.237,8.900,0.253,0.000,0.108,4,10.554,0.069,0.978,""
2.700,189.510,860.117,109.229,-94.412,15.493,12.308,3.259,8.838,0.253,0.000,0.107,4,10.692,0.106,0.978,""
2.720,189.823,860.363,109.294,-94.237,15.492,12.345,3.284,8.776,0.254,0.000,0.107,4,10.804,0.133,0.978,""
2.740,190.132,860.610,109.360,-94.063,15.491,12.381,3.311,8.712,0.254,0.000,0.107,4,10.952,0.086,0.977,""
2.760,190.442,860.858,109.427,-93.890,15.489,12.416,3.341,8.649,0.255,0.000,0.107,4,11.103,0.139,0.977,""
2.780,190.751,861.106,109.494,-93.718,15.488,12.450,3.374,8.584,0.255,0.000,0.107,4,11.257,0.134,0.977,""
2.800,191.060,861.355,109.563,-93.548,15.486,12.483,3.409,8.519,0.256,0.000,0.106,4,11.355,0.204,0.976,""
2.820,191.369,861.605,109.631,-93.379,15.485,12.515,3.447,8.454,0.257,0.000,0.106,4,11.475,0.150,0.976,""
2.840,191.678,861.855,109.701,-93.211,15.483,12.546,3.487,8.388,0.258,0.000,0.105,4,11.577,0.121,0.975,""
2.860,191.990,862.106,109.771,-93.045,15.481,12.576,3.528,8.321,0.259,0.000,0.104,4,11.701,0.197,0.975,""
2.880,192.299,862.357,109.843,-92.880,15.478,12.606,3.571,8.254,0.260,0.000,0.104,4,11.754,0.254,0.974,""
2.900,192.608,862.609,109.915,-92.717,15.476,12.634,3.615,8.187,0.261,0.000,0.104,4,11.790,0.212,0.974,""
2.920,192.917,862.861,109.988,-92.554,15.474,12.662,3.659,8.119,0.262,0.000,0.104,4,11.812,0.234,0.973,""
2.940,193.226,863.114,110.062,-92.394,15.471,12.689,3.704,8.052,0.263,0.000,0.103,4,11.839,0.191,0.973,""
2.960,193.535,863.368,110.136,-92.234,15.468,12.715,3.749,7.984,0.265,0.000,0.103,4,11.832,0.172,0.972,""
2.980,193.843,863.622,110.212,-92.076,15.465,12.741,3.793,7.916,0.266,0.000,0.102,4,11.824,0.227,0.972,""
3.000,194.152,863.877,110.289,-91.919,15.463,12.767,3.837,7.848,0.267,0.000,0.102,4,11.767,0.178,0.971,""
3.020,194.461,864.132,110.366,-91.764,15.460,12.792,3.879,7.780,0.269,0.000,0.101,4,11.735,0.239,0.971,""
3.040,194.769,864.387,110.444,-91.609,15.456,12.817,3.921,7.713,0.270,0.000,0.100,4,11.663,0.260,0.970,""
3.060,195.078,864.643,110.523,-91.457,15.453,12.841,3.961,7.645,0.272,0.000,0.099,4,11.616,0.200,0.970,""
3.080,195.386,864.900,110.603,-91.305,15.450,12.865,4.000,7.578,0.273,0.000,0.099,4,11.531,0.255,0.969,""
3.100,195.695,865.157,110.684,-91.155,15.447,12.888,4.038,7.511,0.275,0.000,0.099,4,11.466,0.200,0.969,""
3.120,196.003,865.414,110.765,-91.006,15.443,12.911,4.075,7.444,0.277,0.000,0.098,4,11.422,0.170,0.968,""
3.140,196.311,865.672,110.847,-90.859,15.440,12.934,4.111,7.378,0.278,0.000,0.098,4,11.375,0.229,0.968,""
3.160,196.620,865.930,110.930,-90.713,15.437,12.957,4.146,7.311,0.280,0.000,0.097,4,11.312,0.207,0.967,""
3.180,196.928,866.189,111.013,-90.568,15.433,12.979,4.179,7.245,0.282,0.000,0.097,4,11.248,0.266,0.967,""
3.200,197.236,866.448,111.097,-90.424,15.430,13.001,4.211,7.179,0.283,0.000,0.096,4,11.159,0.192,0.966,""
3.220,197.544,866.708,111.182,-90.282,15.426,13.022,4.243,7.114,0.285,0.000,0.095,4,11.118,0.238,0.966,""
3.240,197.852,866.968,111.267,-90.141,15.422,13.043,4.272,7.049,0.287,0.000,0.094,4,11.047,0.278,0.965,""
3.260,198.160,867.229,111.353,-90.002,15.419,13.064,4.302,6.984,0.289,0.000,0.093,4,11.012,0.232,0.965,""
3.280,198.467,867.489,111.439,-89.863,15.415,13.084,4.331,6.919,0.291,0.000,0.093,4,11.024,0.180,0.964,""
3.300,198.775,867.751,111.526,-89.726,15.411,13.104,4.361,6.855,0.292,0.000,0.093,4,10.998,0.248,0.963,""
3.320,199.083,868.012,111.614,-89.590,15.408,13.123,4.390,6.791,0.294,0.000,0.092,4,10.986,0.216,0.963,""
3.340,199.390,868.274,111.702,-89.456,15.404,13.142,4.418,6.727,0.296,0.000,0.092,4,10.941,0.282,0.962,""
3.360,199.698,868.537,111.791,-89.322,15.400,13.161,4.445,6.663,0.298,0.000,0.091,4,10.888,0.203,0.962,""
3.380,200.005,868.800,111.880,-89.190,15.396,13.179,4.472,6.600,0.300,0.000,0.090,4,10.856,0.248,0.961,""
3.400,200.312,869.063,111.970,-89.060,15.393,13.197,4.498,6.538,0.302,0.000,0.089,4,10.797,0.195,0.961,""
3.420,200.619,869.326,112.060,-88.930,15.389,13.214,4.525,6.475,0.304,0.000,0.088,4,10.833,0.129,0.960,""
3.440,200.927,869.590,112.151,-88.802,15.385,13.230,4.552,6.413,0.306,0.000,0.087,4,10.878,0.195,0.959,""
3.460,201.234,869.854,112.242,-88.675,15.381,13.246,4.581,6.350,0.307,0.000,0.087,4,10.902,0.156,0.959,""
3.480,201.542,870.118,112.334,-88.549,15.377,13.261,4.610,6.288,0.309,0.000,0.086,4,10.952,0.226,0.958,""
3.500,201.849,870.383,112.427,-88.424,15.374,13.276,4.638,6.227,0.311,0.000,0.086,4,10.923,0.318,0.958,""
3.520,202.156,870.648,112.520,-88.301,15.370,13.290,4.666,6.166,0.313,0.000,0.085,4,10.886,0.252,0.957,""
3.540,202.462,870.913,112.614,-88.179,15.366,13.304,4.693,6.105,0.315,0.000,0.084,4,10.821,0.309,0.956,""
3.560,202.769,871.179,112.708,-88.058,15.362,13.318,4.719,6.045,0.317,0.000,0.084,4,10.765,0.133,0.956,""
3.580,203.076,871.445,112.803,-87.938,15.358,13.331,4.746,5.985,0.319,0.000,0.084,4,10.821,0.203,0.955,""
3.600,203.382,871.711,112.898,-87.819,15.354,13.343,4.773,5.925,0.321,0.000,0.083,4,10.832,0.254,0.955,""
3.620,203.689,871.977,112.994,-87.702,15.351,13.354,4.803,5.866,0.323,0.000,0.083,4,10.905,0.197,0.954,""
3.640,203.995,872.243,113.090,-87.586,15.347,13.365,4.832,5.806,0.325,0.000,0.082,4,10.945,0.247,0.953,""
3.660,204.301,872.510,113.187,-87.470,15.343,13.375,4.863,5.747,0.327,0.000,0.082,4,10.965,0.200,0.953,""
3.680,204.608,872.777,113.285,-87.357,15.339,13.385,4.893,5.688,0.329,0.000,0.082,4,10.990,0.239,0.952,""
3.700,204.914,873.044,113.383,-87.244,15.335,13.394,4.923,5.630,0.330,0.000,0.082,4,10.928,0.379,0.951,""
3.720,205.220,873.311,113.482,-87.132,15.331,13.403,4.952,5.572,0.332,0.000,0.082,4,10.894,0.192,0.951,""
3.740,205.526,873.579,113.581,-87.022,15.328,13.412,4.980,5.514,0.334,0.000,0.082,4,10.859,0.270,0.950,""
3.760,205.832,873.846,113.681,-86.913,15.324,13.421,5.008,5.457,0.336,0.000,0.082,4,10.812,0.226,0.949,""
3.780,206.138,874.114,113.782,-86.804,15.320,13.429,5.035,5.400,0.338,0.000,0.082,4,10.783,0.287,0.949,""
3.800,206.443,874.382,113.883,-86.697,15.316,13.437,5.062,5.343,0.340,0.000,0.083,4,10.730,0.306,0.948,""
