t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
2.240,187.951,854.759,108.940,-89.380,21.479,8.764,3.501,19.295,1.000,0.000,0.139,4,8.352,0.103,0.982,""
2.260,188.323,854.935,109.010,-88.991,21.596,8.800,3.496,19.410,1.000,0.000,0.151,4,8.470,0.168,0.982,""
2.280,188.698,855.112,109.080,-88.601,21.712,8.851,3.500,19.516,1.000,0.000,0.162,4,8.818,0.264,0.982,""
2.300,189.074,855.290,109.150,-88.208,21.826,8.917,3.510,19.613,1.000,0.000,0.172,4,8.990,0.288,0.982,""
2.320,189.453,855.470,109.220,-87.813,21.939,8.998,3.523,19.702,1.000,0.000,0.182,4,9.129,0.152,0.982,""
2.340,189.611,855.651,109.291,-87.417,22.051,9.094,3.537,19.782,1.000,0.000,0.189,4,9.146,0.075,0.982,""
2.360,189.988,855.835,109.362,-87.020,22.157,9.205,3.547,19.850,0.975,0.000,0.205,4,8.761,0.165,0.981,""
2.380,190.367,856.021,109.433,-86.622,22.252,9.326,3.560,19.902,0.922,0.000,0.214,4,8.921,0.092,0.981,""
2.400,190.749,856.209,109.504,-86.223,22.339,9.458,3.575,19.937,0.874,0.000,0.222,4,9.069,0.198,0.981,""
2.420,191.134,856.401,109.576,-85.823,22.417,9.600,3.599,19.957,0.831,0.000,0.230,4,9.415,0.120,0.981,""
2.440,191.521,856.595,109.649,-85.424,22.486,9.751,3.632,19.961,0.792,0.000,0.237,4,9.787,0.246,0.981,""
2.460,191.776,856.792,109.722,-85.024,22.549,9.913,3.667,19.951,0.757,0.000,0.243,4,9.790,0.155,0.980,""
2.480,192.024,856.993,109.796,-84.625,22.605,10.086,3.693,19.928,0.726,0.000,0.249,4,9.393,0.494,0.980,""
2.500,192.412,857.198,109.870,-84.227,22.655,10.270,3.717,19.891,0.698,0.000,0.257,4,9.010,0.414,0.980,""
2.520,192.803,857.406,109.945,-83.829,22.699,10.462,3.747,19.842,0.673,0.000,0.263,4,9.230,0.365,0.980,""
2.540,193.196,857.618,110.021,-83.433,22.737,10.662,3.782,19.779,0.651,0.000,0.268,4,9.429,0.508,0.979,""
2.560,193.593,857.835,110.097,-83.038,22.771,10.871,3.816,19.704,0.631,0.000,0.272,4,9.501,0.332,0.979,""
2.580,193.992,858.056,110.174,-82.645,22.801,11.089,3.843,19.617,0.614,0.000,0.276,4,9.061,0.229,0.979,""
2.600,194.095,858.281,110.251,-82.254,22.826,11.316,3.861,19.520,0.600,0.000,0.280,4,8.429,0.332,0.979,""
2.620,194.462,858.511,110.328,-81.864,22.848,11.551,3.873,19.411,0.587,0.000,0.284,4,7.931,0.224,0.978,""
2.640,194.863,858.746,110.406,-81.478,22.866,11.791,3.894,19.290,0.576,0.000,0.287,4,8.314,0.600,0.978,""
2.660,195.267,858.985,110.484,-81.094,22.882,12.035,3.919,19.158,0.567,0.000,0.288,4,8.454,0.360,0.977,""
2.680,195.673,859.230,110.563,-80.712,22.894,12.283,3.948,19.015,0.559,0.000,0.290,4,8.485,0.706,0.977,""
2.700,196.083,859.479,110.642,-80.334,22.905,12.536,3.980,18.861,0.553,0.000,0.292,4,8.720,0.563,0.976,""
2.720,196.485,859.734,110.722,-79.959,22.912,12.791,4.015,18.697,0.548,0.000,0.293,4,8.829,0.510,0.976,""
2.740,196.526,859.994,110.803,-79.588,22.918,13.051,4.041,18.523,0.544,0.000,0.296,4,8.486,0.595,0.975,""
2.760,196.938,860.259,110.884,-79.220,22.922,13.312,4.071,18.340,0.541,0.000,0.296,4,8.178,0.622,0.975,""
2.780,197.352,860.530,110.966,-78.856,22.925,13.579,4.081,18.149,0.539,0.000,0.297,4,7.042,0.777,0.975,""
2.800,197.770,860.806,111.047,-78.495,22.926,13.855,4.061,17.950,0.538,0.000,0.296,3,5.884,0.720,0.974,""
2.820,198.190,861.088,111.128,-78.139,22.927,14.130,4.046,17.743,0.537,0.000,0.293,3,6.044,1.407,0.974,""
2.840,198.614,861.375,111.209,-77.786,22.927,14.393,4.082,17.525,0.537,0.000,0.292,4,8.016,1.531,0.974,""
2.860,198.955,861.667,111.292,-77.439,22.926,14.653,4.134,17.299,0.537,0.000,0.292,4,8.833,1.425,0.973,""
2.880,199.036,861.965,111.375,-77.096,22.924,14.917,4.152,17.069,0.537,0.000,0.294,4,6.461,2.105,0.973,""
2.900,199.461,862.268,111.457,-76.757,22.923,15.196,4.109,16.833,0.538,0.000,0.292,3,4.177,0.419,0.973,""
2.920,199.889,862.576,111.537,-76.423,22.921,15.480,4.035,16.590,0.539,0.000,0.288,2,3.195,1.876,0.972,""
2.940,200.319,862.890,111.616,-76.094,22.920,15.760,3.968,16.341,0.539,0.000,0.286,2,3.506,1.947,0.972,""
2.960,200.751,863.209,111.695,-75.770,22.918,16.024,3.959,16.084,0.540,0.000,0.284,3,5.079,0.778,0.971,""
2.980,201.185,863.534,111.775,-75.451,22.916,16.267,3.998,15.828,0.541,0.000,0.281,3,5.065,3.608,0.970,""
3.000,201.511,863.864,111.854,-75.136,22.915,16.531,3.957,15.561,0.542,0.000,0.277,3,2.549,0.509,0.970,""
3.020,201.591,863.698,111.826,-74.897,7.709,-0.274,0.240,12.691,0.542,0.000,0.278,2,2.164,3.058,0.952,"Mountain trunk:(-1.000, 0.000, 0.000);Mountain trunk:(-1.000, 0.000, 0.000);Mountain trunk:(-1.000, 0.000, 0.000);Mountain trunk:(-1.000, 0.000, 0.000);"
3.040,201.533,863.679,111.822,-74.637,7.867,-0.275,0.047,12.686,1.000,0.000,0.387,1,0.169,3.288,0.939,"Mountain trunk:(-1.000, 0.000, 0.000);Mountain trunk:(-1.000, 0.000, 0.000);Mountain trunk:(-1.000, 0.000, 0.000);"
3.060,201.618,863.661,111.814,-74.378,8.018,-0.275,-0.149,12.681,1.000,0.000,0.432,1,0.039,3.387,0.923,""
3.080,201.702,863.643,111.801,-74.119,8.163,-0.275,-0.345,12.676,1.000,0.000,0.473,1,0.000,3.476,0.907,""
3.100,201.785,863.626,111.784,-73.862,8.300,-0.275,-0.541,12.671,1.000,0.000,0.513,1,0.000,3.556,0.890,""
3.120,201.867,863.609,111.763,-73.604,8.431,-0.275,-0.737,12.666,1.000,0.000,0.550,0,0.000,3.626,0.872,""
3.140,201.948,863.593,111.738,-73.347,8.556,-0.274,-0.933,12.661,1.000,0.000,0.586,0,0.000,3.687,0.854,""
3.160,202.028,863.578,111.709,-73.091,8.675,-0.274,-1.128,12.656,1.000,0.000,0.620,0,0.000,3.739,0.835,""
3.180,202.107,863.563,111.676,-72.835,8.789,-0.274,-1.324,12.651,1.000,0.000,0.653,0,0.000,3.782,0.816,""
3.200,202.185,863.549,111.639,-72.580,8.897,-0.274,-1.520,12.646,1.000,0.000,0.685,0,0.000,3.816,0.798,""
3.220,202.262,863.535,111.599,-72.325,9.001,-0.274,-1.715,12.641,1.000,0.000,0.716,0,0.000,3.842,0.779,""
3.240,202.338,863.522,111.554,-72.071,9.100,-0.274,-1.910,12.636,1.000,0.000,0.746,0,0.000,3.860,0.761,""
3.260,202.414,863.510,111.506,-71.817,9.196,-0.274,-2.106,12.631,1.000,0.000,0.775,0,0.000,3.870,0.744,""
3.280,202.488,863.498,111.454,-71.564,9.287,-0.274,-2.301,12.625,1.000,0.000,0.802,0,0.000,3.874,0.727,""
3.300,202.562,863.487,111.398,-71.311,9.375,-0.274,-2.496,12.620,1.000,0.000,0.829,0,0.000,3.871,0.711,""
3.320,202.635,863.476,111.339,-71.058,9.460,-0.273,-2.691,12.615,1.000,0.000,0.854,0,0.000,3.862,0.695,""
3.340,202.707,863.466,111.276,-70.806,9.542,-0.273,-2.886,12.610,1.000,0.000,0.877,0,0.000,3.847,0.681,""
3.360,202.779,863.456,111.210,-70.554,9.621,-0.273,-3.081,12.605,1.000,0.000,0.899,0,0.000,3.827,0.667,""
3.380,202.849,863.446,111.140,-70.303,9.698,-0.273,-3.276,12.600,1.000,0.000,0.919,0,0.000,3.802,0.655,""
3.400,202.918,863.437,111.066,-70.051,9.773,-0.273,-3.471,12.595,1.000,0.000,0.937,0,0.000,3.772,0.643,""
3.420,202.987,863.428,110.990,-69.800,9.846,-0.273,-3.666,12.590,1.000,0.000,0.953,0,0.000,3.738,0.633,""
3.440,203.055,863.420,110.909,-69.550,9.918,-0.273,-3.861,12.585,1.000,0.000,0.941,0,0.000,3.700,0.623,""
3.460,203.122,863.412,110.825,-69.299,9.988,-0.273,-4.055,12.580,1.000,0.000,0.953,0,0.000,3.659,0.615,""
3.480,203.188,863.404,110.738,-69.049,10.057,-0.273,-4.250,12.575,1.000,0.000,0.963,0,0.000,3.614,0.608,""
3.500,203.253,863.397,110.647,-68.799,10.125,-0.273,-4.444,12.570,1.000,0.000,0.970,0,0.000,3.567,0.602,""
3.520,203.318,863.390,110.552,-68.549,10.192,-0.272,-4.638,12.565,1.000,0.000,0.974,0,0.000,3.517,0.597,""
3.540,203.381,863.384,110.454,-68.300,10.258,-0.272,-4.833,12.560,1.000,0.000,0.976,0,0.000,3.464,0.594,""
3.560,203.444,863.377,110.353,-68.051,10.323,-0.272,-5.027,12.555,1.000,0.000,0.976,0,0.000,3.409,0.591,""
3.580,203.506,863.371,110.248,-67.801,10.388,-0.272,-5.221,12.550,1.000,0.000,0.973,0,0.000,3.351,0.590,""
3.600,203.566,863.365,110.140,-67.552,10.452,-0.272,-5.415,12.545,1.000,0.000,0.968,0,0.000,3.292,0.590,""
3.620,203.626,863.360,110.028,-67.303,10.515,-0.272,-5.609,12.540,1.000,0.000,0.961,0,0.000,3.231,0.591,""
3.640,203.685,863.355,109.912,-67.055,10.579,-0.272,-5.803,12.535,1.000,0.000,0.952,0,0.000,3.168,0.592,""
3.660,203.743,863.350,109.793,-66.806,10.642,-0.272,-5.997,12.530,1.000,0.000,0.941,0,0.000,3.103,0.595,""
3.680,203.801,863.345,109.671,-66.558,10.704,-0.272,-6.190,12.525,1.000,0.000,0.929,0,0.000,3.037,0.599,""
3.700,203.857,863.341,109.545,-66.309,10.766,-0.271,-6.384,12.520,1.000,0.000,0.916,0,0.000,2.969,0.604,""
3.720,203.912,863.337,109.415,-66.061,10.828,-0.271,-6.578,12.515,1.000,0.000,0.901,0,0.000,2.900,0.610,""
3.740,203.967,863.333,109.282,-65.813,10.890,-0.271,-6.771,12.510,1.000,0.000,0.886,0,0.000,2.829,0.616,""
3.760,204.020,863.329,109.146,-65.565,10.951,-0.271,-6.964,12.505,1.000,0.000,0.870,0,0.000,2.757,0.624,""
3.780,204.073,863.326,109.005,-65.317,11.011,-0.271,-7.158,12.500,1.000,0.000,0.853,0,0.000,2.684,0.632,""
3.800,204.125,863.323,108.861,-65.070,11.071,-0.271,-7.351,12.495,1.000,0.000,0.836,0,0.000,2.609,0.641,""
3.820,204.164,863.321,108.714,-64.822,11.131,-0.271,-7.544,12.490,1.000,0.000,0.813,0,0.000,2.533,0.651,""
3.840,204.164,863.318,108.563,-64.574,11.190,-0.271,-7.737,12.485,1.000,0.000,0.798,0,0.000,2.455,0.661,""
