t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.220,151.004,833.191,101.168,-121.148,15.573,13.108,3.313,7.753,0.212,0.000,-0.178,4,22.665,0.806,0.983,""
0.240,151.314,833.451,101.239,-120.993,15.570,13.038,3.530,7.785,0.213,0.000,-0.177,4,20.677,0.658,0.982,""
0.260,151.624,833.710,101.313,-120.836,15.567,12.969,3.707,7.825,0.215,0.000,-0.176,4,18.630,0.460,0.982,""
0.280,151.857,833.967,101.389,-120.679,15.562,12.903,3.845,7.874,0.217,0.000,-0.175,4,16.612,0.414,0.982,""
0.300,152.167,834.224,101.468,-120.520,15.558,12.840,3.943,7.931,0.219,0.000,-0.174,4,14.633,0.318,0.981,""
0.320,152.477,834.479,101.548,-120.361,15.553,12.780,4.005,7.995,0.221,0.000,-0.172,4,12.792,0.269,0.981,""
0.340,152.787,834.733,101.629,-120.199,15.548,12.722,4.034,8.066,0.224,0.000,-0.170,4,11.099,0.194,0.981,""
0.360,153.097,834.987,101.710,-120.037,15.543,12.667,4.034,8.143,0.226,0.000,-0.168,4,9.618,0.178,0.981,""
0.380,153.408,835.239,101.790,-119.872,15.538,12.614,4.009,8.225,0.228,0.000,-0.166,4,8.342,0.130,0.981,""
0.400,153.645,835.490,101.869,-119.706,15.534,12.563,3.964,8.311,0.231,0.000,-0.164,4,7.304,0.146,0.981,""
0.420,153.955,835.740,101.947,-119.538,15.529,12.514,3.903,8.400,0.233,0.000,-0.161,4,6.492,0.098,0.981,""
0.440,154.265,835.990,102.024,-119.369,15.526,12.464,3.831,8.491,0.235,0.000,-0.158,4,5.940,0.111,0.981,""
0.460,154.575,836.238,102.099,-119.197,15.522,12.415,3.753,8.584,0.237,0.000,-0.155,4,5.591,0.070,0.981,""
0.480,154.885,836.485,102.172,-119.024,15.519,12.365,3.671,8.678,0.239,0.000,-0.152,4,5.398,0.034,0.981,""
0.500,155.159,836.732,102.244,-118.849,15.516,12.315,3.587,8.772,0.241,0.000,-0.149,4,5.308,0.028,0.981,""
0.520,155.441,836.977,102.314,-118.672,15.513,12.265,3.503,8.866,0.242,0.000,-0.147,4,5.303,0.091,0.981,""
0.540,155.750,837.221,102.382,-118.493,15.510,12.213,3.422,8.960,0.244,0.000,-0.143,4,5.441,0.074,0.980,""
0.560,156.060,837.465,102.449,-118.313,15.508,12.160,3.345,9.053,0.245,0.000,-0.140,4,5.676,0.113,0.980,""
0.580,156.370,837.707,102.515,-118.130,15.506,12.106,3.274,9.145,0.246,0.000,-0.136,4,5.983,0.105,0.980,""
0.600,156.680,837.948,102.579,-117.946,15.504,12.051,3.210,9.235,0.247,0.000,-0.132,4,6.294,0.173,0.980,""
0.620,156.929,838.188,102.642,-117.760,15.503,11.995,3.153,9.323,0.248,0.000,-0.129,4,6.660,0.106,0.980,""
0.640,157.239,838.427,102.704,-117.572,15.501,11.938,3.104,9.408,0.249,0.000,-0.126,4,7.128,0.125,0.980,""
0.660,157.549,838.665,102.765,-117.382,15.500,11.880,3.065,9.492,0.249,0.000,-0.122,4,7.569,0.070,0.980,""
0.680,157.859,838.902,102.826,-117.191,15.499,11.821,3.033,9.573,0.250,0.000,-0.118,4,7.927,0.065,0.980,""
0.700,158.168,839.137,102.886,-116.998,15.498,11.762,3.007,9.652,0.251,0.000,-0.114,4,8.259,0.077,0.980,""
0.720,158.478,839.371,102.946,-116.804,15.497,11.702,2.987,9.729,0.251,0.000,-0.110,4,8.569,0.100,0.980,""
0.740,158.737,839.604,103.005,-116.608,15.497,11.642,2.973,9.803,0.251,0.000,-0.107,4,8.864,0.121,0.980,""
0.760,159.047,839.836,103.064,-116.411,15.497,11.583,2.964,9.876,0.252,0.000,-0.103,4,9.113,0.086,0.980,""
0.780,159.357,840.067,103.124,-116.212,15.497,11.524,2.958,9.945,0.252,0.000,-0.099,4,9.302,0.109,0.980,""
0.800,159.667,840.297,103.183,-116.012,15.497,11.465,2.955,10.013,0.252,0.000,-0.094,4,9.466,0.122,0.980,""
0.820,159.977,840.525,103.242,-115.811,15.497,11.407,2.956,10.079,0.252,0.000,-0.090,4,9.629,0.110,0.980,""
0.840,160.287,840.752,103.301,-115.608,15.498,11.350,2.959,10.142,0.251,0.000,-0.086,4,9.748,0.083,0.980,""
0.860,160.557,840.978,103.360,-115.404,15.498,11.294,2.964,10.203,0.251,0.000,-0.082,4,9.861,0.060,0.980,""
0.880,160.867,841.203,103.420,-115.199,15.499,11.239,2.971,10.262,0.251,0.000,-0.078,4,9.965,0.061,0.980,""
0.900,161.177,841.427,103.479,-114.993,15.499,11.185,2.981,10.319,0.251,0.000,-0.074,4,10.069,0.085,0.980,""
0.920,161.487,841.650,103.539,-114.786,15.500,11.132,2.992,10.373,0.250,0.000,-0.070,4,10.170,0.085,0.980,""
0.940,161.797,841.871,103.599,-114.577,15.501,11.080,3.004,10.425,0.250,0.000,-0.066,4,10.239,0.064,0.980,""
0.960,162.107,842.092,103.660,-114.368,15.502,11.029,3.017,10.475,0.250,0.000,-0.062,4,10.273,0.076,0.980,""
0.980,162.385,842.312,103.720,-114.158,15.503,10.980,3.031,10.523,0.249,0.000,-0.058,4,10.293,0.061,0.980,""
1.000,162.696,842.531,103.781,-113.947,15.503,10.933,3.045,10.569,0.249,0.000,-0.054,4,10.310,0.061,0.980,""
1.020,163.006,842.748,103.842,-113.735,15.504,10.887,3.058,10.613,0.248,0.000,-0.050,4,10.300,0.072,0.980,""
1.040,163.316,842.965,103.904,-113.522,15.505,10.843,3.071,10.655,0.248,0.000,-0.046,4,10.275,0.076,0.980,""
1.060,163.626,843.181,103.965,-113.308,15.506,10.800,3.084,10.695,0.248,0.000,-0.041,4,10.247,0.065,0.980,""
1.080,163.916,843.397,104.027,-113.093,15.506,10.760,3.095,10.733,0.247,0.000,-0.037,4,10.211,0.072,0.980,""
1.100,164.226,843.611,104.089,-112.878,15.507,10.721,3.107,10.769,0.247,0.000,-0.033,4,10.190,0.064,0.980,""
1.120,164.536,843.825,104.152,-112.662,15.508,10.684,3.117,10.803,0.246,0.000,-0.029,4,10.153,0.062,0.980,""
1.140,164.846,844.038,104.214,-112.446,15.508,10.649,3.127,10.835,0.246,0.000,-0.025,4,10.098,0.063,0.980,""
1.160,165.156,844.250,104.277,-112.228,15.509,10.616,3.135,10.866,0.246,0.000,-0.022,4,10.036,0.057,0.980,""
1.180,165.466,844.462,104.340,-112.011,15.510,10.585,3.142,10.895,0.245,0.000,-0.018,4,9.981,0.048,0.980,""
1.200,165.766,844.673,104.403,-111.792,15.510,10.556,3.148,10.922,0.245,0.000,-0.014,4,9.918,0.045,0.980,""
1.220,166.076,844.884,104.466,-111.574,15.511,10.529,3.153,10.947,0.245,0.000,-0.010,4,9.857,0.044,0.980,""
1.240,166.386,845.094,104.529,-111.354,15.511,10.504,3.157,10.970,0.245,0.000,-0.006,4,9.798,0.040,0.980,""
1.260,166.697,845.303,104.592,-111.134,15.512,10.481,3.159,10.992,0.244,0.000,-0.002,4,9.746,0.038,0.980,""
1.280,167.007,845.513,104.655,-110.914,15.512,10.460,3.161,11.012,0.244,0.000,0.001,4,9.709,0.035,0.980,""
1.300,167.317,845.721,104.718,-110.694,15.513,10.441,3.162,11.030,0.244,0.000,0.005,4,9.675,0.033,0.979,""
1.320,167.626,845.930,104.782,-110.473,15.513,10.424,3.163,11.046,0.244,0.000,0.008,4,9.647,0.030,0.979,""
1.340,167.936,846.138,104.845,-110.252,15.514,10.408,3.163,11.061,0.243,0.000,0.012,4,9.623,0.035,0.979,""
1.360,168.246,846.346,104.908,-110.030,15.514,10.395,3.163,11.074,0.243,0.000,0.016,4,9.600,0.036,0.979,""
1.380,168.556,846.554,104.971,-109.809,15.514,10.384,3.162,11.085,0.243,0.000,0.019,4,9.584,0.034,0.979,""
1.400,168.866,846.761,105.035,-109.587,15.514,10.374,3.161,11.094,0.243,0.000,0.022,4,9.572,0.034,0.979,""
1.420,169.176,846.968,105.098,-109.365,15.515,10.367,3.160,11.102,0.243,0.000,0.025,4,9.561,0.033,0.979,""
1.440,169.495,847.176,105.161,-109.143,15.515,10.361,3.159,11.107,0.243,0.000,0.029,4,9.551,0.030,0.979,""
1.460,169.805,847.383,105.224,-108.921,15.515,10.357,3.158,11.111,0.243,0.000,0.032,4,9.563,0.014,0.979,""
1.480,170.115,847.590,105.287,-108.698,15.515,10.355,3.158,11.114,0.243,0.000,0.035,4,9.584,0.009,0.979,""
1.500,170.425,847.797,105.350,-108.476,15.515,10.354,3.158,11.114,0.243,0.000,0.039,4,9.605,0.020,0.979,""
1.520,170.735,848.004,105.414,-108.254,15.515,10.355,3.159,11.113,0.243,0.000,0.041,4,9.628,0.014,0.979,""
1.540,171.045,848.211,105.477,-108.032,15.515,10.358,3.159,11.110,0.243,0.000,0.044,4,9.641,0.010,0.979,""
1.560,171.371,848.418,105.540,-107.809,15.515,10.363,3.160,11.106,0.243,0.000,0.047,4,9.651,0.006,0.979,""
1.580,171.681,848.625,105.603,-107.587,15.515,10.369,3.162,11.099,0.243,0.000,0.050,4,9.663,0.009,0.979,""
1.600,171.991,848.833,105.666,-107.366,15.514,10.377,3.163,11.092,0.243,0.000,0.053,4,9.667,0.024,0.979,""
1.620,172.301,849.041,105.730,-107.144,15.514,10.386,3.164,11.082,0.243,0.000,0.056,4,9.671,0.028,0.979,""
1.640,172.611,849.248,105.793,-106.923,15.514,10.397,3.166,11.071,0.243,0.000,0.058,4,9.679,0.006,0.979,""
1.660,172.920,849.457,105.856,-106.701,15.514,10.410,3.168,11.058,0.243,0.000,0.061,4,9.713,0.016,0.979,""
1.680,173.254,849.665,105.920,-106.481,15.513,10.424,3.171,11.044,0.243,0.000,0.063,4,9.740,0.029,0.979,""
1.700,173.564,849.874,105.983,-106.260,15.513,10.439,3.175,11.028,0.243,0.000,0.066,4,9.768,0.022,0.979,""
1.720,173.874,850.083,106.047,-106.040,15.512,10.456,3.178,11.011,0.244,0.000,0.068,4,9.781,0.034,0.979,""
1.740,174.184,850.292,106.110,-105.820,15.512,10.474,3.182,10.992,0.244,0.000,0.071,4,9.759,0.071,0.979,""
1.760,174.494,850.502,106.174,-105.600,15.511,10.493,3.184,10.972,0.244,0.000,0.073,4,9.734,0.030,0.979,""
1.780,174.803,850.712,106.238,-105.381,15.511,10.514,3.187,10.951,0.244,0.000,0.075,4,9.730,0.034,0.979,""
1.800,175.142,850.922,106.302,-105.163,15.510,10.537,3.190,10.928,0.245,0.000,0.077,4,9.712,0.022,0.979,""
1.820,175.452,851.134,106.365,-104.945,15.509,10.560,3.192,10.904,0.245,0.000,0.078,4,9.690,0.024,0.979,""
1.840,175.762,851.345,106.429,-104.727,15.509,10.585,3.193,10.878,0.245,0.000,0.081,4,9.665,0.024,0.979,""
1.860,176.072,851.557,106.493,-104.510,15.508,10.612,3.194,10.852,0.246,0.000,0.083,4,9.643,0.036,0.979,""
1.880,176.381,851.770,106.557,-104.293,15.508,10.639,3.195,10.824,0.246,0.000,0.085,4,9.624,0.039,0.979,""
1.900,176.691,851.983,106.621,-104.077,15.507,10.668,3.196,10.795,0.246,0.000,0.087,4,9.630,0.051,0.979,""
1.920,177.035,852.197,106.685,-103.862,15.506,10.697,3.197,10.764,0.247,0.000,0.088,4,9.633,0.039,0.979,""
1.940,177.345,852.411,106.749,-103.647,15.506,10.728,3.197,10.733,0.247,0.000,0.089,4,9.597,0.047,0.979,""
1.960,177.655,852.627,106.813,-103.433,15.505,10.760,3.198,10.700,0.247,0.000,0.091,4,9.587,0.037,0.979,""
1.980,177.965,852.842,106.877,-103.220,15.505,10.793,3.198,10.667,0.247,0.000,0.092,4,9.596,0.016,0.979,""
2.000,178.274,853.059,106.941,-103.007,15.504,10.826,3.199,10.632,0.248,0.000,0.094,4,9.610,0.009,0.979,""
2.020,178.584,853.276,107.005,-102.795,15.503,10.861,3.200,10.595,0.248,0.000,0.096,4,9.626,0.029,0.979,""
2.040,178.894,853.494,107.069,-102.584,15.503,10.896,3.201,10.558,0.248,0.000,0.097,4,9.635,0.049,0.979,""
2.060,179.244,853.712,107.133,-102.373,15.502,10.932,3.202,10.520,0.249,0.000,0.098,4,9.651,0.040,0.979,""
2.080,179.553,853.931,107.197,-102.163,15.501,10.969,3.204,10.480,0.249,0.000,0.099,4,9.691,0.033,0.978,""
2.100,179.863,854.151,107.261,-101.955,15.501,11.006,3.207,10.439,0.249,0.000,0.100,4,9.719,0.074,0.978,""
2.120,180.173,854.372,107.325,-101.747,15.500,11.044,3.209,10.397,0.250,0.000,0.101,4,9.692,0.105,0.978,""
2.140,180.482,854.593,107.389,-101.539,15.499,11.083,3.212,10.355,0.250,0.000,0.102,4,9.684,0.052,0.978,""
2.160,180.792,854.816,107.454,-101.333,15.498,11.122,3.214,10.311,0.250,0.000,0.103,4,9.680,0.020,0.978,""
2.180,181.143,855.039,107.518,-101.128,15.498,11.161,3.216,10.266,0.251,0.000,0.104,4,9.671,0.021,0.978,""
2.200,181.452,855.263,107.582,-100.923,15.497,11.202,3.217,10.221,0.251,0.000,0.105,4,9.654,0.046,0.978,""
2.220,181.762,855.487,107.647,-100.719,15.496,11.243,3.218,10.175,0.252,0.000,0.105,4,9.618,0.058,0.978,""
2.240,182.072,855.713,107.711,-100.516,15.495,11.284,3.218,10.128,0.252,0.000,0.106,4,9.594,0.057,0.978,""
2.260,182.381,855.939,107.775,-100.315,15.495,11.326,3.219,10.080,0.252,0.000,0.107,4,9.594,0.076,0.978,""
2.280,182.691,856.166,107.840,-100.114,15.494,11.368,3.219,10.032,0.253,0.000,0.107,4,9.590,0.083,0.978,""
2.300,183.001,856.394,107.904,-99.914,15.494,11.411,3.219,9.982,0.253,0.000,0.108,4,9.562,0.067,0.978,""
2.320,183.356,856.623,107.969,-99.715,15.493,11.454,3.218,9.933,0.253,0.000,0.109,4,9.523,0.058,0.978,""
2.340,183.665,856.853,108.033,-99.517,15.493,11.498,3.217,9.882,0.253,0.000,0.109,4,9.530,0.066,0.978,""
2.360,183.975,857.084,108.097,-99.321,15.492,11.541,3.217,9.831,0.254,0.000,0.109,4,9.534,0.019,0.978,""
2.380,184.285,857.315,108.162,-99.125,15.492,11.585,3.216,9.779,0.254,0.000,0.109,4,9.543,0.032,0.978,""
2.400,184.595,857.548,108.226,-98.930,15.491,11.629,3.216,9.726,0.254,0.000,0.109,4,9.546,0.026,0.978,""
2.420,184.904,857.781,108.290,-98.736,15.491,11.673,3.215,9.673,0.254,0.000,0.110,4,9.566,0.054,0.978,""
2.440,185.262,858.015,108.354,-98.544,15.490,11.717,3.216,9.619,0.255,0.000,0.111,4,9.608,0.056,0.978,""
2.460,185.572,858.250,108.419,-98.352,15.490,11.761,3.218,9.564,0.255,0.000,0.111,4,9.654,0.076,0.978,""
2.480,185.881,858.486,108.483,-98.162,15.490,11.804,3.221,9.508,0.255,0.000,0.111,4,9.713,0.082,0.978,""
2.500,186.191,858.723,108.548,-97.973,15.489,11.848,3.224,9.452,0.255,0.000,0.111,4,9.739,0.095,0.978,""
2.520,186.500,858.960,108.612,-97.785,15.489,11.891,3.228,9.395,0.255,0.000,0.111,4,9.777,0.070,0.978,""
2.540,186.810,859.199,108.677,-97.598,15.488,11.934,3.232,9.338,0.256,0.000,0.111,4,9.786,0.064,0.978,""
2.560,187.120,859.438,108.742,-97.412,15.487,11.978,3.236,9.280,0.256,0.000,0.111,4,9.779,0.061,0.978,""
2.580,187.482,859.678,108.806,-97.228,15.487,12.021,3.241,9.222,0.256,0.000,0.111,4,9.831,0.129,0.978,""
2.600,187.791,859.919,108.871,-97.044,15.486,12.063,3.250,9.163,0.257,0.000,0.111,4,9.968,0.133,0.978,""
2.620,188.101,860.161,108.936,-96.862,15.486,12.105,3.260,9.103,0.257,0.000,0.111,4,10.111,0.101,0.978,""
2.640,188.410,860.404,109.002,-96.681,15.485,12.146,3.273,9.042,0.257,0.000,0.111,4,10.233,0.083,0.978,""
2.660,188.720,860.647,109.068,-96.502,15.485,12.186,3.290,8.980,0.257,0.000,0.111,4,10.392,0.103,0.977,""
2.680,189.029,860.891,109.134,-96.323,15.484,12.226,3.310,8.918,0.258,0.000,0.111,4,10.554,0.070,0.977,""
2.700,189.339,861.136,109.200,-96.146,15.483,12.264,3.332,8.855,0.258,0.000,0.110,4,10.691,0.083,0.977,""
2.720,189.708,861.381,109.267,-95.970,15.482,12.302,3.356,8.791,0.258,0.000,0.109,4,10.801,0.142,0.977,""
2.740,190.017,861.627,109.335,-95.796,15.481,12.339,3.382,8.727,0.259,0.000,0.110,4,10.888,0.149,0.976,""
2.760,190.326,861.874,109.403,-95.623,15.480,12.376,3.411,8.662,0.260,0.000,0.110,4,10.987,0.134,0.976,""
2.780,190.635,862.122,109.472,-95.451,15.478,12.411,3.442,8.597,0.260,0.000,0.109,4,11.164,0.139,0.976,""
2.800,190.944,862.370,109.541,-95.280,15.476,12.444,3.478,8.530,0.261,0.000,0.109,4,11.360,0.216,0.975,""
2.820,191.253,862.619,109.611,-95.111,15.475,12.477,3.516,8.463,0.262,0.000,0.109,4,11.488,0.274,0.975,""
2.840,191.562,862.868,109.682,-94.943,15.473,12.509,3.555,8.396,0.263,0.000,0.108,4,11.548,0.322,0.974,""
2.860,191.932,863.118,109.754,-94.777,15.470,12.540,3.595,8.328,0.264,0.000,0.107,4,11.630,0.255,0.974,""
2.880,192.241,863.369,109.826,-94.612,15.468,12.570,3.638,8.259,0.265,0.000,0.106,4,11.740,0.189,0.973,""
2.900,192.550,863.620,109.900,-94.448,15.466,12.599,3.684,8.190,0.266,0.000,0.106,4,11.904,0.147,0.973,""
2.920,192.858,863.872,109.974,-94.286,15.463,12.627,3.732,8.121,0.267,0.000,0.106,4,11.968,0.114,0.972,""
2.940,193.167,864.124,110.050,-94.125,15.460,12.654,3.780,8.051,0.268,0.000,0.106,4,12.010,0.172,0.972,""
2.960,193.476,864.377,110.126,-93.965,15.458,12.681,3.829,7.981,0.270,0.000,0.106,4,12.010,0.242,0.971,""
2.980,193.784,864.630,110.204,-93.807,15.455,12.706,3.877,7.912,0.271,0.000,0.105,4,12.009,0.188,0.971,""
3.000,194.153,864.884,110.282,-93.651,15.452,12.732,3.924,7.842,0.273,0.000,0.104,4,11.945,0.257,0.970,""
3.020,194.462,865.138,110.361,-93.495,15.449,12.757,3.969,7.772,0.274,0.000,0.103,4,11.833,0.318,0.970,""
3.040,194.770,865.393,110.441,-93.341,15.446,12.782,4.012,7.703,0.276,0.000,0.103,4,11.713,0.257,0.969,""
3.060,195.078,865.648,110.522,-93.189,15.442,12.806,4.053,7.634,0.277,0.000,0.102,4,11.631,0.330,0.968,""
3.080,195.386,865.904,110.604,-93.037,15.439,12.830,4.095,7.565,0.279,0.000,0.102,4,11.642,0.213,0.968,""
3.100,195.694,866.160,110.686,-92.888,15.436,12.853,4.137,7.496,0.280,0.000,0.101,4,11.670,0.286,0.967,""
3.120,196.002,866.417,110.770,-92.739,15.432,12.875,4.178,7.427,0.282,0.000,0.101,4,11.634,0.332,0.967,""
3.140,196.310,866.674,110.854,-92.592,15.428,12.898,4.217,7.358,0.284,0.000,0.101,4,11.531,0.364,0.966,""
3.160,196.680,866.932,110.939,-92.446,15.425,12.920,4.253,7.290,0.286,0.000,0.100,4,11.372,0.389,0.965,""
3.180,196.988,867.190,111.024,-92.302,15.421,12.942,4.288,7.222,0.288,0.000,0.099,4,11.292,0.186,0.965,""
3.200,197.296,867.448,111.110,-92.159,15.417,12.964,4.323,7.154,0.290,0.000,0.098,4,11.285,0.130,0.964,""
3.220,197.603,867.707,111.197,-92.017,15.413,12.985,4.357,7.087,0.291,0.000,0.097,4,11.262,0.200,0.964,""
3.240,197.911,867.966,111.285,-91.877,15.410,13.005,4.391,7.020,0.293,0.000,0.096,4,11.259,0.174,0.963,""
3.260,198.218,868.226,111.373,-91.738,15.406,13.025,4.426,6.953,0.295,0.000,0.096,4,11.233,0.248,0.963,""
3.280,198.526,868.486,111.462,-91.600,15.402,13.045,4.459,6.886,0.297,0.000,0.096,4,11.158,0.193,0.962,""
3.300,198.833,868.746,111.552,-91.464,15.398,13.064,4.490,6.820,0.299,0.000,0.095,4,11.112,0.248,0.961,""
3.320,199.203,869.007,111.642,-91.329,15.394,13.083,4.521,6.754,0.301,0.000,0.094,4,11.028,0.304,0.961,""
3.340,199.510,869.268,111.733,-91.195,15.391,13.102,4.549,6.689,0.303,0.000,0.094,4,10.921,0.263,0.960,""
3.360,199.817,869.530,111.824,-91.062,15.387,13.121,4.576,6.624,0.305,0.000,0.093,4,10.862,0.330,0.959,""
3.380,200.124,869.791,111.916,-90.931,15.383,13.139,4.604,6.559,0.307,0.000,0.092,4,10.901,0.310,0.959,""
3.400,200.431,870.054,112.008,-90.801,15.379,13.155,4.634,6.494,0.309,0.000,0.091,4,10.991,0.272,0.958,""
3.420,200.738,870.316,112.101,-90.673,15.374,13.171,4.664,6.429,0.311,0.000,0.090,4,11.019,0.323,0.957,""
3.440,201.045,870.579,112.195,-90.545,15.370,13.187,4.694,6.365,0.313,0.000,0.089,4,10.988,0.344,0.957,""
3.460,201.351,870.842,112.289,-90.419,15.366,13.203,4.721,6.302,0.315,0.000,0.089,4,10.866,0.353,0.956,""
3.480,201.722,871.106,112.384,-90.294,15.362,13.219,4.747,6.239,0.317,0.000,0.088,4,10.753,0.183,0.956,""
3.500,202.029,871.370,112.479,-90.171,15.358,13.234,4.775,6.176,0.319,0.000,0.087,4,10.833,0.133,0.955,""
3.520,202.335,871.634,112.575,-90.049,15.354,13.248,4.803,6.113,0.321,0.000,0.087,4,10.882,0.196,0.954,""
3.540,202.642,871.898,112.671,-89.927,15.350,13.261,4.832,6.050,0.323,0.000,0.086,4,10.916,0.158,0.954,""
3.560,202.948,872.163,112.768,-89.808,15.346,13.274,4.862,5.988,0.325,0.000,0.086,4,10.951,0.230,0.953,""
3.580,203.254,872.428,112.866,-89.689,15.342,13.286,4.891,5.926,0.327,0.000,0.086,4,10.932,0.291,0.952,""
3.600,203.561,872.693,112.964,-89.572,15.338,13.298,4.919,5.865,0.329,0.000,0.085,4,10.843,0.316,0.952,""
3.620,203.867,872.959,113.063,-89.455,15.334,13.311,4.944,5.805,0.331,0.000,0.085,4,10.715,0.350,0.951,""
3.640,204.235,873.224,113.162,-89.340,15.330,13.323,4.967,5.745,0.333,0.000,0.084,4,10.599,0.284,0.951,""
3.660,204.541,873.490,113.262,-89.227,15.326,13.336,4.989,5.686,0.335,0.000,0.084,4,10.520,0.314,0.950,""
3.680,204.847,873.757,113.362,-89.114,15.322,13.348,5.010,5.626,0.337,0.000,0.084,4,10.475,0.176,0.949,""
3.700,205.153,874.023,113.462,-89.003,15.319,13.360,5.034,5.567,0.339,0.000,0.084,4,10.604,0.189,0.949,""
3.720,205.459,874.290,113.563,-88.893,15.315,13.370,5.060,5.508,0.341,0.000,0.083,4,10.707,0.204,0.948,""
3.740,205.765,874.557,113.665,-88.784,15.311,13.379,5.087,5.449,0.343,0.000,0.083,4,10.781,0.110,0.948,""
3.760,206.070,874.824,113.767,-88.676,15.307,13.388,5.116,5.390,0.345,0.000,0.084,4,10.837,0.147,0.947,""
3.780,206.376,875.091,113.869,-88.569,15.303,13.397,5.144,5.331,0.346,0.000,0.084,4,10.821,0.149,0.946,""
3.800,206.681,875.358,113.973,-88.464,15.300,13.405,5.172,5.272,0.348,0.000,0.085,4,10.785,0.288,0.946,""
3.820,207.048,875.626,114.076,-88.359,15.296,13.414,5.196,5.214,0.350,0.000,0.085,4,10.633,0.334,0.945,""
3.840,207.353,875.894,114.180,-88.256,15.292,13.423,5.219,5.157,0.352,0.000,0.085,4,10.521,0.283,0.944,""
3.860,207.658,876.162,114.285,-88.154,15.288,13.432,5.240,5.100,0.354,0.000,0.087,4,10.448,0.289,0.944,""
3.880,207.964,876.430,114.390,-88.053,15.285,13.442,5.259,5.043,0.356,0.000,0.088,4,10.367,0.325,0.943,""
3.900,208.269,876.698,114.495,-87.953,15.281,13.450,5.282,4.985,0.358,0.000,0.089,4,10.485,0.100,0.943,""
