t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.380,158.556,840.051,103.005,-117.013,30.630,24.887,6.839,16.624,0.686,0.000,-0.199,4,2.715,0.137,0.980,""
0.400,159.101,840.546,103.139,-116.675,30.633,24.742,6.712,16.898,0.685,0.000,-0.193,4,2.619,0.150,0.980,""
0.420,159.709,841.038,103.271,-116.332,30.635,24.586,6.585,17.179,0.684,0.000,-0.185,4,2.688,0.202,0.980,""
0.440,160.318,841.527,103.400,-115.983,30.636,24.420,6.462,17.465,0.683,0.000,-0.177,4,2.897,0.188,0.980,""
0.460,160.876,842.012,103.527,-115.628,30.637,24.244,6.345,17.754,0.682,0.000,-0.169,4,3.252,0.185,0.980,""
0.480,161.486,842.494,103.652,-115.268,30.639,24.060,6.240,18.043,0.681,0.000,-0.160,4,3.775,0.193,0.980,""
0.500,162.096,842.971,103.775,-114.902,30.641,23.869,6.146,18.331,0.680,0.000,-0.150,4,4.410,0.152,0.980,""
0.520,162.665,843.445,103.896,-114.530,30.644,23.671,6.064,18.615,0.679,0.000,-0.141,4,5.079,0.172,0.980,""
0.540,163.276,843.915,104.016,-114.152,30.648,23.469,5.997,18.894,0.678,0.000,-0.131,4,5.844,0.175,0.980,""
0.560,163.888,844.380,104.135,-113.769,30.652,23.264,5.945,19.167,0.676,0.000,-0.121,4,6.600,0.164,0.980,""
0.580,164.472,844.841,104.253,-113.381,30.658,23.057,5.907,19.431,0.674,0.000,-0.111,4,7.384,0.155,0.980,""
0.600,165.084,845.299,104.371,-112.988,30.664,22.849,5.883,19.687,0.671,0.000,-0.101,4,8.106,0.149,0.980,""
0.620,165.698,845.752,104.488,-112.589,30.671,22.643,5.872,19.934,0.668,0.000,-0.091,4,8.793,0.152,0.980,""
0.640,166.296,846.201,104.606,-112.186,30.679,22.439,5.872,20.169,0.664,0.000,-0.080,4,9.418,0.150,0.980,""
0.660,166.910,846.645,104.723,-111.779,30.689,22.238,5.882,20.395,0.660,0.000,-0.069,4,9.952,0.150,0.980,""
0.680,167.524,847.086,104.841,-111.367,30.699,22.043,5.901,20.608,0.656,0.000,-0.059,4,10.408,0.142,0.980,""
0.700,168.139,847.523,104.960,-110.951,30.710,21.854,5.926,20.811,0.651,0.000,-0.048,4,10.777,0.137,0.980,""
0.720,168.753,847.957,105.079,-110.531,30.721,21.672,5.957,21.001,0.645,0.000,-0.037,4,11.062,0.128,0.980,""
0.740,169.382,848.387,105.199,-110.108,30.733,21.499,5.992,21.179,0.639,0.000,-0.026,4,11.271,0.121,0.980,""
0.760,169.997,848.814,105.319,-109.681,30.746,21.335,6.030,21.345,0.633,0.000,-0.016,4,11.465,0.106,0.979,""
0.780,170.612,849.237,105.441,-109.251,30.759,21.181,6.071,21.498,0.627,0.000,-0.005,4,11.637,0.099,0.979,""
0.800,171.255,849.658,105.563,-108.818,30.773,21.039,6.113,21.639,0.620,0.000,0.006,4,11.718,0.089,0.979,""
0.820,171.870,850.076,105.686,-108.383,30.786,20.908,6.156,21.767,0.614,0.000,0.016,4,11.727,0.080,0.979,""
0.840,172.486,850.492,105.810,-107.946,30.799,20.789,6.197,21.882,0.607,0.000,0.027,4,11.699,0.082,0.979,""
0.860,173.101,850.905,105.935,-107.506,30.812,20.683,6.240,21.984,0.600,0.000,0.037,4,11.728,0.070,0.979,""
0.880,173.756,851.317,106.060,-107.065,30.825,20.590,6.282,22.073,0.594,0.000,0.047,4,11.732,0.092,0.979,""
0.900,174.372,851.727,106.187,-106.622,30.838,20.511,6.324,22.149,0.587,0.000,0.056,4,11.675,0.087,0.979,""
0.920,174.987,852.135,106.314,-106.178,30.850,20.445,6.364,22.213,0.581,0.000,0.066,4,11.603,0.072,0.979,""
0.940,175.652,852.543,106.442,-105.732,30.861,20.393,6.401,22.263,0.575,0.000,0.076,4,11.460,0.138,0.979,""
0.960,176.267,852.950,106.570,-105.286,30.871,20.356,6.434,22.300,0.570,0.000,0.084,4,11.243,0.095,0.978,""
0.980,176.882,853.356,106.700,-104.840,30.881,20.333,6.462,22.325,0.564,0.000,0.093,4,10.981,0.083,0.978,""
1.000,177.554,853.763,106.829,-104.393,30.889,20.325,6.487,22.338,0.560,0.000,0.102,4,10.792,0.045,0.978,""
1.020,178.169,854.169,106.960,-103.946,30.897,20.331,6.509,22.337,0.555,0.000,0.110,4,10.611,0.038,0.978,""
1.040,178.784,854.576,107.090,-103.499,30.904,20.351,6.526,22.324,0.552,0.000,0.117,4,10.378,0.018,0.978,""
1.060,179.464,854.983,107.221,-103.053,30.909,20.386,6.539,22.298,0.548,0.000,0.125,4,10.130,0.037,0.978,""
1.080,180.078,855.391,107.352,-102.608,30.913,20.434,6.549,22.260,0.545,0.000,0.132,4,9.942,0.067,0.978,""
1.100,180.692,855.801,107.483,-102.164,30.917,20.495,6.557,22.208,0.543,0.000,0.139,4,9.881,0.103,0.978,""
1.120,181.374,856.212,107.614,-101.720,30.919,20.568,6.565,22.144,0.542,0.000,0.145,4,9.808,0.052,0.978,""
1.140,181.987,856.625,107.746,-101.279,30.919,20.654,6.570,22.067,0.541,0.000,0.151,4,9.659,0.107,0.978,""
1.160,182.601,857.039,107.877,-100.839,30.919,20.752,6.572,21.978,0.540,0.000,0.157,4,9.481,0.096,0.978,""
1.180,183.285,857.456,108.008,-100.401,30.917,20.861,6.572,21.877,0.541,0.000,0.162,4,9.343,0.113,0.978,""
1.200,183.898,857.876,108.140,-99.966,30.914,20.982,6.569,21.763,0.541,0.000,0.166,4,9.226,0.063,0.978,""
1.220,184.511,858.298,108.271,-99.532,30.911,21.112,6.565,21.638,0.543,0.000,0.171,4,9.099,0.084,0.978,""
1.240,185.125,858.722,108.402,-99.102,30.906,21.253,6.558,21.501,0.545,0.000,0.175,4,8.933,0.077,0.978,""
1.260,185.808,859.150,108.533,-98.675,30.900,21.402,6.549,21.352,0.547,0.000,0.178,4,8.850,0.104,0.978,""
1.280,186.421,859.581,108.664,-98.251,30.894,21.560,6.540,21.191,0.550,0.000,0.181,4,8.832,0.139,0.978,""
1.300,187.034,860.015,108.795,-97.830,30.886,21.725,6.532,21.019,0.553,0.000,0.185,4,8.868,0.135,0.978,""
1.320,187.718,860.453,108.925,-97.413,30.878,21.896,6.529,20.836,0.557,0.000,0.187,4,9.133,0.263,0.978,""
1.340,188.330,860.894,109.056,-97.000,30.869,22.072,6.535,20.640,0.561,0.000,0.189,4,9.514,0.193,0.977,""
1.360,188.942,861.338,109.187,-96.591,30.860,22.251,6.551,20.432,0.565,0.000,0.191,4,9.980,0.197,0.977,""
1.380,189.629,861.786,109.318,-96.187,30.850,22.434,6.576,20.214,0.570,0.000,0.192,4,10.452,0.116,0.977,""
1.400,190.240,862.237,109.450,-95.787,30.839,22.619,6.612,19.984,0.575,0.000,0.194,4,11.001,0.106,0.977,""
1.420,190.852,862.693,109.583,-95.392,30.828,22.804,6.664,19.742,0.581,0.000,0.195,4,11.792,0.132,0.976,""
1.440,191.464,863.151,109.718,-95.002,30.816,22.989,6.731,19.489,0.586,0.000,0.195,4,12.610,0.184,0.975,""
1.460,192.144,863.614,109.854,-94.618,30.803,23.172,6.815,19.226,0.592,0.000,0.195,4,13.453,0.232,0.975,""
1.480,192.755,864.079,109.992,-94.239,30.790,23.353,6.920,18.951,0.598,0.000,0.195,4,14.512,0.182,0.974,""
1.500,193.366,864.549,110.133,-93.866,30.777,23.531,7.043,18.666,0.605,0.000,0.195,4,15.417,0.255,0.973,""
1.520,193.978,865.021,110.276,-93.498,30.764,23.705,7.182,18.372,0.611,0.000,0.194,4,16.163,0.262,0.973,""
1.540,194.649,865.498,110.422,-93.137,30.750,23.876,7.329,18.071,0.618,0.000,0.193,4,16.686,0.407,0.972,""
1.560,195.259,865.977,110.572,-92.782,30.737,24.044,7.487,17.761,0.625,0.000,0.192,4,17.216,0.344,0.971,""
1.580,195.871,866.460,110.724,-92.433,30.723,24.207,7.656,17.444,0.632,0.000,0.190,4,17.846,0.399,0.970,""
1.600,196.535,866.945,110.881,-92.091,30.710,24.365,7.832,17.121,0.639,0.000,0.188,4,18.169,0.506,0.969,""
1.620,197.146,867.434,111.041,-91.755,30.696,24.520,8.013,16.793,0.645,0.000,0.187,4,18.443,0.394,0.968,""
1.640,197.756,867.926,111.204,-91.426,30.684,24.669,8.197,16.461,0.652,0.000,0.186,4,18.594,0.378,0.967,""
1.660,198.368,868.421,111.371,-91.104,30.671,24.814,8.382,16.124,0.658,0.000,0.184,4,18.640,0.409,0.966,"Ground_Mountain_0_1:(-0.280, 0.951, -0.129);"
1.680,199.025,868.918,111.542,-90.788,30.659,24.956,8.565,15.785,0.664,0.000,0.182,4,18.567,0.414,0.965,"Ground_Mountain_0_1:(-0.280, 0.951, -0.129);Ground_Mountain_0_1:(-0.280, 0.951, -0.129);"
1.700,199.635,869.418,111.717,-90.479,30.647,25.094,8.742,15.444,0.671,0.000,0.180,4,18.334,0.535,0.964,"Ground_Mountain_0_1:(-0.279, 0.952, -0.128);"
1.720,200.246,869.921,111.895,-90.177,30.635,25.227,8.919,15.102,0.677,0.000,0.179,4,18.249,0.421,0.962,"Ground_Mountain_0_1:(-0.279, 0.952, -0.128);Ground_Mountain_0_1:(-0.279, 0.952, -0.128);"
1.740,200.857,870.426,112.077,-89.881,30.618,25.342,9.114,14.756,0.682,0.000,0.178,4,18.036,0.432,0.961,"Ground_Mountain_0_1:(-0.291, 0.947, -0.133);Ground_Mountain_0_1:(-0.291, 0.947, -0.133);Ground_Mountain_0_1:(-0.291, 0.947, -0.133);"
1.760,201.468,870.933,112.262,-89.593,30.608,25.468,9.278,14.412,0.691,0.000,0.177,4,17.724,0.798,0.960,"Ground_Mountain_0_1:(-0.297, 0.947, -0.127);"
1.780,202.119,871.443,112.451,-89.311,30.598,25.589,9.438,14.068,0.696,0.000,0.178,4,17.504,0.659,0.959,"Ground_Mountain_0_1:(-0.297, 0.947, -0.127);Ground_Mountain_0_1:(-0.297, 0.947, -0.127);"
1.800,202.729,871.955,112.642,-89.037,30.587,25.706,9.592,13.724,0.701,0.000,0.178,4,17.190,0.590,0.957,"Ground_Mountain_0_1:(-0.295, 0.947, -0.125);"
1.820,203.340,872.470,112.837,-88.769,30.577,25.820,9.739,13.380,0.706,0.000,0.178,4,16.807,0.554,0.956,"Ground_Mountain_0_1:(-0.299, 0.946, -0.125);"
1.840,203.952,872.987,113.034,-88.508,30.566,25.931,9.875,13.036,0.712,0.000,0.179,4,16.337,0.576,0.955,"Ground_Mountain_0_1:(-0.311, 0.940, -0.138);"
1.860,204.596,873.507,113.233,-88.254,30.556,26.040,10.002,12.693,0.717,0.000,0.179,4,15.872,0.438,0.954,"Ground_Mountain_0_1:(-0.311, 0.940, -0.138);Ground_Mountain_0_1:(-0.311, 0.940, -0.138);"
1.880,205.207,874.028,113.435,-88.007,30.546,26.146,10.124,12.349,0.722,0.000,0.180,4,15.682,0.491,0.953,"Ground_Mountain_0_1:(-0.311, 0.940, -0.138);Ground_Mountain_0_1:(-0.311, 0.940, -0.138);"
1.900,205.818,874.552,113.640,-87.767,30.535,26.248,10.242,12.006,0.727,0.000,0.180,4,15.450,0.458,0.952,"Ground_Mountain_0_1:(-0.318, 0.940, -0.121);Ground_Mountain_0_1:(-0.318, 0.940, -0.121);"
1.920,206.429,875.077,113.847,-87.533,30.525,26.348,10.353,11.662,0.732,0.000,0.181,4,15.120,0.478,0.951,""
1.940,207.068,875.605,114.055,-87.307,30.515,26.445,10.455,11.317,0.737,0.000,0.180,4,14.715,0.448,0.949,""
1.960,207.679,876.134,114.266,-87.087,30.505,26.539,10.552,10.973,0.743,0.000,0.180,4,14.465,0.407,0.948,""
1.980,208.289,876.666,114.478,-86.875,30.494,26.630,10.646,10.627,0.748,0.000,0.180,4,14.401,0.472,0.947,""
2.000,208.899,877.198,114.693,-86.669,30.484,26.716,10.739,10.280,0.753,0.000,0.179,4,14.338,0.397,0.946,""
2.020,209.509,877.733,114.909,-86.470,30.474,26.798,10.831,9.932,0.758,0.000,0.177,4,14.275,0.310,0.945,""
2.040,210.146,878.269,115.127,-86.278,30.463,26.876,10.919,9.585,0.763,0.000,0.174,4,14.111,0.387,0.943,""
2.060,210.756,878.807,115.347,-86.094,30.454,26.951,11.003,9.237,0.768,0.000,0.171,4,13.894,0.381,0.942,""
2.080,211.365,879.346,115.568,-85.916,30.444,27.022,11.086,8.889,0.773,0.000,0.166,4,13.882,0.298,0.941,""
2.100,211.975,879.886,115.791,-85.745,30.435,27.086,11.174,8.540,0.778,0.000,0.161,4,14.139,0.290,0.940,""
2.120,212.583,880.428,116.016,-85.580,30.426,27.144,11.265,8.192,0.783,0.000,0.154,4,14.379,0.398,0.938,""
2.140,213.221,880.970,116.242,-85.423,30.418,27.196,11.357,7.847,0.787,0.000,0.148,4,14.331,0.682,0.937,""
2.160,213.829,881.514,116.471,-85.273,30.410,27.250,11.431,7.506,0.791,0.000,0.140,4,13.526,1.070,0.936,""
2.180,214.434,882.059,116.700,-85.129,30.402,27.306,11.484,7.170,0.795,0.000,0.133,4,12.443,0.729,0.935,""
2.200,215.042,882.606,116.930,-84.991,30.393,27.366,11.516,6.841,0.799,0.000,0.125,4,11.415,0.822,0.935,""
2.220,215.651,883.156,117.160,-84.860,30.385,27.453,11.463,6.527,0.803,0.000,0.116,4,7.810,3.942,0.936,""
2.240,216.207,883.708,117.388,-84.734,30.375,27.553,11.362,6.226,0.808,0.000,0.108,2,4.340,1.053,0.938,""
2.260,216.810,884.263,117.613,-84.614,30.367,27.660,11.229,5.938,0.813,0.000,0.099,2,2.518,0.962,0.940,""
2.280,217.414,884.821,117.835,-84.500,30.362,27.779,11.057,5.659,0.817,0.000,0.091,2,0.818,1.467,0.942,""
2.300,217.736,885.381,118.053,-84.392,30.360,27.897,10.875,5.393,0.819,0.000,0.085,2,0.084,1.056,0.944,""
2.320,218.282,885.944,118.267,-84.288,30.361,28.027,10.658,5.137,0.820,0.000,0.077,2,0.000,5.687,0.947,""
2.340,218.832,886.507,118.477,-84.184,30.267,28.016,10.458,5.135,0.819,0.000,0.069,0,0.000,0.907,0.950,""
2.360,219.126,887.070,118.684,-84.080,30.172,28.005,10.258,5.133,0.867,0.000,0.064,0,0.000,0.860,0.952,""
2.380,219.309,887.632,118.886,-83.977,30.076,27.993,10.057,5.131,0.914,0.000,0.060,0,0.000,0.813,0.955,""
2.400,219.759,888.195,119.084,-83.873,29.980,27.982,9.857,5.129,0.962,0.000,0.053,0,0.000,0.766,0.958,""
2.420,220.211,888.757,119.278,-83.770,29.883,27.971,9.657,5.127,1.000,0.000,0.046,0,0.000,0.718,0.961,""
2.440,220.664,889.320,119.468,-83.666,29.786,27.960,9.457,5.125,1.000,0.000,0.039,0,0.000,0.670,0.963,""
2.460,220.887,889.882,119.654,-83.562,29.688,27.949,9.257,5.123,1.000,0.000,0.034,0,0.000,0.622,0.966,""
2.480,221.207,890.444,119.836,-83.459,29.590,27.937,9.058,5.121,1.000,0.000,0.028,0,0.000,0.575,0.969,""
2.500,221.627,891.006,120.014,-83.355,29.491,27.926,8.858,5.119,1.000,0.000,0.022,0,0.000,0.527,0.971,""
2.520,222.050,891.568,120.188,-83.252,29.391,27.915,8.658,5.117,1.000,0.000,0.015,0,0.000,0.480,0.974,""
2.540,222.473,892.129,120.358,-83.149,29.291,27.904,8.459,5.115,1.000,0.000,0.008,0,0.000,0.432,0.976,""
2.560,222.829,892.691,120.524,-83.045,29.191,27.893,8.259,5.113,1.000,0.000,0.002,0,0.000,0.386,0.978,""
2.580,223.251,893.252,120.686,-82.942,29.090,27.882,8.060,5.111,1.000,0.000,-0.004,0,0.000,0.340,0.981,""
2.600,223.674,893.813,120.844,-82.839,28.989,27.871,7.860,5.109,1.000,0.000,-0.011,0,0.000,0.294,0.983,""
2.620,224.099,894.374,120.998,-82.735,28.887,27.859,7.661,5.107,1.000,0.000,-0.017,0,0.000,0.250,0.985,""
2.640,225.067,894.934,121.148,-82.632,28.785,27.848,7.462,5.105,1.000,0.000,-0.028,0,0.000,0.206,0.986,""
2.660,225.523,895.495,121.294,-82.529,28.683,27.837,7.263,5.103,1.000,0.000,-0.034,0,0.000,0.164,0.988,""
2.680,231.065,896.055,121.436,-82.426,28.581,27.826,7.064,5.101,1.000,0.000,-0.050,0,0.000,0.125,0.990,""
2.700,231.651,896.615,121.573,-82.323,28.479,27.815,6.865,5.099,1.000,0.000,-0.054,0,0.000,0.091,0.991,""
2.720,232.266,897.175,121.707,-82.220,28.377,27.804,6.666,5.097,1.000,0.000,-0.059,0,0.000,0.069,0.993,""
2.740,232.850,897.734,121.837,-82.117,28.276,27.793,6.467,5.094,1.000,0.000,-0.064,0,0.000,0.070,0.994,""
2.760,233.433,898.293,121.963,-82.014,28.174,27.781,6.268,5.092,1.000,0.000,-0.068,0,0.000,0.092,0.995,""
2.780,234.014,898.853,122.085,-81.911,28.073,27.770,6.070,5.090,1.000,0.000,-0.072,0,0.000,0.123,0.996,""
2.800,234.597,899.411,122.202,-81.809,27.972,27.759,5.871,5.088,1.000,0.000,-0.077,0,0.000,0.157,0.997,""
2.820,235.177,899.970,122.316,-81.706,27.872,27.748,5.673,5.086,1.000,0.000,-0.081,0,0.000,0.192,0.998,""
2.840,235.756,900.528,122.426,-81.603,27.773,27.737,5.474,5.084,1.000,0.000,-0.085,0,0.000,0.227,0.998,""
2.860,236.351,901.086,122.531,-81.501,27.675,27.726,5.276,5.082,1.000,0.000,-0.088,0,0.000,0.261,0.999,""
2.880,236.927,901.644,122.633,-81.398,27.577,27.715,5.078,5.080,1.000,0.000,-0.092,0,0.000,0.294,0.999,""
2.900,237.503,902.201,122.731,-81.296,27.480,27.704,4.880,5.078,1.000,0.000,-0.096,0,0.000,0.327,1.000,""
2.920,238.151,902.759,122.824,-81.194,27.385,27.693,4.682,5.076,1.000,0.000,-0.099,0,0.000,0.359,1.000,""
2.940,238.725,903.316,122.914,-81.092,27.291,27.682,4.484,5.074,1.000,0.000,-0.103,0,0.000,0.389,1.000,""
2.960,239.297,903.872,123.000,-80.989,27.198,27.671,4.286,5.072,1.000,0.000,-0.106,0,0.000,0.418,1.000,""
2.980,239.868,904.428,123.082,-80.887,27.107,27.659,4.088,5.070,1.000,0.000,-0.110,0,0.000,0.446,1.000,""
3.000,240.547,904.984,123.159,-80.785,27.017,27.648,3.890,5.068,1.000,0.000,-0.113,0,0.000,0.473,1.000,""
3.020,241.115,905.540,123.233,-80.683,26.928,27.637,3.692,5.066,1.000,0.000,-0.116,0,0.000,0.498,0.999,""
3.040,241.683,906.096,123.303,-80.581,26.842,27.626,3.495,5.064,1.000,0.000,-0.119,0,0.000,0.522,0.999,""
3.060,242.357,906.651,123.369,-80.480,26.757,27.615,3.297,5.062,1.000,0.000,-0.122,0,0.000,0.545,0.999,""
3.080,242.921,907.206,123.431,-80.378,26.674,27.604,3.100,5.060,1.000,0.000,-0.125,0,0.000,0.566,0.998,""
3.100,243.484,907.760,123.488,-80.276,26.593,27.593,2.902,5.058,1.000,0.000,-0.128,0,0.000,0.586,0.998,""
3.120,244.140,908.314,123.542,-80.174,26.514,27.582,2.705,5.056,1.000,0.000,-0.130,0,0.000,0.605,0.997,""
3.140,244.700,908.868,123.592,-80.073,26.436,27.571,2.508,5.054,1.000,0.000,-0.133,0,0.000,0.622,0.997,""
3.160,245.258,909.422,123.638,-79.971,26.361,27.560,2.311,5.052,1.000,0.000,-0.136,0,0.000,0.638,0.996,""
3.180,245.816,909.975,123.680,-79.870,26.288,27.549,2.114,5.050,1.000,0.000,-0.139,0,0.000,0.652,0.996,""
3.200,246.451,910.528,123.719,-79.769,26.216,27.538,1.917,5.048,1.000,0.000,-0.141,0,0.000,0.666,0.995,""
3.220,247.005,911.081,123.753,-79.668,26.147,27.527,1.720,5.046,1.000,0.000,-0.144,0,0.000,0.677,0.994,""
3.240,247.557,911.633,123.783,-79.566,26.080,27.516,1.523,5.044,1.000,0.000,-0.146,0,0.000,0.688,0.994,""
3.260,248.108,912.185,123.809,-79.465,26.015,27.505,1.326,5.042,1.000,0.000,-0.149,0,0.000,0.697,0.993,""
3.280,248.723,912.737,123.832,-79.364,25.951,27.494,1.130,5.040,1.000,0.000,-0.151,0,0.000,0.705,0.993,""
3.300,249.270,913.288,123.850,-79.263,25.890,27.483,0.933,5.038,1.000,0.000,-0.154,0,0.000,0.711,0.992,""
3.320,249.817,913.839,123.865,-79.162,25.830,27.472,0.737,5.036,1.000,0.000,-0.156,0,0.000,0.717,0.991,""
3.340,250.362,914.389,123.875,-79.061,25.772,27.461,0.540,5.034,1.000,0.000,-0.159,0,0.000,0.721,0.991,""
3.360,250.955,914.940,123.882,-78.961,25.716,27.450,0.344,5.032,1.000,0.000,-0.161,0,0.000,0.723,0.990,""
3.380,251.497,915.490,123.885,-78.860,25.662,27.439,0.148,5.030,1.000,0.000,-0.163,0,0.000,0.725,0.990,""
3.400,252.037,916.040,123.884,-78.759,25.609,27.428,-0.049,5.028,1.000,0.000,-0.166,0,0.000,0.726,0.989,""
3.420,252.576,916.589,123.879,-78.659,25.558,27.417,-0.245,5.026,1.000,0.000,-0.168,0,0.000,0.725,0.989,""
3.440,253.149,917.138,123.870,-78.558,25.508,27.406,-0.441,5.024,1.000,0.000,-0.170,0,0.000,0.723,0.989,""
3.460,253.685,917.687,123.857,-78.458,25.459,27.395,-0.637,5.022,1.000,0.000,-0.173,0,0.000,0.720,0.988,""
3.480,254.218,918.235,123.840,-78.357,25.412,27.384,-0.832,5.020,1.000,0.000,-0.175,0,0.000,0.716,0.988,""
3.500,254.751,918.783,123.819,-78.257,25.365,27.373,-1.028,5.018,1.000,0.000,-0.177,0,0.000,0.711,0.988,""
3.520,255.306,919.331,123.795,-78.156,25.320,27.362,-1.224,5.016,1.000,0.000,-0.179,0,0.000,0.705,0.987,""
3.540,255.835,919.878,123.766,-78.056,25.275,27.351,-1.420,5.014,1.000,0.000,-0.181,0,0.000,0.698,0.987,""
3.560,256.363,920.426,123.734,-77.956,25.231,27.340,-1.615,5.012,1.000,0.000,-0.183,0,0.000,0.690,0.987,""
3.580,256.889,920.972,123.698,-77.856,25.187,27.329,-1.811,5.010,1.000,0.000,-0.185,0,0.000,0.681,0.987,""
3.600,257.428,921.519,123.658,-77.756,25.144,27.319,-2.006,5.008,1.000,0.000,-0.187,0,0.000,0.671,0.987,""
3.620,257.951,922.065,123.614,-77.656,25.101,27.308,-2.201,5.006,1.000,0.000,-0.189,0,0.000,0.661,0.987,""
3.640,258.473,922.611,123.566,-77.556,25.058,27.297,-2.397,5.004,1.000,0.000,-0.191,0,0.000,0.649,0.987,""
