t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.220,152.445,834.626,101.457,-120.320,23.235,19.461,5.314,11.577,0.384,0.000,-0.196,4,24.533,0.327,0.980,"Ground_Mountain_0_1:(-0.162, 0.980, -0.116);Ground_Mountain_0_1:(-0.162, 0.980, -0.116);Ground_Mountain_0_1:(-0.162, 0.980, -0.116);Ground_Mountain_0_1:(-0.162, 0.980, -0.116);Ground_Mountain_0_1:(-0.162, 0.980, -0.116);Ground_Mountain_0_1:(-0.162, 0.980, -0.116);"
0.240,152.907,835.013,101.568,-120.087,23.237,19.364,5.543,11.659,0.383,0.000,-0.195,4,21.154,0.152,0.980,""
0.260,153.370,835.398,101.682,-119.852,23.238,19.269,5.708,11.759,0.382,0.000,-0.193,4,17.921,0.111,0.980,""
0.280,153.758,835.782,101.799,-119.614,23.237,19.176,5.816,11.875,0.381,0.000,-0.191,4,14.962,0.129,0.980,""
0.300,154.221,836.164,101.916,-119.374,23.236,19.083,5.874,12.005,0.381,0.000,-0.188,4,12.387,0.202,0.980,""
0.320,154.684,836.544,102.034,-119.132,23.235,18.991,5.890,12.148,0.382,0.000,-0.185,4,10.222,0.168,0.980,""
0.340,155.147,836.922,102.151,-118.886,23.234,18.898,5.868,12.301,0.382,0.000,-0.181,4,8.338,0.094,0.980,""
0.360,155.541,837.299,102.268,-118.637,23.232,18.804,5.815,12.464,0.383,0.000,-0.178,4,6.735,0.044,0.980,""
0.380,156.004,837.673,102.382,-118.385,23.230,18.709,5.738,12.635,0.384,0.000,-0.173,4,5.525,0.004,0.980,""
0.400,156.467,838.045,102.495,-118.129,23.228,18.611,5.644,12.811,0.385,0.000,-0.169,4,4.600,0.033,0.980,""
0.420,156.879,838.416,102.606,-117.869,23.226,18.511,5.536,12.991,0.386,0.000,-0.164,4,3.958,0.074,0.980,""
0.440,157.328,838.784,102.714,-117.606,23.225,18.408,5.423,13.174,0.387,0.000,-0.159,4,3.685,0.091,0.980,""
0.460,157.791,839.151,102.821,-117.339,23.223,18.302,5.308,13.358,0.388,0.000,-0.154,4,3.548,0.048,0.980,""
0.480,158.254,839.515,102.924,-117.069,23.221,18.193,5.193,13.543,0.389,0.000,-0.148,4,3.570,0.087,0.980,""
0.500,158.661,839.877,103.026,-116.795,23.220,18.082,5.081,13.727,0.389,0.000,-0.143,4,3.733,0.115,0.980,""
0.520,159.124,840.236,103.126,-116.517,23.220,17.968,4.974,13.909,0.390,0.000,-0.137,4,3.982,0.120,0.980,""
0.540,159.588,840.594,103.223,-116.236,23.219,17.852,4.873,14.088,0.390,0.000,-0.131,4,4.316,0.129,0.980,""
0.560,160.052,840.949,103.319,-115.951,23.220,17.735,4.779,14.264,0.390,0.000,-0.124,4,4.720,0.138,0.980,""
0.580,160.470,841.301,103.413,-115.662,23.220,17.616,4.695,14.437,0.390,0.000,-0.119,4,5.182,0.152,0.980,""
0.600,160.934,841.652,103.505,-115.370,23.221,17.497,4.621,14.604,0.390,0.000,-0.112,4,5.709,0.139,0.980,""
0.620,161.398,841.999,103.596,-115.075,23.223,17.377,4.559,14.767,0.389,0.000,-0.105,4,6.323,0.133,0.980,""
0.640,161.863,842.345,103.686,-114.777,23.225,17.256,4.508,14.924,0.388,0.000,-0.099,4,6.932,0.138,0.980,""
0.660,162.291,842.688,103.776,-114.476,23.227,17.136,4.469,15.075,0.387,0.000,-0.093,4,7.522,0.110,0.980,""
0.680,162.755,843.028,103.864,-114.172,23.230,17.017,4.441,15.219,0.386,0.000,-0.086,4,8.074,0.122,0.980,""
0.700,163.220,843.366,103.953,-113.865,23.233,16.899,4.423,15.358,0.385,0.000,-0.079,4,8.622,0.124,0.980,""
0.720,163.685,843.702,104.041,-113.556,23.236,16.782,4.415,15.490,0.383,0.000,-0.072,4,9.121,0.134,0.980,""
0.740,164.125,844.036,104.129,-113.243,23.240,16.668,4.415,15.615,0.382,0.000,-0.065,4,9.579,0.110,0.980,""
0.760,164.590,844.367,104.218,-112.929,23.244,16.556,4.424,15.734,0.380,0.000,-0.058,4,9.993,0.116,0.980,""
0.780,165.055,844.696,104.307,-112.612,23.248,16.448,4.439,15.846,0.378,0.000,-0.051,4,10.323,0.106,0.980,""
0.800,165.521,845.023,104.396,-112.294,23.252,16.343,4.459,15.952,0.376,0.000,-0.044,4,10.577,0.096,0.980,""
0.820,165.974,845.348,104.485,-111.973,23.256,16.242,4.482,16.051,0.374,0.000,-0.038,4,10.785,0.101,0.980,""
0.840,166.439,845.671,104.576,-111.650,23.260,16.146,4.509,16.144,0.372,0.000,-0.031,4,10.922,0.097,0.980,""
0.860,166.904,845.992,104.666,-111.326,23.265,16.054,4.536,16.231,0.370,0.000,-0.024,4,11.007,0.092,0.980,""
0.880,167.370,846.311,104.758,-110.999,23.269,15.968,4.565,16.312,0.368,0.000,-0.017,4,11.053,0.081,0.980,""
0.900,167.835,846.629,104.849,-110.672,23.273,15.887,4.594,16.387,0.366,0.000,-0.010,4,11.056,0.076,0.980,""
0.920,168.300,846.945,104.942,-110.343,23.278,15.812,4.621,16.456,0.363,0.000,-0.004,4,11.017,0.073,0.980,""
0.940,168.766,847.260,105.035,-110.013,23.282,15.743,4.648,16.519,0.361,0.000,0.003,4,10.958,0.072,0.979,""
0.960,169.231,847.574,105.128,-109.681,23.286,15.679,4.673,16.577,0.359,0.000,0.010,4,10.870,0.068,0.979,""
0.980,169.707,847.886,105.222,-109.349,23.290,15.622,4.696,16.628,0.357,0.000,0.016,4,10.771,0.045,0.979,""
1.000,170.173,848.197,105.316,-109.015,23.294,15.571,4.717,16.674,0.355,0.000,0.023,4,10.706,0.047,0.979,""
1.020,170.638,848.508,105.411,-108.681,23.297,15.527,4.737,16.714,0.353,0.000,0.029,4,10.623,0.038,0.979,""
1.040,171.103,848.818,105.506,-108.346,23.301,15.488,4.756,16.748,0.351,0.000,0.035,4,10.543,0.044,0.979,""
1.060,171.589,849.127,105.602,-108.011,23.304,15.457,4.772,16.776,0.350,0.000,0.041,4,10.439,0.042,0.979,""
1.080,172.055,849.435,105.697,-107.675,23.307,15.431,4.787,16.799,0.348,0.000,0.047,4,10.327,0.037,0.979,""
1.100,172.520,849.743,105.793,-107.339,23.310,15.412,4.799,16.816,0.347,0.000,0.052,4,10.217,0.051,0.979,""
1.120,172.985,850.051,105.890,-107.002,23.312,15.400,4.810,16.828,0.345,0.000,0.059,4,10.159,0.035,0.979,""
1.140,173.481,850.359,105.986,-106.665,23.314,15.393,4.820,16.833,0.344,0.000,0.065,4,10.119,0.034,0.979,""
1.160,173.946,850.667,106.083,-106.329,23.316,15.393,4.830,16.833,0.343,0.000,0.070,4,10.086,0.024,0.979,""
1.180,174.411,850.974,106.179,-105.992,23.317,15.399,4.839,16.828,0.342,0.000,0.075,4,10.041,0.083,0.979,""
1.200,174.876,851.282,106.276,-105.656,23.318,15.410,4.847,16.816,0.341,0.000,0.080,4,9.961,0.071,0.979,""
1.220,175.378,851.591,106.373,-105.320,23.319,15.428,4.853,16.800,0.341,0.000,0.085,4,9.873,0.060,0.979,""
1.240,175.843,851.900,106.470,-104.984,23.319,15.452,4.857,16.778,0.341,0.000,0.090,4,9.767,0.028,0.979,""
1.260,176.308,852.209,106.568,-104.649,23.319,15.482,4.860,16.751,0.340,0.000,0.094,4,9.703,0.023,0.979,""
1.280,176.773,852.519,106.665,-104.315,23.319,15.517,4.861,16.718,0.340,0.000,0.098,4,9.635,0.038,0.979,""
1.300,177.280,852.830,106.762,-103.981,23.318,15.558,4.863,16.680,0.341,0.000,0.103,4,9.605,0.022,0.979,""
1.320,177.745,853.142,106.859,-103.648,23.318,15.604,4.863,16.637,0.341,0.000,0.107,4,9.548,0.034,0.979,""
1.340,178.210,853.455,106.957,-103.316,23.317,15.655,4.862,16.589,0.341,0.000,0.111,4,9.495,0.023,0.979,""
1.360,178.674,853.769,107.054,-102.985,23.315,15.712,4.860,16.535,0.342,0.000,0.114,4,9.441,0.051,0.978,""
1.380,179.188,854.084,107.151,-102.655,23.314,15.773,4.859,16.477,0.342,0.000,0.117,4,9.440,0.037,0.978,""
1.400,179.652,854.401,107.248,-102.327,23.312,15.838,4.858,16.413,0.343,0.000,0.121,4,9.469,0.061,0.978,""
1.420,180.117,854.719,107.345,-102.000,23.310,15.907,4.857,16.345,0.344,0.000,0.124,4,9.492,0.034,0.978,""
1.440,180.581,855.038,107.442,-101.674,23.308,15.981,4.858,16.271,0.345,0.000,0.127,4,9.520,0.055,0.978,""
1.460,181.095,855.359,107.539,-101.350,23.305,16.058,4.858,16.192,0.346,0.000,0.130,4,9.534,0.068,0.978,""
1.480,181.559,855.682,107.637,-101.028,23.302,16.139,4.858,16.109,0.347,0.000,0.132,4,9.497,0.088,0.978,""
1.500,182.024,856.006,107.734,-100.707,23.299,16.224,4.858,16.022,0.349,0.000,0.134,4,9.470,0.045,0.978,""
1.520,182.488,856.332,107.831,-100.389,23.296,16.312,4.857,15.930,0.350,0.000,0.137,4,9.470,0.077,0.978,""
1.540,182.953,856.660,107.928,-100.072,23.293,16.402,4.857,15.833,0.352,0.000,0.139,4,9.460,0.063,0.978,""
1.560,183.469,856.989,108.025,-99.757,23.290,16.496,4.856,15.733,0.353,0.000,0.140,4,9.421,0.065,0.978,""
1.580,183.933,857.321,108.122,-99.444,23.287,16.593,4.854,15.628,0.355,0.000,0.142,4,9.402,0.081,0.978,""
1.600,184.397,857.655,108.219,-99.133,23.284,16.692,4.852,15.520,0.357,0.000,0.143,4,9.365,0.062,0.978,""
1.620,184.862,857.990,108.316,-98.825,23.280,16.793,4.850,15.408,0.358,0.000,0.145,4,9.355,0.058,0.978,""
1.640,185.380,858.328,108.413,-98.519,23.277,16.896,4.848,15.292,0.360,0.000,0.146,4,9.394,0.082,0.978,""
1.660,185.843,858.668,108.510,-98.215,23.274,17.000,4.848,15.172,0.362,0.000,0.147,4,9.463,0.083,0.978,""
1.680,186.308,859.009,108.607,-97.914,23.270,17.106,4.849,15.048,0.363,0.000,0.148,4,9.528,0.084,0.978,""
1.700,186.772,859.353,108.704,-97.615,23.267,17.213,4.852,14.921,0.365,0.000,0.148,4,9.598,0.106,0.978,""
1.720,187.237,859.700,108.801,-97.319,23.263,17.321,4.855,14.790,0.367,0.000,0.149,4,9.637,0.048,0.978,""
1.740,187.756,860.048,108.898,-97.026,23.260,17.429,4.863,14.656,0.368,0.000,0.150,4,9.845,0.164,0.978,""
1.760,188.219,860.398,108.996,-96.735,23.257,17.537,4.875,14.519,0.370,0.000,0.150,4,10.104,0.136,0.978,""
1.780,188.684,860.750,109.094,-96.448,23.253,17.644,4.894,14.377,0.372,0.000,0.150,4,10.395,0.157,0.978,""
1.800,189.148,861.105,109.192,-96.163,23.250,17.750,4.920,14.232,0.373,0.000,0.149,4,10.753,0.114,0.977,""
1.820,189.672,861.461,109.291,-95.881,23.246,17.856,4.951,14.084,0.375,0.000,0.149,4,11.062,0.089,0.977,""
1.840,190.136,861.820,109.391,-95.602,23.243,17.960,4.989,13.933,0.377,0.000,0.149,4,11.340,0.110,0.977,""
1.860,190.599,862.180,109.491,-95.327,23.239,18.062,5.034,13.778,0.379,0.000,0.149,4,11.754,0.112,0.976,""
1.880,191.063,862.542,109.593,-95.055,23.235,18.161,5.090,13.619,0.380,0.000,0.149,4,12.270,0.207,0.976,""
1.900,191.527,862.907,109.696,-94.785,23.231,18.259,5.153,13.458,0.382,0.000,0.148,4,12.678,0.304,0.975,""
1.920,192.048,863.273,109.800,-94.520,23.227,18.354,5.224,13.294,0.384,0.000,0.146,4,13.103,0.217,0.975,""
1.940,192.511,863.641,109.906,-94.257,23.223,18.445,5.307,13.126,0.387,0.000,0.146,4,13.650,0.162,0.974,""
1.960,192.975,864.010,110.013,-93.998,23.218,18.534,5.397,12.956,0.389,0.000,0.146,4,14.036,0.183,0.973,""
1.980,193.438,864.381,110.123,-93.743,23.214,18.619,5.493,12.784,0.391,0.000,0.145,4,14.358,0.279,0.973,""
2.000,193.901,864.754,110.235,-93.491,23.209,18.703,5.594,12.610,0.393,0.000,0.144,4,14.578,0.255,0.972,""
2.020,194.418,865.129,110.348,-93.242,23.205,18.783,5.697,12.434,0.395,0.000,0.142,4,14.706,0.353,0.971,""
2.040,194.881,865.505,110.464,-92.997,23.200,18.862,5.801,12.258,0.398,0.000,0.140,4,14.729,0.327,0.970,""
2.060,195.344,865.882,110.582,-92.756,23.195,18.938,5.906,12.080,0.400,0.000,0.139,4,14.869,0.340,0.970,""
2.080,195.807,866.261,110.702,-92.518,23.191,19.011,6.015,11.901,0.402,0.000,0.138,4,15.022,0.351,0.969,""
2.100,196.270,866.642,110.824,-92.283,23.186,19.082,6.123,11.722,0.405,0.000,0.137,4,15.012,0.430,0.968,""
2.120,196.785,867.024,110.948,-92.053,23.181,19.152,6.227,11.543,0.407,0.000,0.135,4,14.836,0.385,0.967,""
2.140,197.248,867.407,111.075,-91.825,23.176,19.220,6.331,11.364,0.410,0.000,0.134,4,14.792,0.345,0.966,""
2.160,197.711,867.791,111.203,-91.602,23.171,19.285,6.434,11.185,0.412,0.000,0.132,4,14.735,0.306,0.965,""
2.180,198.173,868.177,111.334,-91.382,23.166,19.348,6.534,11.007,0.414,0.000,0.130,4,14.600,0.307,0.965,""
2.200,198.636,868.564,111.466,-91.165,23.162,19.409,6.631,10.829,0.417,0.000,0.129,4,14.411,0.405,0.964,""
2.220,199.149,868.952,111.600,-90.952,23.157,19.469,6.724,10.652,0.419,0.000,0.127,4,14.239,0.362,0.963,""
2.240,199.611,869.341,111.736,-90.743,23.152,19.529,6.810,10.476,0.422,0.000,0.125,4,13.947,0.459,0.962,""
2.260,200.073,869.732,111.874,-90.537,23.147,19.586,6.896,10.301,0.424,0.000,0.124,4,13.862,0.342,0.961,""
2.280,200.536,870.123,112.013,-90.334,23.142,19.640,6.980,10.128,0.427,0.000,0.122,4,13.751,0.313,0.960,""
2.300,200.998,870.516,112.154,-90.135,23.137,19.693,7.060,9.955,0.429,0.000,0.121,4,13.575,0.400,0.959,""
2.320,201.460,870.910,112.296,-89.939,23.132,19.746,7.134,9.784,0.432,0.000,0.120,4,13.314,0.388,0.958,""
2.340,201.972,871.304,112.440,-89.747,23.127,19.797,7.206,9.614,0.434,0.000,0.118,4,13.187,0.337,0.957,""
2.360,202.434,871.700,112.585,-89.558,23.122,19.845,7.279,9.446,0.437,0.000,0.117,4,13.170,0.318,0.957,""
2.380,202.896,872.097,112.732,-89.372,23.117,19.891,7.349,9.279,0.439,0.000,0.116,4,13.062,0.310,0.956,""
2.400,203.357,872.494,112.880,-89.190,23.111,19.936,7.417,9.113,0.442,0.000,0.116,4,12.928,0.415,0.955,""
2.420,203.819,872.892,113.029,-89.011,23.106,19.979,7.480,8.949,0.444,0.000,0.115,4,12.713,0.451,0.954,""
2.440,204.329,873.292,113.179,-88.835,23.100,20.022,7.538,8.787,0.447,0.000,0.115,4,12.480,0.400,0.953,""
2.460,204.790,873.692,113.331,-88.662,23.095,20.064,7.595,8.625,0.450,0.000,0.116,4,12.387,0.368,0.952,""
2.480,205.251,874.093,113.484,-88.493,23.089,20.103,7.653,8.464,0.453,0.000,0.116,4,12.476,0.264,0.951,""
2.500,205.713,874.494,113.638,-88.327,23.083,20.141,7.711,8.305,0.455,0.000,0.117,4,12.457,0.342,0.950,""
2.520,206.174,874.897,113.793,-88.164,23.078,20.176,7.769,8.146,0.458,0.000,0.117,4,12.430,0.268,0.949,""
2.540,206.635,875.300,113.949,-88.004,23.072,20.211,7.824,7.988,0.461,0.000,0.118,4,12.295,0.353,0.948,""
2.560,207.142,875.704,114.106,-87.847,23.066,20.245,7.875,7.831,0.464,0.000,0.119,4,12.113,0.410,0.947,""
2.580,207.603,876.108,114.264,-87.693,23.060,20.279,7.925,7.674,0.467,0.000,0.120,4,12.012,0.375,0.946,""
2.600,208.063,876.513,114.423,-87.543,23.054,20.311,7.973,7.518,0.470,0.000,0.121,4,11.982,0.387,0.945,""
2.620,208.524,876.919,114.584,-87.396,23.048,20.341,8.024,7.361,0.473,0.000,0.122,4,12.109,0.284,0.944,""
2.640,208.984,877.325,114.745,-87.252,23.042,20.369,8.078,7.203,0.476,0.000,0.123,4,12.219,0.122,0.943,""
2.660,209.444,877.732,114.907,-87.111,23.035,20.394,8.135,7.045,0.479,0.000,0.123,4,12.420,0.220,0.942,""
2.680,209.951,878.139,115.071,-86.973,23.029,20.418,8.192,6.887,0.482,0.000,0.124,4,12.414,0.397,0.941,""
2.700,210.411,878.547,115.235,-86.838,23.023,20.442,8.246,6.729,0.485,0.000,0.124,4,12.269,0.431,0.940,""
2.720,210.871,878.955,115.401,-86.706,23.016,20.465,8.298,6.570,0.489,0.000,0.125,4,12.207,0.382,0.939,""
2.740,211.330,879.364,115.567,-86.578,23.010,20.486,8.353,6.410,0.492,0.000,0.124,4,12.242,0.159,0.938,""
2.760,211.790,879.773,115.735,-86.453,23.003,20.504,8.412,6.250,0.495,0.000,0.124,4,12.501,0.254,0.937,""
2.780,212.249,880.182,115.904,-86.331,22.997,20.519,8.474,6.088,0.498,0.000,0.123,4,12.718,0.274,0.936,""
2.800,212.708,880.592,116.075,-86.212,22.990,20.533,8.538,5.926,0.502,0.000,0.121,4,12.769,0.386,0.935,""
2.820,213.213,881.001,116.246,-86.096,22.983,20.546,8.601,5.763,0.505,0.000,0.119,4,12.749,0.385,0.934,""
2.840,213.672,881.411,116.419,-85.984,22.977,20.559,8.656,5.602,0.508,0.000,0.117,4,12.351,0.760,0.933,""
2.860,214.131,881.822,116.593,-85.875,22.970,20.576,8.700,5.443,0.512,0.000,0.113,4,11.676,0.879,0.932,""
2.880,214.597,882.233,116.767,-85.768,22.963,20.598,8.726,5.286,0.515,0.000,0.108,4,10.768,0.767,0.932,""
2.900,215.055,882.645,116.942,-85.665,22.956,20.625,8.734,5.132,0.519,0.000,0.102,4,9.800,0.531,0.932,""
2.920,215.514,883.060,117.116,-85.564,22.948,20.678,8.671,4.988,0.522,0.000,0.096,4,6.625,3.396,0.933,""
2.940,215.946,883.476,117.288,-85.466,22.941,20.746,8.569,4.850,0.526,0.000,0.090,2,3.852,1.508,0.935,""
2.960,216.384,883.895,117.458,-85.371,22.935,20.818,8.452,4.715,0.530,0.000,0.084,2,3.132,1.797,0.937,""
2.980,216.840,884.315,117.625,-85.278,22.931,20.896,8.316,4.586,0.533,0.000,0.077,2,2.071,1.577,0.940,""
3.000,217.296,884.736,117.789,-85.188,22.928,20.981,8.159,4.464,0.535,0.000,0.071,2,0.954,1.447,0.942,""
3.020,217.533,885.160,117.949,-85.100,22.928,21.069,7.989,4.346,0.536,0.000,0.066,2,0.235,1.570,0.944,""
3.040,217.907,885.585,118.106,-85.014,22.930,21.162,7.805,4.230,0.536,0.000,0.060,2,0.000,0.551,0.947,""
3.060,218.324,886.010,118.259,-84.929,22.852,21.153,7.605,4.229,0.535,0.000,0.054,0,0.000,0.974,0.949,""
3.080,218.741,886.435,118.408,-84.843,22.774,21.145,7.406,4.227,0.574,0.000,0.048,0,0.000,0.931,0.951,""
3.100,219.126,886.860,118.553,-84.757,22.698,21.136,7.207,4.225,0.613,0.000,0.043,0,0.000,0.888,0.954,""
3.120,219.126,887.285,118.694,-84.672,22.623,21.128,7.008,4.224,0.651,0.000,0.039,0,0.000,0.844,0.956,""
3.140,219.375,887.710,118.831,-84.586,22.548,21.119,6.809,4.222,0.689,0.000,0.034,0,0.000,0.799,0.958,""
3.160,219.722,888.135,118.964,-84.500,22.475,21.111,6.610,4.220,0.726,0.000,0.028,0,0.000,0.755,0.961,""
3.180,220.071,888.560,119.093,-84.415,22.403,21.102,6.412,4.218,0.763,0.000,0.023,0,0.000,0.710,0.963,""
3.200,220.421,888.985,119.218,-84.329,22.332,21.094,6.213,4.217,0.799,0.000,0.017,0,0.000,0.665,0.966,""
3.220,220.773,889.409,119.340,-84.244,22.262,21.086,6.014,4.215,0.834,0.000,0.011,0,0.000,0.619,0.968,""
3.240,220.887,889.834,119.457,-84.158,22.193,21.077,5.816,4.213,0.869,0.000,0.007,0,0.000,0.574,0.970,""
3.260,221.145,890.259,119.570,-84.073,22.126,21.069,5.617,4.212,0.903,0.000,0.001,0,0.000,0.529,0.973,""
3.280,221.475,890.683,119.679,-83.987,22.059,21.060,5.419,4.210,0.937,0.000,-0.005,0,0.000,0.484,0.975,""
3.300,221.807,891.107,119.784,-83.902,21.994,21.052,5.221,4.208,0.970,0.000,-0.010,0,0.000,0.439,0.977,""
3.320,222.141,891.531,119.885,-83.817,21.930,21.043,5.022,4.207,1.000,0.000,-0.015,0,0.000,0.395,0.979,""
3.340,222.476,891.955,119.983,-83.731,21.867,21.035,4.824,4.205,1.000,0.000,-0.021,0,0.000,0.350,0.981,""
3.360,222.769,892.379,120.076,-83.646,21.805,21.027,4.626,4.203,1.000,0.000,-0.026,0,0.000,0.306,0.983,""
3.380,223.091,892.803,120.165,-83.561,21.745,21.018,4.428,4.202,1.000,0.000,-0.031,0,0.000,0.263,0.985,""
3.400,223.428,893.226,120.250,-83.476,21.686,21.010,4.230,4.200,1.000,0.000,-0.036,0,0.000,0.220,0.987,""
3.420,223.767,893.650,120.331,-83.391,21.628,21.001,4.033,4.198,1.000,0.000,-0.041,0,0.000,0.178,0.988,""
3.440,224.107,894.073,120.409,-83.306,21.572,20.993,3.835,4.197,1.000,0.000,-0.046,0,0.000,0.137,0.990,""
3.460,224.449,894.496,120.482,-83.221,21.517,20.985,3.637,4.195,1.000,0.000,-0.050,0,0.000,0.097,0.991,""
3.480,225.308,894.919,120.551,-83.136,21.463,20.976,3.440,4.193,1.000,0.000,-0.054,0,0.000,0.060,0.993,""
3.500,225.672,895.342,120.616,-83.051,21.411,20.968,3.242,4.192,1.000,0.000,-0.058,0,0.000,0.034,0.994,""
3.520,229.800,895.765,120.678,-82.966,21.360,20.959,3.045,4.190,1.000,0.000,-0.051,0,0.000,0.043,0.995,""
3.540,231.150,896.187,120.735,-82.881,21.310,20.951,2.847,4.188,1.000,0.000,-0.051,0,0.000,0.074,0.996,""
3.560,231.583,896.609,120.788,-82.796,21.262,20.943,2.650,4.187,1.000,0.000,-0.054,0,0.000,0.109,0.997,""
3.580,232.016,897.032,120.838,-82.712,21.216,20.934,2.453,4.185,1.000,0.000,-0.056,0,0.000,0.144,0.997,""
3.600,232.481,897.453,120.883,-82.627,21.171,20.926,2.256,4.183,1.000,0.000,-0.058,0,0.000,0.179,0.998,""
3.620,232.912,897.875,120.924,-82.543,21.128,20.917,2.059,4.182,1.000,0.000,-0.060,0,0.000,0.213,0.999,""
3.640,233.342,898.297,120.962,-82.458,21.086,20.909,1.862,4.180,1.000,0.000,-0.063,0,0.000,0.246,0.999,""
3.660,233.771,898.718,120.995,-82.374,21.046,20.901,1.665,4.178,1.000,0.000,-0.065,0,0.000,0.278,0.999,""
3.680,234.205,899.139,121.025,-82.290,21.007,20.892,1.468,4.177,1.000,0.000,-0.067,0,0.000,0.309,1.000,""
3.700,234.632,899.560,121.050,-82.205,20.970,20.884,1.272,4.175,1.000,0.000,-0.069,0,0.000,0.339,1.000,""
