t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.220,154.392,833.953,101.962,-116.094,30.449,25.439,7.727,14.918,0.789,0.000,-0.245,4,14.608,0.280,0.977,""
0.240,154.996,834.461,102.118,-115.794,30.473,25.391,7.779,15.037,0.776,0.000,-0.243,4,11.776,0.171,0.977,""
0.260,155.637,834.968,102.274,-115.490,30.492,25.334,7.785,15.184,0.764,0.000,-0.240,4,9.392,0.159,0.977,""
0.280,156.240,835.474,102.429,-115.184,30.508,25.266,7.751,15.358,0.754,0.000,-0.236,4,7.340,0.117,0.977,""
0.300,156.844,835.979,102.583,-114.874,30.521,25.186,7.684,15.558,0.746,0.000,-0.231,4,5.609,0.138,0.977,""
0.320,157.471,836.481,102.734,-114.559,30.531,25.093,7.589,15.780,0.739,0.000,-0.225,4,4.225,0.179,0.978,""
0.340,158.075,836.982,102.884,-114.239,30.539,24.987,7.474,16.023,0.734,0.000,-0.218,4,3.136,0.233,0.978,""
0.360,158.695,837.480,103.031,-113.914,30.545,24.867,7.342,16.284,0.731,0.000,-0.210,4,2.321,0.264,0.978,""
0.380,159.299,837.975,103.175,-113.584,30.549,24.735,7.201,16.558,0.728,0.000,-0.203,4,1.818,0.284,0.978,""
0.400,159.905,838.468,103.316,-113.247,30.552,24.591,7.055,16.843,0.726,0.000,-0.194,4,1.560,0.294,0.978,""
0.420,160.521,838.957,103.454,-112.905,30.555,24.435,6.908,17.136,0.724,0.000,-0.185,4,1.533,0.319,0.978,""
0.440,161.127,839.444,103.589,-112.557,30.558,24.268,6.762,17.434,0.722,0.000,-0.176,4,1.650,0.315,0.978,""
0.460,161.735,839.926,103.722,-112.203,30.562,24.092,6.622,17.735,0.721,0.000,-0.165,4,1.956,0.341,0.978,""
0.480,162.346,840.405,103.852,-111.843,30.565,23.909,6.491,18.036,0.719,0.000,-0.155,4,2.419,0.323,0.979,""
0.500,162.954,840.880,103.979,-111.477,30.570,23.718,6.370,18.334,0.717,0.000,-0.145,4,2.989,0.301,0.979,""
0.520,163.564,841.351,104.105,-111.104,30.575,23.522,6.262,18.628,0.715,0.000,-0.135,4,3.643,0.289,0.979,""
0.540,164.175,841.818,104.228,-110.726,30.581,23.323,6.166,18.916,0.713,0.000,-0.124,4,4.351,0.281,0.979,""
0.560,164.786,842.281,104.350,-110.343,30.589,23.121,6.085,19.196,0.709,0.000,-0.113,4,5.086,0.270,0.979,""
0.580,165.397,842.739,104.470,-109.954,30.597,22.918,6.017,19.467,0.706,0.000,-0.103,4,5.837,0.255,0.979,""
0.600,166.009,843.194,104.589,-109.559,30.607,22.716,5.963,19.729,0.702,0.000,-0.091,4,6.568,0.229,0.979,""
0.620,166.621,843.645,104.708,-109.160,30.617,22.515,5.922,19.979,0.697,0.000,-0.081,4,7.278,0.208,0.979,""
0.640,167.234,844.091,104.826,-108.756,30.629,22.319,5.894,20.218,0.691,0.000,-0.070,4,7.946,0.189,0.979,""
0.660,167.847,844.534,104.943,-108.347,30.641,22.126,5.877,20.445,0.686,0.000,-0.058,4,8.557,0.172,0.979,""
0.680,168.460,844.973,105.061,-107.934,30.655,21.940,5.871,20.659,0.679,0.000,-0.048,4,9.104,0.153,0.979,""
0.700,169.074,845.408,105.178,-107.517,30.669,21.761,5.874,20.860,0.673,0.000,-0.037,4,9.586,0.135,0.979,""
0.720,169.689,845.840,105.296,-107.096,30.684,21.590,5.884,21.048,0.666,0.000,-0.026,4,10.000,0.116,0.979,""
0.740,170.303,846.269,105.414,-106.672,30.699,21.428,5.900,21.223,0.658,0.000,-0.015,4,10.341,0.111,0.979,""
0.760,170.918,846.695,105.532,-106.244,30.714,21.276,5.922,21.385,0.651,0.000,-0.005,4,10.624,0.105,0.979,""
0.780,171.533,847.117,105.651,-105.813,30.730,21.135,5.948,21.533,0.643,0.000,0.005,4,10.846,0.091,0.979,""
0.800,172.148,847.537,105.771,-105.380,30.746,21.006,5.977,21.668,0.635,0.000,0.016,4,10.999,0.068,0.979,""
0.820,172.763,847.955,105.891,-104.944,30.761,20.888,6.007,21.789,0.627,0.000,0.026,4,11.072,0.059,0.979,""
0.840,173.380,848.371,106.012,-104.506,30.777,20.784,6.037,21.897,0.619,0.000,0.035,4,11.117,0.056,0.979,""
0.860,173.995,848.785,106.133,-104.066,30.792,20.692,6.068,21.992,0.612,0.000,0.044,4,11.125,0.055,0.979,""
0.880,174.610,849.197,106.255,-103.625,30.807,20.614,6.098,22.074,0.604,0.000,0.054,4,11.091,0.035,0.979,""
0.900,175.225,849.608,106.377,-103.182,30.821,20.550,6.127,22.142,0.597,0.000,0.063,4,11.019,0.012,0.979,""
0.920,175.840,850.018,106.501,-102.738,30.834,20.500,6.154,22.198,0.590,0.000,0.071,4,10.882,0.032,0.979,""
0.940,176.455,850.427,106.624,-102.293,30.847,20.463,6.178,22.241,0.583,0.000,0.080,4,10.770,0.011,0.979,""
0.960,177.067,850.835,106.748,-101.847,30.858,20.441,6.199,22.271,0.577,0.000,0.088,4,10.634,0.026,0.979,""
0.980,177.682,851.244,106.872,-101.401,30.869,20.432,6.219,22.288,0.571,0.000,0.096,4,10.487,0.011,0.979,""
1.000,178.296,851.652,106.997,-100.955,30.879,20.437,6.234,22.293,0.565,0.000,0.103,4,10.310,0.033,0.979,""
1.020,178.911,852.061,107.122,-100.509,30.888,20.456,6.248,22.285,0.560,0.000,0.110,4,10.167,0.038,0.979,""
1.040,179.520,852.471,107.247,-100.064,30.895,20.488,6.259,22.265,0.556,0.000,0.117,4,10.057,0.052,0.979,""
1.060,180.135,852.881,107.373,-99.619,30.902,20.533,6.267,22.232,0.552,0.000,0.124,4,9.885,0.015,0.979,""
1.080,180.749,853.293,107.498,-99.175,30.907,20.591,6.272,22.187,0.549,0.000,0.130,4,9.712,0.040,0.979,""
1.100,181.350,853.706,107.624,-98.732,30.911,20.661,6.274,22.130,0.546,0.000,0.136,4,9.499,0.032,0.979,""
1.120,181.964,854.121,107.749,-98.290,30.914,20.743,6.273,22.061,0.544,0.000,0.141,4,9.370,0.060,0.979,""
1.140,182.578,854.537,107.874,-97.850,30.916,20.836,6.270,21.981,0.543,0.000,0.146,4,9.257,0.049,0.979,""
1.160,183.173,854.956,108.000,-97.412,30.917,20.940,6.263,21.888,0.542,0.000,0.151,4,9.066,0.055,0.979,""
1.180,183.786,855.377,108.125,-96.976,30.917,21.055,6.254,21.785,0.541,0.000,0.155,4,8.925,0.082,0.980,""
1.200,184.400,855.800,108.250,-96.543,30.916,21.180,6.242,21.670,0.541,0.000,0.160,4,8.759,0.090,0.980,""
1.220,185.014,856.226,108.374,-96.111,30.914,21.313,6.230,21.544,0.542,0.000,0.163,4,8.711,0.118,0.980,""
1.240,185.601,856.655,108.499,-95.683,30.911,21.455,6.217,21.407,0.543,0.000,0.167,4,8.679,0.073,0.980,""
1.260,186.214,857.087,108.623,-95.257,30.907,21.605,6.205,21.259,0.544,0.000,0.169,4,8.715,0.067,0.980,""
1.280,186.827,857.522,108.747,-94.835,30.903,21.761,6.195,21.100,0.546,0.000,0.172,4,8.795,0.138,0.980,""
1.300,187.408,857.960,108.870,-94.416,30.897,21.924,6.189,20.930,0.549,0.000,0.175,4,8.993,0.150,0.980,""
1.320,188.020,858.401,108.994,-94.001,30.891,22.091,6.189,20.750,0.551,0.000,0.177,4,9.284,0.152,0.979,""
1.340,188.633,858.846,109.118,-93.589,30.885,22.262,6.197,20.558,0.554,0.000,0.179,4,9.695,0.172,0.979,""
1.360,189.246,859.294,109.242,-93.182,30.877,22.436,6.216,20.356,0.558,0.000,0.180,4,10.161,0.015,0.979,""
1.380,189.823,859.746,109.367,-92.779,30.869,22.613,6.243,20.144,0.561,0.000,0.182,4,10.615,0.094,0.979,""
1.400,190.435,860.201,109.493,-92.381,30.861,22.790,6.284,19.921,0.565,0.000,0.183,4,11.308,0.098,0.979,""
1.420,191.047,860.659,109.619,-91.987,30.851,22.968,6.338,19.688,0.570,0.000,0.184,4,11.984,0.174,0.978,""
1.440,191.660,861.121,109.747,-91.598,30.842,23.145,6.413,19.445,0.574,0.000,0.184,4,12.974,0.171,0.978,""
1.460,192.225,861.587,109.877,-91.214,30.832,23.320,6.504,19.192,0.579,0.000,0.184,4,13.820,0.172,0.977,""
1.480,192.836,862.055,110.009,-90.836,30.821,23.493,6.607,18.930,0.584,0.000,0.184,4,14.454,0.259,0.976,""
1.500,193.448,862.527,110.143,-90.463,30.810,23.665,6.723,18.659,0.589,0.000,0.184,4,15.096,0.326,0.976,""
1.520,194.061,863.002,110.280,-90.095,30.799,23.832,6.854,18.380,0.595,0.000,0.183,4,15.842,0.212,0.975,""
1.540,194.613,863.481,110.420,-89.733,30.788,23.996,7.002,18.093,0.601,0.000,0.183,4,16.731,0.285,0.974,""
1.560,195.224,863.963,110.563,-89.378,30.776,24.156,7.160,17.799,0.606,0.000,0.181,4,17.310,0.434,0.973,""
1.580,195.836,864.448,110.709,-89.028,30.765,24.313,7.324,17.499,0.612,0.000,0.180,4,17.546,0.420,0.972,""
1.600,196.449,864.936,110.858,-88.684,30.753,24.467,7.488,17.194,0.618,0.000,0.179,4,17.623,0.428,0.972,""
1.620,196.991,865.427,111.011,-88.346,30.742,24.618,7.655,16.885,0.623,0.000,0.178,4,17.747,0.375,0.971,""
1.640,197.602,865.921,111.167,-88.015,30.731,24.765,7.824,16.572,0.629,0.000,0.177,4,17.815,0.349,0.970,""
1.660,198.215,866.417,111.327,-87.690,30.720,24.908,7.991,16.256,0.635,0.000,0.175,4,17.776,0.307,0.969,""
1.680,198.827,866.917,111.490,-87.371,30.710,25.049,8.156,15.937,0.640,0.000,0.173,4,17.675,0.295,0.968,""
1.700,199.361,867.419,111.656,-87.059,30.699,25.185,8.318,15.617,0.645,0.000,0.172,4,17.522,0.436,0.967,""
1.720,199.972,867.924,111.825,-86.753,30.689,25.320,8.471,15.295,0.650,0.000,0.171,4,17.079,0.456,0.966,""
1.740,200.584,868.432,111.997,-86.453,30.680,25.452,8.616,14.973,0.655,0.000,0.170,4,16.676,0.477,0.965,""
1.760,201.197,868.942,112.172,-86.160,30.670,25.579,8.761,14.650,0.660,0.000,0.169,4,16.628,0.286,0.964,""
1.780,201.725,869.454,112.350,-85.874,30.661,25.702,8.908,14.325,0.665,0.000,0.169,4,16.815,0.386,0.963,""
1.800,202.336,869.969,112.530,-85.593,30.652,25.820,9.051,13.999,0.669,0.000,0.169,4,16.649,0.590,0.962,""
1.820,202.948,870.486,112.713,-85.320,30.643,25.936,9.184,13.674,0.674,0.000,0.169,4,16.208,0.538,0.961,""
1.840,203.560,871.006,112.899,-85.053,30.633,26.049,9.310,13.350,0.679,0.000,0.169,4,15.724,0.468,0.960,"Ground_Mountain_0_1:(-0.299, 0.946, -0.125);"
1.860,204.164,871.528,113.088,-84.792,30.624,26.159,9.435,13.024,0.683,0.000,0.170,4,15.738,0.321,0.959,""
1.880,204.694,872.052,113.278,-84.538,30.615,26.263,9.558,12.697,0.688,0.000,0.170,4,15.712,0.462,0.958,""
1.900,205.306,872.578,113.471,-84.291,30.606,26.367,9.671,12.370,0.692,0.000,0.170,4,15.317,0.583,0.957,""
1.920,205.918,873.106,113.667,-84.050,30.596,26.467,9.777,12.045,0.697,0.000,0.171,4,14.832,0.470,0.956,""
1.940,206.530,873.635,113.864,-83.815,30.587,26.564,9.879,11.720,0.702,0.000,0.171,4,14.543,0.107,0.955,""
1.960,207.047,874.167,114.063,-83.587,30.578,26.656,9.984,11.392,0.706,0.000,0.171,4,14.780,0.301,0.954,""
1.980,207.659,874.701,114.264,-83.366,30.568,26.745,10.084,11.065,0.711,0.000,0.171,4,14.578,0.568,0.953,""
2.000,208.270,875.236,114.468,-83.151,30.559,26.833,10.174,10.738,0.716,0.000,0.170,4,14.090,0.532,0.952,""
2.020,208.882,875.773,114.672,-82.942,30.550,26.917,10.263,10.410,0.720,0.000,0.169,4,13.971,0.304,0.951,""
2.040,209.493,876.311,114.879,-82.740,30.541,26.995,10.357,10.080,0.725,0.000,0.166,4,14.290,0.286,0.949,""
2.060,210.009,876.851,115.088,-82.545,30.532,27.067,10.456,9.749,0.730,0.000,0.164,4,14.587,0.363,0.948,""
2.080,210.620,877.392,115.299,-82.356,30.523,27.135,10.556,9.418,0.734,0.000,0.161,4,14.657,0.581,0.947,""
2.100,211.230,877.935,115.511,-82.174,30.514,27.199,10.651,9.087,0.739,0.000,0.157,4,14.533,0.662,0.946,""
2.120,211.841,878.478,115.726,-81.999,30.505,27.258,10.748,8.756,0.743,0.000,0.152,4,14.570,0.594,0.944,""
2.140,212.451,879.023,115.942,-81.830,30.496,27.313,10.843,8.426,0.747,0.000,0.146,4,14.578,0.487,0.943,""
2.160,212.988,879.569,116.160,-81.668,30.488,27.361,10.943,8.097,0.752,0.000,0.141,4,14.789,0.367,0.942,""
2.180,213.598,880.116,116.381,-81.512,30.480,27.406,11.040,7.772,0.756,0.000,0.134,4,14.640,0.523,0.941,""
2.200,214.208,880.664,116.603,-81.363,30.472,27.451,11.124,7.450,0.760,0.000,0.128,4,14.047,0.519,0.940,""
2.220,214.737,881.213,116.826,-81.219,30.464,27.505,11.170,7.137,0.764,0.000,0.122,4,12.301,1.694,0.940,""
2.240,215.347,881.765,117.049,-81.082,30.455,27.583,11.134,6.838,0.768,0.000,0.115,4,8.130,1.845,0.940,""
2.260,215.946,882.320,117.271,-80.950,30.446,27.672,11.059,6.550,0.773,0.000,0.107,3,5.731,0.310,0.942,""
2.280,216.438,882.877,117.491,-80.823,30.437,27.770,10.945,6.273,0.777,0.000,0.100,2,3.455,1.361,0.943,""
2.300,217.044,883.436,117.707,-80.702,30.430,27.873,10.810,6.006,0.782,0.000,0.092,2,2.300,1.855,0.945,""
2.320,217.533,883.998,117.921,-80.586,30.426,27.992,10.622,5.750,0.785,0.000,0.085,2,0.361,1.473,0.948,""
2.340,217.883,884.562,118.130,-80.475,30.424,28.110,10.427,5.503,0.787,0.000,0.079,2,0.000,1.142,0.950,""
2.360,218.436,885.127,118.335,-80.364,30.333,28.099,10.227,5.501,0.788,0.000,0.072,1,0.000,0.904,0.952,""
2.380,218.989,885.691,118.537,-80.253,30.241,28.088,10.027,5.498,0.834,0.000,0.065,0,0.000,0.860,0.955,""
2.400,219.126,886.255,118.734,-80.141,30.148,28.076,9.827,5.496,0.880,0.000,0.061,0,0.000,0.816,0.957,""
2.420,219.388,886.819,118.928,-80.030,30.055,28.065,9.627,5.494,0.926,0.000,0.057,0,0.000,0.771,0.960,""
2.440,219.844,887.383,119.117,-79.919,29.962,28.054,9.427,5.492,0.972,0.000,0.050,0,0.000,0.725,0.962,""
2.460,220.302,887.947,119.302,-79.809,29.868,28.043,9.227,5.490,1.000,0.000,0.044,0,0.000,0.680,0.965,""
2.480,220.761,888.510,119.484,-79.698,29.774,28.031,9.027,5.487,1.000,0.000,0.037,0,0.000,0.635,0.967,""
2.500,220.887,889.074,119.661,-79.587,29.679,28.020,8.827,5.485,1.000,0.000,0.033,0,0.000,0.589,0.969,""
2.520,221.258,889.637,119.834,-79.476,29.584,28.009,8.627,5.483,1.000,0.000,0.028,0,0.000,0.543,0.972,""
2.540,221.685,890.200,120.004,-79.365,29.489,27.998,8.428,5.481,1.000,0.000,0.022,0,0.000,0.498,0.974,""
2.560,222.114,890.763,120.169,-79.254,29.393,27.987,8.228,5.479,1.000,0.000,0.015,0,0.000,0.453,0.976,""
2.580,222.544,891.326,120.330,-79.144,29.297,27.975,8.029,5.476,1.000,0.000,0.009,0,0.000,0.407,0.978,""
2.600,222.858,891.888,120.488,-79.033,29.200,27.964,7.830,5.474,1.000,0.000,0.004,0,0.000,0.363,0.981,""
2.620,223.286,892.451,120.641,-78.922,29.103,27.953,7.630,5.472,1.000,0.000,-0.002,0,0.000,0.318,0.982,""
2.640,223.716,893.013,120.790,-78.812,29.006,27.942,7.431,5.470,1.000,0.000,-0.007,0,0.000,0.274,0.984,""
2.660,224.148,893.575,120.936,-78.701,28.909,27.931,7.232,5.468,1.000,0.000,-0.013,0,0.000,0.230,0.986,""
2.680,225.074,894.137,121.077,-78.591,28.811,27.920,7.033,5.465,1.000,0.000,-0.022,0,0.000,0.187,0.988,""
2.700,225.535,894.699,121.214,-78.481,28.713,27.908,6.834,5.463,1.000,0.000,-0.028,0,0.000,0.145,0.989,""
2.720,230.908,895.260,121.347,-78.370,28.616,27.897,6.635,5.461,1.000,0.000,-0.043,0,0.000,0.103,0.991,""
2.740,231.495,895.821,121.477,-78.260,28.518,27.886,6.437,5.459,1.000,0.000,-0.047,0,0.000,0.062,0.992,""
2.760,232.080,896.382,121.602,-78.150,28.421,27.875,6.238,5.457,1.000,0.000,-0.052,0,0.000,0.023,0.993,""
2.780,232.659,896.943,121.723,-78.040,28.324,27.864,6.039,5.455,1.000,0.000,-0.056,0,0.000,0.022,0.995,""
2.800,233.243,897.503,121.840,-77.930,28.227,27.853,5.841,5.452,1.000,0.000,-0.060,0,0.000,0.059,0.996,""
2.820,233.825,898.064,121.953,-77.820,28.130,27.841,5.642,5.450,1.000,0.000,-0.064,0,0.000,0.096,0.997,""
2.840,234.376,898.624,122.062,-77.710,28.034,27.830,5.444,5.448,1.000,0.000,-0.067,0,0.000,0.133,0.997,""
2.860,234.957,899.184,122.168,-77.600,27.938,27.819,5.246,5.446,1.000,0.000,-0.071,0,0.000,0.169,0.998,""
2.880,235.536,899.743,122.269,-77.491,27.843,27.808,5.047,5.444,1.000,0.000,-0.074,0,0.000,0.204,0.999,""
2.900,236.101,900.302,122.366,-77.381,27.749,27.797,4.849,5.441,1.000,0.000,-0.078,0,0.000,0.238,0.999,""
2.920,236.679,900.861,122.459,-77.271,27.656,27.786,4.651,5.439,1.000,0.000,-0.081,0,0.000,0.271,0.999,""
2.940,237.255,901.420,122.548,-77.162,27.564,27.775,4.453,5.437,1.000,0.000,-0.084,0,0.000,0.302,1.000,""
2.960,237.830,901.979,122.633,-77.052,27.472,27.764,4.255,5.435,1.000,0.000,-0.088,0,0.000,0.333,1.000,""
2.980,238.449,902.537,122.715,-76.943,27.382,27.753,4.057,5.433,1.000,0.000,-0.091,0,0.000,0.362,1.000,""
3.000,239.022,903.095,122.792,-76.834,27.293,27.741,3.860,5.431,1.000,0.000,-0.094,0,0.000,0.390,1.000,""
3.020,239.593,903.652,122.865,-76.725,27.205,27.730,3.662,5.428,1.000,0.000,-0.096,0,0.000,0.417,1.000,""
3.040,240.246,904.210,122.934,-76.616,27.118,27.719,3.464,5.426,1.000,0.000,-0.099,0,0.000,0.443,1.000,""
3.060,240.814,904.767,122.999,-76.507,27.033,27.708,3.267,5.424,1.000,0.000,-0.102,0,0.000,0.467,1.000,""
3.080,241.382,905.323,123.061,-76.398,26.950,27.697,3.070,5.422,1.000,0.000,-0.105,0,0.000,0.490,0.999,""
3.100,241.949,905.880,123.118,-76.289,26.868,27.686,2.872,5.420,1.000,0.000,-0.107,0,0.000,0.512,0.999,""
3.120,242.595,906.436,123.171,-76.180,26.787,27.675,2.675,5.418,1.000,0.000,-0.110,0,0.000,0.532,0.999,""
3.140,243.159,906.992,123.221,-76.071,26.708,27.664,2.478,5.415,1.000,0.000,-0.112,0,0.000,0.551,0.998,""
3.160,243.721,907.547,123.266,-75.963,26.631,27.653,2.281,5.413,1.000,0.000,-0.114,0,0.000,0.569,0.998,""
3.180,244.352,908.103,123.308,-75.854,26.556,27.642,2.084,5.411,1.000,0.000,-0.117,0,0.000,0.586,0.997,""
3.200,244.910,908.657,123.345,-75.745,26.482,27.631,1.887,5.409,1.000,0.000,-0.119,0,0.000,0.601,0.997,""
3.220,245.468,909.212,123.379,-75.637,26.410,27.620,1.690,5.407,1.000,0.000,-0.121,0,0.000,0.615,0.996,""
3.240,246.024,909.766,123.409,-75.529,26.339,27.609,1.493,5.405,1.000,0.000,-0.123,0,0.000,0.628,0.996,""
3.260,246.636,910.320,123.434,-75.420,26.271,27.597,1.296,5.402,1.000,0.000,-0.125,0,0.000,0.639,0.995,""
3.280,247.188,910.874,123.456,-75.312,26.204,27.586,1.100,5.400,1.000,0.000,-0.128,0,0.000,0.649,0.995,""
3.300,247.740,911.427,123.474,-75.204,26.139,27.575,0.903,5.398,1.000,0.000,-0.130,0,0.000,0.658,0.994,""
3.320,248.335,911.980,123.488,-75.096,26.075,27.564,0.707,5.396,1.000,0.000,-0.132,0,0.000,0.666,0.993,""
3.340,248.882,912.533,123.498,-74.988,26.013,27.553,0.510,5.394,1.000,0.000,-0.134,0,0.000,0.672,0.993,""
3.360,249.429,913.085,123.504,-74.880,25.953,27.542,0.314,5.392,1.000,0.000,-0.136,0,0.000,0.677,0.992,""
3.380,249.974,913.637,123.506,-74.772,25.894,27.531,0.118,5.389,1.000,0.000,-0.138,0,0.000,0.681,0.992,""
3.400,250.550,914.189,123.505,-74.665,25.837,27.520,-0.079,5.387,1.000,0.000,-0.139,0,0.000,0.684,0.991,""
3.420,251.091,914.740,123.499,-74.557,25.781,27.509,-0.275,5.385,1.000,0.000,-0.141,0,0.000,0.686,0.991,""
3.440,251.631,915.291,123.489,-74.449,25.726,27.498,-0.471,5.383,1.000,0.000,-0.143,0,0.000,0.686,0.991,""
3.460,252.170,915.842,123.476,-74.342,25.673,27.487,-0.667,5.381,1.000,0.000,-0.145,0,0.000,0.686,0.990,""
3.480,252.728,916.393,123.458,-74.234,25.621,27.476,-0.863,5.379,1.000,0.000,-0.147,0,0.000,0.684,0.990,""
3.500,253.263,916.943,123.437,-74.127,25.570,27.465,-1.058,5.377,1.000,0.000,-0.148,0,0.000,0.681,0.989,""
3.520,253.797,917.492,123.412,-74.019,25.520,27.454,-1.254,5.374,1.000,0.000,-0.150,0,0.000,0.678,0.989,""
3.540,254.329,918.042,123.383,-73.912,25.470,27.443,-1.450,5.372,1.000,0.000,-0.152,0,0.000,0.673,0.989,""
3.560,254.870,918.591,123.350,-73.805,25.421,27.432,-1.645,5.370,1.000,0.000,-0.153,0,0.000,0.668,0.989,""
3.580,255.399,919.140,123.313,-73.697,25.373,27.421,-1.841,5.368,1.000,0.000,-0.155,0,0.000,0.661,0.988,""
3.600,255.927,919.689,123.272,-73.590,25.326,27.410,-2.036,5.366,1.000,0.000,-0.156,0,0.000,0.654,0.988,""
3.620,256.453,920.237,123.228,-73.483,25.278,27.399,-2.231,5.364,1.000,0.000,-0.158,0,0.000,0.645,0.988,""
3.640,256.978,920.785,123.179,-73.376,25.231,27.389,-2.427,5.362,1.000,0.000,-0.159,0,0.000,0.636,0.988,""
3.660,257.503,921.332,123.127,-73.269,25.185,27.378,-2.622,5.359,1.000,0.000,-0.160,0,0.000,0.626,0.988,""
3.680,258.025,921.880,123.070,-73.162,25.138,27.367,-2.817,5.357,1.000,0.000,-0.162,0,0.000,0.616,0.988,""
3.700,258.545,922.427,123.010,-73.055,25.090,27.356,-3.012,5.355,1.000,0.000,-0.163,0,0.000,0.604,0.988,""
3.720,259.064,922.973,122.946,-72.948,25.043,27.345,-3.207,5.353,1.000,0.000,-0.164,0,0.000,0.592,0.988,""
3.740,259.575,923.520,122.878,-72.842,24.995,27.334,-3.402,5.351,1.000,0.000,-0.165,0,0.000,0.579,0.988,""
3.760,260.091,924.066,122.806,-72.735,24.947,27.323,-3.596,5.349,1.000,0.000,-0.167,0,0.000,0.566,0.989,""
