time,x,y,z,speed,target,grounded,branchS,earned,misses
0.000,-167.990,31.541,-582.543,39.998,40.000,4,0.000,0.000,0
0.106,-171.922,31.552,-582.577,39.278,40.000,4,0.000,0.000,0
0.212,-175.822,31.549,-582.610,38.310,18.404,4,0.000,0.000,0
0.320,-180.211,31.550,-582.648,35.338,18.404,4,0.000,0.000,0
0.426,-183.598,31.545,-582.677,32.869,18.545,4,2.816,2.816,0
0.532,-186.739,31.524,-582.704,30.410,18.404,4,5.907,5.907,0
0.634,-190.184,31.475,-582.734,27.472,21.397,4,9.799,9.799,0
0.740,-192.786,31.420,-582.756,25.066,28.260,4,12.749,12.749,0
0.843,-195.312,31.354,-582.778,25.029,30.309,4,15.557,15.557,0
0.950,-197.856,31.279,-582.799,25.701,30.309,4,18.285,18.285,0
1.053,-200.465,31.195,-582.816,26.354,40.000,4,20.963,20.963,0
1.158,-203.681,31.078,-582.804,27.110,40.000,4,24.094,24.094,0
1.267,-206.427,30.964,-582.736,27.707,40.000,4,26.692,26.692,0
1.371,-209.229,30.832,-582.589,28.280,40.000,4,29.364,29.364,0
1.475,-212.656,30.648,-582.280,28.950,40.000,4,32.759,32.759,0
1.577,-215.557,30.471,-581.901,29.488,40.000,4,35.674,35.674,0
1.688,-218.494,30.271,-581.410,30.017,40.000,4,38.659,38.659,0
1.791,-221.463,30.049,-580.808,30.543,40.000,4,41.674,41.674,0
1.894,-225.064,29.749,-579.948,31.173,40.000,4,45.347,45.347,0
1.997,-228.093,29.470,-579.124,31.687,40.000,4,48.422,48.422,0
2.108,-231.148,29.158,-578.209,32.196,40.000,4,51.547,51.547,0
2.209,-234.225,28.808,-577.208,32.702,40.000,4,54.707,54.707,0
2.314,-237.944,28.334,-575.896,33.303,40.000,4,58.564,58.564,0
2.420,-241.061,27.896,-574.710,33.793,40.000,4,61.808,61.808,0
2.530,-244.193,27.422,-573.440,34.275,40.000,4,65.135,65.135,0
2.637,-247.966,26.816,-571.802,34.843,40.000,4,69.100,69.100,0
2.744,-251.118,26.286,-570.338,35.303,40.000,4,72.519,72.519,0
2.850,-254.273,25.742,-568.783,35.748,40.000,4,75.930,75.930,0
2.953,-257.430,25.207,-567.135,36.176,40.000,4,79.432,79.432,0
3.060,-261.220,24.626,-565.035,36.664,40.000,4,83.654,83.654,0
