time,station,active,visible,sightings,calls
3.16,6.4,7,0,0,0
4.16,12.2,7,0,0,0
5.16,27.5,7,0,0,0
6.18,49.6,7,0,0,0
7.18,76.5,7,0,0,0
8.18,106.5,7,0,0,0
9.18,137.8,7,0,0,0
10.20,169.1,7,0,0,0
11.20,200.4,7,0,0,0
12.20,231.8,7,0,0,0
13.20,263.3,8,0,0,1
14.20,295.1,8,0,0,1
15.20,328.1,8,0,0,1
16.20,359.9,8,0,0,1
17.22,386.6,7,0,0,1
18.22,416.6,7,0,0,1
19.22,447.6,7,1,1,1
20.22,479.1,7,1,1,1
21.24,509.7,7,0,1,1
22.24,539.7,7,0,1,1
23.24,571.4,7,0,1,1
24.24,603.3,7,0,1,1
25.24,635.0,6,0,1,1
26.26,668.0,6,0,1,1
27.26,703.3,6,0,1,1
28.28,739.9,6,0,1,1
29.28,770.7,6,0,1,1
30.28,802.6,6,0,1,1
31.28,834.5,6,0,1,1
32.28,866.6,6,0,1,1
33.30,898.5,6,0,1,1
34.30,926.9,6,1,2,1
35.30,960.8,6,1,2,2
36.30,998.1,6,0,2,2
37.32,1037.4,6,0,2,2
38.32,1077.9,6,0,2,2
39.32,1112.7,6,0,2,2
40.32,1145.9,6,0,2,2
41.32,1173.8,6,0,2,2
42.34,1196.7,6,0,2,2
43.34,1214.0,6,0,2,2
44.36,1231.5,6,0,2,2
45.36,1254.3,6,0,2,2
46.36,1282.4,6,0,2,2
47.36,1314.4,6,0,2,2
48.36,1347.1,6,0,2,2
49.36,1372.9,6,0,2,2
50.36,1400.8,6,0,2,2
51.38,1423.6,6,0,2,2
52.38,1447.3,6,0,2,2
53.38,1466.5,6,0,2,2
54.40,1491.6,6,0,2,2
55.40,1522.6,6,0,2,2
56.42,1554.4,6,0,2,2
57.42,1586.0,6,0,2,2
58.42,1616.6,6,0,2,2
59.42,1648.2,6,1,3,2
60.42,1681.1,6,1,3,3
61.42,1712.7,6,0,3,3
62.44,1738.7,6,0,3,3
63.44,1760.1,6,0,3,3
64.44,1787.7,5,0,3,3
65.44,1816.9,5,0,3,3
66.44,1850.0,5,0,3,3
67.46,1883.0,5,0,3,3
68.46,1914.9,5,0,3,3
69.46,1949.3,5,0,3,3
70.46,1987.1,5,0,3,3
71.46,2021.6,5,0,3,3
72.48,2052.8,5,0,3,3
73.48,2082.2,5,0,3,3
74.52,2116.0,5,0,4,3
75.54,2152.1,5,1,4,4
76.54,2190.5,5,0,4,4
77.54,2230.8,5,0,4,4
78.54,2271.9,5,0,4,4
79.54,2305.0,5,0,4,4
80.54,2337.1,4,0,4,4
81.56,2369.0,4,1,5,4
82.56,2402.3,4,1,5,4
83.56,2439.7,4,0,5,4
84.56,2479.9,4,0,5,4
85.56,2521.5,4,0,5,4
86.56,2564.0,4,0,5,4
87.56,2607.5,4,0,5,4
88.58,2638.7,4,0,5,4
89.58,2651.8,4,0,5,4
90.58,2666.0,4,0,5,4
91.58,2685.5,4,0,5,4
92.58,2712.2,4,0,5,4
93.58,2744.2,4,0,5,4
94.60,2780.1,4,0,5,4
95.62,2819.0,4,0,5,4
96.62,2859.7,4,0,5,4
97.62,2901.9,4,0,5,4
98.62,2945.0,4,0,5,4
99.64,2989.0,4,0,5,4
100.64,3033.6,4,0,5,4
101.66,3078.6,4,0,5,4
102.66,3123.8,4,0,5,4
103.66,3169.1,4,0,5,4
104.66,3214.5,4,0,5,4
105.68,3260.5,4,0,5,4
106.68,3306.2,4,0,5,4
107.68,3351.9,4,0,5,4
108.68,3397.6,4,0,5,4
109.68,3443.5,4,0,5,4
110.68,3489.4,4,0,5,4
111.70,3535.3,4,0,5,4
112.70,3581.2,4,0,5,4
113.70,3626.7,4,0,5,4
114.70,3665.4,4,0,5,4
115.70,3703.2,4,0,5,4
116.70,3727.9,4,0,5,4
117.70,3746.3,4,0,5,4
118.72,3767.3,4,0,5,4
119.72,3794.8,4,0,5,4
120.72,3827.5,4,0,5,4
121.74,3863.8,4,0,5,4
122.74,3903.0,4,0,5,4
123.74,3943.8,4,0,5,4
124.76,3986.1,4,0,5,4
125.76,4029.5,4,0,5,4
126.76,4073.4,4,0,5,4
127.76,4117.9,4,0,5,4
128.78,4162.9,4,0,5,4
129.80,4209.0,4,0,5,4
130.80,4254.5,4,0,5,4
131.80,4300.6,4,0,5,4
132.80,4346.3,4,0,5,4
133.80,4389.5,4,0,5,4
134.82,4429.3,4,0,5,4
135.82,4470.1,4,0,5,4
136.82,4512.3,4,0,5,4
137.84,4555.6,4,0,5,4
138.84,4599.6,4,0,5,4
139.84,4637.7,4,0,5,4
140.84,4656.6,4,0,5,4
141.84,4667.4,4,0,5,4
142.86,8.7,4,0,5,4
143.86,30.9,4,0,5,4
144.86,52.5,4,0,5,4
145.88,71.9,4,0,5,4
146.88,85.7,4,0,5,4
147.88,100.5,4,0,5,4
148.88,115.7,4,0,5,4
149.88,130.8,4,0,5,4
150.92,146.2,4,0,5,4
151.92,161.2,4,0,5,4
152.92,176.3,4,0,5,4
