time,x,y,z,speed,wheels,up,throttle,brake,nextGate,lap,recoveries,groundBelow
7.809136,748.0887,86.94469,-123.6197,5.230787,4,0.9929959,1,0,2,0,0,86.43989
7.929136,748.5366,87.01144,-124.2249,7.028518,4,0.994424,1,0,2,0,0,86.50578
8.049136,749.0427,87.09782,-125.043,8.73559,4,0.9949561,1,0,2,0,0,86.59246
8.169136,749.5478,87.20473,-126.0707,10.18295,4,0.9951098,1,0,2,0,0,86.70004
8.289136,750.0052,87.33259,-127.3181,11.7408,4,0.9951355,1,0,2,0,0,86.82774
8.409136,750.3757,87.48014,-128.7825,13.2464,4,0.9951436,1,0,2,0,0,86.97544
8.529136,750.6497,87.64556,-130.448,14.7433,4,0.9951685,1,0,2,0,0,87.14142
8.649136,750.8674,87.82803,-132.2985,16.20167,4,0.9951816,1,0,2,0,0,87.32494
8.769135,751.0607,88.02705,-134.317,17.38725,4,0.9951757,0.4112488,0,2,0,0,87.52516
8.889135,751.2372,88.23315,-136.3981,17.56716,4,0.9951485,0.272551,0,2,0,0,87.73278
9.009136,751.4047,88.44526,-138.5237,18.12476,4,0.9950981,0.5793808,0,2,0,0,87.94637
9.129136,751.5739,88.66978,-140.7511,19.23512,4,0.9950219,1,0,2,0,0,88.17188
9.249136,751.7542,88.91257,-143.131,20.529,4,0.9949278,1,0,2,0,0,88.41687
9.369136,751.9512,89.17429,-145.6606,21.77335,4,0.9948041,1,0,2,0,0,88.68007
9.489136,752.1714,89.45576,-148.3334,22.9695,4,0.9946386,1,0,2,0,0,88.96417
9.609136,752.4219,89.75814,-151.1428,24.11862,4,0.9944332,1,0,2,0,0,89.26997
9.729136,752.7101,90.08261,-154.0823,25.22174,4,0.9941832,1,0,2,0,0,89.59705
9.849135,753.0463,90.43056,-157.1448,26.27987,4,0.9938913,1,0,2,0,0,89.94809
9.969135,753.4403,90.80385,-160.3231,27.29453,4,0.993533,1,0,2,0,0,90.32645
10.08914,753.9001,91.20501,-163.6099,28.26645,4,0.9930845,1,0,2,0,0,90.73406
10.20914,754.4343,91.63736,-166.9973,29.19615,4,0.9925279,1,0,2,0,0,91.17338
10.32913,755.0526,92.10506,-170.4769,30.08425,4,0.9918343,1,0,2,0,0,91.65027
10.44913,755.7642,92.6134,-174.0395,30.92544,4,0.9909585,0.9654785,0,2,0,0,92.17413
10.56914,756.5714,93.16663,-177.6558,31.39418,4,0.9898185,0.5249817,0,2,0,0,92.74541
10.68914,757.4678,93.76808,-181.2777,31.57263,4,0.9883376,0.3571045,0,2,0,0,93.36353
10.80914,758.4469,94.42242,-184.8815,31.63713,4,0.9865251,0.2954209,0,2,0,0,94.03151
10.92914,759.5013,95.1321,-188.4578,31.65514,4,0.9844643,0.2768601,0,2,0,0,94.74548
11.04914,760.6236,95.89078,-192.0043,31.65343,4,0.9824375,0.2764114,0,2,0,0,95.48811
11.16914,761.8077,96.68456,-195.5224,31.64389,4,0.9806472,0.2833557,0,2,0,0,96.25974
11.28913,763.0529,97.49919,-199.0134,31.63006,4,0.9791622,0.2940476,0,2,0,0,97.05224
11.40913,764.3689,98.3252,-202.4744,31.61726,4,0.9779691,0.3046722,0,2,0,0,97.85679
11.52913,765.7596,99.1578,-205.9032,31.60805,4,0.9770553,0.312532,0,2,0,0,98.67841
11.64913,767.2214,99.99465,-209.3006,31.602,4,0.9763799,0.3177353,0,2,0,0,99.50286
11.76913,768.7476,100.8336,-212.6687,31.59828,4,0.9759687,0.320987,0,2,0,0,100.3321
11.88913,770.3324,101.6715,-216.0098,31.59624,4,0.9758013,0.3228119,0,2,0,0,101.1618
12.00913,771.9716,102.5043,-219.3259,31.59544,4,0.9758557,0.3236115,0,2,0,0,101.9813
12.12914,773.6634,103.3276,-222.6182,31.59583,4,0.9761891,0.3234513,0,2,0,0,102.795
12.24914,775.4087,104.1357,-225.8869,31.59759,4,0.9768124,0.3222458,0,2,0,0,103.5868
12.36913,777.2104,104.9215,-229.1314,31.60114,4,0.9778458,0.3196793,0,2,0,0,104.3549
12.48913,779.0734,105.6764,-232.35,31.60688,4,0.9792475,0.3153977,0,2,0,0,105.0913
12.60913,781.0049,106.3892,-235.54,31.61571,4,0.9812079,0.3088303,0,2,0,0,105.7774
12.72913,783.0137,107.0425,-238.6982,31.62958,2,0.983923,0.2988205,0,2,0,0,106.3968
12.84913,785.1123,107.6027,-241.8229,31.65514,4,0.9882178,0.279158,0,2,0,0,106.9694
12.96913,787.3267,108.0979,-244.9238,32.29812,4,0.9901592,1,0,2,0,0,107.492
13.08913,789.6989,108.5666,-248.0242,33.04059,4,0.9913278,1,0,2,0,0,107.9731
13.20914,792.2452,109.0142,-251.1027,33.75625,4,0.9926776,1,0,2,0,0,108.4031
13.32913,794.9837,109.4212,-254.134,34.44714,3,0.9941783,1,0,2,0,0,108.7852
13.44913,797.8638,109.7449,-257.0248,33.39904,4,0.9963844,0,0,2,0,0,109.1106
13.56913,800.8467,109.9895,-259.7007,33.44772,4,0.997405,0.4201965,0,2,0,0,109.3827
13.68913,803.9084,110.1889,-262.1245,31.89639,4,0.9978938,0,0.3451123,2,0,0,109.6135
13.80913,807.0323,110.3676,-264.2685,31.7349,4,0.998267,1,0,2,0,0,109.8172
13.92913,810.2679,110.5397,-266.1655,30.82581,4,0.9985108,0,0,2,0,0,110.0133
14.04913,813.5565,110.7082,-267.7856,30.72795,4,0.9986923,1,0,2,0,0,110.1749
14.16913,817.0313,110.8613,-269.1941,31.56086,4,0.9991291,1,0,2,0,0,110.2733
14.28913,820.691,110.9551,-270.3958,32.39656,4,0.999599,1,0,2,0,0,110.3226
14.40913,824.5151,110.9629,-271.4049,33.25017,4,0.9999443,1,0,3,0,0,110.3356
14.52913,828.4805,110.9111,-272.2502,34.10429,4,0.9999994,1,0,3,0,0,110.3207
14.64913,832.5731,110.8364,-272.9619,34.94178,4,0.9999861,1,0,3,0,0,110.2822
14.76913,836.7845,110.7599,-273.5439,35.7397,4,0.9999538,1,0,3,0,0,110.2267
14.88913,841.109,110.683,-273.9639,36.50649,4,0.9999148,1,0,3,0,0,110.1583
15.00913,845.537,110.6019,-274.2101,37.25617,4,0.9998835,1,0,3,0,0,110.087
15.12913,850.0588,110.5213,-274.2982,37.99131,4,0.9998909,1,0,3,0,0,110.0402
15.24913,854.6668,110.4683,-274.2611,38.71193,4,0.9999583,1,0,3,0,0,110.04
15.36913,859.3588,110.4674,-274.1666,39.40602,4,0.999993,1,0,3,0,0,110.04
15.48913,864.1326,110.4992,-274.0742,40.06802,4,0.9999994,1,0,3,0,0,110.04
15.60913,868.9847,110.5315,-274.0048,40.70248,4,0.9999999,1,0,3,0,0,110.04
15.72913,873.9117,110.5477,-273.9591,41.31284,4,0.9999999,1,0,3,0,0,110.04
15.84913,878.9105,110.5492,-273.9313,41.90073,4,1,1,0,3,0,0,110.04
15.96913,883.9785,110.5443,-273.9154,42.46701,4,1,1,0,3,0,0,110.04
16.08913,889.1129,110.5397,-273.9067,43.01235,4,1,1,0,3,0,0,110.04
16.20913,894.3112,110.5378,-273.8954,43.53615,4,1,1,0,3,0,0,110.04
16.32913,899.5708,110.5379,-273.8427,44.03752,4,1,1,0,3,0,0,110.04
16.44913,904.8883,110.5386,-273.7274,44.5214,4,1,1,0,3,0,0,110.04
16.56913,910.2612,110.5391,-273.5603,44.98944,4,1,1,0,3,0,0,110.04
16.68913,915.6882,110.5393,-273.3648,45.44098,4,1,1,0,3,0,0,110.04
16.80913,921.168,110.5392,-273.1646,45.87555,4,1,1,0,3,0,0,110.04
16.92913,926.6994,110.5391,-272.9819,46.29236,4,1,1,0,3,0,0,110.04
17.04913,932.281,110.5391,-272.8423,46.69265,4,1,1,0,3,0,0,110.04
17.16913,937.9107,110.5391,-272.7523,47.07912,4,1,1,0,3,0,0,110.04
17.28913,943.5862,110.5391,-272.7014,47.45223,4,1,1,0,3,0,0,110.04
17.40913,949.3058,110.5391,-272.6754,47.81195,4,1,1,0,3,0,0,110.04
17.52913,955.0676,110.5391,-272.6634,48.15845,4,1,1,0,3,0,0,110.04
17.64913,960.8701,110.5391,-272.6584,48.49209,4,1,1,0,3,0,0,110.04
17.76913,966.7117,110.5391,-272.6567,48.81335,4,1,1,0,3,0,0,110.04
17.88913,972.591,110.5391,-272.6563,49.12264,4,1,1,0,3,0,0,110.04
18.00913,978.5067,110.5391,-272.6563,49.42043,4,1,1,0,3,0,0,110.04
18.12913,984.4573,110.5391,-272.6563,49.70715,4,1,1,0,3,0,0,110.04
18.24913,990.4416,110.5391,-272.6563,49.98319,4,1,1,0,3,0,0,110.04
18.36913,996.4583,110.5391,-272.6563,50.24895,4,1,1,0,3,0,0,110.04
18.48913,1002.506,110.5391,-272.6563,50.50484,4,1,1,0,3,0,0,110.04
18.60913,1008.584,110.5391,-272.6563,50.75119,4,1,1,0,3,0,0,110.04
18.72913,1014.682,110.556,-272.6562,50.86705,4,0.9997413,1,0,3,0,0,110.1719
18.84913,1020.67,111.0817,-272.6554,50.18218,4,0.9936141,1,0,3,0,0,110.7234
18.96913,1026.557,112.0481,-272.654,49.7644,4,0.9833265,1,0,3,0,0,111.6849
19.08913,1032.318,113.397,-272.651,49.35583,4,0.9691116,1,0,3,0,0,113.029
19.20913,1037.934,115.0979,-272.6463,48.91658,4,0.9516848,1,0,3,0,0,114.722
19.32913,1043.392,117.1137,-272.6398,48.48638,4,0.9320408,1,0,3,0,0,116.7303
19.44913,1048.686,119.4087,-272.6319,48.10709,4,0.9109707,1,0,3,0,0,119.0199
19.56913,1053.808,121.9567,-272.6226,47.66296,4,0.8890469,1,0,3,0,0,121.5555
19.68913,1058.766,124.7206,-272.612,47.27695,4,0.8668993,1,0,3,0,0,124.3092
19.80913,1063.562,127.6739,-272.6166,46.91217,4,0.844862,1,0,3,0,0,127.2533
19.92913,1068.196,130.7937,-272.7131,46.51292,4,0.8233579,1,0,3,0,0,130.3612
20.04913,1072.734,133.9856,-272.9451,45.91407,0,0.825527,1,0,3,0,0,95.11872
20.16913,1077.262,137.0492,-273.1927,44.96646,0,0.8429145,1,0,3,0,0,77.19895
20.28913,1081.782,139.9657,-273.4397,43.93781,0,0.8651059,1,0,3,0,0,74.94124
20.40913,1086.293,142.735,-273.6863,42.82476,0,0.8899277,1,0,3,0,0,72.89417
20.52913,1090.797,145.3566,-273.9326,41.62247,0,0.9152294,1,0,3,0,0,67.81226
20.64913,1095.29,147.8306,-274.1786,40.33139,0,0.9390711,1,0,3,0,0,67.16199
20.76913,1099.775,150.1567,-274.4243,38.96114,0,0.9598827,1,0,3,0,0,66.51425
20.88913,1104.249,152.335,-274.6698,37.53163,0,0.9765765,1,0,3,0,0,65.86829
21.00913,1108.713,154.3658,-274.9149,36.07166,0,0.9885993,1,0,3,0,0,65.2235
21.12913,1113.165,156.2492,-275.1597,34.61594,0,0.9959201,1,0,3,0,0,65
21.24913,1117.606,157.986,-275.4039,33.20108,0,0.9989586,1,0,3,0,0,65
21.36913,1122.035,159.5765,-275.6476,31.86154,0,0.9984716,1,0,3,0,0,65
21.48913,1126.451,161.0214,-275.8907,30.62621,0,0.9954164,1,0,3,0,0,65
21.60913,1130.855,162.3213,-276.133,29.51587,0,0.9908167,1,0,3,0,0,65
21.72913,1135.246,163.4769,-276.3745,28.54185,0,0.9856436,1,0,3,0,0,65
21.84913,1139.625,164.4887,-276.6151,27.7058,0,0.9807281,1,0,3,0,0,65
21.96913,1143.991,165.3573,-276.8548,27.00028,0,0.976704,1,0,3,0,0,65
22.08913,1148.344,166.0831,-277.0935,26.41013,0,0.9739843,0,1,3,0,0,65
22.20913,1152.686,166.6665,-277.3313,25.91419,0,0.9727632,0,1,3,0,0,65
22.32913,1157.015,167.1078,-277.5681,25.48731,0,0.9730394,0,1,3,0,0,65
22.44913,1161.332,167.4074,-277.8038,25.10242,0,0.9746526,0,1,3,0,0,65
22.56913,1165.637,167.5656,-278.0385,24.73256,0,0.9773288,0,1,3,0,0,65
22.68913,1169.931,167.5824,-278.2723,24.3527,0,0.9807267,0,1,3,0,0,65
22.80913,1174.214,167.4583,-278.5052,23.94132,0,0.9844837,0,1,3,0,0,122.7918
22.92913,1178.486,167.1934,-278.7372,23.48158,0,0.9882551,0,1,3,0,0,121.5591
23.04913,1182.747,166.788,-278.9684,22.96211,0,0.9917458,0,1,3,0,0,120.3622
23.16913,1186.997,166.2424,-279.1989,22.37722,0,0.9947314,0,1,3,0,0,119.2008
23.28913,1191.237,165.5568,-279.4286,21.72686,0,0.9970696,0,1,3,0,0,118.0748
23.40913,1195.468,164.7316,-279.6578,21.01592,0,0.9987006,0,1,3,0,0,116.9835
23.52913,1199.688,163.7672,-279.8865,20.25346,0,0.9996403,0,1,3,0,0,115.9269
23.64913,1203.899,162.6638,-280.1147,19.45158,0,0.9999654,0,1,3,0,0,114.9047
23.76913,1208.1,161.4218,-280.3426,18.6243,0,0.9997963,0,1,3,0,0,113.9166
23.88913,1212.291,160.0417,-280.5701,17.78638,0,0.9992772,0,1,3,0,0,112.9624
24.00913,1216.474,158.5237,-280.7974,16.95239,0,0.9985583,0,1,3,0,0,112.0418
24.12913,1220.646,156.8683,-281.0244,16.13581,0,0.9977796,0,1,3,0,0,111.1547
24.24913,1224.81,155.0759,-281.2513,15.34842,0,0.9970593,0,1,3,0,0,110.3007
24.36913,1228.965,153.1467,-281.4778,14.59993,0,0.9964862,0,1,3,0,0,109.4798
24.48913,1233.11,151.0811,-281.7042,13.89768,0,0.9961161,0,1,3,0,0,108.6916
24.60913,1237.246,148.8794,-281.9304,13.24668,0,0.9959728,0,0.8378699,3,0,0,107.9361
24.72913,1241.373,146.5421,-282.1564,12.64962,0,0.9960512,0,0.6863334,3,0,0,107.2129
24.84913,1245.49,144.0693,-282.3821,12.10708,0,0.9963233,0,0.5484362,3,0,0,106.5219
24.96913,1249.598,141.4614,-282.6076,11.61779,0,0.996745,0,0.4239354,3,0,0,105.8629
25.08913,1253.696,138.7188,-282.8328,11.17891,0,0.9972639,0,0.3121789,3,0,0,105.2357
25.20913,1257.785,135.8416,-283.0577,10.78633,0,0.9978254,0,0.2121863,3,0,0,104.6401
25.32913,1261.865,132.8303,-283.2822,10.43498,0,0.9983791,0,0,3,0,0,104.0759
25.44913,1265.934,129.6852,-283.5062,10.11912,0,0.9988829,0,0,3,0,0,103.5428
25.56913,1269.994,126.4065,-283.7298,9.832618,0,0.9993062,0.09712372,0,3,0,0,103.0407
25.68913,1274.045,122.9946,-283.9528,9.569163,0,0.9996305,0.3106094,0,3,0,0,102.5694
25.80913,1278.085,119.4497,-284.1754,9.322499,0,0.9998496,0.5098381,0,3,0,0,102.1286
25.92913,1282.116,115.7723,-284.3974,9.086595,0,0.9999681,0.6996727,0,3,0,0,101.7182
26.04913,1286.137,111.9625,-284.6187,8.855783,0,0.999999,0.8847,0,3,0,0,101.338
26.16913,1290.148,108.0209,-284.8394,8.624888,0,0.999961,1,0,3,0,0,100.9876
26.28913,1294.149,103.9476,-285.0595,8.389316,0,0.9998758,1,0,3,0,0,100.667
26.40913,1298.214,100.7345,-285.2838,8.558092,4,0.9976413,1,0,3,0,0,100.3708
26.52913,1302.123,100.4834,-285.6762,11.30461,4,0.9978389,0,0.1956067,3,0,0,100.114
26.64913,1305.556,100.3379,-286.0739,13.54475,4,0.9980255,0,0.825907,3,0,0,99.91113
26.76913,1308.434,100.2239,-286.3576,14.0468,4,0.9982142,0,1,3,0,0,99.7574
26.88913,1310.72,100.1258,-286.5844,13.46103,4,0.9984363,0,0.9014244,3,0,0,99.64597
27.00913,1312.452,100.0496,-286.8995,12.37676,4,0.9986697,0,0.6440406,3,0,0,99.56775
27.12913,1313.769,99.99654,-287.4113,11.1841,4,0.9988799,0,0.3406286,3,0,0,99.51195
27.24913,1314.962,99.95364,-287.89,10.41178,4,0.9990476,0,0.1266532,3,0,0,99.46401
27.36913,1316.138,99.91283,-288.1842,9.915271,4,0.9991748,0.06202774,0,3,0,0,99.41933
27.48913,1317.329,99.87153,-288.2819,9.910167,4,0.9992739,0.07331162,0,3,0,0,99.37661
27.60913,1318.537,99.83044,-288.1964,10.49158,4,0.9993564,1,0,3,0,0,99.33582
27.72913,1319.888,99.78676,-287.9119,12.17298,4,0.9994297,1,0,3,0,0,99.29343
27.84913,1321.386,99.74166,-287.4181,13.81107,4,0.9995006,1,0,3,0,0,99.25018
27.96913,1323.013,99.6972,-286.7185,15.41066,4,0.9995721,1,0,3,0,0,99.20779
28.08913,1324.759,99.65495,-285.831,16.97152,4,0.999644,1,0,3,0,0,99.16767
28.20913,1326.63,99.616,-284.787,18.48677,4,0.9997153,1,0,3,0,0,99.1307
28.32913,1328.604,99.58183,-283.6479,19.20386,4,0.9997841,0.2474991,0,3,0,0,99.09854
28.44913,1330.625,99.55453,-282.502,19.44731,4,0.9998477,0.1226334,0,3,0,0,99.0729
28.56913,1332.689,99.53479,-281.3959,19.56042,4,0.9999031,0.08025207,0,3,0,0,99.05429
28.68913,1334.826,99.52269,-280.3491,20.01667,4,0.9999477,0.2629944,0,3,0,0,99.04309
28.80913,1336.81,99.51929,-279.4652,16.79019,4,0.9999792,0,0.8868308,3,0,0,99.04007
28.92913,1338.55,99.52457,-278.7505,15.08367,4,0.9999958,0,0.3441284,3,0,0,99.04321
29.04913,1340.185,99.53586,-278.1124,14.3592,4,0.9999985,0,0,3,0,0,99.05119
29.16913,1341.785,99.55099,-277.4973,14.76568,4,0.9999902,1,0,3,0,0,99.06363
29.28913,1343.48,99.56991,-276.8296,14.89064,4,0.9999729,0,0.3382635,3,0,0,99.08179
29.38913,1344.816,99.58763,-276.2733,14.25665,4,0.9999518,0,0.1553245,3,0,0,99.09984
29.50913,1346.332,99.61205,-275.5878,13.7747,4,0.9999192,0.1171951,0,3,0,0,99.12413
29.62913,1347.817,99.64058,-274.8426,13.89773,4,0.9998801,0.09481736,0,3,0,0,99.15195
29.72913,1349.039,99.67086,-274.1659,14.1949,4,0.9997978,1,0,3,0,0,99.21145
29.84913,1350.58,99.73244,-273.2189,15.74129,4,0.9995258,1,0,3,0,0,99.28273
29.96913,1352.219,99.82597,-272.09,17.21061,4,0.9993302,1,0,3,0,0,99.353
30.06913,1353.64,99.91051,-270.999,18.38362,4,0.9993148,1,0,3,0,0,99.41032
30.18913,1355.387,100.0013,-269.5001,19.7407,4,0.9993939,1,0,3,0,0,99.47905
30.30913,1357.159,100.0753,-267.7899,21.05114,4,0.9994904,1,0,3,0,0,99.54851
30.42913,1358.937,100.1395,-265.8701,22.32001,4,0.9995639,1,0,3,0,0,99.61982
30.52913,1360.416,100.1925,-264.1147,23.34766,4,0.9996033,1,0,3,0,0,99.68153
30.64913,1362.18,100.2615,-261.83,24.54643,4,0.9996284,1,0,3,0,0,99.75934
30.76913,1363.933,100.339,-259.3621,25.70805,4,0.9996331,1,0,3,0,0,99.84252
30.86913,1365.388,100.4103,-257.1748,26.64748,4,0.999624,1,0,3,0,0,99.91689
30.98913,1367.131,100.504,-254.4039,27.73988,4,0.9995984,1,0,3,0,0,100.0139
31.10913,1368.877,100.6076,-251.4849,28.79362,4,0.9995574,1,0,3,0,0,100.121
31.20913,1370.338,100.7025,-248.9468,29.6419,4,0.9995113,1,0,3,0,0,100.2199
31.32913,1372.102,100.8286,-245.7818,30.62397,4,0.9994389,1,0,3,0,0,100.3509
31.44913,1373.878,100.9705,-242.4926,31.56693,4,0.999343,1,0,3,0,0,100.4984
31.54913,1375.364,101.1031,-239.6596,32.32284,4,0.9992403,1,0,3,0,0,100.6373
31.66913,1377.145,101.2825,-236.1507,33.1936,4,0.9990789,1,0,3,0,0,100.8235
31.78913,1378.909,101.488,-232.5209,34.02321,4,0.9988634,1,0,3,0,0,101.0391
31.90913,1380.629,101.7247,-228.7657,34.80854,4,0.9985751,1,0,3,0,0,101.2882
32.00913,1381.998,101.9486,-225.5558,34.84555,4,0.9982574,0.2496124,0,3,0,0,101.5233
32.12913,1383.513,102.2529,-221.6488,34.9458,4,0.9977382,0,0.1513119,3,0,0,101.8445
32.24913,1384.839,102.5965,-217.7691,34.20811,4,0.9970367,0.1543427,0,3,0,0,102.2021
32.34913,1385.803,102.9227,-214.5271,33.56303,4,0.9960849,0,0.4617195,3,0,0,102.5372
32.46913,1386.768,103.3716,-210.7368,32.46537,4,0.9936295,0,0.145545,3,0,0,102.9918
32.58913,1387.546,103.8856,-207.0342,31.7541,4,0.9916108,0.1880493,0,3,0,0,103.4903
32.68913,1388.07,104.3525,-203.9398,31.71375,4,0.9906449,0.2237976,0,3,0,0,103.9398
32.80913,1388.547,104.9402,-200.2123,31.68554,4,0.9895971,0.248616,0,3,0,0,104.5145
32.92913,1388.858,105.5522,-196.4741,31.66841,4,0.988431,0.263324,0,3,0,0,105.1209
33.02913,1388.994,106.0834,-193.3561,31.65784,4,0.9872943,0.2721878,0,3,0,0,105.6503
33.14913,1389.011,106.7494,-189.6173,31.64648,4,0.9859648,0.2813812,0,3,0,0,106.3206
33.26913,1388.871,107.4445,-185.8876,31.6364,4,0.9846505,0.2895828,0,3,0,0,107.0097
