time,x,y,z,speed,wheels,up,target,groundGap,throttle,brake,steer
0.020,515.170,82.332,-132.877,0.360,4,1.000,5,0.528,1.000,0.000,0.010
0.040,515.158,82.329,-132.883,0.717,4,1.000,5,0.526,1.000,0.000,0.010
0.060,515.139,82.325,-132.892,1.071,4,1.000,5,0.522,1.000,0.000,0.010
0.080,515.114,82.321,-132.903,1.423,4,1.000,5,0.517,1.000,0.000,0.010
0.100,515.082,82.316,-132.917,1.772,4,1.000,5,0.512,1.000,0.000,0.010
0.120,515.044,82.311,-132.934,2.118,4,1.000,5,0.507,1.000,0.000,0.009
0.140,514.999,82.306,-132.953,2.461,4,1.000,5,0.502,1.000,0.000,0.009
0.160,514.949,82.301,-132.976,2.801,4,0.999,5,0.496,1.000,0.000,0.009
0.180,514.892,82.297,-133.000,3.139,4,0.999,5,0.492,1.000,0.000,0.008
0.200,514.828,82.293,-133.028,3.474,4,0.999,5,0.487,1.000,0.000,0.008
0.220,514.759,82.290,-133.058,3.807,4,0.999,5,0.483,1.000,0.000,0.007
0.240,514.684,82.287,-133.091,4.137,4,0.998,5,0.480,1.000,0.000,0.007
0.260,514.602,82.285,-133.126,4.465,4,0.998,5,0.477,1.000,0.000,0.006
0.280,514.515,82.284,-133.164,4.790,4,0.998,5,0.475,1.000,0.000,0.006
0.300,514.421,82.284,-133.204,5.113,4,0.997,5,0.474,1.000,0.000,0.005
0.320,514.322,82.285,-133.247,5.434,4,0.997,5,0.471,1.000,0.000,0.005
0.340,514.216,82.288,-133.293,5.752,4,0.997,5,0.471,1.000,0.000,0.005
0.360,514.105,82.292,-133.340,6.027,4,0.996,6,0.471,0.874,0.000,-0.005
0.380,513.991,82.297,-133.389,6.239,4,0.996,6,0.472,0.681,0.000,-0.005
0.400,513.873,82.303,-133.439,6.401,4,0.996,6,0.473,0.533,0.000,-0.005
0.420,513.753,82.309,-133.490,6.527,4,0.996,6,0.475,0.419,0.000,-0.005
0.440,513.631,82.316,-133.542,6.624,4,0.996,6,0.477,0.331,0.000,-0.004
0.460,513.507,82.323,-133.594,6.699,4,0.997,6,0.480,0.264,0.000,-0.003
0.480,513.383,82.330,-133.646,6.757,4,0.997,6,0.482,0.211,0.000,-0.003
0.500,513.257,82.337,-133.699,6.802,4,0.997,6,0.485,0.170,0.000,-0.002
0.520,513.131,82.344,-133.752,6.837,4,0.997,6,0.487,0.139,0.000,-0.001
0.540,513.005,82.351,-133.804,6.864,4,0.997,6,0.489,0.114,0.000,0.000
0.560,512.878,82.358,-133.857,6.885,4,0.997,6,0.491,0.095,0.000,0.001
0.580,512.751,82.364,-133.910,6.902,4,0.998,6,0.493,0.080,0.000,0.002
0.600,512.623,82.371,-133.964,6.914,4,0.998,7,0.494,0.069,0.000,-0.014
0.620,512.495,82.377,-134.017,6.924,4,0.998,7,0.496,0.060,0.000,-0.013
0.640,512.367,82.383,-134.070,6.932,4,0.998,7,0.497,0.053,0.000,-0.012
0.660,512.240,82.388,-134.122,6.876,4,0.998,7,0.499,0.048,0.000,-0.011
0.680,512.113,82.393,-134.175,6.894,4,0.999,7,0.501,0.087,0.000,-0.010
0.700,511.985,82.398,-134.228,6.909,4,0.999,7,0.502,0.074,0.000,-0.008
0.720,511.857,82.403,-134.281,6.920,4,0.999,7,0.504,0.064,0.000,-0.007
0.740,511.729,82.408,-134.334,6.929,4,0.999,7,0.505,0.056,0.000,-0.006
0.760,511.602,82.412,-134.387,6.874,4,0.999,7,0.506,0.050,0.000,-0.004
0.780,511.475,82.416,-134.440,6.893,4,0.999,7,0.506,0.088,0.000,-0.003
0.800,511.347,82.420,-134.493,6.909,4,0.999,7,0.507,0.075,0.000,-0.002
0.820,511.219,82.423,-134.546,6.921,4,0.999,7,0.507,0.064,0.000,-0.001
0.840,511.091,82.426,-134.599,6.930,4,0.999,8,0.507,0.056,0.000,-0.024
0.860,510.963,82.429,-134.652,6.876,4,0.999,8,0.509,0.049,0.000,-0.023
0.880,510.836,82.431,-134.705,6.896,4,1.000,8,0.511,0.087,0.000,-0.022
0.900,510.708,82.433,-134.758,6.911,4,1.000,8,0.512,0.073,0.000,-0.021
0.920,510.579,82.435,-134.811,6.924,4,1.000,8,0.514,0.062,0.000,-0.019
0.940,510.451,82.437,-134.865,6.934,4,1.000,8,0.515,0.053,0.000,-0.018
0.960,510.324,82.438,-134.918,6.880,4,1.000,8,0.515,0.046,0.000,-0.016
0.980,510.196,82.439,-134.971,6.900,4,1.000,8,0.516,0.084,0.000,-0.015
1.000,510.068,82.440,-135.025,6.916,4,1.000,8,0.516,0.070,0.000,-0.014
1.020,509.940,82.440,-135.079,6.929,4,1.000,8,0.516,0.058,0.000,-0.013
1.040,509.812,82.440,-135.132,6.878,4,1.000,8,0.516,0.049,0.000,-0.012
1.060,509.684,82.440,-135.186,6.900,4,1.000,8,0.515,0.086,0.000,-0.010
1.080,509.556,82.439,-135.240,6.918,4,1.000,8,0.517,0.070,0.000,-0.009
1.100,509.428,82.438,-135.294,6.932,4,1.000,9,0.519,0.057,0.000,-0.011
1.120,509.301,82.436,-135.348,6.881,4,1.000,9,0.521,0.047,0.000,-0.010
1.140,509.173,82.434,-135.402,6.905,4,1.000,9,0.523,0.083,0.000,-0.009
1.160,509.045,82.431,-135.456,6.923,4,1.000,9,0.524,0.067,0.000,-0.009
1.180,508.917,82.429,-135.511,6.938,4,1.000,9,0.525,0.054,0.000,-0.008
1.200,508.789,82.426,-135.565,6.888,4,1.000,9,0.525,0.043,0.000,-0.007
1.220,508.662,82.422,-135.619,6.911,4,1.000,9,0.525,0.079,0.000,-0.007
1.240,508.533,82.418,-135.674,6.930,4,1.000,9,0.524,0.062,0.000,-0.006
