time,speed,travel,x,y,z,grounded,lift,torque,contact
0.020,35.662,0.713,-627.016,8.192,-149.294,4,7.800,0.066,"Ground_80_320:(0.00, 1.00, 0.00)"
0.040,35.673,1.427,-627.028,8.191,-148.581,4,8.369,0.038,"Ground_80_240:(0.00, 1.00, 0.00)"
0.060,35.683,2.140,-627.040,8.189,-147.867,4,8.894,0.016,"Ground_80_240:(0.00, 1.00, 0.00)"
0.080,35.692,2.854,-627.052,8.187,-147.154,4,9.371,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.100,35.701,3.568,-627.063,8.185,-146.440,4,9.792,0.015,"Ground_80_240:(0.00, 1.00, 0.00)"
0.120,35.709,4.282,-627.075,8.183,-145.726,4,10.151,0.025,"Ground_80_240:(0.00, 1.00, 0.00)"
0.140,35.716,4.996,-627.087,8.182,-145.012,4,10.446,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.160,35.722,5.711,-627.099,8.181,-144.297,4,10.677,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.180,35.728,6.425,-627.110,8.180,-143.583,4,10.846,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.200,35.734,7.140,-627.122,8.180,-142.869,4,10.958,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.220,35.739,7.855,-627.134,8.180,-142.154,4,11.018,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.240,35.744,8.569,-627.146,8.180,-141.439,4,11.033,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.260,35.748,9.284,-627.158,8.182,-140.724,4,11.008,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.280,35.752,9.999,-627.169,8.183,-140.009,4,10.951,0.035,"Ground_80_240:(0.00, 1.00, 0.00)"
0.300,35.756,10.714,-627.181,8.185,-139.294,4,10.868,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.320,35.759,11.429,-627.193,8.188,-138.579,4,10.766,0.029,"Ground_80_240:(0.00, 1.00, 0.00)"
0.340,35.762,12.145,-627.205,8.190,-137.864,4,10.651,0.026,"Ground_80_240:(0.00, 1.00, 0.00)"
0.360,35.765,12.860,-627.216,8.193,-137.149,4,10.527,0.023,"Ground_80_240:(0.00, 1.00, 0.00)"
0.380,35.767,13.575,-627.228,8.197,-136.434,4,10.401,0.020,"Ground_80_240:(0.00, 1.00, 0.00)"
0.400,35.770,14.291,-627.240,8.200,-135.719,4,10.276,0.018,"Ground_80_240:(0.00, 1.00, 0.00)"
0.420,35.772,15.006,-627.252,8.204,-135.003,4,10.156,0.015,"Ground_80_240:(0.00, 1.00, 0.00)"
0.440,35.774,15.722,-627.264,8.207,-134.288,4,10.042,0.013,"Ground_80_240:(0.00, 1.00, 0.00)"
0.460,35.776,16.437,-627.275,8.211,-133.573,4,9.939,0.011,"Ground_80_240:(0.00, 1.00, 0.00)"
0.480,35.777,17.153,-627.287,8.215,-132.857,4,9.846,0.009,"Ground_80_240:(0.00, 1.00, 0.00)"
0.500,35.779,17.868,-627.299,8.218,-132.142,4,9.765,0.007,"Ground_80_240:(0.00, 1.00, 0.00)"
0.520,35.780,18.584,-627.311,8.222,-131.426,4,9.697,0.006,"Ground_80_240:(0.00, 1.00, 0.00)"
0.540,35.782,19.299,-627.323,8.226,-130.711,4,9.642,0.005,"Ground_80_240:(0.00, 1.00, 0.00)"
0.560,35.783,20.015,-627.334,8.229,-129.995,4,9.598,0.003,"Ground_80_240:(0.00, 1.00, 0.00)"
0.580,35.784,20.731,-627.346,8.233,-129.280,4,9.566,0.003,"Ground_80_240:(0.00, 1.00, 0.00)"
0.600,35.785,21.446,-627.358,8.236,-128.564,4,9.545,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.620,35.786,22.162,-627.370,8.239,-127.848,4,9.533,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.640,35.787,22.878,-627.382,8.242,-127.133,4,9.530,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.660,35.788,23.594,-627.393,8.245,-126.417,4,9.535,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.680,35.789,24.309,-627.405,8.248,-125.701,4,9.546,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.700,35.789,25.025,-627.417,8.251,-124.986,4,9.562,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.720,35.790,25.741,-627.429,8.254,-124.270,4,9.582,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.740,35.791,26.457,-627.441,8.256,-123.554,4,9.605,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.760,35.791,27.173,-627.452,8.259,-122.839,4,9.629,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.780,35.792,27.888,-627.464,8.261,-122.123,4,9.654,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.800,35.792,28.604,-627.476,8.264,-121.407,4,9.680,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.820,35.793,29.320,-627.488,8.266,-120.691,4,9.705,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.840,35.793,30.036,-627.500,8.269,-119.976,4,10.313,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.860,35.793,30.752,-627.511,8.271,-119.260,4,10.282,0.061,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.880,35.794,31.467,-627.523,8.274,-118.544,4,10.284,0.110,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.900,35.794,32.183,-627.535,8.278,-117.829,4,10.888,0.149,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.920,35.794,32.899,-627.547,8.281,-117.113,4,10.747,0.117,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.940,35.794,33.615,-627.559,8.286,-116.397,4,10.574,0.090,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.960,35.794,34.331,-627.571,8.290,-115.681,4,10.385,0.067,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
0.980,35.794,35.046,-627.582,8.294,-114.966,4,10.192,0.047,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
1.000,35.794,35.762,-627.594,8.299,-114.250,4,10.004,0.031,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
1.020,35.794,36.478,-627.606,8.303,-113.534,4,9.830,0.018,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
1.040,35.794,37.194,-627.618,8.308,-112.818,4,9.674,0.007,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
1.060,35.794,37.910,-627.630,8.312,-112.102,4,9.541,0.001,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
1.080,35.794,38.626,-627.642,8.316,-111.387,4,9.433,0.008,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
1.100,35.794,39.342,-627.653,8.320,-110.671,4,9.349,0.012,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
1.120,35.794,40.058,-627.665,8.324,-109.955,4,9.300,0.034,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
1.140,35.794,40.774,-627.677,8.328,-109.239,4,9.359,0.069,"Ground_80_320:(0.00, 1.00, 0.00)"
1.160,35.794,41.489,-627.689,8.331,-108.524,4,9.566,0.127,"Ground_80_320:(0.00, 1.00, 0.00)"
1.180,35.794,42.205,-627.701,8.335,-107.808,4,9.983,0.173,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.02)"
1.200,35.794,42.921,-627.712,8.339,-107.092,4,10.639,0.203,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.02)"
1.220,35.794,43.637,-627.724,8.344,-106.377,4,11.530,0.206,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.03)"
1.240,35.794,44.352,-627.736,8.349,-105.661,4,12.589,0.148,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.04)"
1.260,35.794,45.067,-627.748,8.357,-104.946,4,13.777,0.153,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.04)"
1.280,35.793,45.783,-627.760,8.366,-104.231,4,15.053,0.065,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.04)"
1.300,35.714,46.492,-627.771,8.385,-103.522,4,16.351,0.013,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.05)"
1.320,35.687,47.200,-627.784,8.410,-102.814,4,18.176,4.131,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.06)"
1.340,35.621,47.908,-627.796,8.448,-102.106,4,22.118,4.817,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.06)"
1.360,35.580,48.616,-627.808,8.495,-101.398,4,21.163,2.426,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.07)"
1.380,35.576,49.323,-627.820,8.547,-100.691,4,19.563,1.102,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.07)"
1.400,35.580,50.031,-627.832,8.601,-99.983,4,19.335,0.820,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.08)"
1.420,35.577,50.738,-627.844,8.661,-99.277,4,19.421,0.693,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.08)"
1.440,35.579,51.444,-627.854,8.724,-98.570,4,19.208,0.769,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.09)"
1.460,35.578,52.151,-627.865,8.792,-97.864,4,19.238,0.628,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, -0.09)"
1.480,35.574,52.856,-627.877,8.863,-97.158,4,19.191,0.592,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.10)"
1.500,35.569,53.562,-627.890,8.939,-96.453,4,19.127,0.632,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.11)"
1.520,35.569,54.267,-627.905,9.017,-95.748,4,18.932,0.758,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.11)"
1.540,35.563,54.972,-627.920,9.099,-95.043,4,18.937,0.597,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.12)"
1.560,35.550,55.676,-627.933,9.186,-94.340,4,19.104,0.514,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.12)"
1.580,35.546,56.379,-627.942,9.276,-93.636,4,18.975,0.644,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.13)"
1.600,35.543,57.082,-627.949,9.370,-92.934,4,19.031,0.533,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.13)"
1.620,35.537,57.783,-627.954,9.468,-92.232,4,18.985,0.537,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.14)"
1.640,35.528,58.485,-627.959,9.569,-91.530,4,18.954,0.552,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.14)"
1.660,35.510,59.186,-627.967,9.674,-90.829,4,18.876,0.462,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.15)"
1.680,35.499,59.886,-627.979,9.782,-90.129,4,18.908,0.563,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.15)"
1.700,35.492,60.585,-627.995,9.895,-89.430,4,18.953,0.455,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.16)"
1.720,35.488,61.283,-628.014,10.011,-88.733,4,18.892,0.508,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.16)"
1.740,35.482,61.981,-628.035,10.131,-88.035,4,18.881,0.479,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.99, -0.17)"
1.760,35.466,62.678,-628.055,10.254,-87.339,4,18.712,0.412,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.17)"
1.780,35.444,63.374,-628.072,10.382,-86.643,4,18.698,0.483,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.18)"
1.800,35.422,64.068,-628.083,10.512,-85.948,4,18.691,0.405,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.19)"
1.820,35.414,64.762,-628.089,10.647,-85.254,4,18.637,0.556,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.19)"
1.840,35.412,65.456,-628.090,10.784,-84.561,4,18.625,0.414,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.19)"
1.860,35.407,66.147,-628.088,10.926,-83.869,4,18.425,0.350,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.20)"
1.880,35.399,66.839,-628.084,11.071,-83.178,4,18.399,0.421,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.21)"
1.900,35.380,67.529,-628.082,11.219,-82.487,4,18.394,0.342,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.21)"
1.920,35.351,68.218,-628.084,11.371,-81.798,4,18.362,0.387,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.21)"
1.940,35.322,68.906,-628.093,11.527,-81.110,4,18.283,0.324,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.98, -0.22)"
1.960,35.307,69.593,-628.109,11.685,-80.423,4,18.249,0.282,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.23)"
1.980,35.303,70.279,-628.132,11.848,-79.738,4,18.233,0.465,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.23)"
2.000,35.305,70.964,-628.159,12.013,-79.053,4,18.243,0.366,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.23)"
2.020,35.301,71.647,-628.190,12.182,-78.370,4,18.080,0.318,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.24)"
2.040,35.291,72.329,-628.221,12.354,-77.688,4,18.112,0.373,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.24)"
2.060,35.268,73.011,-628.250,12.530,-77.007,4,18.128,0.315,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.25)"
2.080,35.235,73.691,-628.273,12.709,-76.327,4,18.079,0.403,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.25)"
2.100,35.203,74.371,-628.290,12.891,-75.647,4,18.037,0.405,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.97, -0.26)"
2.120,35.188,75.049,-628.298,13.076,-74.970,4,17.948,0.338,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.96, -0.26)"
2.140,35.184,75.725,-628.299,13.265,-74.293,4,17.907,0.465,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.96, -0.27)"
2.160,35.188,76.401,-628.293,13.457,-73.617,4,17.810,0.438,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.96, -0.27)"
2.180,35.190,77.075,-628.284,13.652,-72.943,4,17.634,0.371,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.96, -0.28)"
2.200,35.183,77.748,-628.275,13.851,-72.269,4,17.639,0.335,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.96, -0.28)"
2.220,35.164,78.421,-628.267,14.052,-71.597,4,17.671,0.292,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.96, -0.29)"
2.240,35.133,79.092,-628.264,14.257,-70.926,4,17.521,0.261,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 0.96, -0.29)"
