time,name,profile,lap,nextGate,speed,target,throttle,brake,grounded,recoveries,misses,x,y,z,roadDistance
3.016,YOU reference pilot,original,0,0,0.000,0.000,0.000,0.000,0,0,0,322.058,9.782,544.064,2.291
3.016,EMBER,tourer,0,0,0.000,0.000,0.000,0.000,0,0,0,318.010,11.281,535.877,2.291
3.016,GOLD,moto,0,0,0.000,0.000,0.000,0.000,0,0,0,322.375,12.467,528.988,2.254
3.016,BLUE,atv,0,0,0.000,0.000,0.000,0.000,0,0,0,317.798,13.848,522.232,2.254
3.280,YOU reference pilot,original,0,0,3.641,30.000,1.000,0.000,4,0,0,322.105,9.860,543.566,2.295
3.280,EMBER,tourer,0,0,3.312,30.000,1.000,0.000,4,0,0,318.014,11.363,535.437,2.289
3.280,GOLD,moto,0,0,4.571,30.000,1.000,0.000,4,0,0,322.359,12.583,528.345,2.249
3.280,BLUE,atv,0,0,4.327,30.000,1.000,0.000,4,0,0,317.779,13.959,521.621,2.250
3.540,YOU reference pilot,original,0,0,6.553,21.697,1.000,0.000,4,0,0,322.223,10.120,542.240,2.323
3.540,EMBER,tourer,0,0,6.010,19.715,1.000,0.000,4,0,0,318.029,11.612,534.222,2.286
3.540,GOLD,moto,0,0,8.251,30.000,1.000,0.000,4,0,0,322.220,12.924,526.682,2.151
3.540,BLUE,atv,0,0,7.752,30.000,1.000,0.000,4,0,0,317.742,14.303,520.056,2.238
3.800,YOU reference pilot,original,0,0,9.218,23.340,1.000,0.000,4,0,0,322.377,10.498,540.198,2.370
3.800,EMBER,tourer,0,0,8.508,21.594,1.000,0.000,4,0,0,318.063,11.986,532.343,2.251
3.800,GOLD,moto,0,0,11.612,30.000,1.000,0.000,4,0,0,321.789,13.450,524.151,1.803
3.800,BLUE,atv,0,0,10.869,30.000,1.000,0.000,4,0,0,317.710,14.819,517.654,2.191
4.080,YOU reference pilot,original,0,0,11.805,25.454,1.000,0.000,4,0,0,322.376,11.038,537.273,2.282
4.080,EMBER,tourer,0,0,11.000,23.891,1.000,0.000,4,0,0,318.122,12.517,529.635,2.164
4.080,GOLD,moto,0,0,14.951,30.000,1.000,0.000,4,0,0,320.937,14.178,520.563,1.110
4.080,BLUE,atv,0,0,13.947,30.000,1.000,0.000,4,0,0,317.687,15.536,514.216,2.089
4.340,YOU reference pilot,original,0,0,14.014,30.000,1.000,0.000,4,0,0,321.985,11.657,533.972,1.879
4.340,EMBER,tourer,0,0,13.141,26.121,1.000,0.000,4,0,0,318.180,13.135,526.534,2.046
4.340,GOLD,moto,0,0,17.003,17.430,0.219,0.000,4,0,0,319.909,15.021,516.531,0.503
4.340,BLUE,atv,0,1,16.559,30.000,1.000,0.000,4,0,0,317.666,16.374,510.310,1.970
4.600,YOU reference pilot,original,0,0,15.994,17.293,0.696,0.000,4,0,0,321.227,12.392,530.184,1.217
4.600,EMBER,tourer,0,0,15.123,22.921,1.000,0.000,4,0,0,318.217,13.868,522.912,1.915
4.600,GOLD,moto,0,1,18.170,19.587,0.784,0.000,4,0,0,318.919,15.953,512.198,0.875
4.600,BLUE,atv,0,1,18.950,30.000,1.000,0.000,4,0,0,317.627,17.371,505.774,1.854
4.880,YOU reference pilot,original,0,0,16.294,17.335,0.552,0.000,4,0,0,320.228,13.252,525.874,0.656
4.880,EMBER,tourer,0,0,17.094,25.181,1.000,0.000,4,0,0,318.203,14.784,518.472,1.788
4.880,GOLD,moto,0,1,20.539,22.232,0.933,0.000,4,0,0,317.994,17.101,506.966,1.541
4.880,BLUE,atv,0,1,21.297,30.000,1.000,0.000,4,0,0,317.556,18.616,500.252,1.758
5.140,YOU reference pilot,original,0,0,17.674,19.414,0.934,0.000,4,0,0,319.300,14.116,521.648,0.936
5.140,EMBER,tourer,0,0,18.781,27.742,1.000,0.000,4,0,0,318.125,15.751,513.892,1.705
5.140,GOLD,moto,0,1,22.687,24.383,0.927,0.000,4,0,0,317.346,18.331,501.496,1.994
5.140,BLUE,atv,0,1,23.280,30.000,1.000,0.000,4,0,0,317.472,19.931,494.586,1.709
5.400,YOU reference pilot,original,0,0,19.372,21.305,1.000,0.000,4,0,0,318.451,15.089,516.992,1.510
5.400,EMBER,tourer,0,1,20.338,30.000,1.000,0.000,4,0,0,317.986,16.830,508.907,1.666
5.400,GOLD,moto,0,1,24.606,26.267,0.900,0.000,4,0,0,316.948,19.717,495.496,2.234
5.400,BLUE,atv,0,1,25.087,30.000,1.000,0.000,4,0,0,317.386,21.399,488.452,1.705
5.680,YOU reference pilot,original,0,1,21.064,23.075,1.000,0.000,4,0,0,317.722,16.269,511.483,1.999
5.680,EMBER,tourer,0,1,21.880,30.000,1.000,0.000,4,0,0,317.787,18.115,503.125,1.670
5.680,GOLD,moto,0,1,26.434,28.063,0.876,0.000,4,0,0,316.782,21.379,488.526,2.290
5.680,BLUE,atv,0,1,26.852,30.000,1.000,0.000,4,0,0,317.307,23.151,481.375,1.756
5.940,YOU reference pilot,original,0,1,22.494,24.509,1.000,0.000,4,0,0,317.263,17.483,505.955,2.250
5.940,EMBER,tourer,0,1,23.193,30.000,1.000,0.000,4,0,0,317.588,19.427,497.404,1.708
5.940,GOLD,moto,0,1,27.945,29.549,0.857,0.000,4,0,0,316.805,23.078,481.647,2.243
5.940,BLUE,atv,0,1,28.304,30.000,0.893,0.000,4,0,0,317.247,24.948,474.415,1.790
6.200,YOU reference pilot,original,0,1,23.803,25.788,1.000,0.000,4,0,0,317.009,18.811,500.076,2.320
6.200,EMBER,tourer,0,1,24.398,30.000,1.000,0.000,4,0,0,317.409,20.851,491.373,1.764
6.200,GOLD,moto,0,1,28.958,30.000,0.542,0.000,4,0,0,316.910,24.933,474.457,2.116
6.200,BLUE,atv,0,1,28.952,30.000,0.537,0.000,4,0,0,317.196,26.875,467.204,1.799
6.480,YOU reference pilot,original,0,1,25.086,27.024,1.000,0.000,4,0,0,316.921,20.368,493.398,2.258
6.480,EMBER,tourer,0,1,25.582,30.000,1.000,0.000,4,0,0,317.267,22.513,484.566,1.847
6.480,GOLD,moto,0,1,29.250,30.000,0.380,0.000,4,0,0,317.032,27.043,466.576,1.953
6.480,BLUE,atv,0,1,29.150,30.000,0.428,0.000,4,0,0,317.146,29.011,459.348,1.792
6.740,YOU reference pilot,original,0,1,26.159,28.058,0.988,0.000,4,0,0,316.957,21.931,486.911,2.148
6.740,EMBER,tourer,0,1,26.582,30.000,1.000,0.000,4,0,0,317.186,24.179,477.984,1.909
6.740,GOLD,moto,0,1,29.309,30.000,0.346,0.000,4,0,0,317.107,29.043,459.230,1.828
6.740,BLUE,atv,0,1,29.199,30.000,0.401,0.000,4,0,0,317.098,31.024,452.034,1.781
7.000,YOU reference pilot,original,0,1,27.108,28.998,0.980,0.000,4,0,0,317.045,23.610,480.184,2.047
7.000,EMBER,tourer,0,1,27.492,30.000,1.000,0.000,4,0,0,317.144,25.971,471.178,1.919
7.000,GOLD,moto,0,1,29.319,30.000,0.341,0.000,4,0,0,317.132,31.065,451.882,1.747
7.000,BLUE,atv,0,1,29.210,30.000,0.395,0.000,4,0,0,317.050,33.055,444.718,1.772
7.280,YOU reference pilot,original,0,1,28.014,29.882,0.964,0.000,4,0,0,317.142,25.560,472.709,1.927
7.280,EMBER,tourer,0,1,28.327,30.000,0.858,0.000,4,0,0,317.121,28.006,463.618,1.893
7.280,GOLD,moto,0,1,29.317,30.000,0.341,0.000,4,0,0,317.111,33.262,443.973,1.708
7.280,BLUE,atv,0,1,29.210,30.000,0.395,0.000,4,0,0,316.997,35.253,436.841,1.766
7.540,YOU reference pilot,original,0,1,28.561,30.000,0.733,0.000,4,0,0,317.200,27.470,465.593,1.833
7.540,EMBER,tourer,0,1,28.687,30.000,0.666,0.000,4,0,0,317.104,29.962,456.459,1.857
7.540,GOLD,moto,0,1,29.314,30.000,0.343,0.000,4,0,0,317.062,35.311,436.632,1.703
7.540,BLUE,atv,0,1,29.209,30.000,0.396,0.000,4,0,0,316.953,37.300,429.528,1.766
7.800,YOU reference pilot,original,0,1,28.782,30.000,0.614,0.000,4,0,0,317.211,29.430,458.395,1.772
7.800,EMBER,tourer,0,1,28.832,30.000,0.588,0.000,4,0,0,317.079,31.953,449.249,1.826
7.800,GOLD,moto,0,1,29.312,30.000,0.344,0.000,4,0,0,317.003,37.365,429.293,1.717
7.800,BLUE,atv,0,1,29.207,30.000,0.396,0.000,4,0,0,316.918,39.347,422.215,1.768
8.080,YOU reference pilot,original,0,1,28.873,30.000,0.566,0.000,4,0,0,317.176,31.575,450.612,1.745
8.080,EMBER,tourer,0,1,28.892,30.000,0.555,0.000,4,0,0,317.040,34.119,441.462,1.806
