time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,11.887,0.238,-632.922,8.959,14.680,4,7.800,0.050,"",0.000,0.000,0.000,11.887,0.000,1.000,124.762
0.040,11.895,0.476,-632.918,8.958,14.442,4,8.085,0.007,"",0.056,0.000,0.000,11.895,0.000,1.000,124.524
0.060,11.902,0.714,-632.914,8.956,14.204,4,8.362,0.021,"",0.053,0.000,0.001,11.902,0.000,1.000,124.286
0.080,11.801,0.950,-632.910,8.953,13.967,4,8.626,0.038,"",0.049,0.000,-0.002,11.802,0.000,1.000,124.050
0.100,11.819,1.187,-632.907,8.950,13.731,4,8.874,0.048,"",0.099,0.000,0.003,11.819,0.000,1.000,123.813
0.120,11.834,1.423,-632.903,8.947,13.494,4,9.110,0.051,"",0.091,0.000,-0.004,11.835,0.000,1.000,123.577
0.140,11.848,1.661,-632.899,8.944,13.257,4,9.328,0.051,"",0.083,0.000,0.005,11.849,0.000,1.000,123.339
0.160,11.861,1.898,-632.895,8.940,13.020,4,9.527,0.049,"",0.076,0.000,-0.006,11.861,0.000,1.000,123.102
0.180,11.872,2.135,-632.891,8.937,12.782,4,9.705,0.045,"",0.070,0.000,0.007,11.873,0.000,1.000,122.865
0.200,11.882,2.373,-632.887,8.933,12.545,4,9.861,0.040,"",0.064,0.000,-0.008,11.882,0.000,1.000,122.627
0.220,11.891,2.611,-632.883,8.930,12.307,4,9.994,0.035,"",0.059,0.000,0.008,11.891,0.000,1.000,122.389
0.240,11.899,2.849,-632.879,8.926,12.069,4,10.105,0.030,"",0.055,0.000,-0.009,11.899,0.000,1.000,122.151
0.260,11.906,3.087,-632.875,8.923,11.831,4,10.193,0.025,"",0.051,0.000,0.009,11.906,0.000,1.000,121.913
0.280,11.805,3.323,-632.871,8.920,11.595,4,10.260,0.021,"",0.047,0.000,-0.010,11.805,0.000,1.000,121.677
0.300,11.822,3.560,-632.867,8.918,11.358,4,10.306,0.017,"",0.098,0.000,0.010,11.823,0.000,1.000,121.440
0.320,11.838,3.796,-632.864,8.915,11.121,4,10.335,0.014,"",0.089,0.000,-0.010,11.838,0.000,1.000,121.204
0.340,11.852,4.034,-632.860,8.913,10.884,4,10.347,0.011,"",0.081,0.000,0.010,11.852,0.000,1.000,120.967
0.360,11.864,4.271,-632.856,8.910,10.647,4,10.345,0.009,"",0.074,0.000,-0.010,11.864,0.000,1.000,120.729
0.380,11.875,4.508,-632.852,8.909,10.410,4,10.330,0.007,"",0.068,0.000,0.011,11.875,0.000,1.000,120.492
0.400,11.885,4.746,-632.848,8.907,10.172,4,10.305,0.005,"",0.062,0.000,-0.011,11.885,0.000,1.000,120.254
0.420,11.894,4.984,-632.844,8.905,9.934,4,10.272,0.004,"",0.058,0.000,0.011,11.894,0.000,1.000,120.016
0.440,11.901,5.222,-632.840,8.904,9.696,4,10.233,0.003,"",0.053,0.000,-0.011,11.901,0.000,1.000,119.778
0.460,11.801,5.458,-632.836,8.903,9.460,4,10.189,0.002,"",0.049,0.000,0.011,11.801,0.000,1.000,119.542
0.480,11.819,5.694,-632.832,8.902,9.224,4,10.143,0.001,"",0.099,0.000,-0.011,11.819,0.000,1.000,119.306
0.500,11.835,5.931,-632.828,8.901,8.987,4,10.096,0.001,"",0.090,0.000,0.011,11.835,0.000,1.000,119.069
0.520,11.849,6.168,-632.825,8.900,8.750,4,10.049,0.001,"",0.082,0.000,-0.011,11.849,0.000,1.000,118.832
0.540,11.862,6.405,-632.821,8.899,8.513,4,10.004,0.000,"",0.075,0.000,0.011,11.862,0.000,1.000,118.595
0.560,11.873,6.643,-632.817,8.898,8.276,4,9.961,0.000,"",0.069,0.000,-0.011,11.873,0.000,1.000,118.357
0.580,11.883,6.880,-632.813,8.897,8.038,4,9.921,0.000,"",0.063,0.000,0.011,11.883,0.000,1.000,118.120
0.600,11.892,7.118,-632.809,8.897,7.800,4,9.885,0.000,"",0.058,0.000,-0.011,11.892,0.000,1.000,117.882
0.620,11.900,7.356,-632.805,8.896,7.562,4,9.852,0.000,"",0.054,0.000,0.011,11.900,0.000,1.000,117.644
0.640,11.800,7.592,-632.801,8.895,7.326,4,9.824,0.000,"",0.050,0.000,-0.011,11.800,0.000,1.000,117.408
0.660,11.818,7.829,-632.797,8.895,7.090,4,9.800,0.000,"",0.100,0.000,0.011,11.818,0.000,1.000,117.171
0.680,11.834,8.065,-632.793,8.894,6.853,4,9.780,0.000,"",0.091,0.000,-0.011,11.834,0.000,1.000,116.935
0.700,11.849,8.302,-632.789,8.893,6.616,4,9.764,0.000,"",0.083,0.000,0.011,11.849,0.000,1.000,116.698
0.720,11.861,8.539,-632.785,8.893,6.379,4,9.752,0.000,"",0.076,0.000,-0.011,11.861,0.000,1.000,116.461
0.740,11.873,8.777,-632.782,8.892,6.142,4,9.743,0.000,"",0.069,0.000,0.011,11.873,0.000,1.000,116.223
0.760,11.883,9.015,-632.778,8.891,5.904,4,9.737,0.000,"",0.064,0.000,-0.011,11.883,0.000,1.000,115.986
0.780,11.892,9.252,-632.774,8.890,5.666,4,9.735,0.000,"",0.059,0.000,0.011,11.892,0.000,1.000,115.748
0.800,11.900,9.490,-632.770,8.890,5.428,4,9.734,0.000,"",0.054,0.000,-0.011,11.900,0.000,1.000,115.510
0.820,11.907,9.729,-632.766,8.889,5.190,4,9.736,0.000,"",0.050,0.000,0.011,11.907,0.000,1.000,115.272
0.840,11.806,9.965,-632.762,8.888,4.954,4,9.739,0.000,"",0.047,0.000,-0.011,11.806,0.000,1.000,115.035
0.860,11.823,10.201,-632.758,8.887,4.718,4,9.744,0.000,"",0.097,0.000,0.011,11.823,0.000,1.000,114.799
