time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,23.775,0.476,-631.218,8.959,14.470,4,7.800,0.050,"",0.000,0.000,0.000,23.775,0.000,1.000,124.524
0.040,23.782,0.951,-631.211,8.958,13.994,4,7.997,0.007,"",0.113,0.000,0.000,23.782,0.000,1.000,124.049
0.060,23.789,1.427,-631.203,8.956,13.518,4,8.194,0.021,"",0.109,0.000,-0.001,23.789,0.000,1.000,123.573
0.080,23.795,1.903,-631.195,8.953,13.042,4,8.390,0.038,"",0.106,0.000,0.002,23.795,0.000,1.000,123.097
0.100,23.801,2.379,-631.187,8.950,12.566,4,8.587,0.048,"",0.102,0.000,0.003,23.802,0.000,1.000,122.621
0.120,23.807,2.856,-631.179,8.946,12.090,4,8.785,0.051,"",0.099,0.000,-0.004,23.807,0.000,1.000,122.144
0.140,23.812,3.332,-631.171,8.942,11.614,4,8.983,0.051,"",0.097,0.000,-0.005,23.813,0.000,1.000,121.668
0.160,23.817,3.808,-631.163,8.938,11.138,4,9.176,0.049,"",0.094,0.000,0.006,23.818,0.000,1.000,121.192
0.180,23.822,4.285,-631.155,8.933,10.661,4,9.363,0.045,"",0.091,0.000,0.007,23.822,0.000,1.000,120.715
0.200,23.826,4.762,-631.148,8.929,10.185,4,9.539,0.040,"",0.089,0.000,-0.008,23.827,0.000,1.000,120.238
0.220,23.830,5.238,-631.140,8.924,9.708,4,9.701,0.035,"",0.087,0.000,-0.008,23.831,0.000,1.000,119.762
0.240,23.834,5.715,-631.132,8.920,9.231,4,9.847,0.030,"",0.085,0.000,0.009,23.835,0.000,1.000,119.285
0.260,23.838,6.192,-631.124,8.915,8.755,4,9.975,0.025,"",0.083,0.000,0.009,23.838,0.000,1.000,118.808
0.280,23.841,6.669,-631.116,8.911,8.278,4,10.083,0.021,"",0.081,0.000,-0.010,23.841,0.000,1.000,118.331
0.300,23.844,7.146,-631.108,8.907,7.801,4,10.172,0.017,"",0.079,0.000,-0.010,23.844,0.000,1.000,117.855
0.320,23.847,7.622,-631.100,8.903,7.324,4,10.242,0.014,"",0.078,0.000,0.010,23.847,0.000,1.000,117.378
0.340,23.850,8.099,-631.092,8.899,6.847,4,10.292,0.011,"",0.077,0.000,0.010,23.850,0.000,1.000,116.901
0.360,23.852,8.577,-631.085,8.895,6.370,4,10.325,0.009,"",0.075,0.000,-0.010,23.852,0.000,1.000,116.424
0.380,23.854,9.054,-631.077,8.892,5.893,4,10.342,0.007,"",0.074,0.000,-0.011,23.854,0.000,1.000,115.946
0.400,23.856,9.531,-631.069,8.889,5.416,4,10.344,0.005,"",0.073,0.000,0.011,23.856,0.000,1.000,115.469
0.420,23.858,10.008,-631.061,8.886,4.939,4,10.333,0.004,"",0.072,0.000,0.011,23.858,0.000,1.000,114.992
0.440,23.860,10.485,-631.053,8.883,4.462,4,10.312,0.003,"",0.071,0.000,-0.011,23.860,0.000,1.000,114.515
0.460,23.862,10.962,-631.045,8.880,3.985,4,10.282,0.002,"",0.070,0.000,-0.011,23.862,0.000,1.000,114.038
0.480,23.863,11.440,-631.037,8.878,3.507,4,10.245,0.001,"",0.069,0.000,0.011,23.863,0.000,1.000,113.560
0.500,23.865,11.917,-631.029,8.876,3.030,4,10.204,0.001,"",0.068,0.000,0.011,23.865,0.000,1.000,113.083
0.520,23.866,12.394,-631.022,8.874,2.553,4,10.159,0.001,"",0.068,0.000,-0.011,23.866,0.000,1.000,112.606
0.540,23.867,12.872,-631.014,8.872,2.076,4,10.113,0.000,"",0.067,0.000,-0.011,23.867,0.000,1.000,112.129
0.560,23.868,13.349,-631.006,8.870,1.598,4,10.067,0.000,"",0.066,0.000,0.011,23.868,0.000,1.000,111.651
0.580,23.870,13.826,-630.998,8.868,1.121,4,10.021,0.000,"",0.066,0.000,0.011,23.870,0.000,1.000,111.174
0.600,23.870,14.304,-630.990,8.866,0.644,4,9.978,0.000,"",0.065,0.000,-0.011,23.870,0.000,1.000,110.696
0.620,23.871,14.781,-630.982,8.864,0.166,4,9.937,0.000,"",0.065,0.000,-0.011,23.871,0.000,1.000,110.219
0.640,23.872,15.259,-630.974,8.863,-0.311,4,9.899,0.000,"",0.064,0.000,0.011,23.872,0.000,1.000,109.741
