time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,23.774,0.476,-626.519,8.809,14.548,4,7.800,0.092,"Ground_80_240:(0.00, 1.00, 0.00)",0.000,0.000,0.000,23.775,0.000,1.000,124.525
0.040,23.787,0.951,-626.511,8.808,14.072,4,8.015,0.057,"Ground_80_320:(0.00, 1.00, 0.00)",0.113,0.000,0.000,23.787,0.000,1.000,124.049
0.060,23.798,1.427,-626.503,8.806,13.596,4,8.234,0.028,"Ground_80_320:(0.00, 1.00, 0.00)",0.106,0.000,0.000,23.799,0.000,1.000,123.573
0.080,23.809,1.904,-626.495,8.803,13.120,4,8.448,0.005,"Ground_80_320:(0.00, 1.00, 0.00)",0.101,0.000,-0.001,23.809,0.000,1.000,123.096
0.100,23.818,2.380,-626.488,8.800,12.643,4,8.656,0.013,"Ground_80_320:(0.00, 1.00, 0.00)",0.096,0.000,0.002,23.818,0.000,1.000,122.620
0.120,23.827,2.857,-626.480,8.796,12.167,4,8.856,0.026,"Ground_80_320:(0.00, 1.00, 0.00)",0.091,0.000,0.003,23.827,0.000,1.000,122.143
0.140,23.834,3.333,-626.472,8.792,11.690,4,9.048,0.036,"Ground_80_320:(0.00, 1.00, 0.00)",0.087,0.000,-0.004,23.835,0.000,1.000,121.667
0.160,23.841,3.810,-626.464,8.788,11.213,4,9.229,0.042,"Ground_80_320:(0.00, 1.00, 0.00)",0.083,0.000,-0.004,23.842,0.000,1.000,121.190
0.180,23.848,4.287,-626.456,8.784,10.736,4,9.398,0.046,"Ground_80_320:(0.00, 1.00, 0.00)",0.079,0.000,0.005,23.848,0.000,1.000,120.713
0.200,23.854,4.765,-626.448,8.780,10.259,4,9.553,0.047,"Ground_80_320:(0.00, 1.00, 0.00)",0.076,0.000,0.006,23.854,0.000,1.000,120.236
0.220,23.859,5.242,-626.440,8.775,9.782,4,9.694,0.047,"Ground_80_320:(0.00, 1.00, 0.00)",0.073,0.000,-0.007,23.859,0.000,1.000,119.758
0.240,23.864,5.719,-626.432,8.771,9.305,4,9.820,0.046,"Ground_80_320:(0.00, 1.00, 0.00)",0.071,0.000,-0.007,23.864,0.000,1.000,119.281
0.260,23.868,6.196,-626.425,8.767,8.827,4,9.930,0.044,"Ground_80_320:(0.00, 1.00, 0.00)",0.068,0.000,0.008,23.869,0.000,1.000,118.804
0.280,23.872,6.674,-626.417,8.762,8.350,4,10.023,0.041,"Ground_80_320:(0.00, 1.00, 0.00)",0.066,0.000,0.009,23.872,0.000,1.000,118.326
