time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,35.662,0.713,-628.215,8.959,14.282,4,7.800,0.092,"Ground_80_240:(0.00, 1.00, 0.00)",0.000,0.000,0.000,35.662,0.000,1.000,124.287
0.040,35.662,1.427,-628.203,8.958,13.568,4,7.887,0.016,"",0.169,0.000,0.000,35.662,0.000,1.000,123.573
0.060,35.662,2.140,-628.191,8.955,12.855,4,7.983,0.026,"",0.169,0.000,-0.001,35.662,0.000,1.000,122.860
0.080,35.662,2.854,-628.180,8.952,12.142,4,8.099,0.047,"",0.169,0.000,0.003,35.663,0.000,1.000,122.147
0.100,35.663,3.567,-628.168,8.949,11.429,4,8.243,0.055,"",0.169,0.000,-0.004,35.663,0.000,1.000,121.433
0.120,35.663,4.280,-628.156,8.945,10.715,4,8.415,0.056,"",0.169,0.000,0.005,35.664,0.000,1.000,120.720
0.140,35.664,4.994,-628.144,8.940,10.002,4,8.609,0.053,"",0.168,0.000,-0.006,35.664,0.000,1.000,120.006
0.160,35.664,5.707,-628.132,8.935,9.289,4,8.817,0.047,"",0.168,0.000,0.007,35.665,0.000,1.000,119.293
0.180,35.665,6.420,-628.121,8.930,8.575,4,9.031,0.041,"",0.168,0.000,-0.008,35.665,0.000,1.000,118.580
0.200,35.666,7.134,-628.109,8.924,7.862,4,9.244,0.035,"",0.167,0.000,0.008,35.666,0.000,1.000,117.866
0.220,35.666,7.847,-628.097,8.918,7.149,4,9.449,0.029,"",0.167,0.000,-0.009,35.667,0.000,1.000,117.153
0.240,35.667,8.561,-628.085,8.913,6.436,4,9.640,0.024,"",0.167,0.000,0.009,35.667,0.000,1.000,116.440
0.260,35.667,9.274,-628.074,8.907,5.722,4,9.813,0.020,"",0.167,0.000,-0.009,35.668,0.000,1.000,115.726
0.280,35.668,9.987,-628.062,8.901,5.009,4,9.965,0.016,"",0.166,0.000,0.010,35.668,0.000,1.000,115.013
0.300,35.669,10.701,-628.050,8.896,4.296,4,10.094,0.013,"",0.166,0.000,-0.010,35.669,0.000,1.000,114.299
0.320,35.669,11.414,-628.038,8.890,3.583,4,10.201,0.011,"",0.166,0.000,0.010,35.669,0.000,1.000,113.586
