time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.01,Traffic 1,2.674,True,0,316.87,59.02,349.99
3.01,Traffic 2,2.676,True,0,393.61,36.70,-418.44
3.01,Traffic 3,2.680,True,0,-499.63,7.61,-547.20
3.01,Traffic 4,2.680,True,0,-610.92,8.62,504.98
3.01,Traffic 5,6.184,True,0,-546.47,8.59,534.74
3.01,Traffic 6,6.184,True,0,-523.79,8.58,545.66
3.01,Traffic 7,2.150,True,0,-502.37,8.59,536.07
3.01,Traffic 8,2.150,True,0,-480.20,8.63,539.09
3.01,Traffic 9,6.184,True,0,-371.57,9.26,527.03
3.01,Traffic 10,6.184,True,0,-349.14,9.39,538.52
3.01,Traffic 11,2.150,True,0,-327.44,9.51,529.57
3.01,Traffic 12,2.150,True,0,-305.32,9.60,533.00
3.01,Traffic 13,6.184,True,0,-196.44,9.35,523.11
3.01,Traffic 14,6.184,True,0,-174.38,9.20,535.31
3.01,Traffic 15,2.150,True,0,-152.41,9.04,527.06
3.01,Traffic 16,2.150,True,0,-130.40,8.88,531.14
3.01,Traffic 17,6.184,True,0,-21.40,8.52,522.68
3.01,Traffic 18,6.184,True,0,0.47,8.55,535.16
3.01,Traffic 19,2.150,True,0,22.70,8.62,527.81
3.01,Traffic 20,2.150,True,0,43.93,8.86,534.64
5.78,Traffic 1,2.687,True,0,317.53,67.00,320.13
5.78,Traffic 2,2.656,True,0,413.61,38.06,-444.22
5.78,Traffic 3,2.764,True,0,-534.42,7.28,-547.48
5.78,Traffic 4,2.608,True,0,-621.33,9.02,471.30
5.78,Traffic 5,6.193,True,0,-503.97,8.74,532.06
5.78,Traffic 6,6.315,True,0,-565.44,8.68,547.74
5.78,Traffic 7,2.204,True,0,-459.38,8.70,534.28
5.78,Traffic 8,2.160,True,0,-522.82,8.73,541.44
5.78,Traffic 9,6.190,True,0,-329.16,9.50,525.52
5.78,Traffic 10,6.181,True,0,-391.93,9.12,540.09
5.78,Traffic 11,2.162,True,0,-284.88,9.64,528.35
5.78,Traffic 12,2.141,True,0,-348.10,9.40,534.37
5.78,Traffic 13,6.190,True,0,-153.69,9.05,522.96
5.78,Traffic 14,6.179,True,0,-216.86,9.47,535.55
5.78,Traffic 15,2.153,True,0,-109.53,8.75,527.04
5.78,Traffic 16,2.147,True,0,-172.91,9.19,531.20
5.78,Traffic 17,6.240,True,0,21.15,8.61,523.55
5.78,Traffic 18,6.151,True,0,-42.22,8.54,535.02
5.78,Traffic 19,2.868,True,0,63.70,9.38,535.95
5.78,Traffic 20,1.927,True,0,1.16,8.54,530.83
7.78,Traffic 1,2.707,True,0,319.14,74.23,290.84
7.78,Traffic 2,2.634,True,0,431.52,34.60,-470.33
7.78,Traffic 3,2.688,True,0,-567.05,6.94,-548.99
7.78,Traffic 4,2.792,True,0,-629.48,9.42,438.78
7.78,Traffic 5,6.225,True,0,-451.12,8.74,529.92
7.78,Traffic 6,5.289,True,0,-594.91,8.74,543.22
7.78,Traffic 7,2.138,True,0,-403.88,9.04,532.36
7.78,Traffic 8,2.218,True,0,-572.43,8.74,543.43
7.78,Traffic 9,6.200,True,0,-276.32,9.65,524.06
7.78,Traffic 10,6.188,True,0,-446.18,8.77,542.11
7.78,Traffic 11,2.165,True,0,-229.35,9.53,527.46
7.78,Traffic 12,2.148,True,0,-404.89,9.03,536.48
7.78,Traffic 13,6.186,True,0,-100.75,8.70,522.95
7.78,Traffic 14,6.172,True,0,-271.06,9.65,536.26
7.78,Traffic 15,2.134,True,0,-53.94,8.56,526.94
7.78,Traffic 16,2.142,True,0,-229.62,9.54,531.57
7.78,Traffic 17,6.811,True,0,70.27,9.53,533.72
7.78,Traffic 18,6.205,True,0,-96.45,8.68,535.27
7.78,Traffic 19,1.806,True,0,116.78,9.78,543.74
7.78,Traffic 20,2.143,True,0,-55.66,8.56,531.02
9.78,Traffic 1,2.786,True,0,323.31,79.91,261.29
9.78,Traffic 2,2.738,True,0,448.93,30.62,-496.69
9.78,Traffic 3,2.446,True,0,-595.83,6.74,-547.70
