t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.220,967.500,383.014,153.019,46.044,23.590,-8.290,-2.026,22.186,0.192,0.000,0.025,0,0.000,0.160,0.999,""
0.240,967.500,382.848,152.975,46.487,23.563,-8.287,-2.222,22.177,0.205,0.000,0.025,0,0.000,0.163,0.999,""
0.260,967.500,382.683,152.926,46.930,23.536,-8.284,-2.417,22.168,0.218,0.000,0.025,0,0.000,0.166,0.999,""
0.280,967.500,382.518,152.874,47.372,23.507,-8.280,-2.612,22.159,0.232,0.000,0.025,0,0.000,0.170,0.999,""
0.300,967.500,382.352,152.818,47.814,23.477,-8.277,-2.807,22.151,0.247,0.000,0.025,0,0.000,0.173,0.999,""
0.320,967.242,382.187,152.758,48.257,23.447,-8.274,-3.002,22.142,0.261,0.000,0.025,0,0.000,0.175,0.999,""
0.340,966.817,382.022,152.694,48.699,23.415,-8.271,-3.197,22.133,0.277,0.000,0.025,0,0.000,0.178,0.999,""
0.360,966.392,381.857,152.626,49.140,23.383,-8.267,-3.392,22.124,0.292,0.000,0.025,0,0.000,0.181,0.998,""
0.380,965.968,381.692,152.554,49.582,23.350,-8.264,-3.587,22.115,0.308,0.000,0.025,0,0.000,0.183,0.998,""
0.400,965.501,381.527,152.479,50.024,23.316,-8.261,-3.781,22.106,0.325,0.000,0.024,0,0.000,0.185,0.998,""
0.420,965.501,381.362,152.399,50.465,23.282,-8.257,-3.976,22.097,0.342,0.000,0.024,0,0.000,0.187,0.998,""
0.440,965.501,381.197,152.316,50.906,23.248,-8.254,-4.170,22.089,0.359,0.000,0.024,0,0.000,0.189,0.998,""
0.460,965.501,381.032,152.228,51.347,23.212,-8.251,-4.365,22.080,0.376,0.000,0.024,0,0.000,0.190,0.998,""
0.480,965.501,380.867,152.137,51.788,23.177,-8.247,-4.559,22.071,0.394,0.000,0.024,0,0.000,0.192,0.998,""
0.500,965.501,380.703,152.042,52.229,23.141,-8.244,-4.754,22.062,0.412,0.000,0.024,0,0.000,0.193,0.997,""
0.520,965.433,380.538,151.943,52.669,23.105,-8.241,-4.948,22.053,0.429,0.000,0.024,0,0.000,0.194,0.997,""
0.540,965.012,380.374,151.840,53.110,23.069,-8.237,-5.142,22.044,0.448,0.000,0.024,0,0.000,0.195,0.997,""
0.560,964.591,380.209,151.733,53.550,23.032,-8.234,-5.336,22.036,0.466,0.000,0.024,0,0.000,0.196,0.997,""
0.580,964.170,380.045,151.623,53.990,22.995,-8.231,-5.530,22.027,0.484,0.000,0.024,0,0.000,0.196,0.997,""
0.600,963.750,379.880,151.508,54.430,22.959,-8.228,-5.724,22.018,0.502,0.000,0.024,0,0.000,0.197,0.997,""
0.620,963.546,379.716,151.390,54.870,22.922,-8.224,-5.918,22.009,0.521,0.000,0.024,0,0.000,0.197,0.997,""
0.640,963.546,379.552,151.268,55.310,22.886,-8.221,-6.111,22.000,0.539,0.000,0.024,0,0.000,0.197,0.997,""
0.660,963.546,379.387,151.141,55.749,22.849,-8.218,-6.305,21.992,0.557,0.000,0.024,0,0.000,0.197,0.996,""
0.680,963.546,379.223,151.011,56.189,22.813,-8.214,-6.499,21.983,0.575,0.000,0.024,0,0.000,0.197,0.996,""
0.700,963.546,379.059,150.878,56.628,22.777,-8.211,-6.692,21.974,0.593,0.000,0.024,0,0.000,0.196,0.996,""
0.720,963.546,378.895,150.740,57.067,22.742,-8.208,-6.886,21.965,0.611,0.000,0.023,0,0.000,0.196,0.996,""
0.740,963.546,378.731,150.598,57.506,22.706,-8.205,-7.079,21.956,0.629,0.000,0.023,0,0.000,0.195,0.996,""
0.760,963.052,378.567,150.453,57.944,22.671,-8.201,-7.272,21.948,0.647,0.000,0.023,0,0.000,0.195,0.996,""
0.780,962.636,378.403,150.303,58.383,22.637,-8.198,-7.466,21.939,0.664,0.000,0.023,0,0.000,0.194,0.996,""
0.800,962.219,378.239,150.150,58.821,22.603,-8.195,-7.659,21.930,0.682,0.000,0.023,0,0.000,0.193,0.996,""
0.820,961.803,378.076,149.993,59.260,22.569,-8.191,-7.852,21.921,0.699,0.000,0.023,0,0.000,0.192,0.996,""
0.840,961.636,377.912,149.832,59.698,22.536,-8.188,-8.045,21.913,0.715,0.000,0.023,0,0.000,0.190,0.996,""
0.860,961.636,377.748,149.667,60.136,22.504,-8.185,-8.238,21.904,0.732,0.000,0.023,0,0.000,0.189,0.996,""
0.880,961.636,377.585,149.499,60.574,22.472,-8.182,-8.431,21.895,0.748,0.000,0.023,0,0.000,0.187,0.996,""
0.900,961.636,377.421,149.326,61.011,22.441,-8.178,-8.623,21.886,0.764,0.000,0.023,0,0.000,0.186,0.996,""
0.920,961.636,377.258,149.150,61.449,22.411,-8.175,-8.816,21.878,0.779,0.000,0.023,0,0.000,0.184,0.996,""
0.940,961.636,377.094,148.970,61.886,22.381,-8.172,-9.009,21.869,0.795,0.000,0.023,0,0.000,0.182,0.996,""
0.960,961.636,376.931,148.786,62.323,22.352,-8.169,-9.201,21.860,0.809,0.000,0.023,0,0.000,0.180,0.996,""
0.980,961.386,376.768,148.598,62.760,22.324,-8.165,-9.393,21.851,0.824,0.000,0.023,0,0.000,0.178,0.996,""
1.000,960.974,376.604,148.406,63.197,22.297,-8.162,-9.586,21.843,0.838,0.000,0.023,0,0.000,0.176,0.996,""
1.020,960.562,376.441,148.211,63.634,22.270,-8.159,-9.778,21.834,0.852,0.000,0.023,0,0.000,0.174,0.996,""
1.040,960.151,376.278,148.011,64.071,22.245,-8.156,-9.970,21.825,0.865,0.000,0.023,0,0.000,0.171,0.996,""
1.060,959.774,376.115,147.808,64.507,22.220,-8.152,-10.162,21.816,0.878,0.000,0.023,0,0.000,0.169,0.996,""
1.080,959.774,375.952,147.601,64.943,22.197,-8.149,-10.355,21.808,0.890,0.000,0.023,0,0.000,0.166,0.996,""
1.100,959.774,375.789,147.390,65.379,22.174,-8.146,-10.547,21.799,0.902,0.000,0.023,0,0.000,0.164,0.996,""
1.120,959.774,375.626,147.175,65.815,22.152,-8.142,-10.738,21.790,0.913,0.000,0.022,0,0.000,0.161,0.996,""
1.140,959.774,375.463,146.957,66.251,22.131,-8.139,-10.930,21.781,0.924,0.000,0.022,0,0.000,0.158,0.996,""
1.160,959.774,375.301,146.734,66.687,22.111,-8.136,-11.122,21.773,0.935,0.000,0.022,0,0.000,0.155,0.996,""
1.180,959.774,375.138,146.508,67.122,22.092,-8.133,-11.314,21.764,0.944,0.000,0.022,0,0.000,0.152,0.996,""
1.200,959.774,374.975,146.278,67.557,22.074,-8.129,-11.505,21.755,0.954,0.000,0.022,0,0.000,0.149,0.996,""
1.220,959.653,374.813,146.044,67.993,22.057,-8.126,-11.697,21.747,0.963,0.000,0.022,0,0.000,0.146,0.996,""
1.240,959.247,374.650,145.806,68.428,22.041,-8.123,-11.888,21.738,0.971,0.000,0.022,0,0.000,0.143,0.996,""
1.260,958.841,374.488,145.565,68.862,22.027,-8.120,-12.080,21.729,0.979,0.000,0.022,0,0.000,0.140,0.996,""
1.280,958.435,374.325,145.319,69.297,22.013,-8.116,-12.271,21.721,0.987,0.000,0.022,0,0.000,0.137,0.996,""
1.300,958.029,374.163,145.070,69.732,22.000,-8.113,-12.462,21.712,0.994,0.000,0.022,0,0.000,0.134,0.996,""
1.320,957.961,374.001,144.817,70.166,21.988,-8.110,-12.653,21.703,1.000,0.000,0.022,0,0.000,0.130,0.997,""
1.340,957.961,373.838,144.560,70.600,21.978,-8.107,-12.844,21.694,1.000,0.000,0.022,0,0.000,0.127,0.997,""
1.360,957.961,373.676,144.300,71.034,21.968,-8.103,-13.035,21.686,1.000,0.000,0.022,0,0.000,0.123,0.997,""
1.380,957.961,373.514,144.035,71.468,21.959,-8.100,-13.226,21.677,1.000,0.000,0.022,0,0.000,0.120,0.997,""
1.400,957.961,373.352,143.767,71.902,21.952,-8.097,-13.417,21.668,1.000,0.000,0.022,0,0.000,0.116,0.997,""
1.420,957.961,373.190,143.495,72.335,21.945,-8.094,-13.608,21.660,1.000,0.000,0.022,0,0.000,0.113,0.997,""
1.440,957.961,373.028,143.219,72.768,21.940,-8.091,-13.798,21.651,1.000,0.000,0.022,0,0.000,0.109,0.997,""
1.460,957.961,372.866,142.939,73.202,21.935,-8.087,-13.989,21.642,1.000,0.000,0.022,0,0.000,0.106,0.997,""
1.480,957.928,372.705,142.655,73.635,21.932,-8.084,-14.180,21.634,1.000,0.000,0.022,0,0.000,0.102,0.997,""
1.500,957.528,372.543,142.368,74.068,21.929,-8.081,-14.370,21.625,1.000,0.000,0.022,0,0.000,0.099,0.997,""
1.520,957.128,372.381,142.077,74.500,21.928,-8.078,-14.560,21.617,1.000,0.000,0.022,0,0.000,0.095,0.998,""
1.540,956.728,372.220,141.782,74.933,21.927,-8.074,-14.751,21.608,1.000,0.000,0.022,0,0.000,0.091,0.998,""
1.560,956.329,372.058,141.483,75.365,21.928,-8.071,-14.941,21.599,1.000,0.000,0.022,0,0.000,0.088,0.998,""
1.580,956.199,371.897,141.180,75.797,21.929,-8.068,-15.131,21.591,1.000,0.000,0.022,0,0.000,0.084,0.998,""
1.600,956.199,371.735,140.874,76.229,21.932,-8.065,-15.321,21.582,1.000,0.000,0.022,0,0.000,0.080,0.998,""
1.620,956.199,371.574,140.564,76.661,21.935,-8.061,-15.511,21.573,1.000,0.000,0.021,0,0.000,0.077,0.998,""
1.640,956.199,371.412,140.250,77.093,21.939,-8.058,-15.701,21.565,1.000,0.000,0.021,0,0.000,0.073,0.998,""
1.660,956.199,371.251,139.932,77.525,21.945,-8.055,-15.891,21.556,1.000,0.000,0.021,0,0.000,0.069,0.998,""
1.680,956.199,371.090,139.610,77.956,21.951,-8.052,-16.081,21.547,1.000,0.000,0.021,0,0.000,0.065,0.998,""
1.700,956.199,370.929,139.285,78.387,21.958,-8.049,-16.270,21.539,1.000,0.000,0.021,0,0.000,0.062,0.998,""
1.720,956.199,370.768,138.956,78.818,21.965,-8.045,-16.460,21.530,1.000,0.000,0.021,0,0.000,0.058,0.998,""
1.740,956.199,370.607,138.623,79.249,21.974,-8.042,-16.649,21.522,1.000,0.000,0.021,0,0.000,0.055,0.999,""
1.760,956.199,370.446,138.286,79.680,21.984,-8.039,-16.839,21.513,1.000,0.000,0.021,0,0.000,0.051,0.999,""
1.780,955.825,370.285,137.946,80.110,21.994,-8.036,-17.028,21.504,1.000,0.000,0.021,0,0.000,0.047,0.999,""
1.800,955.432,370.124,137.601,80.541,22.005,-8.032,-17.218,21.496,1.000,0.000,0.021,0,0.000,0.044,0.999,""
1.820,955.040,369.963,137.253,80.971,22.016,-8.029,-17.407,21.487,0.998,0.000,0.021,0,0.000,0.040,0.999,""
1.840,954.648,369.803,136.901,81.401,22.029,-8.026,-17.596,21.479,0.992,0.000,0.021,0,0.000,0.037,0.999,""
1.860,954.491,369.642,136.546,81.831,22.042,-8.023,-17.785,21.470,0.986,0.000,0.021,0,0.000,0.033,0.999,""
1.880,954.491,369.482,136.186,82.260,22.056,-8.020,-17.974,21.461,0.979,0.000,0.021,0,0.000,0.030,0.999,""
1.900,954.491,369.321,135.823,82.690,22.070,-8.016,-18.163,21.453,0.972,0.000,0.021,0,0.000,0.026,0.999,""
1.920,954.491,369.161,135.456,83.119,22.085,-8.013,-18.352,21.444,0.965,0.000,0.021,0,0.000,0.023,0.999,""
1.940,954.491,369.000,135.085,83.548,22.101,-8.010,-18.541,21.436,0.957,0.000,0.021,0,0.000,0.019,0.999,""
1.960,954.491,368.840,134.711,83.977,22.117,-8.007,-18.729,21.427,0.949,0.000,0.021,0,0.000,0.016,0.999,""
1.980,954.491,368.680,134.332,84.406,22.134,-8.004,-18.918,21.419,0.941,0.000,0.021,0,0.000,0.013,0.999,""
2.000,954.491,368.520,133.950,84.835,22.152,-8.000,-19.107,21.410,0.933,0.000,0.021,0,0.000,0.010,1.000,""
2.020,954.491,368.359,133.564,85.263,22.169,-7.997,-19.295,21.401,0.924,0.000,0.021,0,0.000,0.006,1.000,""
2.040,954.491,368.199,133.175,85.692,22.188,-7.994,-19.483,21.393,0.915,0.000,0.021,0,0.000,0.003,1.000,""
2.060,954.491,368.039,132.781,86.120,22.207,-7.991,-19.672,21.384,0.906,0.000,0.021,0,0.000,0.001,1.000,""
2.080,954.328,367.879,132.384,86.548,22.226,-7.988,-19.860,21.376,0.897,0.000,0.021,0,0.000,0.003,1.000,""
2.100,953.944,367.720,131.983,86.976,22.245,-7.984,-20.048,21.367,0.887,0.000,0.021,0,0.000,0.006,1.000,""
2.120,953.559,367.560,131.578,87.403,22.265,-7.981,-20.236,21.359,0.877,0.000,0.021,0,0.000,0.009,1.000,""
2.140,953.175,367.400,131.170,87.831,22.285,-7.978,-20.424,21.350,0.867,0.000,0.021,0,0.000,0.012,1.000,""
2.160,952.837,367.240,130.758,88.258,22.306,-7.975,-20.612,21.342,0.857,0.000,0.021,0,0.000,0.015,1.000,""
2.180,952.837,367.081,130.342,88.685,22.327,-7.972,-20.800,21.333,0.847,0.000,0.021,0,0.000,0.018,1.000,""
2.200,952.837,366.921,129.922,89.112,22.348,-7.968,-20.988,21.324,0.837,0.000,0.021,0,0.000,0.020,1.000,""
2.220,952.837,366.762,129.498,89.539,22.369,-7.965,-21.176,21.316,0.826,0.000,0.021,0,0.000,0.023,1.000,""
2.240,952.837,366.602,129.071,89.965,22.391,-7.962,-21.363,21.307,0.815,0.000,0.021,0,0.000,0.026,1.000,""
2.260,952.837,366.443,128.640,90.392,22.412,-7.959,-21.551,21.299,0.805,0.000,0.021,0,0.000,0.028,1.000,""
2.280,952.837,366.284,128.205,90.818,22.434,-7.956,-21.738,21.290,0.794,0.000,0.021,0,0.000,0.031,1.000,""
2.300,952.837,366.125,127.767,91.244,22.456,-7.953,-21.926,21.282,0.783,0.000,0.020,0,0.000,0.033,1.000,""
2.320,952.837,365.965,127.325,91.670,22.478,-7.949,-22.113,21.273,0.772,0.000,0.020,0,0.000,0.035,1.000,""
2.340,952.837,365.806,126.879,92.095,22.500,-7.946,-22.300,21.265,0.761,0.000,0.020,0,0.000,0.038,1.000,""
2.360,952.837,365.647,126.429,92.521,22.522,-7.943,-22.488,21.256,0.750,0.000,0.020,0,0.000,0.040,1.000,""
2.380,952.837,365.488,125.975,92.946,22.544,-7.940,-22.675,21.248,0.739,0.000,0.020,0,0.000,0.042,1.000,""
2.400,952.837,365.330,125.518,93.371,22.566,-7.937,-22.862,21.239,0.728,0.000,0.020,0,0.000,0.044,1.000,""
2.420,952.702,365.171,125.057,93.796,22.587,-7.933,-23.049,21.231,0.717,0.000,0.020,0,0.000,0.046,1.000,""
2.440,952.327,365.012,124.592,94.221,22.609,-7.930,-23.236,21.222,0.706,0.000,0.020,0,0.000,0.048,1.000,""
2.460,951.952,364.853,124.124,94.646,22.631,-7.927,-23.423,21.214,0.695,0.000,0.020,0,0.000,0.050,1.000,""
2.480,951.578,364.695,123.652,95.070,22.652,-7.924,-23.609,21.205,0.685,0.000,0.020,0,0.000,0.052,1.000,""
2.500,951.240,364.536,123.176,95.495,22.674,-7.921,-23.796,21.197,0.674,0.000,0.020,0,0.000,0.054,1.000,""
2.520,951.240,364.378,122.696,95.919,22.695,-7.918,-23.983,21.188,0.663,0.000,0.020,0,0.000,0.055,1.000,""
2.540,951.240,364.219,122.213,96.343,22.716,-7.914,-24.169,21.180,0.653,0.000,0.020,0,0.000,0.057,1.000,""
2.560,951.240,364.061,121.726,96.766,22.737,-7.911,-24.356,21.171,0.642,0.000,0.020,0,0.000,0.059,1.000,""
2.580,951.240,363.903,121.235,97.190,22.757,-7.908,-24.542,21.163,0.632,0.000,0.020,0,0.000,0.060,1.000,""
2.600,951.240,363.744,120.740,97.613,22.777,-7.905,-24.728,21.154,0.622,0.000,0.020,0,0.000,0.061,1.000,""
2.620,951.240,363.586,120.242,98.037,22.797,-7.902,-24.914,21.146,0.611,0.000,0.020,0,0.000,0.063,1.000,""
2.640,951.240,363.428,119.740,98.460,22.816,-7.899,-25.101,21.138,0.602,0.000,0.020,0,0.000,0.064,1.000,""
2.660,951.240,363.270,119.234,98.882,22.835,-7.895,-25.287,21.129,0.592,0.000,0.020,0,0.000,0.065,1.000,""
2.680,951.240,363.112,118.725,99.305,22.854,-7.892,-25.473,21.121,0.582,0.000,0.020,0,0.000,0.066,1.000,""
2.700,951.240,362.954,118.212,99.728,22.872,-7.889,-25.659,21.112,0.573,0.000,0.020,0,0.000,0.068,1.000,""
2.720,951.240,362.796,117.695,100.150,22.890,-7.886,-25.845,21.104,0.564,0.000,0.020,0,0.000,0.069,1.000,""
2.740,951.240,362.639,117.174,100.572,22.908,-7.883,-26.030,21.095,0.555,0.000,0.020,0,0.000,0.069,1.000,""
2.760,951.240,362.481,116.650,100.994,22.924,-7.880,-26.216,21.087,0.546,0.000,0.020,0,0.000,0.070,1.000,""
2.780,951.240,362.323,116.122,101.416,22.941,-7.877,-26.402,21.078,0.538,0.000,0.020,0,0.000,0.071,1.000,""
2.800,951.105,362.166,115.590,101.838,22.957,-7.873,-26.587,21.070,0.530,0.000,0.020,0,0.000,0.072,1.000,""
2.820,950.741,362.008,115.054,102.259,22.972,-7.870,-26.773,21.062,0.522,0.000,0.020,0,0.000,0.073,1.000,""
2.840,950.378,361.851,114.515,102.680,22.987,-7.867,-26.958,21.053,0.514,0.000,0.020,0,0.000,0.073,1.000,""
2.860,950.015,361.694,113.972,103.101,23.001,-7.864,-27.143,21.045,0.507,0.000,0.020,0,0.000,0.074,1.000,""
2.880,949.701,361.536,113.426,103.522,23.015,-7.861,-27.329,21.036,0.500,0.000,0.020,0,0.000,0.074,1.000,""
2.900,949.701,361.379,112.876,103.943,23.028,-7.858,-27.514,21.028,0.493,0.000,0.020,0,0.000,0.075,1.000,""
2.920,949.701,361.222,112.322,104.364,23.040,-7.854,-27.699,21.020,0.486,0.000,0.020,0,0.000,0.075,1.000,""
2.940,949.701,361.065,111.764,104.784,23.052,-7.851,-27.884,21.011,0.480,0.000,0.019,0,0.000,0.075,1.000,""
2.960,949.701,360.908,111.202,105.204,23.063,-7.848,-28.069,21.003,0.474,0.000,0.019,0,0.000,0.075,1.000,""
2.980,949.701,360.751,110.637,105.624,23.073,-7.845,-28.254,20.994,0.469,0.000,0.019,0,0.000,0.076,1.000,""
3.000,949.701,360.594,110.069,106.044,23.083,-7.842,-28.439,20.986,0.464,0.000,0.019,0,0.000,0.076,1.000,""
3.020,949.701,360.437,109.496,106.464,23.092,-7.839,-28.623,20.978,0.459,0.000,0.019,0,0.000,0.076,0.999,""
3.040,949.701,360.280,108.920,106.883,23.100,-7.836,-28.808,20.969,0.454,0.000,0.019,0,0.000,0.076,0.999,""
3.060,949.701,360.124,108.340,107.303,23.107,-7.833,-28.993,20.961,0.450,0.000,0.019,0,0.000,0.076,0.999,""
3.080,949.701,359.967,107.757,107.722,23.114,-7.829,-29.177,20.952,0.446,0.000,0.019,0,0.000,0.076,0.999,""
3.100,949.701,359.810,107.169,108.141,23.120,-7.826,-29.362,20.944,0.443,0.000,0.019,0,0.000,0.075,0.999,""
3.120,949.701,359.654,106.578,108.560,23.125,-7.823,-29.546,20.936,0.440,0.000,0.019,0,0.000,0.075,0.999,""
3.140,949.701,359.497,105.984,108.978,23.130,-7.820,-29.730,20.927,0.437,0.000,0.019,0,0.000,0.075,0.999,""
3.160,949.701,359.341,105.385,109.397,23.134,-7.817,-29.915,20.919,0.435,0.000,0.019,0,0.000,0.075,0.999,""
3.180,949.701,359.185,104.784,109.815,23.137,-7.814,-30.099,20.910,0.433,0.000,0.019,0,0.000,0.074,0.999,""
3.200,949.701,359.028,104.178,110.233,23.139,-7.811,-30.283,20.902,0.432,0.000,0.019,0,0.000,0.074,0.999,""
3.220,949.701,358.872,103.569,110.651,23.140,-7.807,-30.467,20.894,0.431,0.000,0.019,0,0.000,0.073,0.999,""
3.240,949.426,358.716,102.956,111.069,23.140,-7.804,-30.651,20.885,0.430,0.000,0.019,0,0.000,0.073,0.999,""
3.260,949.076,358.560,102.339,111.486,23.140,-7.801,-30.835,20.877,0.430,0.000,0.019,0,0.000,0.072,0.999,""
3.280,948.726,358.404,101.718,111.904,23.139,-7.798,-31.018,20.869,0.430,0.000,0.019,0,0.000,0.071,0.999,""
3.300,948.376,358.248,101.094,112.321,23.137,-7.795,-31.202,20.860,0.431,0.000,0.019,0,0.000,0.071,0.999,""
3.320,948.222,358.092,100.467,112.738,23.134,-7.792,-31.386,20.852,0.431,0.000,0.019,0,0.000,0.070,0.999,""
