time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
0.020,35.662,0.713,-630.216,8.192,-149.347,4,7.788,0.078,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.1046 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0976 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1046 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0975 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0975 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0976 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1256 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1188 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1257 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1187 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1188 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1195 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1462 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1396 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1462 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1396 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1396 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1396 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1657 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1595 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1657 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1596 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1596 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1615 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1839 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1782 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1839 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1783 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1783 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1787 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2005 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1953 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2005 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1954 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1954 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1993 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2153 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2106 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2152 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2107 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2106 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2130 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2281 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2240 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2280 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2241 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2240 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2251 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2390 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2354 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2389 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2355 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2354 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2355 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2479 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2448 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2478 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2449 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2448 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2449 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2549 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2522 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2548 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2523 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2522 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2523 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2601 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2578 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2600 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2579 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2579 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2579 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2636 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2617 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2635 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2618 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2618 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2621 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2656 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2641 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2655 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2641 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2641 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2641 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2663 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2651 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2662 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2651 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2651 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2651 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2658 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2648 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2657 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2649 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2649 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2649 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2643 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2636 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2643 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2637 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2637 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2637 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2621 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2616 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2620 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2616 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2616 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2616 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2593 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2589 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2592 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2590 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2589 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2590 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2560 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2558 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2559 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2558 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2558 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2558 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2524 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2523 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2524 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2524 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2523 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2523 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2487 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2487 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2486 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2487 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2486 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2486 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2449 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2450 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2449 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2450 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2449 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2449 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2412 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2413 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2412 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2413 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2412 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2412 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2376 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2378 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2376 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2378 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2376 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2376 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2343 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2345 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2343 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2345 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2343 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2343 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2312 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2314 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2312 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2314 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2312 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2312 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2284 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2286 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2284 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2286 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2284 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2284 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2259 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2261 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2259 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2262 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2259 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2259 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2238 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2240 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2238 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2240 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2238 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2239 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2220 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2222 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2220 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2222 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2220 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2220 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2598 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2507 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2516 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2588 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2507 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2521 impulse=0.000;",0.000,0.000,0.000,35.662,0.000,1.000,-39.287,-0.588,-0.042,35.657,0.000,0.005
0.040,35.668,1.427,-630.227,8.191,-148.634,4,8.361,0.047,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2564 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2475 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2484 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2554 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2475 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2475 impulse=0.000;",0.169,0.000,0.000,35.668,0.000,1.000,-38.573,-0.588,-0.070,35.663,0.000,0.008
0.060,35.674,2.140,-630.239,8.189,-147.920,4,8.891,0.024,"Ground_80_240:(0.000, 1.000, -0.004) separation=0.2523 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.004) separation=0.2439 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.004) separation=0.2446 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.004) separation=0.2514 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.004) separation=0.2438 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.004) separation=0.2442 impulse=0.000;",0.166,0.000,0.000,35.675,0.000,1.000,-37.860,-0.589,-0.089,35.670,0.000,0.010
0.080,35.680,2.853,-630.251,8.187,-147.207,4,9.374,0.003,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2477 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2399 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2406 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2469 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2398 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2414 impulse=0.000;",0.163,0.000,-0.001,35.680,0.000,1.000,-37.147,-0.589,-0.097,35.675,-0.020,0.012
0.100,35.685,3.567,-630.263,8.185,-146.494,4,9.798,0.011,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2430 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2358 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2364 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2422 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2357 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2357 impulse=0.000;",0.160,0.000,0.002,35.686,0.000,1.000,-36.433,-0.589,-0.097,35.681,0.040,0.013
0.120,35.690,4.281,-630.275,8.183,-145.780,4,10.162,0.021,"Ground_80_240:(0.000, 1.000, -0.004) separation=0.2382 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.004) separation=0.2317 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.004) separation=0.2322 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.004) separation=0.2375 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.004) separation=0.2316 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.004) separation=0.2320 impulse=0.000;",0.157,0.000,-0.002,35.691,0.000,1.000,-35.719,-0.589,-0.090,35.686,-0.052,0.013
0.140,35.695,4.995,-630.286,8.182,-145.066,4,10.459,0.031,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2335 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2277 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2282 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2330 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2277 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2290 impulse=0.000;",0.155,0.000,0.003,35.695,0.000,1.000,-35.005,-0.589,-0.077,35.690,0.069,0.013
0.160,35.699,5.709,-630.298,8.180,-144.352,4,10.691,0.035,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2292 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2244 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2287 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;",0.153,0.000,-0.004,35.699,0.000,1.000,-34.291,-0.589,-0.060,35.694,-0.084,0.013
0.180,35.703,6.423,-630.310,8.180,-143.638,4,10.862,0.038,"Ground_80_240:(0.000, 1.000, -0.004) separation=0.2252 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.004) separation=0.2207 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.004) separation=0.2210 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.004) separation=0.2247 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.004) separation=0.2206 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.004) separation=0.2209 impulse=0.000;",0.150,0.000,0.004,35.703,0.000,1.000,-33.577,-0.590,-0.038,35.698,0.097,0.013
0.200,35.707,7.137,-630.322,8.179,-142.924,4,10.973,0.041,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2216 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2178 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2180 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2212 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2177 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2187 impulse=0.000;",0.149,0.000,-0.005,35.707,0.000,1.000,-32.863,-0.589,-0.015,35.702,-0.114,0.012
