time,name,profile,lap,nextGate,speed,target,throttle,brake,grounded,recoveries,misses,x,y,z,roadDistance
3.019,YOU reference pilot,original,0,0,0.000,0.000,0.000,0.000,0,0,0,322.058,9.782,544.064,2.291
3.019,EMBER,tourer,0,0,0.000,0.000,0.000,0.000,0,0,0,318.010,11.281,535.877,2.291
3.019,GOLD,moto,0,0,0.000,0.000,0.000,0.000,0,0,0,322.375,12.467,528.988,2.254
3.019,BLUE,atv,0,0,0.000,0.000,0.000,0.000,0,0,0,317.798,13.848,522.232,2.254
3.280,YOU reference pilot,original,0,0,3.641,35.000,1.000,0.000,4,0,0,322.105,9.860,543.566,2.295
3.280,EMBER,tourer,0,0,3.312,35.000,1.000,0.000,4,0,0,318.014,11.363,535.437,2.289
3.280,GOLD,moto,0,0,4.572,35.000,1.000,0.000,4,0,0,322.366,12.583,528.345,2.256
3.280,BLUE,atv,0,0,4.327,35.000,1.000,0.000,4,0,0,317.779,13.959,521.621,2.250
3.540,YOU reference pilot,original,0,0,6.553,23.538,1.000,0.000,4,0,0,322.223,10.120,542.240,2.323
3.540,EMBER,tourer,0,0,6.010,21.297,1.000,0.000,4,0,0,318.029,11.612,534.222,2.286
3.540,GOLD,moto,0,0,8.261,35.000,1.000,0.000,4,0,0,322.338,12.925,526.675,2.266
3.540,BLUE,atv,0,0,7.752,35.000,1.000,0.000,4,0,0,317.742,14.303,520.056,2.238
3.800,YOU reference pilot,original,0,0,9.224,25.294,1.000,0.000,4,0,0,322.380,10.498,540.199,2.374
3.800,EMBER,tourer,0,0,8.508,23.135,1.000,0.000,4,0,0,318.063,11.986,532.343,2.251
3.800,GOLD,moto,0,0,11.630,35.000,1.000,0.000,4,0,0,322.284,13.456,524.105,2.284
3.800,BLUE,atv,0,0,10.869,35.000,1.000,0.000,4,0,0,317.710,14.819,517.654,2.191
4.080,YOU reference pilot,original,0,0,11.857,27.514,1.000,0.000,4,0,0,322.547,11.039,537.270,2.447
4.080,EMBER,tourer,0,0,11.000,25.404,1.000,0.000,4,0,0,318.122,12.517,529.635,2.164
4.080,GOLD,moto,0,0,14.961,35.000,1.000,0.000,4,0,0,322.189,14.200,520.418,2.303
4.080,BLUE,atv,0,0,13.947,35.000,1.000,0.000,4,0,0,317.687,15.536,514.216,2.089
4.340,YOU reference pilot,original,0,0,14.096,29.766,1.000,0.000,4,0,0,322.662,11.666,533.931,2.525
4.340,EMBER,tourer,0,0,13.141,27.626,1.000,0.000,4,0,0,318.180,13.135,526.534,2.046
4.340,GOLD,moto,0,0,17.793,35.000,1.000,0.000,4,0,0,322.063,15.071,516.218,2.324
4.340,BLUE,atv,0,1,16.559,35.000,1.000,0.000,4,0,0,317.666,16.374,510.310,1.970
4.600,YOU reference pilot,original,0,0,16.148,32.090,1.000,0.000,4,0,0,322.715,12.415,530.048,2.604
4.600,EMBER,tourer,0,0,15.123,29.866,1.000,0.000,4,0,0,318.217,13.868,522.912,1.915
4.600,GOLD,moto,0,1,20.391,35.000,1.000,0.000,4,0,0,321.904,16.112,511.337,2.343
4.600,BLUE,atv,0,1,18.950,35.000,1.000,0.000,4,0,0,317.627,17.371,505.774,1.854
4.880,YOU reference pilot,original,0,0,18.167,34.593,1.000,0.000,4,0,0,322.692,13.351,525.313,2.679
4.880,EMBER,tourer,0,0,17.094,32.232,1.000,0.000,4,0,0,318.203,14.784,518.472,1.788
4.880,GOLD,moto,0,1,22.946,35.000,1.000,0.000,4,0,0,321.712,17.420,505.386,2.358
4.880,BLUE,atv,0,1,21.297,35.000,1.000,0.000,4,0,0,317.556,18.616,500.252,1.758
5.140,YOU reference pilot,original,0,0,19.877,35.000,1.000,0.000,4,0,0,322.602,14.338,520.448,2.736
5.140,EMBER,tourer,0,0,18.781,34.354,1.000,0.000,4,0,0,318.125,15.751,513.892,1.705
5.140,GOLD,moto,0,1,25.109,35.000,1.000,0.000,4,0,0,321.535,18.807,499.273,2.364
5.140,BLUE,atv,0,1,23.280,35.000,1.000,0.000,4,0,0,317.472,19.931,494.586,1.709
5.400,YOU reference pilot,original,0,0,21.440,35.000,1.000,0.000,4,0,0,322.458,15.438,515.176,2.779
5.400,EMBER,tourer,0,1,20.338,35.000,1.000,0.000,4,0,0,317.986,16.830,508.907,1.666
5.400,GOLD,moto,0,1,27.085,35.000,1.000,0.000,4,0,0,321.386,20.367,492.648,2.358
5.400,BLUE,atv,0,1,25.087,35.000,1.000,0.000,4,0,0,317.386,21.399,488.452,1.705
5.680,YOU reference pilot,original,0,1,22.970,35.000,1.000,0.000,4,0,0,322.267,16.751,509.085,2.808
5.680,EMBER,tourer,0,1,21.880,35.000,1.000,0.000,4,0,0,317.787,18.115,503.125,1.670
5.680,GOLD,moto,0,1,29.018,35.000,1.000,0.000,4,0,0,321.275,22.235,484.998,2.320
5.680,BLUE,atv,0,1,26.852,35.000,1.000,0.000,4,0,0,317.307,23.151,481.375,1.756
5.940,YOU reference pilot,original,0,1,24.258,35.000,1.000,0.000,4,0,0,322.079,18.089,503.082,2.820
5.940,EMBER,tourer,0,1,23.193,35.000,1.000,0.000,4,0,0,317.588,19.427,497.404,1.708
5.940,GOLD,moto,0,1,30.646,35.000,1.000,0.000,4,0,0,321.209,24.147,477.464,2.270
5.940,BLUE,atv,0,1,28.332,35.000,1.000,0.000,4,0,0,317.247,24.948,474.415,1.790
6.200,YOU reference pilot,original,0,1,25.427,35.000,1.000,0.000,4,0,0,321.907,19.543,496.779,2.821
6.200,EMBER,tourer,0,1,24.398,35.000,1.000,0.000,4,0,0,317.409,20.851,491.373,1.764
6.200,GOLD,moto,0,1,32.126,35.000,1.000,0.000,4,0,0,321.155,26.226,469.557,2.259
6.200,BLUE,atv,0,1,29.673,35.000,1.000,0.000,4,0,0,317.195,26.898,467.116,1.799
6.480,YOU reference pilot,original,0,1,26.563,35.000,1.000,0.000,4,0,0,321.764,21.239,489.691,2.801
6.480,EMBER,tourer,0,1,25.582,35.000,1.000,0.000,4,0,0,317.267,22.513,484.566,1.847
6.480,GOLD,moto,0,1,33.569,35.000,1.000,0.000,4,0,0,321.093,28.634,460.664,2.264
6.480,BLUE,atv,0,1,30.979,35.000,1.000,0.000,4,0,0,317.143,29.130,458.908,1.791
6.740,YOU reference pilot,original,0,1,27.512,35.000,1.000,0.000,4,0,0,321.678,22.935,482.860,2.751
6.740,EMBER,tourer,0,1,26.582,35.000,1.000,0.000,4,0,0,317.186,24.179,477.984,1.909
6.740,GOLD,moto,0,1,34.324,35.000,0.559,0.000,4,0,0,321.029,30.984,452.124,2.271
6.740,BLUE,atv,0,1,32.079,35.000,1.000,0.000,4,0,0,317.091,31.310,450.993,1.779
7.000,YOU reference pilot,original,0,1,28.368,35.000,1.000,0.000,4,0,0,321.622,24.739,475.816,2.716
7.000,EMBER,tourer,0,1,27.492,35.000,1.000,0.000,4,0,0,317.144,25.971,471.178,1.919
7.000,GOLD,moto,0,1,34.449,35.000,0.444,0.000,4,0,0,320.963,33.379,443.505,2.276
7.000,BLUE,atv,0,1,33.082,35.000,1.000,0.000,4,0,0,317.037,33.581,442.821,1.769
7.280,YOU reference pilot,original,0,1,29.193,35.000,1.000,0.000,4,0,0,321.573,26.804,468.018,2.712
7.280,EMBER,tourer,0,1,28.383,35.000,1.000,0.000,4,0,0,317.121,28.007,463.615,1.894
7.280,GOLD,moto,0,1,34.467,35.000,0.427,0.000,4,0,0,320.898,35.978,434.213,2.280
7.280,BLUE,atv,0,1,34.010,35.000,0.828,0.000,4,0,0,316.979,36.114,433.758,1.764
7.540,YOU reference pilot,original,0,1,29.881,35.000,1.000,0.000,4,0,0,321.523,28.815,460.600,2.718
7.540,EMBER,tourer,0,1,29.138,35.000,1.000,0.000,4,0,0,317.104,29.979,456.395,1.857
7.540,GOLD,moto,0,1,34.468,35.000,0.426,0.000,4,0,0,320.850,38.398,425.584,2.281
7.540,BLUE,atv,0,1,34.288,35.000,0.578,0.000,4,0,0,316.932,38.512,425.198,1.765
7.800,YOU reference pilot,original,0,1,30.504,35.000,1.000,0.000,4,0,0,321.466,30.896,453.024,2.725
7.800,EMBER,tourer,0,1,29.832,35.000,1.000,0.000,4,0,0,317.078,32.022,448.998,1.825
7.800,GOLD,moto,0,1,34.468,35.000,0.426,0.000,4,0,0,320.820,40.816,416.955,2.280
7.800,BLUE,atv,0,1,34.349,35.000,0.523,0.000,4,0,0,316.901,40.917,416.603,1.770
8.080,YOU reference pilot,original,0,1,31.111,35.000,1.000,0.000,4,0,0,321.402,33.204,444.706,2.729
8.080,EMBER,tourer,0,1,30.518,35.000,1.000,0.000,4,0,0,317.037,34.289,440.851,1.804
8.080,GOLD,moto,0,1,34.468,35.000,0.425,0.000,4,0,0,320.815,43.410,407.659,2.277
8.080,BLUE,atv,0,1,34.364,35.000,0.510,0.000,4,0,0,316.895,43.498,407.335,1.777
8.340,YOU reference pilot,original,0,1,31.623,35.000,1.000,0.000,4,0,0,321.344,35.399,436.846,2.731
8.340,EMBER,tourer,0,1,31.105,35.000,1.000,0.000,4,0,0,316.991,36.447,433.130,1.798
