time,x,y,z,speed,wheels,up,target
1.520,803.518,147.559,197.779,7.894,4,0.999,1
1.540,803.417,147.553,197.900,7.916,4,0.999,1
1.560,803.315,147.547,198.022,7.935,4,0.999,1
1.580,803.214,147.542,198.143,7.879,4,0.999,1
1.600,803.113,147.536,198.264,7.904,4,0.999,1
1.620,803.012,147.530,198.386,7.925,4,0.999,1
1.640,802.911,147.524,198.507,7.871,4,0.999,1
1.660,802.810,147.518,198.628,7.898,4,0.999,1
1.680,802.709,147.513,198.750,7.919,4,0.999,1
1.700,802.608,147.507,198.871,7.866,4,0.999,1
1.720,802.507,147.501,198.992,7.894,4,0.999,1
1.740,802.406,147.495,199.113,7.916,4,0.999,1
1.760,802.304,147.489,199.235,7.935,4,0.999,1
1.780,802.203,147.484,199.356,7.879,4,0.999,1
1.800,802.102,147.478,199.477,7.904,4,0.999,1
1.820,802.001,147.472,199.599,7.925,4,0.999,1
1.840,801.900,147.466,199.720,7.871,4,0.999,1
1.860,801.799,147.460,199.841,7.898,4,0.999,1
1.880,801.698,147.455,199.963,7.920,4,0.999,1
1.900,801.597,147.449,200.084,7.866,4,0.999,1
1.920,801.496,147.443,200.205,7.894,4,0.999,1
1.940,801.395,147.437,200.326,7.916,4,0.999,1
1.960,801.293,147.431,200.448,7.935,4,0.999,1
1.980,801.192,147.426,200.569,7.879,4,0.999,1
2.000,801.091,147.420,200.691,7.904,4,0.999,1
2.020,800.990,147.414,200.812,7.925,4,0.999,1
2.040,800.889,147.408,200.933,7.871,4,0.999,1
2.060,800.788,147.403,201.054,7.898,4,0.999,1
2.080,800.687,147.397,201.176,7.920,4,0.999,1
2.100,800.586,147.391,201.297,7.866,4,0.999,1
2.120,800.485,147.385,201.418,7.894,4,0.999,1
2.140,800.384,147.380,201.539,7.916,4,0.999,1
2.160,800.282,147.374,201.661,7.935,4,0.999,1
2.180,800.181,147.368,201.782,7.879,4,0.999,1
2.200,800.080,147.362,201.904,7.904,4,0.999,1
2.220,799.979,147.356,202.025,7.925,4,0.999,1
2.240,799.878,147.351,202.146,7.871,4,0.999,1
2.260,799.777,147.345,202.267,7.898,4,0.999,1
2.280,799.676,147.339,202.389,7.920,4,0.999,1
2.300,799.575,147.333,202.510,7.866,4,0.999,1
2.320,799.474,147.327,202.631,7.894,4,0.999,1
2.340,799.373,147.322,202.753,7.916,4,0.999,1
2.360,799.271,147.316,202.874,7.935,4,0.999,1
2.380,799.171,147.310,202.995,7.879,4,0.999,1
2.400,799.069,147.304,203.117,7.904,4,0.999,1
2.420,798.968,147.299,203.238,7.925,4,0.999,1
2.440,798.867,147.293,203.359,7.871,4,0.999,1
2.460,798.766,147.287,203.481,7.898,4,0.999,1
2.480,798.665,147.281,203.602,7.920,4,0.999,1
2.500,798.564,147.275,203.723,7.866,4,0.999,1
2.520,798.463,147.270,203.844,7.894,4,0.999,1
2.540,798.362,147.264,203.966,7.916,4,0.999,1
2.560,798.260,147.258,204.088,7.935,4,0.999,1
2.580,798.160,147.252,204.209,7.879,4,0.999,1
2.600,798.058,147.246,204.330,7.904,4,0.999,1
2.620,797.957,147.241,204.452,7.925,4,0.999,1
2.640,797.856,147.235,204.572,7.871,4,0.999,1
2.660,797.755,147.229,204.694,7.898,4,0.999,1
2.680,797.654,147.223,204.815,7.920,4,0.999,1
2.700,797.553,147.218,204.936,7.866,4,0.999,1
2.720,797.452,147.212,205.057,7.894,4,0.999,1
2.740,797.351,147.206,205.179,7.916,4,0.999,1
2.760,797.250,147.200,205.301,7.935,4,0.999,1
2.780,797.149,147.194,205.422,7.879,4,0.999,1
2.800,797.048,147.189,205.543,7.904,4,0.999,1
2.820,796.946,147.183,205.665,7.925,4,0.999,1
2.840,796.845,147.177,205.786,7.871,4,0.999,1
2.860,796.744,147.171,205.907,7.898,4,0.999,1
2.880,796.643,147.166,206.028,7.920,4,0.999,1
2.900,796.542,147.160,206.149,7.866,4,0.999,1
2.920,796.441,147.154,206.270,7.894,4,0.999,1
2.940,796.340,147.148,206.392,7.916,4,0.999,1
2.960,796.239,147.142,206.514,7.935,4,0.999,1
2.980,796.138,147.137,206.635,7.879,4,0.999,1
3.000,796.037,147.131,206.756,7.904,4,0.999,1
3.020,795.935,147.125,206.878,7.925,4,0.999,1
3.040,795.835,147.119,206.999,7.871,4,0.999,1
3.060,795.733,147.113,207.120,7.898,4,0.999,1
3.080,795.632,147.108,207.242,7.920,4,0.999,1
3.100,795.531,147.102,207.362,7.866,4,0.999,1
3.120,795.430,147.096,207.484,7.894,4,0.999,1
3.140,795.329,147.090,207.605,7.916,4,0.999,1
3.160,795.228,147.085,207.727,7.935,4,0.999,1
3.180,795.127,147.079,207.848,7.879,4,0.999,1
3.200,795.026,147.073,207.969,7.904,4,0.999,1
3.220,794.924,147.067,208.091,7.925,4,0.999,1
3.240,794.824,147.061,208.212,7.871,4,0.999,1
3.260,794.723,147.056,208.333,7.898,4,0.999,1
3.280,794.621,147.050,208.455,7.920,4,0.999,1
3.300,794.521,147.044,208.575,7.866,4,0.999,1
3.320,794.420,147.038,208.697,7.894,4,0.999,1
3.340,794.318,147.033,208.818,7.916,4,0.999,1
3.360,794.217,147.027,208.940,7.935,4,0.999,1
3.380,794.116,147.021,209.061,7.879,4,0.999,1
3.400,794.015,147.015,209.182,7.904,4,0.999,1
3.420,793.913,147.009,209.304,7.925,4,0.999,1
3.440,793.813,147.004,209.425,7.871,4,0.999,1
3.460,793.712,146.998,209.546,7.898,4,0.999,1
3.480,793.610,146.992,209.668,7.920,4,0.999,1
3.500,793.510,146.986,209.789,7.866,4,0.999,1
3.520,793.409,146.981,209.910,7.894,4,0.999,1
3.540,793.307,146.975,210.031,7.916,4,0.999,1
3.560,793.206,146.969,210.153,7.935,4,0.999,1
3.580,793.105,146.963,210.274,7.879,4,0.999,1
3.600,793.004,146.957,210.396,7.904,4,0.999,1
3.620,792.902,146.952,210.517,7.925,4,0.999,1
3.640,792.802,146.946,210.638,7.871,4,0.999,1
3.660,792.701,146.940,210.759,7.898,4,0.999,1
3.680,792.599,146.934,210.881,7.920,4,0.999,1
3.700,792.499,146.928,211.002,7.866,4,0.999,1
3.720,792.398,146.923,211.123,7.894,4,0.999,1
3.740,792.296,146.917,211.244,7.916,4,0.999,1
3.760,792.195,146.911,211.366,7.935,4,0.999,1
3.780,792.094,146.905,211.487,7.879,4,0.999,1
3.800,791.993,146.900,211.609,7.904,4,0.999,1
3.820,791.892,146.894,211.730,7.925,4,0.999,1
3.840,791.791,146.888,211.851,7.871,4,0.999,1
3.860,791.690,146.882,211.972,7.898,4,0.999,1
3.880,791.588,146.876,212.094,7.920,4,0.999,1
3.900,791.488,146.871,212.215,7.866,4,0.999,1
3.920,791.387,146.865,212.336,7.894,4,0.999,1
3.940,791.285,146.859,212.458,7.916,4,0.999,1
3.960,791.184,146.853,212.579,7.935,4,0.999,1
3.980,791.083,146.848,212.700,7.879,4,0.999,1
4.000,790.982,146.842,212.822,7.904,4,0.999,1
4.020,790.881,146.836,212.943,7.925,4,0.999,1
4.040,790.780,146.830,213.064,7.871,4,0.999,1
4.060,790.679,146.824,213.186,7.898,4,0.999,1
4.080,790.578,146.819,213.307,7.920,4,0.999,1
4.100,790.477,146.813,213.428,7.866,4,0.999,1
4.120,790.376,146.807,213.549,7.894,4,0.999,1
4.140,790.275,146.801,213.671,7.916,4,0.999,1
4.160,790.173,146.795,213.793,7.935,4,0.999,1
4.180,790.072,146.790,213.914,7.879,4,0.999,1
4.200,789.971,146.784,214.035,7.904,4,0.999,1
4.220,789.870,146.778,214.157,7.925,4,0.999,1
4.240,789.769,146.772,214.277,7.871,4,0.999,1
4.260,789.668,146.767,214.399,7.898,4,0.999,1
4.280,789.567,146.761,214.520,7.920,4,0.999,1
4.300,789.466,146.755,214.641,7.866,4,0.999,1
4.320,789.365,146.749,214.762,7.894,4,0.999,1
4.340,789.264,146.743,214.884,7.916,4,0.999,1
4.360,789.162,146.738,215.006,7.935,4,0.999,1
4.380,789.061,146.732,215.127,7.879,4,0.999,1
4.400,788.960,146.726,215.248,7.904,4,0.999,1
4.420,788.859,146.720,215.370,7.925,4,0.999,1
4.440,788.758,146.715,215.491,7.871,4,0.999,1
4.460,788.657,146.709,215.612,7.898,4,0.999,1
4.480,788.556,146.703,215.733,7.920,4,0.999,1
4.500,788.455,146.697,215.854,7.866,4,0.999,1
4.520,788.354,146.691,215.975,7.894,4,0.999,1
4.540,788.253,146.686,216.097,7.916,4,0.999,1
4.560,788.151,146.680,216.219,7.935,4,0.999,1
4.580,788.050,146.674,216.340,7.879,4,0.999,2
4.600,787.949,146.668,216.461,7.904,4,0.999,2
4.620,787.848,146.662,216.583,7.924,4,0.999,2
4.640,787.748,146.657,216.704,7.868,4,0.999,2
4.660,787.648,146.651,216.827,7.890,4,0.999,2
4.680,787.550,146.645,216.950,7.906,4,0.999,2
4.700,787.452,146.639,217.076,7.916,4,0.999,2
4.720,787.356,146.633,217.202,7.922,4,0.999,2
4.740,787.263,146.628,217.329,7.853,4,0.999,2
4.760,787.173,146.622,217.459,7.865,4,0.999,2
4.780,787.085,146.616,217.590,7.872,4,0.999,2
4.800,786.999,146.610,217.723,7.876,4,0.999,2
4.820,786.917,146.605,217.859,7.878,4,0.999,2
4.840,786.838,146.599,217.997,7.878,4,0.999,2
4.860,786.763,146.593,218.136,7.877,4,0.999,2
4.880,786.692,146.588,218.278,7.875,4,0.999,2
4.900,786.625,146.582,218.422,7.872,4,0.999,2
4.920,786.562,146.576,218.568,7.869,4,0.999,2
4.940,786.503,146.571,218.715,7.866,4,0.999,2
4.960,786.449,146.565,218.864,7.863,4,0.999,2
4.980,786.399,146.560,219.015,7.860,4,0.999,2
5.000,786.353,146.555,219.167,7.857,4,0.999,2
5.020,786.313,146.550,219.320,7.854,4,0.999,2
5.040,786.277,146.544,219.474,7.852,4,0.999,2
5.060,786.246,146.540,219.629,7.849,4,0.999,2
5.080,786.219,146.535,219.786,7.847,4,0.999,2
5.100,786.198,146.530,219.942,7.844,4,0.999,2
5.120,786.181,146.526,220.100,7.842,4,0.999,2
5.140,786.169,146.522,220.257,7.840,4,0.999,2
5.160,786.163,146.518,220.416,7.838,4,0.999,2
5.180,786.161,146.515,220.574,7.836,4,1.000,2
5.200,786.164,146.512,220.732,7.834,4,1.000,2
5.220,786.172,146.509,220.890,7.832,4,1.000,2
5.240,786.185,146.506,221.047,7.831,4,1.000,2
5.260,786.203,146.503,221.204,7.829,4,1.000,2
5.280,786.226,146.501,221.360,7.828,4,1.000,2
5.300,786.253,146.499,221.516,7.829,4,1.000,2
5.320,786.286,146.497,221.671,7.831,4,1.000,2
5.340,786.323,146.495,221.824,7.835,4,1.000,2
5.360,786.365,146.494,221.976,7.840,4,1.000,2
5.380,786.411,146.492,222.128,7.847,4,1.000,2
5.400,786.461,146.491,222.278,7.855,4,1.000,2
5.420,786.515,146.491,222.426,7.864,4,1.000,2
5.440,786.573,146.490,222.573,7.873,4,1.000,2
5.460,786.634,146.490,222.720,7.883,4,1.000,2
5.480,786.698,146.490,222.864,7.892,4,1.000,2
5.500,786.765,146.490,223.008,7.902,4,1.000,2
5.520,786.835,146.490,223.150,7.911,4,1.000,2
5.540,786.907,146.490,223.292,7.919,4,1.000,2
5.560,786.980,146.490,223.431,7.856,4,1.000,2
5.580,787.056,146.490,223.569,7.876,4,1.000,2
5.600,787.134,146.490,223.707,7.893,4,1.000,2
5.620,787.213,146.490,223.843,7.907,4,1.000,2
5.640,787.293,146.491,223.980,7.920,4,1.000,2
5.660,787.375,146.491,224.114,7.859,4,1.000,2
5.680,787.457,146.492,224.248,7.880,4,1.000,2
5.700,787.541,146.492,224.382,7.897,4,1.000,2
5.720,787.626,146.493,224.516,7.912,4,1.000,2
5.740,787.711,146.494,224.649,7.924,4,1.000,2
5.760,787.796,146.494,224.781,7.863,4,1.000,2
5.780,787.883,146.495,224.913,7.884,4,1.000,2
5.800,787.969,146.496,225.045,7.901,4,1.000,2
5.820,788.057,146.496,225.177,7.915,4,1.000,2
5.840,788.145,146.497,225.309,7.927,4,1.000,2
5.860,788.232,146.497,225.440,7.865,4,1.000,2
5.880,788.320,146.498,225.571,7.886,4,1.000,2
5.900,788.409,146.498,225.702,7.902,4,1.000,2
5.920,788.497,146.499,225.833,7.916,4,1.000,2
5.940,788.586,146.499,225.964,7.928,4,1.000,2
5.960,788.675,146.499,226.094,7.866,4,1.000,2
5.980,788.764,146.500,226.225,7.886,4,1.000,2
6.000,788.853,146.500,226.355,7.903,4,1.000,2
6.020,788.942,146.500,226.486,7.917,4,1.000,2
6.040,789.031,146.500,226.616,7.857,4,1.000,2
6.060,789.119,146.500,226.746,7.879,4,1.000,2
6.080,789.209,146.500,226.876,7.897,4,1.000,2
6.100,789.298,146.500,227.007,7.912,4,1.000,2
6.120,789.388,146.500,227.138,7.924,4,1.000,2
6.140,789.476,146.500,227.267,7.863,4,1.000,2
6.160,789.565,146.500,227.397,7.884,4,1.000,2
6.180,789.655,146.500,227.528,7.901,4,1.000,2
6.200,789.744,146.500,227.659,7.915,4,1.000,2
6.220,789.833,146.500,227.789,7.927,4,1.000,2
6.240,789.922,146.500,227.919,7.865,4,1.000,2
6.260,790.011,146.500,228.049,7.886,4,1.000,2
6.280,790.101,146.500,228.180,7.902,4,1.000,2
6.300,790.190,146.500,228.311,7.916,4,1.000,2
6.320,790.280,146.499,228.441,7.928,4,1.000,2
6.340,790.368,146.499,228.571,7.866,4,1.000,2
6.360,790.457,146.499,228.701,7.886,4,1.000,2
6.380,790.547,146.499,228.832,7.903,4,1.000,2
6.400,790.636,146.499,228.963,7.917,4,1.000,2
6.420,790.725,146.499,229.092,7.857,4,1.000,2
6.440,790.814,146.499,229.223,7.879,4,1.000,2
6.460,790.903,146.499,229.353,7.897,4,1.000,2
6.480,790.992,146.499,229.484,7.912,4,1.000,2
6.500,791.081,146.499,229.614,7.924,4,1.000,2
6.520,791.170,146.499,229.744,7.863,4,1.000,2
6.540,791.259,146.499,229.874,7.884,4,1.000,2
6.560,791.348,146.499,230.005,7.901,4,1.000,2
6.580,791.437,146.499,230.136,7.915,4,1.000,2
6.600,791.527,146.499,230.267,7.927,4,1.000,2
6.620,791.616,146.499,230.397,7.865,4,1.000,2
6.640,791.704,146.499,230.527,7.886,4,1.000,2
6.660,791.794,146.499,230.657,7.903,4,1.000,2
6.680,791.883,146.499,230.788,7.916,4,1.000,2
6.700,791.972,146.499,230.919,7.928,4,1.000,2
6.720,792.061,146.499,231.049,7.866,4,1.000,2
6.740,792.150,146.499,231.179,7.886,4,1.000,2
6.760,792.239,146.499,231.310,7.903,4,1.000,2
6.780,792.328,146.499,231.440,7.917,4,1.000,2
6.800,792.417,146.499,231.570,7.857,4,1.000,2
6.820,792.506,146.499,231.700,7.879,4,1.000,2
6.840,792.595,146.499,231.831,7.897,4,1.000,2
6.860,792.684,146.499,231.961,7.912,4,1.000,2
6.880,792.773,146.499,232.092,7.924,4,1.000,2
6.900,792.862,146.499,232.222,7.863,4,1.000,2
6.920,792.951,146.499,232.352,7.884,4,1.000,2
6.940,793.040,146.499,232.483,7.901,4,1.000,2
6.960,793.129,146.499,232.614,7.915,4,1.000,2
6.980,793.219,146.499,232.745,7.927,4,1.000,2
7.000,793.308,146.499,232.875,7.865,4,1.000,2
7.020,793.396,146.499,233.005,7.886,4,1.000,2
7.040,793.486,146.499,233.135,7.903,4,1.000,2
7.060,793.575,146.499,233.266,7.916,4,1.000,2
7.080,793.664,146.499,233.397,7.928,4,1.000,2
7.100,793.753,146.499,233.527,7.866,4,1.000,2
7.120,793.842,146.499,233.657,7.886,4,1.000,2
7.140,793.931,146.499,233.788,7.903,4,1.000,2
7.160,794.020,146.499,233.919,7.917,4,1.000,2
7.180,794.109,146.499,234.048,7.857,4,1.000,2
7.200,794.198,146.499,234.178,7.879,4,1.000,2
7.220,794.287,146.499,234.309,7.897,4,1.000,2
7.240,794.376,146.499,234.440,7.912,4,1.000,2
7.260,794.465,146.499,234.570,7.924,4,1.000,2
7.280,794.554,146.499,234.700,7.863,4,1.000,2
7.300,794.643,146.499,234.831,7.884,4,1.000,2
7.320,794.732,146.499,234.961,7.901,4,1.000,2
7.340,794.821,146.499,235.092,7.915,4,1.000,2
7.360,794.911,146.499,235.223,7.927,4,1.000,2
7.380,795.000,146.499,235.353,7.865,4,1.000,2
7.400,795.088,146.499,235.483,7.886,4,1.000,2
7.420,795.178,146.499,235.613,7.903,4,1.000,2
7.440,795.267,146.499,235.744,7.916,4,1.000,2
7.460,795.356,146.499,235.875,7.928,4,1.000,2
7.480,795.445,146.499,236.005,7.866,4,1.000,2
7.500,795.534,146.499,236.135,7.886,4,1.000,2
7.520,795.623,146.499,236.266,7.903,4,1.000,2
7.540,795.712,146.499,236.397,7.917,4,1.000,2
7.560,795.801,146.499,236.526,7.857,4,1.000,2
7.580,795.890,146.499,236.657,7.879,4,1.000,2
7.600,795.979,146.499,236.787,7.897,4,1.000,2
7.620,796.068,146.499,236.918,7.912,4,1.000,2
7.640,796.157,146.499,237.049,7.924,4,1.000,2
7.660,796.246,146.499,237.178,7.863,4,1.000,2
7.680,796.335,146.499,237.309,7.884,4,1.000,2
7.700,796.424,146.499,237.439,7.901,4,1.000,2
7.720,796.513,146.499,237.570,7.915,4,1.000,2
7.740,796.603,146.499,237.701,7.927,4,1.000,2
7.760,796.691,146.499,237.831,7.865,4,1.000,2
7.780,796.780,146.499,237.961,7.886,4,1.000,2
7.800,796.869,146.499,238.092,7.903,4,1.000,2
7.820,796.959,146.499,238.222,7.916,4,1.000,2
7.840,797.048,146.499,238.353,7.928,4,1.000,2
7.860,797.137,146.499,238.483,7.866,4,1.000,2
7.880,797.226,146.499,238.613,7.886,4,1.000,2
7.900,797.315,146.499,238.744,7.903,4,1.000,2
7.920,797.404,146.499,238.875,7.917,4,1.000,2
7.940,797.493,146.499,239.004,7.857,4,1.000,2
7.960,797.582,146.499,239.135,7.879,4,1.000,2
7.980,797.671,146.499,239.265,7.897,4,1.000,2
8.000,797.760,146.499,239.396,7.912,4,1.000,2
8.020,797.849,146.499,239.527,7.924,4,1.000,2
8.040,797.938,146.499,239.657,7.863,4,1.000,2
8.060,798.027,146.499,239.787,7.884,4,1.000,2
8.080,798.116,146.499,239.917,7.901,4,1.000,2
8.100,798.205,146.499,240.048,7.915,4,1.000,2
8.120,798.295,146.499,240.179,7.927,4,1.000,2
8.140,798.383,146.499,240.309,7.865,4,1.000,2
8.160,798.472,146.499,240.439,7.886,4,1.000,2
8.180,798.561,146.499,240.570,7.903,4,1.000,2
8.200,798.651,146.499,240.700,7.916,4,1.000,2
8.220,798.740,146.499,240.831,7.928,4,1.000,2
8.240,798.829,146.499,240.961,7.866,4,1.000,2
8.260,798.918,146.499,241.092,7.886,4,1.000,2
8.280,799.007,146.499,241.222,7.903,4,1.000,2
8.300,799.096,146.499,241.353,7.917,4,1.000,2
8.320,799.185,146.499,241.483,7.857,4,1.000,2
8.340,799.274,146.499,241.613,7.879,4,1.000,2
8.360,799.363,146.499,241.743,7.897,4,1.000,2
8.380,799.452,146.499,241.874,7.912,4,1.000,2
8.400,799.541,146.499,242.005,7.924,4,1.000,2
8.420,799.630,146.499,242.135,7.863,4,1.000,2
8.440,799.719,146.499,242.265,7.884,4,1.000,2
8.460,799.808,146.499,242.395,7.901,4,1.000,2
8.480,799.897,146.499,242.526,7.915,4,1.000,2
8.500,799.987,146.499,242.657,7.927,4,1.000,2
8.520,800.075,146.499,242.787,7.865,4,1.000,2
8.540,800.164,146.499,242.917,7.886,4,1.000,2
8.560,800.253,146.499,243.048,7.903,4,1.000,2
8.580,800.343,146.499,243.178,7.916,4,1.000,2
8.600,800.432,146.499,243.309,7.928,4,1.000,2
8.620,800.521,146.499,243.439,7.866,4,1.000,2
8.640,800.610,146.499,243.570,7.886,4,1.000,2
8.660,800.699,146.499,243.700,7.903,4,1.000,2
8.680,800.788,146.499,243.831,7.917,4,1.000,2
8.700,800.877,146.499,243.961,7.857,4,1.000,2
8.720,800.966,146.499,244.091,7.879,4,1.000,2
8.740,801.055,146.499,244.221,7.897,4,1.000,2
8.760,801.144,146.499,244.352,7.912,4,1.000,2
8.780,801.233,146.499,244.483,7.924,4,1.000,2
8.800,801.322,146.499,244.613,7.863,4,1.000,2
8.820,801.411,146.499,244.743,7.884,4,1.000,2
8.840,801.500,146.499,244.873,7.901,4,1.000,2
8.860,801.589,146.499,245.004,7.915,4,1.000,2
8.880,801.679,146.499,245.135,7.927,4,1.000,2
8.900,801.767,146.499,245.265,7.865,4,1.000,2
8.920,801.856,146.499,245.395,7.886,4,1.000,2
8.940,801.945,146.499,245.526,7.903,4,1.000,2
8.960,802.035,146.499,245.657,7.916,4,1.000,2
8.980,802.124,146.499,245.788,7.928,4,1.000,2
9.000,802.213,146.499,245.917,7.866,4,1.000,2
9.020,802.302,146.499,246.048,7.886,4,1.000,3
9.040,802.391,146.499,246.178,7.903,4,1.000,3
9.060,802.480,146.499,246.309,7.916,4,1.000,3
9.080,802.571,146.499,246.439,7.925,4,1.000,3
9.100,802.661,146.499,246.568,7.859,4,1.000,3
9.120,802.752,146.499,246.696,7.873,4,1.000,3
9.140,802.846,146.499,246.824,7.882,4,1.000,3
9.160,802.941,146.499,246.950,7.887,4,1.000,3
9.180,803.038,146.499,247.075,7.888,4,1.000,3
9.200,803.138,146.499,247.198,7.887,4,1.000,3
9.220,803.241,146.499,247.319,7.883,4,1.000,3
9.240,803.346,146.499,247.438,7.879,4,1.000,3
9.260,803.454,146.499,247.554,7.873,4,1.000,3
9.280,803.565,146.499,247.667,7.867,4,1.000,3
9.300,803.679,146.499,247.777,7.861,4,1.000,3
9.320,803.795,146.499,247.884,7.855,4,1.000,3
9.340,803.915,146.499,247.988,7.850,4,1.000,3
9.360,804.037,146.500,248.088,7.844,4,1.000,3
9.380,804.163,146.500,248.184,7.839,4,1.000,3
9.400,804.291,146.501,248.277,7.835,4,1.000,3
9.420,804.421,146.502,248.365,7.830,4,1.000,3
9.440,804.554,146.502,248.450,7.826,4,1.000,3
9.460,804.690,146.503,248.531,7.823,4,1.000,3
9.480,804.828,146.505,248.607,7.819,4,1.000,3
9.500,804.968,146.506,248.679,7.816,4,1.000,3
9.520,805.111,146.507,248.747,7.814,4,1.000,3
9.540,805.255,146.509,248.810,7.811,4,1.000,3
9.560,805.401,146.511,248.869,7.809,4,1.000,3
9.580,805.549,146.513,248.923,7.807,4,1.000,3
9.600,805.698,146.515,248.973,7.805,4,1.000,3
9.620,805.849,146.517,249.017,7.803,4,1.000,3
9.640,806.002,146.520,249.058,7.801,4,1.000,3
9.660,806.155,146.522,249.093,7.800,4,1.000,3
9.680,806.309,146.525,249.123,7.798,4,1.000,3
9.700,806.465,146.528,249.149,7.797,4,1.000,3
9.720,806.621,146.531,249.170,7.796,4,1.000,3
9.740,806.777,146.534,249.185,7.797,4,1.000,3
9.760,806.934,146.537,249.196,7.799,4,1.000,3
9.780,807.091,146.541,249.202,7.802,4,1.000,3
9.800,807.249,146.544,249.204,7.807,4,1.000,3
9.820,807.406,146.547,249.201,7.814,4,1.000,3
9.840,807.563,146.551,249.193,7.822,4,1.000,3
9.860,807.720,146.554,249.182,7.831,4,1.000,3
9.880,807.877,146.557,249.166,7.840,4,1.000,3
9.900,808.033,146.561,249.147,7.850,4,1.000,3
9.920,808.189,146.565,249.125,7.860,4,1.000,3
9.940,808.345,146.568,249.099,7.869,4,1.000,3
9.960,808.500,146.572,249.070,7.879,4,1.000,3
