time,x,y,z,speed,target,grounded,branchS,earned,misses
0.000,230.517,43.477,-340.007,29.654,32.000,4,0.000,0.000,0
0.133,227.202,43.997,-337.587,29.654,32.000,2,0.000,0.000,0
0.266,223.854,44.377,-335.143,29.201,21.248,4,0.000,0.000,0
0.400,221.226,44.775,-333.223,26.180,21.248,4,0.000,0.000,0
0.533,218.535,45.339,-331.257,22.597,21.055,4,2.490,2.490,0
0.666,216.107,45.810,-329.482,21.374,21.248,4,5.410,5.410,0
0.799,214.097,46.088,-328.013,20.677,21.055,4,7.958,7.958,0
0.932,211.774,46.313,-326.313,20.270,23.071,4,10.931,10.931,0
1.066,209.508,46.479,-324.654,19.894,22.929,4,14.082,14.082,0
1.199,207.529,46.598,-323.205,20.790,23.145,4,16.688,16.688,0
1.332,205.110,46.706,-321.435,21.814,26.974,4,19.767,19.767,0
1.465,202.573,46.754,-319.580,22.821,27.293,4,22.860,22.860,0
1.598,200.295,46.721,-317.939,23.676,30.495,3,25.481,25.481,0
1.732,197.491,46.590,-316.016,24.642,31.274,4,28.597,28.597,0
1.865,194.493,46.372,-314.157,25.561,30.906,4,31.938,31.938,0
1.998,191.749,46.113,-312.670,26.309,32.000,3,34.942,34.942,0
2.131,188.344,45.723,-311.109,27.181,32.000,4,38.581,38.581,0
2.264,184.732,45.249,-309.756,28.049,32.000,4,42.344,42.344,0
2.398,181.486,44.778,-308.763,28.788,32.000,4,45.682,45.682,0
2.531,177.542,44.157,-307.788,29.661,32.000,4,49.641,49.641,0
2.664,173.447,43.465,-306.993,30.524,32.000,4,53.684,53.684,0
2.797,169.829,42.829,-306.445,31.147,32.000,4,57.264,57.264,0
2.930,165.521,42.056,-305.961,31.586,31.717,4,61.435,61.435,0
3.064,161.173,41.276,-305.652,31.223,30.726,4,65.614,65.614,0
3.197,157.593,40.648,-305.543,29.574,29.410,4,69.013,69.013,0
3.330,153.645,39.988,-305.604,27.855,26.833,4,72.870,72.870,0
3.436,150.950,39.569,-305.775,26.915,23.067,4,75.457,75.457,0
3.569,147.415,39.072,-306.185,24.482,22.450,4,78.783,78.783,0
3.702,144.179,38.699,-306.778,23.423,23.491,4,81.932,81.932,0
3.836,141.546,38.488,-307.438,22.388,22.955,4,84.348,84.348,0
3.969,138.567,38.413,-308.397,22.372,20.945,4,87.300,87.300,0
4.102,135.782,38.551,-309.514,20.867,22.206,4,90.110,90.110,0
4.235,133.538,38.773,-310.613,20.882,22.613,4,92.319,92.319,0
4.336,131.707,38.958,-311.670,21.150,21.395,4,94.262,94.262,0
4.469,129.306,39.181,-313.289,20.698,22.206,4,97.005,97.005,0
4.602,127.053,39.429,-315.092,20.687,19.644,4,99.662,99.662,0
4.735,125.283,39.691,-316.734,20.008,19.105,4,101.999,101.999,0
4.869,123.419,40.011,-318.670,18.902,20.960,4,104.566,104.566,0
5.002,121.686,40.281,-320.616,18.746,19.710,4,107.115,107.115,0
5.135,120.219,40.436,-322.357,18.982,18.956,2,109.280,109.280,0
5.268,118.550,40.476,-324.455,19.069,21.424,2,111.907,111.907,0
5.401,117.148,40.382,-326.348,19.801,22.436,2,114.152,114.152,0
5.535,115.529,40.163,-328.715,20.909,23.773,3,116.950,116.950,0
5.668,113.928,39.818,-331.279,22.109,32.000,3,119.862,119.862,0
5.801,112.577,39.413,-333.622,23.136,32.000,3,122.508,122.508,0
5.934,111.028,38.832,-336.527,24.321,32.000,4,125.712,125.712,0
6.067,109.503,38.174,-339.611,25.476,32.000,4,129.078,129.078,0
6.201,108.206,37.589,-342.394,26.432,32.000,4,132.110,132.110,0
6.334,106.693,36.915,-345.799,27.505,32.000,4,135.788,135.788,0
6.467,105.163,36.250,-349.360,28.533,32.000,4,139.635,139.635,0
