time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.01,Traffic 1,2.662,True,0,533.60,58.38,-182.65
3.01,Traffic 2,2.679,True,0,-1.11,34.60,-497.87
3.01,Traffic 3,2.680,True,0,-624.53,8.68,-47.06
3.01,Traffic 4,2.150,True,0,-20.41,8.52,530.88
4.06,Traffic 1,2.683,True,0,536.62,54.12,-190.16
4.06,Traffic 2,2.706,True,0,-1.10,33.84,-490.25
4.06,Traffic 3,2.823,True,0,-624.51,8.71,-39.82
4.06,Traffic 4,2.146,True,0,-27.66,8.53,530.88
5.06,Traffic 1,2.648,True,0,541.57,46.89,-203.01
5.06,Traffic 2,2.737,True,0,-1.24,32.42,-474.69
5.06,Traffic 3,3.264,True,0,-624.32,8.77,-24.16
5.06,Traffic 4,2.136,True,0,-45.39,8.54,530.95
7.06,Traffic 1,2.598,True,0,550.43,35.49,-230.41
7.06,Traffic 2,2.542,True,0,-0.34,31.92,-444.73
7.06,Traffic 3,3.277,True,0,-624.90,8.90,8.51
7.06,Traffic 4,2.168,True,0,-99.14,8.69,531.17
8.74,Traffic 1,2.612,True,0,556.31,30.39,-254.97
8.74,Traffic 2,2.682,True,0,1.76,34.96,-419.62
8.74,Traffic 3,3.261,True,0,-625.43,9.02,35.98
8.74,Traffic 4,2.146,True,0,-147.29,9.00,531.15
10.20,Traffic 1,2.485,True,0,558.65,28.38,-277.34
10.20,Traffic 2,2.661,True,0,4.15,38.51,-397.03
10.20,Traffic 3,3.266,True,0,-625.87,9.12,59.91
10.20,Traffic 4,2.145,True,0,-189.25,9.30,531.27
11.44,Traffic 1,2.467,True,0,557.69,26.76,-296.40
11.44,Traffic 2,2.620,True,0,7.26,40.55,-377.87
11.44,Traffic 3,3.158,True,0,-626.35,9.20,80.13
11.44,Traffic 4,2.143,True,0,-224.70,9.51,531.52
12.50,Traffic 1,2.420,True,0,554.62,25.81,-312.52
12.50,Traffic 2,2.585,True,0,11.00,40.45,-361.37
12.50,Traffic 3,2.716,True,0,-627.11,9.27,97.46
12.50,Traffic 4,2.140,True,0,-255.11,9.63,531.89
13.98,Traffic 1,2.605,True,0,548.79,25.24,-334.77
13.98,Traffic 2,2.632,True,0,17.36,38.26,-338.67
13.98,Traffic 3,2.640,True,0,-627.62,9.37,121.75
13.98,Traffic 4,2.131,True,0,-297.71,9.62,532.77
15.28,Traffic 1,2.719,True,0,544.31,25.39,-354.28
