CR-014 ordinary-frame virtual Gamepad; 6000.6.1f1; editor=False; 1440x900; quality=PC; vSync=0; target=-1; CPU=Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz; GPU=NVIDIA GeForce GTX 1660 Ti; RAM=65341MB; graphics=Direct3D11; shadowDistance=40; fixedDelta=0.01999999
Recorder validity main=True, render=False, physics=True, draws=True, triangles=True. CPU markers include waits; no GPU timing claim. 3s warmup + 12s measured per section; repetitions=2; forestRenderingDisabled=True. Initial pose only is teleported, no manual physics stepping.
run,route,n,median_ms,p95_ms,p99_ms,max_ms,over33ms,main_median_ms,render_median_ms,physics_median_ms,allocated_MB,reserved_MB,peak_mps,min_up,max_path_error_m,distance_m,end_index,physics_p95_ms,last_draws,last_triangles
1,dense-view,2951,3.312,7.657,8.972,12.259,0,3.303,-1.000,0.000,292.1,544.1,0.00,0.998,13.64,13.7,0,0.164,0,802005
2,dense-view,2686,4.091,8.029,9.157,26.072,0,4.080,-1.000,0.000,292.1,544.1,0.00,0.998,14.07,14.1,0,0.179,0,802005
