CR-014 ordinary-frame virtual Gamepad; 6000.6.1f1; editor=True; 734x293; quality=PC; vSync=0; target=-1; CPU=Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz; GPU=NVIDIA GeForce GTX 1660 Ti; RAM=65341MB; graphics=Direct3D11; shadowDistance=40; fixedDelta=0.01999999
Recorder validity main=True, render=False, physics=True, draws=True, triangles=True. CPU markers include waits; no GPU timing claim. 3s warmup + 12s measured per section; repetitions=1; forestRenderingDisabled=False. Initial pose only is teleported, no manual physics stepping.
run,route,n,median_ms,p95_ms,p99_ms,max_ms,over33ms,main_median_ms,render_median_ms,physics_median_ms,allocated_MB,reserved_MB,peak_mps,min_up,max_path_error_m,distance_m,end_index,physics_p95_ms,last_draws,last_triangles
1,wooded-road,1657,5.514,15.891,40.345,62.377,18,5.644,-1.000,0.000,1615.6,3268.8,18.47,0.880,1.85,258.4,124,0.519,0,361817
1,central-forest,1419,7.505,16.908,28.376,82.936,8,7.582,-1.000,0.000,1615.5,3268.8,7.23,0.998,5.49,11.7,6,0.589,0,527773
1,southwest-forest,1416,7.914,15.242,24.107,39.015,3,7.909,-1.000,0.000,1615.9,3268.8,7.34,0.996,4.66,107.4,72,0.417,0,1331713
1,east-forest,1606,6.932,13.722,22.871,87.472,7,6.986,-1.000,0.000,1615.6,3268.8,7.36,0.996,6.03,107.4,70,0.368,0,388205
1,dense-view,1265,8.970,15.872,24.460,77.955,5,8.994,-1.000,0.000,1615.9,3268.8,0.00,0.998,14.05,14.1,0,0.475,0,1341309
