time,x,y,z,speed,throttle,brake,lap,next,branch,recoveries
8.299427,747.097,91.37706,64.24969,21.24836,1,0,0,1,,1
8.519428,751.0568,93.55933,65.67909,20.84937,1,0,0,1,,1
8.739422,755.0701,95.31244,67.03853,18.94655,1,0,0,1,,1
8.939426,758.7154,96.48935,68.26016,16.88305,1,0,0,1,,1
9.159428,762.6142,97.57243,69.06416,16.80634,1,0,0,1,,1
9.379421,766.1845,99.0898,68.30241,18.56934,1,0,0,1,,1
9.579426,769.5001,100.5122,66.82347,20.25619,1,0,0,1,,1
9.799427,773.4252,102.1398,64.89365,21.9973,1,0,0,1,,1
10.01942,777.6918,103.9331,62.91521,23.5668,1,0,0,1,,1
10.21943,781.9559,105.6871,61.40033,24.76168,1,0,0,1,,1
10.43943,787.0847,107.7102,60.42276,25.97168,1,0,0,1,,1
10.65943,792.4444,109.7607,60.25587,25.38596,0,0,0,1,,1
10.87942,797.5238,111.695,60.84637,24.02937,0,0.3072071,0,1,,1
11.07943,801.7203,113.3247,61.93809,23.03152,0.9082108,0,0,1,,1
11.29943,806.0461,115.1554,63.73145,22.77786,0.2662826,0,0,1,,1
11.51942,810.2281,116.8221,66.01978,22.40856,0.7989426,0,0,1,,1
11.71943,813.8412,117.9882,68.62862,23.54582,1,0,0,1,,1
11.93943,817.4216,119.2334,72.43609,25.08829,1,0,0,1,,1
12.15942,820.5833,120.3714,77.06517,26.6488,1,0,0,1,,1
12.35942,823.09,121.1919,81.89644,28.10729,1,0,0,1,,1
12.57943,825.401,122.0577,87.77483,29.66589,1,0,0,1,,1
12.79942,827.439,122.9283,94.11411,31.14406,0.7617722,0,0,1,,1
12.99942,829.3126,123.6854,100.0731,31.59931,0.3373337,0,0,1,,1
13.21943,831.4991,124.5057,106.6315,31.38049,0.0334198,0,0,1,,1
13.43943,833.7595,125.3203,112.7091,28.55014,0,0.3484211,0,1,,1
13.65942,836.0356,126.1283,118.009,25.34612,1,0,0,1,,1
13.85942,838.3317,126.9372,122.5592,26.25536,1,0,0,1,,1
14.07943,841.3846,128.0003,127.5829,27.91253,1,0,0,1,,1
14.29942,845.0008,129.3587,132.3666,28.35331,1,0,0,1,,1
14.49942,848.8057,130.9218,136.4199,29.37954,1,0,0,1,,1
14.71943,853.6512,132.8413,140.4672,30.48873,1,0,0,1,,1
14.93942,859.1094,134.9952,143.9239,31.21738,0.6501877,0,0,1,,1
15.13942,864.4109,137.1101,146.4981,31.36122,0.5163239,0,0,1,,1
15.35942,870.468,139.5219,148.7643,31.39439,0.4854828,0,0,1,,1
15.57943,876.6782,141.9671,150.5388,31.4,0.4801636,0,0,1,,1
15.79942,882.9916,144.4119,151.9102,31.4022,0.4784119,0,0,1,,1
15.99942,888.7975,146.6136,152.8575,31.40489,0.4763474,0,0,1,,1
16.21943,895.2461,148.9879,153.596,31.41046,0.4721802,0,0,1,,1
16.43942,901.7584,151.275,154.0149,31.42086,0.4642624,0,0,1,,1
16.63942,907.7328,153.2433,154.094,31.43558,0.4529602,0,0,1,,1
16.85942,914.3636,155.2311,153.8047,31.4653,0.4311569,0,0,1,,1
17.07942,921.0574,156.9248,153.0727,31.51881,0.3886063,0,0,1,,1
17.27942,927.1367,158.2527,151.9949,31.55285,0.3597611,0,0,1,,1
17.49942,933.7527,159.6069,150.3464,31.57854,0.3391693,0,0,1,,1
17.71942,940.2673,160.8185,148.2217,31.60986,0.3146408,0,0,1,,1
17.91942,946.0839,161.7585,145.8975,31.64399,0.2875488,0,0,1,,1
18.13942,952.3419,162.6345,142.9459,31.68044,0.2582397,0,0,1,,1
18.35942,958.439,163.3634,139.6237,31.71541,0.2301819,0,0,1,,1
18.57942,964.3715,163.9408,135.9738,31.74997,0.202533,0,0,1,,1
18.77942,969.6351,164.3337,132.3947,32.20293,1,0,0,2,,1
18.99942,975.489,164.6358,128.0797,33.75067,1,0,0,2,,1
19.21942,981.467,164.7886,123.3697,35.2396,1,0,0,2,,1
19.41942,986.9781,164.7721,118.7364,36.54826,1,0,0,2,,1
19.63942,993.0899,164.5658,113.2498,37.94239,1,0,0,2,,1
19.85942,999.2228,164.2453,107.4589,38.35001,1,0,0,2,,1
20.05942,1004.778,163.5838,102.1945,38.27791,1,0,0,2,,1
20.27942,1010.787,162.5073,96.29097,38.93803,1,0,0,2,,1
20.49942,1016.387,162.4827,89.83797,35.64377,1,0,0,2,,1
20.71942,1021.906,162.2369,83.39581,31.76939,1,0,0,2,,1
20.91942,1026.885,161.6066,77.58254,29.04744,1,0,0,2,,1
21.13942,1032.326,160.4767,71.22905,27.74524,0,1,0,2,,1
21.35942,1037.731,158.894,64.9132,28.19444,0,1,0,2,,1
21.55942,1042.614,157.0621,59.20134,29.64097,0,1,0,2,,1
21.77942,1047.802,155.0735,53.16876,31.04265,0,1,0,2,,1
21.99942,1052.604,154.0241,48.66008,26.72822,0,1,0,2,,1
22.19942,1055.996,153.1171,45.28336,22.06561,0,1,0,2,,1
22.41942,1059.139,151.8237,41.65741,20.00267,0,1,0,2,,1
22.63942,1062.271,150.0593,38.0528,15.51506,1,0,0,2,,1
22.85942,1065.395,147.8258,34.46565,9.539227,1,0,0,2,,1
23.05942,1068.23,145.3907,31.21648,3.646414,0,1,0,2,,1
23.27942,1071.341,142.2703,27.65268,-2.589511,1,0,0,2,,1
23.49942,1074.442,138.6903,24.09806,-8.05273,1,0,0,2,,1
23.69942,1077.25,135.0392,20.87421,-12.12977,0.4014916,0,0,2,,1
23.91942,1080.446,130.7675,19.61018,-12.89525,0,0.9817369,0,2,,1
24.13942,1083.566,126.0734,18.44831,4.010303,1,0,0,2,,1
24.33942,1086.314,121.4281,17.4113,17.01953,0,1,0,2,,1
24.55942,1089.696,118.8487,16.16123,16.11524,0,1,0,2,,1
24.77942,1092.397,117.7612,15.49284,11.88277,0,0.5258701,0,2,,1
24.97942,1094.287,116.8509,14.72157,10.78124,0,0.2090666,0,2,,1
25.19942,1096,115.867,13.48398,10.38947,0,0,0,2,,1
25.41942,1097.241,114.9893,11.84826,9.95941,0.06571884,0,0,2,,1
25.63942,1097.886,114.2661,9.874504,9.921823,0.07981873,0,0,2,,1
25.83942,1097.88,113.7891,7.929451,9.902728,0.07482834,0,0,2,,1
26.05942,1097.219,113.512,5.855695,9.838016,0.1256119,0,0,2,,1
26.27942,1095.992,113.4937,4.054156,9.802844,0.1561577,0,0,2,,1
26.47942,1094.369,113.6879,2.589904,11.99604,1,0,0,2,,1
26.69942,1091.886,114.1551,1.06733,14.4697,1,0,0,2,,1
26.91941,1088.773,114.868,-0.2849062,16.77066,1,0,0,2,,1
27.11942,1085.472,115.6925,-1.387788,18.73981,1,0,0,2,,1
27.33942,1081.388,116.7447,-2.544335,20.78224,1,0,0,2,,1
27.55942,1077.049,118.0005,-3.814854,21.86772,1,0,0,2,,1
27.77942,1074.381,120.3678,-5.475223,15.18595,0,1,0,2,,1
27.97942,1073.217,121.9832,-6.580906,8.375112,0,1,0,2,,1
28.19942,1072.562,123.0255,-7.296237,6.160124,0.4873882,0,0,2,,1
28.41941,1071.836,124.0908,-7.962751,7.305484,1,0,0,2,,1
28.61942,1071.055,125.3359,-8.665964,8.857938,1,0,0,2,,1
28.83942,1070.059,127.0055,-9.561992,10.44331,1,0,0,2,,1
29.05941,1068.928,128.9442,-10.60188,11.92472,1,0,0,2,,1
29.25942,1067.791,130.9118,-11.70436,13.20006,1,0,0,2,,1
29.47942,1066.403,133.2477,-13.12553,14.54967,1,0,0,2,,1
29.69941,1064.851,135.7069,-14.81321,15.87092,1,0,0,2,,1
29.89942,1063.284,137.99,-16.62595,17.07238,1,0,0,2,,1
30.11942,1061.367,140.4705,-18.98108,18.42574,1,0,0,2,,1
30.33942,1059.397,142.8842,-21.80136,19.30159,1,0,0,2,,1
30.55941,1057.389,144.9532,-24.75798,18.14769,1,0,0,2,,1
30.75942,1055.543,146.4078,-27.43669,17.24491,1,0,0,2,,1
30.97942,1053.509,147.5506,-30.36648,16.44687,1,0,0,2,,1
31.19941,1051.472,148.209,-33.27726,15.94066,1,0,0,2,,1
31.39942,1049.624,148.3844,-35.90665,15.78709,1,0,0,2,,1
31.61942,1047.601,148.1126,-38.7816,15.94334,1,0,0,2,,1
31.83941,1045.595,147.3583,-41.6405,16.34817,1,0,0,2,,1
32.03942,1043.789,146.2595,-44.2276,16.81244,1,0,0,2,,1
32.25942,1041.823,144.6028,-47.06211,17.29238,1,0,0,2,,1
32.47942,1039.88,142.8124,-49.91231,16.48875,1,0,0,2,,1
32.69941,1037.753,142.6332,-53.08846,16.49674,1,0,0,2,,1
32.89942,1035.805,142.1676,-55.99872,16.17402,0,1,0,2,,1
33.11942,1033.9,141.5906,-58.96591,12.21739,0,0.9181273,0,2,,1
33.33941,1032.474,141.407,-61.84969,11.19014,0,0.3310492,0,2,,1
33.53942,1031.173,140.8244,-64.462,9.513649,0.2367912,0,0,2,,1
33.75942,1029.735,139.7335,-67.32417,7.232162,1,0,0,2,,1
33.97941,1028.29,138.177,-70.17328,4.866271,1,0,0,2,,1
34.17942,1026.972,136.361,-72.75121,2.897646,1,0,0,2,,1
34.39942,1025.519,133.9236,-75.57291,1.132634,1,0,0,2,,1
34.61942,1024.066,131.0261,-78.37954,-0.07923149,1,0,0,2,,1
34.83941,1023.118,128.8475,-80.18587,-0.3261582,0,0,0,2,,1
35.03942,1022.937,128.2606,-80.4925,-0.2422685,0,0,0,2,,1
35.25942,1022.881,127.9101,-80.54664,-0.1360507,0,0,0,2,,1
35.47941,1022.855,127.6134,-80.54712,-0.02962602,0,0,0,2,,1
35.67942,1022.837,127.3505,-80.54012,0.05681026,0,0,0,2,,1
35.89942,1022.823,127.062,-80.53225,0.1327783,0,0,0,2,,1
36.11941,1022.814,126.7736,-80.52615,0.1849586,0,0,0,2,,1
36.31942,1022.81,126.5118,-80.52264,0.2112225,0,0,0,2,,1
36.53942,1022.809,126.2245,-80.52121,0.2183891,0,0,0,2,,1
36.75941,1022.812,125.9379,-80.52219,0.205957,0,0,0,2,,1
36.95942,1022.816,125.6778,-80.52492,0.181223,0,0,0,2,,1
37.17942,1022.823,125.3918,-80.52951,0.1436983,0,0,0,2,,1
37.39942,1022.83,125.1056,-80.53523,0.1001783,0,0,0,2,,1
37.61941,1022.838,124.8192,-80.54147,0.05536637,0,0,0,2,,1
37.81942,1022.844,124.5585,-80.54707,0.01694424,0,0,0,2,,1
38.03942,1022.85,124.2715,-80.55267,-0.01981656,0,0,0,2,,1
38.25941,1022.854,123.9843,-80.55731,-0.04871651,0,0,0,2,,1
38.45942,1022.857,123.7232,-80.56046,-0.06720724,0,0,0,2,,1
38.67942,1022.858,123.436,-80.56261,-0.07881089,0,0,0,2,,1
38.89941,1022.858,123.149,-80.56342,-0.08184566,0,0,0,2,,1
39.09941,1022.857,122.8881,-80.56306,-0.07817064,0,0,0,2,,1
39.31942,1022.856,122.6012,-80.56166,-0.0685292,0,0,0,2,,1
39.53942,1004.06,163.5406,104.8204,2.899694,1,0,0,2,,2
39.75941,1004.809,163.3992,104.0239,6.71454,1,0,0,2,,2
39.95942,1005.919,163.2588,102.7384,9.9579,1,0,0,2,,2
40.17942,1007.513,163.0306,100.7005,13.30293,1,0,0,2,,2
40.39941,1009.447,162.7104,98.0358,16.43757,1,0,0,2,,2
40.59941,1011.5,162.3413,95.11839,19.11687,1,0,0,2,,2
40.81942,1014.13,162.0479,91.45676,20.72074,1,0,0,2,,2
41.03941,1016.925,161.3379,87.35504,23.83496,1,0,0,2,,2
41.23941,1019.713,160.479,83.2884,26.23203,1,0,0,2,,2
41.45942,1023.222,159.8182,78.40006,28.55203,1,0,0,2,,2
41.67942,1027.12,159,73.20171,30.73944,1,0,0,2,,2
41.89941,1031.256,157.9973,67.73353,31.84203,0.1598679,0,0,2,,2
42.09941,1034.973,157.0511,62.64449,31.90648,0.09968567,0,0,2,,2
42.31942,1038.858,156.0011,56.90795,31.68393,0.03848267,0,0,2,,2
42.53941,1042.425,154.9362,50.97712,31.82361,0.1742065,0,0,2,,2
42.73941,1045.306,153.9589,45.37881,31.85654,0.1415817,0,0,2,,2
42.95942,1047.97,152.8911,38.9851,31.8992,0.1001862,0,0,2,,2
43.17941,1050.026,151.8522,32.36693,31.93166,0.06946716,0,0,2,,2
43.37941,1051.342,150.9582,26.20022,31.93291,0.06810303,0,0,2,,2
43.59941,1052.204,150.0853,19.30336,31.9459,0.05536347,0,0,2,,2
43.81941,1052.5,149.3456,12.35046,31.66447,0.04864197,0,0,2,,2
44.01941,1052.327,148.7335,6.012272,31.9437,0.05515442,0,0,2,,2
44.23941,1051.697,148.0822,-0.9320118,31.93902,0.05872193,0,0,2,,2
44.45942,1050.639,147.4377,-7.824371,31.93456,0.06236878,0,0,2,,2
44.67941,1049.168,146.789,-14.64133,31.92096,0.07466736,0,0,2,,2
44.87941,1047.47,146.1823,-20.74683,31.88788,0.1051468,0,0,2,,2
45.09941,1045.184,145.4812,-27.33193,31.86685,0.1245453,0,0,2,,2
45.31941,1042.434,144.7285,-33.73228,31.84369,0.1460709,0,0,2,,2
45.51941,1039.519,143.9907,-39.31101,30.63355,0,1,0,2,,2
45.73941,1036.332,143.2198,-44.38105,24.74786,0,1,0,2,,2
45.95941,1033.461,142.5432,-48.1937,19.80285,0,0.7163482,0,2,,2
46.15941,1031.154,142.0123,-50.84367,15.89249,0,0.8964918,0,2,,2
46.37941,1029.19,141.5711,-52.81699,10.15451,0,1,0,2,,2
46.59941,1028.282,141.3711,-53.62224,1.772343,0,0.5405424,0,2,,2
46.81941,1028.148,141.3328,-53.75172,0.4298254,0,0,0,2,,2
47.01941,1028.102,141.3193,-53.78525,0.2334544,0,0,0,2,,2
47.23941,1028.066,141.311,-53.81112,0.1971551,0,0,0,2,,2
47.45941,1028.033,141.3046,-53.83542,0.1901432,0,0,0,2,,2
47.65941,1028.002,141.2991,-53.85783,0.1888036,0,0,0,2,,2
47.87941,1027.97,141.293,-53.88271,0.1886404,0,0,0,2,,2
48.09941,1027.938,141.287,-53.90772,0.1887599,0,0,0,2,,2
48.29941,1027.908,141.2815,-53.93049,0.1888706,0,0,0,2,,2
48.51941,1027.876,141.2754,-53.95557,0.1889799,0,0,0,2,,2
48.73941,1027.844,141.2694,-53.98066,0.1890891,0,0,0,2,,2
48.93941,1027.815,141.2639,-54.00349,0.1891888,0,0,0,2,,2
49.15941,1027.782,141.2578,-54.02863,0.1892994,0,0,0,2,,2
49.37941,1027.75,141.2518,-54.0538,0.1894107,0,0,0,2,,2
49.59941,1027.718,141.2457,-54.07899,0.1895221,0,0,0,2,,2
49.79941,1027.689,141.2402,-54.10193,0.1896221,0,0,0,2,,2
50.01941,1027.656,141.2342,-54.12718,0.1897315,0,0,0,2,,2
50.23941,1027.623,141.228,-54.15246,0.1898402,0,0,0,2,,2
50.43941,1027.592,141.2223,-54.17547,0.1899399,0,0,0,2,,2
50.65941,1027.559,141.2161,-54.20081,0.190042,0,0,0,2,,2
50.87941,1027.525,141.2099,-54.22617,0.1901455,0,0,0,2,,2
51.07941,1027.495,141.2043,-54.24926,0.1902441,0,0,0,2,,2
51.29941,1027.461,141.1981,-54.27467,0.1903534,0,0,0,2,,2
51.51941,1027.427,141.1918,-54.30016,0.190507,0,0,0,2,,2
51.73941,1027.406,141.1877,-54.31827,-0.03494208,0,0.45,0,2,,2
51.93941,1027.429,141.1917,-54.30767,-0.1740379,0,0.45,0,2,,2
52.15941,1027.467,141.1979,-54.28791,-0.2016333,0,0.45,0,2,,2
52.37941,1027.508,141.2043,-54.26646,-0.2092337,0,0.45,0,2,,2
52.57941,1027.544,141.2103,-54.24675,-0.2113583,0,0.45,0,2,,2
52.79941,1027.585,141.2168,-54.22495,-0.2118418,0,0.45,0,2,,2
53.01941,1027.625,141.2234,-54.2034,-0.2102458,0,0.45,0,2,,2
53.21941,1027.663,141.2295,-54.18477,-0.2102507,0,0.45,0,2,,2
53.43941,1027.705,141.2363,-54.16397,-0.2104407,0,0.45,0,2,,2
53.65941,1027.746,141.243,-54.14289,-0.21058,0,0.45,0,2,,2
53.87941,1027.786,141.2496,-54.12151,-0.2106719,0,0.45,0,2,,2
54.07941,1027.823,141.2555,-54.10155,-0.2110268,0,0.45,0,2,,2
54.29941,1027.863,141.2621,-54.07881,-0.2124509,0,0.45,0,2,,2
54.51941,1027.903,141.2686,-54.05565,-0.2126274,0,0.45,0,2,,2
54.71941,1027.939,141.2745,-54.03399,-0.2119325,0,0.45,0,2,,2
54.93941,1027.978,141.2812,-54.0098,-0.2114399,0,0.45,0,2,,2
55.1594,1028.017,141.2879,-53.98566,-0.2114563,0,0.45,0,2,,2
55.35941,1028.053,141.294,-53.96369,-0.2115345,0,0.45,0,2,,2
55.57941,1028.092,141.3007,-53.93948,-0.2116198,0,0.45,0,2,,2
55.7994,1037.515,144.1748,-36.61819,0.111165,0,0,0,2,,3
55.99941,1037.45,144.1036,-36.73355,2.035462,1,0,0,2,,3
56.21941,1037.005,143.9644,-37.53709,6.000818,1,0,0,2,,3
56.43941,1036.202,143.7471,-39.09782,9.696404,1,0,0,2,,3
56.6594,1035.105,143.4185,-41.37919,13.14953,1,0,0,2,,3
56.85941,1033.839,143.022,-44.00504,15.50068,0,0,0,2,,3
57.07941,1032.412,142.5862,-46.73151,12.19543,0,0.9420342,0,2,,3
57.2994,1031.403,142.2914,-48.43559,6.51347,0,1,0,2,,3
57.49941,1030.991,142.1703,-49.06881,2.016252,0,0.5746682,0,2,,3
57.71941,1030.858,142.1388,-49.25695,0.5657648,0,0,0,2,,3
57.9394,1030.813,142.1258,-49.3169,0.2469286,0,0,0,2,,3
58.13941,1030.786,142.118,-49.35029,0.2012039,0,0,0,2,,3
58.35941,1030.76,142.1107,-49.38353,0.1927645,0,0,0,2,,3
58.57941,1030.735,142.1037,-49.41623,0.1915201,0,0,0,2,,3
58.7994,1030.709,142.0969,-49.44887,0.1914016,0,0,0,2,,3
58.99941,1030.686,142.0906,-49.47854,0.1914541,0,0,0,2,,3
59.21941,1030.66,142.0838,-49.51116,0.1915402,0,0,0,2,,3
59.4394,1030.635,142.0769,-49.54379,0.1916325,0,0,0,2,,3
59.63941,1030.612,142.0707,-49.57347,0.191717,0,0,0,2,,3
59.85941,1030.586,142.064,-49.60596,0.1915009,0,0,0,2,,3
60.0794,1030.561,142.0575,-49.63802,0.1896571,0,0,0,2,,3
60.27941,1030.539,142.052,-49.66686,0.1872418,0,0,0,2,,3
60.49941,1030.514,142.0462,-49.69817,0.1842848,0,0,0,2,,3
60.7194,1030.489,142.0406,-49.72942,0.1824554,0,0,0,2,,3
60.91941,1030.467,142.0356,-49.75781,0.1820567,0,0,0,2,,3
61.13941,1030.443,142.03,-49.78901,0.1820795,0,0,0,2,,3
61.35941,1030.419,142.0245,-49.8202,0.1821598,0,0,0,2,,3
61.5794,1030.395,142.019,-49.85138,0.182229,0,0,0,2,,3
61.77941,1030.373,142.014,-49.87973,0.1822879,0,0,0,2,,3
61.99941,1030.349,142.0085,-49.91092,0.1823531,0,0,0,2,,3
62.2194,1030.325,142.003,-49.9421,0.1824185,0,0,0,2,,3
62.41941,1030.302,141.998,-49.97046,0.1824747,0,0,0,2,,3
62.63941,1030.284,141.9939,-49.99319,-0.01358742,0,0.45,0,2,,3
62.8594,1030.3,141.9982,-49.96868,-0.1876113,0,0.45,0,2,,3
63.05941,1030.323,142.004,-49.93489,-0.2139044,0,0.45,0,2,,3
63.27941,1030.35,142.0106,-49.89564,-0.2189773,0,0.45,0,2,,3
63.49941,1030.376,142.0173,-49.85603,-0.2198107,0,0.45,0,2,,3
63.7194,1030.403,142.0239,-49.81636,-0.2199802,0,0.45,0,2,,3
63.91941,1030.428,142.03,-49.7803,-0.220045,0,0.45,0,2,,3
64.1394,1030.455,142.0366,-49.74067,-0.2201008,0,0.45,0,2,,3
64.35941,1030.481,142.0432,-49.70105,-0.2201554,0,0.45,0,2,,3
64.5594,1030.506,142.0493,-49.66503,-0.2202057,0,0.45,0,2,,3
64.7794,1030.533,142.056,-49.62553,-0.220138,0,0.45,0,2,,3
64.9994,1030.559,142.063,-49.58666,-0.2182649,0,0.45,0,2,,3
65.1994,1030.583,142.0697,-49.55174,-0.2155899,0,0.45,0,2,,3
65.4194,1030.609,142.0773,-49.51381,-0.2123851,0,0.45,0,2,,3
65.6394,1030.631,142.0843,-49.47911,-0.1722704,0,0.45,0,2,,3
65.85941,1030.655,142.0912,-49.44406,-0.2042364,0,0.45,0,2,,3
66.0594,1030.678,142.098,-49.41011,-0.2091629,0,0.45,0,2,,3
66.2794,1030.704,142.1056,-49.37189,-0.2415164,0,0.45,0,2,,3
66.4994,1030.757,142.1205,-49.29623,-0.5742178,0,0.45,0,2,,3
66.6994,1047.899,145.7214,-26.06498,2.561591,1,0,0,2,,4
66.9194,1047.535,145.5528,-27.01988,6.431872,1,0,0,2,,4
67.1394,1046.792,145.3716,-28.70784,10.03619,1,0,0,2,,4
67.3394,1045.724,145.1384,-30.78583,13.09992,1,0,0,2,,4
67.5594,1044.078,144.7919,-33.58549,16.25942,1,0,0,2,,4
67.7794,1041.937,144.3549,-36.86139,19.2176,1,0,0,2,,4
67.9794,1039.574,143.8717,-40.20879,21.74505,1,0,0,2,,4
68.1994,1036.575,143.2454,-44.16144,22.56758,0,0.3885694,0,2,,4
68.4194,1033.752,142.6338,-47.59375,18.02864,0,1,0,2,,4
68.6394,1031.586,142.145,-50.01112,12.31016,0,1,0,2,,4
68.8394,1030.288,141.8475,-51.36176,7.153576,0,1,0,2,,4
69.0594,1029.645,141.6953,-52.00312,2.088578,0,0.5953347,0,2,,4
69.2794,1029.475,141.6624,-52.16924,0.5835578,0,0,0,2,,4
69.4794,1029.422,141.651,-52.22008,0.2657356,0,0,0,2,,4
69.6994,1029.387,141.6417,-52.25435,0.2088635,0,0,0,2,,4
69.9194,1029.356,141.6338,-52.28513,0.2004319,0,0,0,2,,4
70.1194,1029.328,141.6269,-52.31272,0.1991806,0,0,0,2,,4
70.3394,1029.297,141.6194,-52.34301,0.1989981,0,0,0,2,,4
70.53941,1029.269,141.6125,-52.37054,0.1990394,0,0,0,2,,4
70.7594,1029.238,141.605,-52.40081,0.1991243,0,0,0,2,,4
70.95941,1029.21,141.5982,-52.42833,0.1992071,0,0,0,2,,4
71.17941,1029.179,141.5907,-52.4586,0.1992994,0,0,0,2,,4
71.3994,1029.148,141.5832,-52.4889,0.1993919,0,0,0,2,,4
71.59941,1029.12,141.5764,-52.51637,0.1993929,0,0,0,2,,4
71.81941,1029.089,141.5693,-52.54589,0.1970886,0,0,0,2,,4
72.03941,1028.619,141.4763,-52.88506,7.280269,0,1,0,2,,4
72.2594,1027.82,141.3315,-53.43269,2.270906,0,0.6479315,0,2,,4
72.45941,1027.618,141.2908,-53.56766,0.7029661,0,0.1944367,0,2,,4
72.67941,1027.546,141.2746,-53.61924,0.2715683,0,0,0,2,,4
72.8994,1027.508,141.2676,-53.64909,0.2029012,0,0,0,2,,4
73.09941,1027.477,141.262,-53.67316,0.193646,0,0,0,2,,4
73.31941,1027.443,141.2558,-53.69894,0.1913759,0,0,0,2,,4
73.5394,1027.41,141.2496,-53.72461,0.1920476,0,0,0,2,,4
73.73941,1027.379,141.244,-53.74801,0.1913521,0,0,0,2,,4
73.95941,1027.345,141.2378,-53.77372,0.1912999,0,0,0,2,,4
74.1794,1027.313,141.2316,-53.79947,0.1913713,0,0,0,2,,4
74.37941,1027.282,141.2259,-53.82292,0.1914651,0,0,0,2,,4
74.59941,1027.249,141.2197,-53.84875,0.1915816,0,0,0,2,,4
74.81941,1027.216,141.2135,-53.87461,0.1917005,0,0,0,2,,4
75.0394,1027.182,141.2072,-53.90051,0.1918186,0,0,0,2,,4
75.23941,1027.152,141.2015,-53.92422,0.1921135,0,0,0,2,,4
75.45941,1027.117,141.1946,-53.95094,0.195327,0,0,0,2,,4
75.6794,1027.083,141.1873,-53.97804,0.1989397,0,0,0,2,,4
75.87941,1027.051,141.1803,-54.00314,0.2028774,0,0,0,2,,4
76.09941,1027.016,141.1722,-54.03076,0.2052305,0,0,0,2,,4
76.3194,1026.981,141.1641,-54.05843,0.2058195,0,0,0,2,,4
76.51941,1026.949,141.1568,-54.08362,0.2059534,0,0,0,2,,4
76.73941,1026.915,141.1487,-54.11137,0.2060777,0,0,0,2,,4
76.95941,1026.88,141.1406,-54.13915,0.2062197,0,0,0,2,,4
77.1794,1026.845,141.1325,-54.16697,0.2063657,0,0,0,2,,4
77.37941,1026.816,141.1257,-54.19036,0.09294149,0,0.45,0,2,,4
77.59941,1026.831,141.1284,-54.18401,-0.1501623,0,0.45,0,2,,4
77.8194,1026.864,141.1349,-54.16523,-0.1883224,0,0.45,0,2,,4
78.01941,1026.897,141.1416,-54.14637,-0.194126,0,0.45,0,2,,4
